"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"33410",767,767,5575,7498,13073,0.223,0.0999733333333333,0.13073,8169,11055,2315,2977,5292,0.0926,0.0396933333333333,0.05292,3757,11443,15200,0.15028,0.152573333333333,0.152,854,1143,385,433,4952,18666,3996,5280,9276,0.15984,0.0704,0.09276,11874,45274,14817,49389,64206,0.59268,0.65852,0.64206,798,2733,3531,0.03192,0.03644,0.03531,4425,28365,32790,0.177,0.3782,0.3279,5223,31098,114,430,0.0218265364732912,0.0138272557720754,33,64,0.00631820792647904,0.00205801016142517,147,494,0.0281447443997702,0.0158852659335005,0.559559559559559,0.603595577597886,0.653457406693259,-0.141604010025063,0.465722078861882,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",64,TRUE,"highUnequal",0.691604010025063,0.0842779211381177,0.701163569584622,0.137873498736004,0.677918383362762,0.0746436191098688,0.678092848406694,0.165725870366091,0.09276,0.18629,0.31835,64,75,0.55,0.1,0.1,37,832965636,6.00488
"33767",71,71,6143,8383,14526,0.24572,0.111773333333333,0.14526,9431,12780,2552,3578,6130,0.10208,0.0477066666666667,0.0613,3776,11424,15200,0.15104,0.15232,0.152,950,1244,400,543,4098,16351,4713,6440,11153,0.18852,0.0858666666666667,0.11153,11463,45867,14950,50532,65482,0.598,0.67376,0.65482,2440,3246,5686,0.0976,0.04328,0.05686,8812,29563,38375,0.35248,0.394173333333333,0.38375,11252,32809,363,474,0.0322609313899751,0.0144472553262824,43,74,0.00382154283682901,0.00225547867963059,406,548,0.0360824742268041,0.016702734005913,0.54452224344013,0.595737802150911,0.658503399604566,0.55655737704918,0.60346212561892,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",70,TRUE,"equal",-0.00655737704918025,-0.0534621256189201,-0.0120351336090501,-0.00772432346800911,0.00131578947368427,-0.0849664947641504,-0.00141758333073649,0.0103402870821985,0.11153,0.19915,0.31763,70,80,0.55,0.1,0.1,38,115379462,6.00498
"34118",422,422,6143,8383,14526,0.24572,0.111773333333333,0.14526,9431,12780,2552,3578,6130,0.10208,0.0477066666666667,0.0613,3776,11424,15200,0.15104,0.15232,0.152,950,1244,400,543,4098,16351,4713,6440,11153,0.18852,0.0858666666666667,0.11153,11463,45867,14950,50532,65482,0.598,0.67376,0.65482,1289,3246,4535,0.05156,0.04328,0.04535,5799,29563,35362,0.23196,0.394173333333333,0.35362,7088,32809,172,474,0.0242663656884876,0.0144472553262824,49,74,0.00691309255079007,0.00225547867963059,221,548,0.0311794582392777,0.016702734005913,0.54452224344013,0.595737802150911,0.658503399604566,0.160589604344453,0.506030421363882,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",70,TRUE,"modUnequal",0.389410395655547,0.0439695786361178,0.383932639095677,0.0897073807870288,0.374849699398798,0.0171569441017337,0.372116326594377,0.112463725948083,0.11153,0.19915,0.31763,70,80,0.55,0.1,0.1,38,115379462,6.00498
"34469",773,773,6143,8383,14526,0.24572,0.111773333333333,0.14526,9431,12780,2552,3578,6130,0.10208,0.0477066666666667,0.0613,3776,11424,15200,0.15104,0.15232,0.152,950,1244,400,543,4098,16351,4713,6440,11153,0.18852,0.0858666666666667,0.11153,11463,45867,14950,50532,65482,0.598,0.67376,0.65482,1016,3246,4262,0.04064,0.04328,0.04262,4673,29563,34236,0.18692,0.394173333333333,0.34236,5689,32809,139,474,0.0244331165406926,0.0144472553262824,45,74,0.00791000175777817,0.00225547867963059,184,548,0.0323431182984707,0.016702734005913,0.54452224344013,0.595737802150911,0.658503399604566,-0.0649606299212597,0.494987549610454,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",70,TRUE,"highUnequal",0.61496062992126,0.0550124503895458,0.60948287336139,0.100750252540457,0.625797177208573,0.0582717655241063,0.623063804404152,0.153578547370455,0.11153,0.19915,0.31763,70,80,0.55,0.1,0.1,38,115379462,6.00498
"34815",66,66,5142,6916,12058,0.20568,0.0922133333333333,0.12058,7567,10186,2107,2838,4945,0.08428,0.03784,0.04945,3791,11409,15200,0.15164,0.15212,0.152,734,1088,323,422,5004,18704,3650,5013,8663,0.146,0.06684,0.08663,12426,46103,15214,49857,65071,0.60856,0.66476,0.65071,1848,2552,4400,0.07392,0.0340266666666667,0.044,8917,28775,37692,0.35668,0.383666666666667,0.37692,10765,31327,273,382,0.0253599628425453,0.0121939540971047,40,55,0.00371574547143521,0.00175567401921665,313,437,0.0290757083139805,0.0139496281163214,0.542191780821918,0.580895706927292,0.629825070070916,0.53968253968254,0.572060733937363,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",65,TRUE,"equal",0.0103174603174603,-0.022060733937363,0.00250924113937812,0.00883497298992852,0.0060248259158342,-0.0724178788948183,0.00418375239414948,0.0185142554372663,0.08663,0.19426,0.3182,65,78,0.55,0.1,0.1,39,824573295,6.0045
"35166",417,417,5142,6916,12058,0.20568,0.0922133333333333,0.12058,7567,10186,2107,2838,4945,0.08428,0.03784,0.04945,3791,11409,15200,0.15164,0.15212,0.152,734,1088,323,422,5004,18704,3650,5013,8663,0.146,0.06684,0.08663,12426,46103,15214,49857,65071,0.60856,0.66476,0.65071,1075,2552,3627,0.043,0.0340266666666667,0.03627,5601,28775,34376,0.22404,0.383666666666667,0.34376,6676,31327,147,382,0.0220191731575794,0.0121939540971047,32,55,0.00479328939484721,0.00175567401921665,179,437,0.0268124625524266,0.0139496281163214,0.542191780821918,0.580895706927292,0.629825070070916,0.208682170542636,0.537914387893237,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",65,TRUE,"modUnequal",0.341317829457364,0.0120856121067626,0.333509610279282,0.0429813190340541,0.365732466829136,0.00901908573563581,0.363891393307452,0.0999512200677204,0.08663,0.19426,0.3182,65,78,0.55,0.1,0.1,39,824573295,6.0045
"35517",768,768,5142,6916,12058,0.20568,0.0922133333333333,0.12058,7567,10186,2107,2838,4945,0.08428,0.03784,0.04945,3791,11409,15200,0.15164,0.15212,0.152,734,1088,323,422,5004,18704,3650,5013,8663,0.146,0.06684,0.08663,12426,46103,15214,49857,65071,0.60856,0.66476,0.65071,758,2552,3310,0.03032,0.0340266666666667,0.0331,4473,28775,33248,0.17892,0.383666666666667,0.33248,5231,31327,105,382,0.0200726438539476,0.0121939540971047,36,55,0.00688204932135347,0.00175567401921665,141,437,0.0269546931753011,0.0139496281163214,0.542191780821918,0.580895706927292,0.629825070070916,-0.122251539138083,0.476646623677014,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",65,TRUE,"highUnequal",0.672251539138083,0.0733533763229864,0.66444331996,0.104249083250278,0.615994338287332,0.0424023570338494,0.614153264765647,0.133334491365934,0.08663,0.19426,0.3182,65,78,0.55,0.1,0.1,39,824573295,6.0045
"35876",74,74,5843,7876,13719,0.23372,0.105013333333333,0.13719,8648,11676,2411,3270,5681,0.09644,0.0436,0.05681,3813,11387,15200,0.15252,0.151826666666667,0.152,888,1234,353,508,4085,15666,4229,5695,9924,0.16916,0.0759333333333333,0.09924,12263,47652,15616,52160,67776,0.62464,0.695466666666667,0.67776,2176,2904,5080,0.08704,0.03872,0.0508,9317,30784,40101,0.37268,0.410453333333333,0.40101,11493,33688,322,436,0.0280170538588706,0.0129422939919259,57,70,0.0049595405899243,0.00207789123723581,379,506,0.0329765944487949,0.0150201852291617,0.551115314889257,0.596829951532437,0.653445423475633,0.555147058823529,0.596086130495597,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",73,TRUE,"equal",-0.00514705882352939,-0.0460861304955973,-0.00403174393427275,0.000743821036839343,-0.00455621301775144,-0.0797129263894127,0.0035236388901958,0.0196401804736539,0.09924,0.18427,0.31785,73,83,0.55,0.1,0.1,4,882623006,6.00488
"36227",425,425,5843,7876,13719,0.23372,0.105013333333333,0.13719,8648,11676,2411,3270,5681,0.09644,0.0436,0.05681,3813,11387,15200,0.15252,0.151826666666667,0.152,888,1234,353,508,4085,15666,4229,5695,9924,0.16916,0.0759333333333333,0.09924,12263,47652,15616,52160,67776,0.62464,0.695466666666667,0.67776,1190,2904,4094,0.0476,0.03872,0.04094,6098,30784,36882,0.24392,0.410453333333333,0.36882,7288,33688,165,436,0.0226399560922064,0.0129422939919259,43,70,0.00590010976948408,0.00207789123723581,208,506,0.0285400658616905,0.0150201852291617,0.551115314889257,0.596829951532437,0.653445423475633,0.18655462184874,0.516594018064606,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",73,TRUE,"modUnequal",0.36344537815126,0.0334059819353938,0.364560693040517,0.0802359334678304,0.360159276797245,0.015630510758189,0.368239128705192,0.114983617621256,0.09924,0.18427,0.31785,73,83,0.55,0.1,0.1,4,882623006,6.00488
"36578",776,776,5843,7876,13719,0.23372,0.105013333333333,0.13719,8648,11676,2411,3270,5681,0.09644,0.0436,0.05681,3813,11387,15200,0.15252,0.151826666666667,0.152,888,1234,353,508,4085,15666,4229,5695,9924,0.16916,0.0759333333333333,0.09924,12263,47652,15616,52160,67776,0.62464,0.695466666666667,0.67776,885,2904,3789,0.0354,0.03872,0.03789,4906,30784,35690,0.19624,0.410453333333333,0.3569,5791,33688,113,436,0.0195130374719392,0.0129422939919259,38,70,0.00656190640649283,0.00207789123723581,151,506,0.026074943878432,0.0150201852291617,0.551115314889257,0.596829951532437,0.653445423475633,-0.0937853107344633,0.477055216885725,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",73,TRUE,"highUnequal",0.643785310734463,0.0729447831142747,0.64490062562372,0.119774734646711,0.624814391776128,0.0680631481107492,0.632894243684075,0.167416254973816,0.09924,0.18427,0.31785,73,83,0.55,0.1,0.1,4,882623006,6.00488
"36923",68,68,5495,7326,12821,0.2198,0.09768,0.12821,8219,10934,2227,2955,5182,0.08908,0.0394,0.05182,3754,11446,15200,0.15016,0.152613333333333,0.152,859,1161,363,501,4701,17753,4044,5299,9343,0.16176,0.0706533333333333,0.09343,12074,46309,15152,50371,65523,0.60608,0.671613333333333,0.65523,2107,2731,4838,0.08428,0.0364133333333333,0.04838,8880,29080,37960,0.3552,0.387733333333333,0.3796,10987,31811,322,442,0.0293073632474743,0.0138945647731917,55,66,0.00500591608264312,0.00207475401590645,377,508,0.0343132793301174,0.0159693187890981,0.563221233102539,0.605840352026146,0.658360135296382,0.567948109476349,0.604200056274069,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",67,TRUE,"equal",-0.0179481094763486,-0.054200056274069,-0.00472687637380997,0.00164029575207691,-0.015275016567263,-0.0925979295899857,-0.0074486159902013,0.0121747186231329,0.09343,0.19352,0.31857,67,79,0.55,0.1,0.1,40,162067867,6.00488
"37274",419,419,5495,7326,12821,0.2198,0.09768,0.12821,8219,10934,2227,2955,5182,0.08908,0.0394,0.05182,3754,11446,15200,0.15016,0.152613333333333,0.152,859,1161,363,501,4701,17753,4044,5299,9343,0.16176,0.0706533333333333,0.09343,12074,46309,15152,50371,65523,0.60608,0.671613333333333,0.65523,1158,2731,3889,0.04632,0.0364133333333333,0.03889,5673,29080,34753,0.22692,0.387733333333333,0.34753,6831,31811,147,442,0.0215195432586737,0.0138945647731917,46,66,0.00673400673400673,0.00207475401590645,193,508,0.0282535499926804,0.0159693187890981,0.563221233102539,0.605840352026146,0.658360135296382,0.213874496257916,0.53992194125906,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",67,TRUE,"modUnequal",0.336125503742084,0.0100780587409398,0.349346736844623,0.0659184107670857,0.327558277360727,-0.0155801003769045,0.335384677937789,0.0891925478362141,0.09343,0.19352,0.31857,67,79,0.55,0.1,0.1,40,162067867,6.00488
"37625",770,770,5495,7326,12821,0.2198,0.09768,0.12821,8219,10934,2227,2955,5182,0.08908,0.0394,0.05182,3754,11446,15200,0.15016,0.152613333333333,0.152,859,1161,363,501,4701,17753,4044,5299,9343,0.16176,0.0706533333333333,0.09343,12074,46309,15152,50371,65523,0.60608,0.671613333333333,0.65523,820,2731,3551,0.0328,0.0364133333333333,0.03551,4616,29080,33696,0.18464,0.387733333333333,0.33696,5436,31811,129,442,0.0237306843267108,0.0138945647731917,35,66,0.00643855776306107,0.00207475401590645,164,508,0.0301692420897719,0.0159693187890981,0.563221233102539,0.605840352026146,0.658360135296382,-0.110162601626016,0.47133659878552,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",67,TRUE,"highUnequal",0.660162601626016,0.0786634012144799,0.673383834728555,0.134503753240626,0.626586433260394,0.0609119941792934,0.634412833837456,0.165684642392412,0.09343,0.19352,0.31857,67,79,0.55,0.1,0.1,40,162067867,6.00488
"37977",69,69,6218,8271,14489,0.24872,0.11028,0.14489,9336,12598,2587,3385,5972,0.10348,0.0451333333333333,0.05972,3794,11406,15200,0.15176,0.15208,0.152,960,1279,389,529,4364,17005,4622,6164,10786,0.18488,0.0821866666666667,0.10786,11294,45393,14748,50121,64869,0.58992,0.66828,0.64869,2330,3106,5436,0.0932,0.0414133333333333,0.05436,8738,29195,37933,0.34952,0.389266666666667,0.37933,11068,32301,336,479,0.030357788218287,0.0148292622519427,58,78,0.00524033249006144,0.00241478591994056,394,557,0.0355981207083484,0.0172440481718832,0.555459397086398,0.607584556666679,0.668188383497045,0.555650929899857,0.601021869374717,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",68,TRUE,"equal",-0.00565092989985683,-0.0510218693747165,-0.000191532813458517,0.0065626872919623,-0.00686974633638315,-0.0900479384121888,-0.00706751692250329,0.00931356641040715,0.10786,0.19611,0.31819,68,78,0.55,0.1,0.1,41,825545522,6.0044
"38328",420,420,6218,8271,14489,0.24872,0.11028,0.14489,9336,12598,2587,3385,5972,0.10348,0.0451333333333333,0.05972,3794,11406,15200,0.15176,0.15208,0.152,960,1279,389,529,4364,17005,4622,6164,10786,0.18488,0.0821866666666667,0.10786,11294,45393,14748,50121,64869,0.58992,0.66828,0.64869,1272,3106,4378,0.05088,0.0414133333333333,0.04378,5667,29195,34862,0.22668,0.389266666666667,0.34862,6939,32301,185,479,0.0266609021472835,0.0148292622519427,50,78,0.00720564922899553,0.00241478591994056,235,557,0.033866551376279,0.0172440481718832,0.555459397086398,0.607584556666679,0.668188383497045,0.186058700209644,0.526021029705914,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",68,TRUE,"modUnequal",0.363941299790356,0.0239789702940862,0.369400696876755,0.0815635269607651,0.34841844256802,-0.00418191408830526,0.3482206719819,0.0951795907342907,0.10786,0.19611,0.31819,68,78,0.55,0.1,0.1,41,825545522,6.0044
"38679",771,771,6218,8271,14489,0.24872,0.11028,0.14489,9336,12598,2587,3385,5972,0.10348,0.0451333333333333,0.05972,3794,11406,15200,0.15176,0.15208,0.152,960,1279,389,529,4364,17005,4622,6164,10786,0.18488,0.0821866666666667,0.10786,11294,45393,14748,50121,64869,0.58992,0.66828,0.64869,970,3106,4076,0.0388,0.0414133333333333,0.04076,4639,29195,33834,0.18556,0.389266666666667,0.33834,5609,32301,126,479,0.022463897307898,0.0148292622519427,39,78,0.00695311107149224,0.00241478591994056,165,557,0.0294170083793903,0.0172440481718832,0.555459397086398,0.607584556666679,0.668188383497045,-0.0673539518900343,0.491201748640055,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",68,TRUE,"highUnequal",0.617353951890034,0.0587982513599455,0.622813348976433,0.116382808026624,0.616989073974566,0.0562260019068919,0.616791303388445,0.155587506729488,0.10786,0.19611,0.31819,68,78,0.55,0.1,0.1,41,825545522,6.0044
"39031",70,70,5482,7345,12827,0.21928,0.0979333333333333,0.12827,8093,10785,2251,2989,5240,0.09004,0.0398533333333333,0.0524,3845,11355,15200,0.1538,0.1514,0.152,846,1097,326,429,4377,17261,3997,5207,9204,0.15988,0.0694266666666667,0.09204,12525,46949,15527,51073,66600,0.62108,0.680973333333333,0.666,2000,2618,4618,0.08,0.0349066666666667,0.04618,9225,29743,38968,0.369,0.396573333333333,0.38968,11225,32361,304,387,0.0270824053452116,0.0119588393436544,53,58,0.00472160356347439,0.00179228083186552,357,445,0.031804008908686,0.0137511201755199,0.565757651572012,0.603950368450569,0.652459983339759,0.563666666666667,0.594004471640386,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",69,TRUE,"equal",-0.0136666666666666,-0.0440044716403859,0.00209098490534576,0.00994589681018299,0.00186194368755688,-0.0709019178531485,0.00639899189243764,0.0252992779318792,0.09204,0.19371,0.31678,69,81,0.55,0.1,0.1,42,25757108,6.00528
"39382",421,421,5482,7345,12827,0.21928,0.0979333333333333,0.12827,8093,10785,2251,2989,5240,0.09004,0.0398533333333333,0.0524,3845,11355,15200,0.1538,0.1514,0.152,846,1097,326,429,4377,17261,3997,5207,9204,0.15988,0.0694266666666667,0.09204,12525,46949,15527,51073,66600,0.62108,0.680973333333333,0.666,1109,2618,3727,0.04436,0.0349066666666667,0.03727,5874,29743,35617,0.23496,0.396573333333333,0.35617,6983,32361,154,387,0.0220535586424173,0.0119588393436544,31,58,0.00443935271373335,0.00179228083186552,185,445,0.0264929113561507,0.0137511201755199,0.565757651572012,0.603950368450569,0.652459983339759,0.213104899308686,0.533783899929989,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",69,TRUE,"modUnequal",0.336895100691314,0.0162161000700107,0.352652752263326,0.0701664685205796,0.348235058162856,0.000115953022593596,0.352772106367737,0.0963171488076213,0.09204,0.19371,0.31678,69,81,0.55,0.1,0.1,42,25757108,6.00528
"39733",772,772,5482,7345,12827,0.21928,0.0979333333333333,0.12827,8093,10785,2251,2989,5240,0.09004,0.0398533333333333,0.0524,3845,11355,15200,0.1538,0.1514,0.152,846,1097,326,429,4377,17261,3997,5207,9204,0.15988,0.0694266666666667,0.09204,12525,46949,15527,51073,66600,0.62108,0.680973333333333,0.666,850,2618,3468,0.034,0.0349066666666667,0.03468,4778,29743,34521,0.19112,0.396573333333333,0.34521,5628,32361,117,387,0.0207889125799574,0.0119588393436544,40,58,0.00710732054015636,0.00179228083186552,157,445,0.0278962331201137,0.0137511201755199,0.565757651572012,0.603950368450569,0.652459983339759,-0.0266666666666666,0.505220051776889,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",69,TRUE,"highUnequal",0.576666666666667,0.0447799482231115,0.592424318238679,0.0987303166736804,0.599024775962045,0.0538758916310632,0.603561824166926,0.150077087416091,0.09204,0.19371,0.31678,69,81,0.55,0.1,0.1,42,25757108,6.00528
"40080",66,66,4869,6505,11374,0.19476,0.0867333333333333,0.11374,6995,9270,2006,2571,4577,0.08024,0.03428,0.04577,3772,11428,15200,0.15088,0.152373333333333,0.152,728,985,285,411,5211,18917,3346,4367,7713,0.13384,0.0582266666666667,0.07713,12790,46807,15384,50293,65677,0.61536,0.670573333333333,0.65677,1703,2288,3991,0.06812,0.0305066666666667,0.03991,9047,28765,37812,0.36188,0.383533333333333,0.37812,10750,31053,250,359,0.0232558139534884,0.011560879786172,39,47,0.00362790697674419,0.00151354136476347,289,406,0.0268837209302326,0.0130744211509355,0.564953177923889,0.600773846609734,0.643370723117047,0.552162849872774,0.577446615970692,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",65,TRUE,"equal",-0.00216284987277349,-0.0274466159706916,0.0127903280511157,0.023327230639042,-0.00139765554553639,-0.0758791704238051,-0.00300010277214802,0.0186942443308944,0.07713,0.19373,0.31942,65,79,0.55,0.1,0.1,43,126319061,6.00524
"40431",417,417,4869,6505,11374,0.19476,0.0867333333333333,0.11374,6995,9270,2006,2571,4577,0.08024,0.03428,0.04577,3772,11428,15200,0.15088,0.152373333333333,0.152,728,985,285,411,5211,18917,3346,4367,7713,0.13384,0.0582266666666667,0.07713,12790,46807,15384,50293,65677,0.61536,0.670573333333333,0.65677,936,2288,3224,0.03744,0.0305066666666667,0.03224,5611,28765,34376,0.22444,0.383533333333333,0.34376,6547,31053,127,359,0.0193981976477776,0.011560879786172,38,47,0.00580418512295708,0.00151354136476347,165,406,0.0252023827707347,0.0130744211509355,0.564953177923889,0.600773846609734,0.643370723117047,0.185185185185185,0.523178245166773,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",65,TRUE,"modUnequal",0.364814814814815,0.0268217548332271,0.379767992738704,0.0775956014429607,0.357302231237323,0.00160243407707916,0.355699784010711,0.0961758488317787,0.07713,0.19373,0.31942,65,79,0.55,0.1,0.1,43,126319061,6.00524
"40782",768,768,4869,6505,11374,0.19476,0.0867333333333333,0.11374,6995,9270,2006,2571,4577,0.08024,0.03428,0.04577,3772,11428,15200,0.15088,0.152373333333333,0.152,728,985,285,411,5211,18917,3346,4367,7713,0.13384,0.0582266666666667,0.07713,12790,46807,15384,50293,65677,0.61536,0.670573333333333,0.65677,649,2288,2937,0.02596,0.0305066666666667,0.02937,4585,28765,33350,0.1834,0.383533333333333,0.3335,5234,31053,93,359,0.0177684371417654,0.011560879786172,20,47,0.00382116927779901,0.00151354136476347,113,406,0.0215896064195644,0.0130744211509355,0.564953177923889,0.600773846609734,0.643370723117047,-0.175141242937853,0.438064738515204,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",65,TRUE,"highUnequal",0.725141242937853,0.111935261484796,0.740094420861742,0.16270910809453,0.655555555555556,0.0758888888888889,0.653953108328944,0.170462303643588,0.07713,0.19373,0.31942,65,79,0.55,0.1,0.1,43,126319061,6.00524
"41137",70,70,5986,8118,14104,0.23944,0.10824,0.14104,8921,11964,2489,3310,5799,0.09956,0.0441333333333333,0.05799,3781,11419,15200,0.15124,0.152253333333333,0.152,936,1221,403,501,4293,16873,4375,5812,10187,0.175,0.0774933333333333,0.10187,11783,46156,15161,50627,65788,0.60644,0.675026666666667,0.65788,2192,3039,5231,0.08768,0.04052,0.05231,9099,29428,38527,0.36396,0.392373333333333,0.38527,11291,32467,309,456,0.0273669294128067,0.0140450303384976,48,61,0.00425117350101851,0.00187883081282533,357,517,0.0316181029138252,0.0159238611513229,0.557180952380952,0.602173963638826,0.66086293192032,0.53786496350365,0.571330022725266,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",69,TRUE,"equal",0.0121350364963504,-0.0213300227252659,0.0193159888773027,0.0308439409135605,0.011477801435218,-0.0601887638665032,0.00943036537885666,0.0300228458574314,0.10187,0.19007,0.31773,69,79,0.55,0.1,0.1,44,557036674,6.00442
"41488",421,421,5986,8118,14104,0.23944,0.10824,0.14104,8921,11964,2489,3310,5799,0.09956,0.0441333333333333,0.05799,3781,11419,15200,0.15124,0.152253333333333,0.152,936,1221,403,501,4293,16873,4375,5812,10187,0.175,0.0774933333333333,0.10187,11783,46156,15161,50627,65788,0.60644,0.675026666666667,0.65788,1198,3039,4237,0.04792,0.04052,0.04237,5850,29428,35278,0.234,0.392373333333333,0.35278,7048,32467,176,456,0.0249716231555051,0.0140450303384976,48,61,0.00681044267877412,0.00187883081282533,224,517,0.0317820658342792,0.0159238611513229,0.557180952380952,0.602173963638826,0.66086293192032,0.154424040066778,0.495723185509445,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",69,TRUE,"modUnequal",0.395575959933222,0.0542768144905549,0.402756912314174,0.106450778129381,0.363455657492355,0.0204488842251851,0.361408221435993,0.11066049394912,0.10187,0.19007,0.31773,69,79,0.55,0.1,0.1,44,557036674,6.00442
"41839",772,772,5986,8118,14104,0.23944,0.10824,0.14104,8921,11964,2489,3310,5799,0.09956,0.0441333333333333,0.05799,3781,11419,15200,0.15124,0.152253333333333,0.152,936,1221,403,501,4293,16873,4375,5812,10187,0.175,0.0774933333333333,0.10187,11783,46156,15161,50627,65788,0.60644,0.675026666666667,0.65788,844,3039,3883,0.03376,0.04052,0.03883,4740,29428,34168,0.1896,0.392373333333333,0.34168,5584,32467,116,456,0.0207736389684814,0.0140450303384976,43,61,0.00770057306590258,0.00187883081282533,159,517,0.028474212034384,0.0159238611513229,0.557180952380952,0.602173963638826,0.66086293192032,-0.200236966824645,0.420029574954246,"VE Susc.= 0.55","VE Infect.= 0.1","VE Susc.= 0.55 VE Infect.= 0.1",69,TRUE,"highUnequal",0.750236966824645,0.129970425045754,0.757417919205597,0.18214438868458,0.688078568650331,0.106569690173732,0.686031132593969,0.196781299897667,0.10187,0.19007,0.31773,69,79,0.55,0.1,0.1,44,557036674,6.00442
