"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"201349",175,175,725,1107,1832,0.029,0.01476,0.01832,2666,3694,333,493,826,0.01332,0.00657333333333333,0.00826,3809,11391,15200,0.15236,0.15188,0.152,114,164,41,72,951,2949,1603,2196,3799,0.06412,0.02928,0.03799,21379,68351,22391,69792,92183,0.89564,0.93056,0.92183,915,1261,2176,0.0366,0.0168133333333333,0.02176,15687,48291,63978,0.62748,0.64388,0.63978,16602,49552,111,150,0.00668594145283701,0.00302712302227963,79,110,0.00475846283580292,0.00221989021633839,190,260,0.0114444042886399,0.00524701323861802,0.543356207111666,0.560492126609238,0.571509371560341,0.540619307832423,0.552320002607145,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",174,TRUE,"equal",0.00938069216757742,-0.00232000260714493,0.00273689927924292,0.00817212400209266,0.0131161668390211,-0.0120979662967432,0.00198989042612041,0.0116375376377232,0.03799,0.07858,0.14799,174,213,0.55,0.2,0.05,61,238013061,6.0046
"201900",726,726,725,1107,1832,0.029,0.01476,0.01832,2666,3694,333,493,826,0.01332,0.00657333333333333,0.00826,3809,11391,15200,0.15236,0.15188,0.152,114,164,41,72,951,2949,1603,2196,3799,0.06412,0.02928,0.03799,21379,68351,22391,69792,92183,0.89564,0.93056,0.92183,508,1261,1769,0.02032,0.0168133333333333,0.01769,11276,48291,59567,0.45104,0.64388,0.59567,11784,49552,56,150,0.00475220638153428,0.00302712302227963,81,110,0.00687372708757637,0.00221989021633839,137,260,0.0116259334691107,0.00524701323861802,0.543356207111666,0.560492126609238,0.571509371560341,0.17257217847769,0.42038416378918,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",174,TRUE,"modUnequal",0.37742782152231,0.12961583621082,0.370784028633975,0.140107962820057,0.37020757020757,0.14345207754258,0.35908129379467,0.167187581477046,0.03799,0.07858,0.14799,174,213,0.55,0.2,0.05,61,238013061,6.0046
"202451",1277,1277,725,1107,1832,0.029,0.01476,0.01832,2666,3694,333,493,826,0.01332,0.00657333333333333,0.00826,3809,11391,15200,0.15236,0.15188,0.152,114,164,41,72,951,2949,1603,2196,3799,0.06412,0.02928,0.03799,21379,68351,22391,69792,92183,0.89564,0.93056,0.92183,390,1261,1651,0.0156,0.0168133333333333,0.01651,9774,48291,58065,0.39096,0.64388,0.58065,10164,49552,45,150,0.00442739079102716,0.00302712302227963,70,110,0.0068870523415978,0.00221989021633839,115,260,0.011314443132625,0.00524701323861802,0.543356207111666,0.560492126609238,0.571509371560341,-0.0777777777777777,0.345579921724545,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",174,TRUE,"highUnequal",0.627777777777778,0.204420078275455,0.621133984889443,0.214912204884693,0.665400581154006,0.271271511853632,0.654274304741105,0.295007015788099,0.03799,0.07858,0.14799,174,213,0.55,0.2,0.05,61,238013061,6.0046
"203011",184,184,769,937,1706,0.03076,0.0124933333333333,0.01706,2487,3394,328,423,751,0.01312,0.00564,0.00751,3817,11383,15200,0.15268,0.151773333333333,0.152,117,142,51,51,764,2567,1414,1994,3408,0.05656,0.0265866666666667,0.03408,21744,69034,22798,70384,93182,0.91192,0.938453333333333,0.93182,826,1127,1953,0.03304,0.0150266666666667,0.01953,16013,49263,65276,0.64052,0.65684,0.65276,16839,50390,111,170,0.00659184037056832,0.00337368525501091,66,86,0.00391947265277035,0.00170668783488787,177,256,0.0105113130233387,0.00508037308989879,0.52993870815653,0.543228972574132,0.555827010030807,0.545197740112994,0.556497863250069,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",183,TRUE,"equal",0.00480225988700567,-0.00649786325006874,-0.0152590319564645,-0.0132688906759368,-0.000844536366769955,-0.0252125552925797,-0.0171429919257349,-0.0080297874107047,0.03408,0.07818,0.14836,183,225,0.55,0.2,0.05,62,85967568,6.00468
"203562",735,735,769,937,1706,0.03076,0.0124933333333333,0.01706,2487,3394,328,423,751,0.01312,0.00564,0.00751,3817,11383,15200,0.15268,0.151773333333333,0.152,117,142,51,51,764,2567,1414,1994,3408,0.05656,0.0265866666666667,0.03408,21744,69034,22798,70384,93182,0.91192,0.938453333333333,0.93182,453,1127,1580,0.01812,0.0150266666666667,0.0158,11707,49263,60970,0.46828,0.65684,0.6097,12160,50390,56,170,0.00460526315789474,0.00337368525501091,72,86,0.00592105263157895,0.00170668783488787,128,256,0.0105263157894737,0.00508037308989879,0.52993870815653,0.543228972574132,0.555827010030807,0.170713760117734,0.408778149302619,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",183,TRUE,"modUnequal",0.379286239882266,0.141221850697381,0.359224948038796,0.134450823271513,0.322148148148148,0.115872153785084,0.305849692589183,0.133054921666959,0.03408,0.07818,0.14836,183,225,0.55,0.2,0.05,62,85967568,6.00468
"204113",1286,1286,769,937,1706,0.03076,0.0124933333333333,0.01706,2487,3394,328,423,751,0.01312,0.00564,0.00751,3817,11383,15200,0.15268,0.151773333333333,0.152,117,142,51,51,764,2567,1414,1994,3408,0.05656,0.0265866666666667,0.03408,21744,69034,22798,70384,93182,0.91192,0.938453333333333,0.93182,348,1127,1475,0.01392,0.0150266666666667,0.01475,10174,49263,59437,0.40696,0.65684,0.59437,10522,50390,41,170,0.00389659760501806,0.00337368525501091,69,86,0.00655768865234746,0.00170668783488787,110,256,0.0104542862573655,0.00508037308989879,0.52993870815653,0.543228972574132,0.555827010030807,-0.0795019157088124,0.331170300808632,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",183,TRUE,"highUnequal",0.629501915708812,0.218829699191368,0.609440623865342,0.2120586717655,0.610643060643061,0.249275263084489,0.594344605084096,0.266458030966364,0.03408,0.07818,0.14836,183,225,0.55,0.2,0.05,62,85967568,6.00468
"204754",274,274,782,1049,1831,0.03128,0.0139866666666667,0.01831,3333,4643,348,486,834,0.01392,0.00648,0.00834,3767,11433,15200,0.15068,0.15244,0.152,115,151,50,77,177,504,1994,2837,4831,0.07976,0.0378266666666667,0.04831,21484,69849,22817,71647,94464,0.91268,0.955293333333333,0.94464,1204,1631,2835,0.04816,0.0217466666666667,0.02835,17704,54975,72679,0.70816,0.733,0.72679,18908,56606,165,196,0.00872646498836471,0.00346253047380136,108,182,0.00571186799238418,0.00321520686852984,273,378,0.0144383329807489,0.0066777373423312,0.525743898361752,0.546899320093797,0.562388090555507,0.548449612403101,0.563751811076917,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",273,TRUE,"equal",0.00155038759689929,-0.0137518110769166,-0.0227057140413488,-0.0168524909831196,0.00154531168150873,-0.0225731973513825,-0.0201093042673544,-0.0102247592204125,0.04831,0.07682,0.14513,273,302,0.55,0.2,0.05,63,487137349,6.00526
"205305",825,825,782,1049,1831,0.03128,0.0139866666666667,0.01831,3333,4643,348,486,834,0.01392,0.00648,0.00834,3767,11433,15200,0.15068,0.15244,0.152,115,151,50,77,177,504,1994,2837,4831,0.07976,0.0378266666666667,0.04831,21484,69849,22817,71647,94464,0.91268,0.955293333333333,0.94464,688,1631,2319,0.02752,0.0217466666666667,0.02319,14121,54975,69096,0.56484,0.733,0.69096,14809,56606,82,196,0.00553717334053616,0.00346253047380136,139,182,0.00938618407725032,0.00321520686852984,221,378,0.0149233574177865,0.0066777373423312,0.525743898361752,0.546899320093797,0.562388090555507,0.209786821705426,0.391072289730004,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",273,TRUE,"modUnequal",0.340213178294574,0.158927710269996,0.315957076656326,0.155827030363793,0.323094170403587,0.151657323153796,0.301439554454724,0.164005761284766,0.04831,0.07682,0.14513,273,302,0.55,0.2,0.05,63,487137349,6.00526
"205856",1376,1376,782,1049,1831,0.03128,0.0139866666666667,0.01831,3333,4643,348,486,834,0.01392,0.00648,0.00834,3767,11433,15200,0.15068,0.15244,0.152,115,151,50,77,177,504,1994,2837,4831,0.07976,0.0378266666666667,0.04831,21484,69849,22817,71647,94464,0.91268,0.955293333333333,0.94464,488,1631,2119,0.01952,0.0217466666666667,0.02119,12831,54975,67806,0.51324,0.733,0.67806,13319,56606,60,196,0.00450484270590885,0.00346253047380136,137,182,0.0102860575118252,0.00321520686852984,197,378,0.0147909002177341,0.0066777373423312,0.525743898361752,0.546899320093797,0.562388090555507,-0.114071038251366,0.219937490215374,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",273,TRUE,"highUnequal",0.664071038251366,0.330062509784626,0.639814936613118,0.326961829878423,0.672395833333333,0.361912388834882,0.65074121738447,0.374260826965852,0.04831,0.07682,0.14513,273,302,0.55,0.2,0.05,63,487137349,6.00526
"206368",235,235,730,995,1725,0.0292,0.0132666666666667,0.01725,3270,4437,352,435,787,0.01408,0.0058,0.00787,3881,11319,15200,0.15524,0.15092,0.152,126,146,55,60,334,1020,1990,2673,4663,0.0796,0.03564,0.04663,21393,69536,22658,71286,93944,0.90632,0.95048,0.93944,1140,1584,2724,0.0456,0.02112,0.02724,16980,52853,69833,0.6792,0.704706666666667,0.69833,18120,54437,134,187,0.00739514348785872,0.00343516358359204,135,179,0.00745033112582781,0.00328820471370575,269,366,0.0148454746136865,0.00672336829729779,0.552261306532663,0.573063575600416,0.586754751380002,0.536842105263158,0.553605979643639,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",234,TRUE,"equal",0.0131578947368421,-0.00360597964363918,0.0154192012695055,0.0194575959567769,0.0165109034267914,-0.0136397568564819,0.0130435849404615,0.0226216850680991,0.04663,0.08691,0.14457,234,277,0.55,0.2,0.05,64,129971646,6.00494
"206919",786,786,730,995,1725,0.0292,0.0132666666666667,0.01725,3270,4437,352,435,787,0.01408,0.0058,0.00787,3881,11319,15200,0.15524,0.15092,0.152,126,146,55,60,334,1020,1990,2673,4663,0.0796,0.03564,0.04663,21393,69536,22658,71286,93944,0.90632,0.95048,0.93944,651,1584,2235,0.02604,0.02112,0.02235,13154,52853,66007,0.52616,0.704706666666667,0.66007,13805,54437,69,187,0.00499818906193408,0.00343516358359204,149,179,0.0107931908728721,0.00328820471370575,218,366,0.0157913799348062,0.00672336829729779,0.552261306532663,0.573063575600416,0.586754751380002,0.188940092165899,0.394432745862121,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",234,TRUE,"modUnequal",0.361059907834101,0.155567254137879,0.363321214366765,0.178630829738295,0.351230604601391,0.16477689268799,0.347763286115061,0.201038334612571,0.04663,0.08691,0.14457,234,277,0.55,0.2,0.05,64,129971646,6.00494
"207470",1337,1337,730,995,1725,0.0292,0.0132666666666667,0.01725,3270,4437,352,435,787,0.01408,0.0058,0.00787,3881,11319,15200,0.15524,0.15092,0.152,126,146,55,60,334,1020,1990,2673,4663,0.0796,0.03564,0.04663,21393,69536,22658,71286,93944,0.90632,0.95048,0.93944,512,1584,2096,0.02048,0.02112,0.02096,11823,52853,64676,0.47292,0.704706666666667,0.64676,12335,54437,58,187,0.0047020672882043,0.00343516358359204,149,179,0.0120794487231455,0.00328820471370575,207,366,0.0167815160113498,0.00672336829729779,0.552261306532663,0.573063575600416,0.586754751380002,-0.03125,0.307940774412048,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",234,TRUE,"highUnequal",0.58125,0.242059225587952,0.583511306532663,0.265122801188368,0.573931623931624,0.272053103861193,0.570464305445294,0.308314545785774,0.04663,0.08691,0.14457,234,277,0.55,0.2,0.05,64,129971646,6.00494
"208094",308,308,847,1132,1979,0.03388,0.0150933333333333,0.01979,3458,4679,368,511,879,0.01472,0.00681333333333333,0.00879,3861,11339,15200,0.15444,0.151186666666667,0.152,140,186,69,82,81,301,2084,2805,4889,0.08336,0.0374,0.04889,21455,70016,22829,71886,94715,0.91316,0.95848,0.94715,1198,1617,2815,0.04792,0.02156,0.02815,18254,56543,74797,0.73016,0.753906666666667,0.74797,19452,58160,157,218,0.00807114949619576,0.00374828060522696,124,170,0.00637466584412914,0.00292297111416781,281,388,0.0144458153403249,0.00667125171939477,0.551343570057582,0.572557481046846,0.587554685882602,0.55008347245409,0.564255011558122,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",307,TRUE,"equal",-8.34724540901277e-05,-0.0142550115581218,0.00126009760349133,0.00830246948872448,0.00303867403314917,-0.0196611495917676,-0.00297684989958047,0.00668534320497494,0.04889,0.07322,0.14887,307,330,0.55,0.2,0.05,65,665430614,6.00456
"208645",859,859,847,1132,1979,0.03388,0.0150933333333333,0.01979,3458,4679,368,511,879,0.01472,0.00681333333333333,0.00879,3861,11339,15200,0.15444,0.151186666666667,0.152,140,186,69,82,81,301,2084,2805,4889,0.08336,0.0374,0.04889,21455,70016,22829,71886,94715,0.91316,0.95848,0.94715,662,1617,2279,0.02648,0.02156,0.02279,14990,56543,71533,0.5996,0.753906666666667,0.71533,15652,58160,68,218,0.00434449271658574,0.00374828060522696,133,170,0.00849731663685152,0.00292297111416781,201,388,0.0128418093534373,0.00667125171939477,0.551343570057582,0.572557481046846,0.587554685882602,0.185800604229607,0.352447750777381,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",307,TRUE,"modUnequal",0.364199395770393,0.197552249222619,0.365542965827974,0.220109730269466,0.381643002028398,0.217556145444254,0.375627478095668,0.243902638240996,0.04889,0.07322,0.14887,307,330,0.55,0.2,0.05,65,665430614,6.00456
"209196",1410,1410,847,1132,1979,0.03388,0.0150933333333333,0.01979,3458,4679,368,511,879,0.01472,0.00681333333333333,0.00879,3861,11339,15200,0.15444,0.151186666666667,0.152,140,186,69,82,81,301,2084,2805,4889,0.08336,0.0374,0.04889,21455,70016,22829,71886,94715,0.91316,0.95848,0.94715,501,1617,2118,0.02004,0.02156,0.02118,13700,56543,70243,0.548,0.753906666666667,0.70243,14201,58160,61,218,0.0042954721498486,0.00374828060522696,120,170,0.00845010914724315,0.00292297111416781,181,388,0.0127455812970918,0.00667125171939477,0.551343570057582,0.572557481046846,0.587554685882602,-0.0758483033932136,0.217986925535237,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",307,TRUE,"highUnequal",0.625848303393214,0.332013074464763,0.627191873450795,0.354570555511609,0.61910039113429,0.346570201576114,0.61308486720156,0.372916694372857,0.04889,0.07322,0.14887,307,330,0.55,0.2,0.05,65,665430614,6.00456
"209605",166,166,813,1085,1898,0.03252,0.0144666666666667,0.01898,2964,4035,380,496,876,0.0152,0.00661333333333333,0.00876,3810,11390,15200,0.1524,0.151866666666667,0.152,128,147,58,58,1127,3430,1760,2429,4189,0.0704,0.0323866666666667,0.04189,20904,67530,22048,69079,91127,0.88192,0.921053333333333,0.91127,998,1386,2384,0.03992,0.01848,0.02384,15359,47263,62622,0.61436,0.630173333333333,0.62622,16357,48649,136,182,0.00831448309592223,0.00374108409217045,99,136,0.00605245460659045,0.00279553536557792,235,318,0.0143669377025127,0.00653661945774836,0.539962121212121,0.559508020461422,0.57278401518517,0.537074148296593,0.54869063603796,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",165,TRUE,"equal",0.0129258517034069,0.00130936396203962,0.00288797291552811,0.0108173844234613,0.00176314038589487,-0.0164144433916664,-8.59066922321849e-05,0.0104667957606077,0.04189,0.06221,0.14083,165,185,0.55,0.2,0.05,66,440243997,6.0052
"210156",717,717,813,1085,1898,0.03252,0.0144666666666667,0.01898,2964,4035,380,496,876,0.0152,0.00661333333333333,0.00876,3810,11390,15200,0.1524,0.151866666666667,0.152,128,147,58,58,1127,3430,1760,2429,4189,0.0704,0.0323866666666667,0.04189,20904,67530,22048,69079,91127,0.88192,0.921053333333333,0.91127,558,1386,1944,0.02232,0.01848,0.01944,10914,47263,58177,0.43656,0.630173333333333,0.58177,11472,48649,76,182,0.00662482566248257,0.00374108409217045,94,136,0.00819386331938633,0.00279553536557792,170,318,0.0148186889818689,0.00653661945774836,0.539962121212121,0.559508020461422,0.57278401518517,0.172043010752688,0.426423042508189,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",165,TRUE,"modUnequal",0.377956989247312,0.123576957491812,0.367919110459433,0.133084977953233,0.338617886178862,0.104816335623243,0.336768839100735,0.131697574775517,0.04189,0.06221,0.14083,165,185,0.55,0.2,0.05,66,440243997,6.0052
"210707",1268,1268,813,1085,1898,0.03252,0.0144666666666667,0.01898,2964,4035,380,496,876,0.0152,0.00661333333333333,0.00876,3810,11390,15200,0.1524,0.151866666666667,0.152,128,147,58,58,1127,3430,1760,2429,4189,0.0704,0.0323866666666667,0.04189,20904,67530,22048,69079,91127,0.88192,0.921053333333333,0.91127,453,1386,1839,0.01812,0.01848,0.01839,9448,47263,56711,0.37792,0.630173333333333,0.56711,9901,48649,57,182,0.00575699424300576,0.00374108409217045,92,136,0.00929199070800929,0.00279553536557792,149,318,0.015048984951015,0.00653661945774836,0.539962121212121,0.559508020461422,0.57278401518517,-0.0198675496688741,0.388377254346644,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",165,TRUE,"highUnequal",0.569867549668874,0.161622745653356,0.559829670880995,0.171130766114778,0.555925925925926,0.175879115353319,0.554076878847799,0.202760354505593,0.04189,0.06221,0.14083,165,185,0.55,0.2,0.05,66,440243997,6.0052
"211332",240,240,838,1079,1917,0.03352,0.0143866666666667,0.01917,3475,4664,357,495,852,0.01428,0.0066,0.00852,3836,11364,15200,0.15344,0.15152,0.152,123,171,47,72,266,942,2022,2784,4806,0.08088,0.03712,0.04806,21258,69385,22687,71240,93927,0.90748,0.949866666666667,0.93927,1134,1592,2726,0.04536,0.0212266666666667,0.02726,17085,53179,70264,0.6834,0.709053333333333,0.70264,18219,54771,154,193,0.0084527141994621,0.00352376257508536,150,198,0.00823316318129425,0.0036150517609684,304,391,0.0166858773807564,0.00713881433605375,0.541048466864491,0.56152863143268,0.578162786276804,0.532039976484421,0.548970627403844,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",239,TRUE,"equal",0.0179600235155792,0.00102937259615654,0.00900849038006979,0.0125580040288361,0.00748044599767028,-0.0206316018180592,0.000913053863267788,0.00949355088925818,0.04806,0.08275,0.14589,239,273,0.55,0.2,0.05,67,708797888,6.00478
"211883",791,791,838,1079,1917,0.03352,0.0143866666666667,0.01917,3475,4664,357,495,852,0.01428,0.0066,0.00852,3836,11364,15200,0.15344,0.15152,0.152,123,171,47,72,266,942,2022,2784,4806,0.08088,0.03712,0.04806,21258,69385,22687,71240,93927,0.90748,0.949866666666667,0.93927,637,1592,2229,0.02548,0.0212266666666667,0.02229,13181,53179,66360,0.52724,0.709053333333333,0.6636,13818,54771,79,193,0.00571718048921696,0.00352376257508536,129,198,0.00933564915327833,0.0036150517609684,208,391,0.0150528296424953,0.00713881433605375,0.541048466864491,0.56152863143268,0.578162786276804,0.166928309785453,0.380542058967753,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",239,TRUE,"modUnequal",0.383071690214547,0.169457941032247,0.374120157079038,0.180986572464926,0.353801169590643,0.160418136276672,0.347233777456241,0.19054328898399,0.04806,0.08275,0.14589,239,273,0.55,0.2,0.05,67,708797888,6.00478
"212434",1342,1342,838,1079,1917,0.03352,0.0143866666666667,0.01917,3475,4664,357,495,852,0.01428,0.0066,0.00852,3836,11364,15200,0.15344,0.15152,0.152,123,171,47,72,266,942,2022,2784,4806,0.08088,0.03712,0.04806,21258,69385,22687,71240,93927,0.90748,0.949866666666667,0.93927,520,1592,2112,0.0208,0.0212266666666667,0.02112,11962,53179,65141,0.47848,0.709053333333333,0.65141,12482,54771,63,193,0.00504726806601506,0.00352376257508536,132,198,0.0105752283287935,0.0036150517609684,195,391,0.0156224963948085,0.00713881433605375,0.541048466864491,0.56152863143268,0.578162786276804,-0.0205128205128207,0.311342389346865,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",239,TRUE,"highUnequal",0.570512820512821,0.238657610653135,0.561561287377311,0.250186242085815,0.60568356374808,0.294792336223134,0.599116171613677,0.324917488930451,0.04806,0.08275,0.14589,239,273,0.55,0.2,0.05,67,708797888,6.00478
"212996",251,251,715,994,1709,0.0286,0.0132533333333333,0.01709,3262,4423,352,456,808,0.01408,0.00608,0.00808,3817,11383,15200,0.15268,0.151773333333333,0.152,99,146,45,69,227,722,1977,2675,4652,0.07908,0.0356666666666667,0.04652,21508,69848,22782,71587,94369,0.91128,0.954493333333333,0.94369,1152,1557,2709,0.04608,0.02076,0.02709,17451,53864,71315,0.69804,0.718186666666667,0.71315,18603,55421,147,195,0.00790195129817771,0.00351852185994479,115,170,0.00618179863462882,0.00306742931379802,262,365,0.0140837499328065,0.00658595117374281,0.54897993592986,0.569399230322017,0.583357882629972,0.549479166666667,0.562117236233848,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",250,TRUE,"equal",0.000520833333333304,-0.0121172362338482,-0.000499230736806688,0.00728199408816854,-0.000472401790154064,-0.0244253621029666,-0.000462615139146028,0.0116321933944177,0.04652,0.08004,0.14366,250,288,0.55,0.2,0.05,68,49390758,6.005
"213547",802,802,715,994,1709,0.0286,0.0132533333333333,0.01709,3262,4423,352,456,808,0.01408,0.00608,0.00808,3817,11383,15200,0.15268,0.151773333333333,0.152,99,146,45,69,227,722,1977,2675,4652,0.07908,0.0356666666666667,0.04652,21508,69848,22782,71587,94369,0.91128,0.954493333333333,0.94369,636,1557,2193,0.02544,0.02076,0.02193,13510,53864,67374,0.5404,0.718186666666667,0.67374,14146,55421,77,195,0.00544323483670296,0.00351852185994479,134,170,0.00947264244309345,0.00306742931379802,211,365,0.0149158772797964,0.00658595117374281,0.54897993592986,0.569399230322017,0.583357882629972,0.183962264150943,0.385971902681526,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",250,TRUE,"modUnequal",0.366037735849057,0.164028097318474,0.365017671778917,0.18342732764049,0.342287467134093,0.157653806455992,0.342297253785101,0.193711361953376,0.04652,0.08004,0.14366,250,288,0.55,0.2,0.05,68,49390758,6.005
"214098",1353,1353,715,994,1709,0.0286,0.0132533333333333,0.01709,3262,4423,352,456,808,0.01408,0.00608,0.00808,3817,11383,15200,0.15268,0.151773333333333,0.152,99,146,45,69,227,722,1977,2675,4652,0.07908,0.0356666666666667,0.04652,21508,69848,22782,71587,94369,0.91128,0.954493333333333,0.94369,485,1557,2042,0.0194,0.02076,0.02042,12360,53864,66224,0.4944,0.718186666666667,0.66224,12845,55421,68,195,0.00529388867263527,0.00351852185994479,163,170,0.0126897625535228,0.00306742931379802,231,365,0.017983651226158,0.00658595117374281,0.54897993592986,0.569399230322017,0.583357882629972,-0.0701030927835051,0.263340585912439,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",250,TRUE,"highUnequal",0.620103092783505,0.286659414087561,0.619083028713365,0.306058644409578,0.561185682326622,0.275510755071777,0.56119546897763,0.311568310569161,0.04652,0.08004,0.14366,250,288,0.55,0.2,0.05,68,49390758,6.005
"214580",182,182,841,1165,2006,0.03364,0.0155333333333333,0.02006,3043,4156,363,521,884,0.01452,0.00694666666666667,0.00884,3734,11466,15200,0.14936,0.15288,0.152,136,170,59,77,815,2548,1791,2396,4187,0.07164,0.0319466666666667,0.04187,21137,68291,22350,69992,92342,0.894,0.933226666666667,0.92342,1053,1387,2440,0.04212,0.0184933333333333,0.0244,15766,48906,64672,0.63064,0.65208,0.64672,16819,50293,141,181,0.008383375943873,0.00359891038514306,85,133,0.00505380819311493,0.00264450321118247,226,314,0.0134371841369879,0.00624341359632553,0.554066629443514,0.572810714141439,0.5859325392752,0.56093700538145,0.575373133777692,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",181,TRUE,"equal",-0.0109370053814497,-0.0253731337776921,-0.00687037593793582,-0.00256241963625314,0.0112244897959184,-0.0128043994238058,0.0087710210987948,0.0159707787276765,0.04187,0.06966,0.14463,181,207,0.55,0.2,0.05,69,819156736,6.00546
