"","VE_susc","Label_testingDiff","t","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR_timeDep.2.5.","VE_symptOR_timeDep.50.","VE_symptOR_timeDep.97.5.","Intercept_coef_timeDep_VeOR.2.5.","Intercept_coef_timeDep_VeOR.50.","Intercept_coef_timeDep_VeOR.97.5.","VacStatus_coef_timeDep_VeOR.2.5.","VacStatus_coef_timeDep_VeOR.50.","VacStatus_coef_timeDep_VeOR.97.5.","TimeStep_coef_timeDep_VeOR.2.5.","TimeStep_coef_timeDep_VeOR.50.","TimeStep_coef_timeDep_VeOR.97.5.","Stats_sampleSizeCovid_unvac.2.5.","Stats_sampleSizeCovid_unvac.50.","Stats_sampleSizeCovid_unvac.97.5.","Stats_sampleSizeCovid_vac.2.5.","Stats_sampleSizeCovid_vac.50.","Stats_sampleSizeCovid_vac.97.5.","Stats_sampleSizeNonCovid_unvac.2.5.","Stats_sampleSizeNonCovid_unvac.50.","Stats_sampleSizeNonCovid_unvac.97.5.","Stats_sampleSizeNonCovid_vac.2.5.","Stats_sampleSizeNonCovid_vac.50.","Stats_sampleSizeNonCovid_vac.97.5."
"134",0.1,"modUnequal",92,-0.170846284125,-0.1286346025,-0.077907006475,-0.17656968495,-0.1279649675,-0.0833293586,-1.885726640975,-1.31031766,-0.890821508925,0.08003903855,0.120415084,0.162602970875,0.021225674175,0.0291309775,0.038842046575,5304.55,5392,5481.25,25055.475,25252.5,25449.4,4400.8,4533,4641.05,18587.975,18811,19043.875
"135",0.1,"modUnequal",93,-0.174366086725,-0.1306778635,-0.0801852836,-0.1783990154,-0.1308713065,-0.08418730815,-1.7959744319,-1.2227116825,-0.8139033777,0.080830495675,0.1229884,0.164156733,0.01943385475,0.027065361,0.03661524095,5305.55,5394.5,5482.25,25063.95,25258.5,25455.925,4448.375,4572.5,4685.1,18736.025,18949,19173.4
"136",0.1,"modUnequal",94,-0.177551159275,-0.1324532545,-0.08384476095,-0.181811269225,-0.13212529,-0.086189200325,-1.70651943055,-1.145123178,-0.74634823425,0.082675318625,0.124096654,0.1670482351,0.0177985075,0.025284548,0.034720200875,5306.075,5395.5,5483.775,25066.95,25261.5,25461.925,4486.95,4614,4725.525,18887.425,19088,19305.25
"137",0.1,"modUnequal",95,-0.17902395395,-0.1336186865,-0.08454108365,-0.1860993153,-0.136192917,-0.08880399945,-1.619058020425,-1.0655852685,-0.679451218375,0.08507957735,0.127683102,0.1706692025,0.0163259233,0.0233806295,0.03281534345,5306.075,5395.5,5484.775,25070.325,25270,25467.975,4535.9,4654,4768.525,19016.875,19225.5,19437.5
"138",0.1,"modUnequal",96,-0.182094773325,-0.137061824,-0.08622000715,-0.188532617425,-0.1384433615,-0.092341179525,-1.5274406249,-0.9864807745,-0.602847031225,0.088321400375,0.1296618245,0.172719447175,0.01448812995,0.02164309,0.0307967607,5306.075,5395.5,5484.775,25074.85,25272.5,25470.35,4575.475,4697,4808.05,19158.275,19366,19575.1
"139",0.1,"modUnequal",97,-0.182986187475,-0.140848831,-0.08899106845,-0.18944815715,-0.1400394415,-0.09423396345,-1.444870061075,-0.9098597395,-0.55426130165,0.090054471975,0.1310628235,0.1734883744,0.01328856615,0.019929546,0.02900672245,5307.075,5396,5484.775,25077.8,25273,25471.35,4617.475,4741.5,4857.1,19286.075,19495,19715.15
"140",0.1,"modUnequal",98,-0.1848304483,-0.142709401,-0.0932431438,-0.190342496725,-0.1432805485,-0.097473322525,-1.3688485657,-0.852881519,-0.47799657255,0.09300837395,0.1339018035,0.174241070175,0.01169301405,0.0185392725,0.027326119875,5307.075,5396.5,5485.3,25078.325,25273.5,25472.925,4668.275,4782,4897.05,19397.825,19632.5,19846.575
"141",0.1,"modUnequal",99,-0.185440916025,-0.145503906,-0.096365569075,-0.1939984025,-0.146038229,-0.10169409475,-1.28688295135,-0.787272047,-0.419520339925,0.0968490055,0.136310975,0.177307665975,0.01019526685,0.0169253345,0.02547480085,5307.075,5397,5486.25,25079.85,25275,25474.4,4714.65,4826.5,4939.625,19526.025,19758.5,19987.3
"142",0.1,"modUnequal",100,-0.188979138275,-0.1471554335,-0.100741349675,-0.1957866807,-0.1483280405,-0.1004888693,-1.203690440525,-0.719071894,-0.36284468775,0.0957544966,0.1383069105,0.178804063525,0.00895620775,0.015486471,0.023672323525,5307.6,5398,5486.775,25081.325,25276,25475.35,4760.375,4867.5,4979.525,19650.8,19889.5,20127.05
"143",0.1,"highUnequal",30,-0.515738638525,-0.042624623,0.221006855325,-0.4294240578,-0.0106418025,0.223718660475,-7.921106643375,-7.33135652,-6.811234582175,-0.253240323725,0.0105855745,0.3571972575,0.13726308645,0.1552000075,0.172575437425,21.475,41,67.525,161.7,299,476.55,2492.8,2569,2660.575,17331.275,17529.5,17674.725
"144",0.1,"highUnequal",31,-0.357560752175,-0.0218106015,0.227758775974999,-0.330610560625,0.0205320505,0.2512728305,-7.7693394998,-7.2877235265,-6.7956354024,-0.289529685975,-0.020745819,0.28560022435,0.136013388475,0.156131313,0.1728360569,27.475,49.5,83.6749999999999,187.275,350.5,555.4,2559.9,2642,2730.525,17734.325,17937.5,18092.775
"145",0.1,"highUnequal",32,-0.352583283425,-0.0309132995,0.2161981542,-0.306745733425,0.01574341,0.242009309075,-7.795865372475,-7.267018058,-6.7299975501,-0.27709586375,-0.015869243,0.267539753675,0.13864212385,0.155455053,0.168645666125,32.95,58,96.1499999999999,222.8,406.5,651.875,2623.325,2706,2803.05,18126.675,18343.5,18519.625
"146",0.1,"highUnequal",33,-0.31507547045,-0.024874703,0.1751458096,-0.2685904721,0.005843113,0.21717217525,-7.829887789825,-7.2674608365,-6.7530499971,-0.24484535335,-0.005860281,0.237748448175,0.142088789025,0.1545587515,0.16666744405,40,69.5,113.1,270.125,485.5,777.05,2693.475,2774,2874.15,18494.8,18724.5,18924.55
"147",0.1,"highUnequal",34,-0.264147888875,-0.0322312065,0.159405370875,-0.211972645425,0.004120411,0.199723270425,-7.740824536025,-7.232836025,-6.7252916174,-0.2229350871,-0.0041289675,0.1921690085,0.1426123816,0.155339706,0.16766986875,46.475,82,132,312.95,565,903.675,2759.375,2842,2940.15,18852.025,19102.5,19321.1
"148",0.1,"highUnequal",35,-0.245353297975,-0.029955691,0.162544441825,-0.236849639475,-0.008165963,0.197140177375,-7.719034004425,-7.2439359275,-6.7439175214,-0.219576339775,0.008132744,0.212360845475,0.14477285465,0.15530982,0.1658349484,52.325,97,155.575,368.9,666,1069.925,2821.275,2904.5,3004.625,19139.475,19475,19699.975
"149",0.1,"highUnequal",36,-0.2827259315,-0.032042858,0.156079365375,-0.248351496275,-0.006797138,0.18695011825,-7.7311182555,-7.239716431,-6.68935855975,-0.206973709725,0.006774141,0.221795690475,0.14437626005,0.15556861,0.167310096725,64,114,186.725,434.275,785.5,1243.55,2875.9,2968,3071,19448.075,19814.5,20049.15
"150",0.1,"highUnequal",37,-0.25316527435,-0.0261019605,0.14176302505,-0.2319665204,-0.0014452775,0.1741576226,-7.72770021875,-7.199898994,-6.6856230446,-0.19145106515,0.0014441695,0.20859057865,0.1472420213,0.1557405075,0.165193130725,73.475,135.5,214.575,510.175,922.5,1467.825,2938.95,3027.5,3133.45,19735.175,20159,20391.05
"151",0.1,"highUnequal",38,-0.21770300965,-0.0400280895,0.116997613925,-0.173036019725,0.002098548,0.160441426175,-7.721501541375,-7.2292177445,-6.662019492475,-0.174939341075,-0.0021007605,0.15957493295,0.147942990325,0.1559950575,0.166156937025,91.9,159,253.1,608.575,1087.5,1717.575,2993.85,3084,3205.075,19987.775,20470.5,20743.55
"152",0.1,"highUnequal",39,-0.210760404475,-0.0535860515,0.1106812319,-0.163944959725,-0.0064816735,0.1548979096,-7.6938271538,-7.195315538,-6.67808150115,-0.1683265119,0.0064606765,0.1516110287,0.1489247877,0.156152391,0.165830521925,108.425,185,298.525,715.725,1278.5,2001.525,3048.9,3142,3260.325,20224.675,20739.5,21074.725
"153",0.1,"highUnequal",40,-0.230486958425,-0.0632025105,0.0796929971999999,-0.1971784922,-0.0116054485,0.12691383265,-7.723472433525,-7.1889562,-6.66371816555,-0.1358232621,0.0115386205,0.179760444775,0.149137175525,0.156209326,0.16514708885,123.85,216,349.2,841.825,1497,2318.875,3097.9,3195,3317.85,20435.925,21010.5,21368.65
"154",0.1,"highUnequal",41,-0.211323963125,-0.053612241,0.064721405825,-0.179196788025,-0.013558979,0.115032066975,-7.7247264852,-7.194693491,-6.6232319476,-0.122203873575,0.0134673195,0.16462775535,0.14928915145,0.1565384705,0.163974351325,146.85,255.5,406.55,975.575,1760,2691.5,3140.95,3249.5,3369.975,20584.4,21258,21637.825
"155",0.1,"highUnequal",42,-0.1845315261,-0.0678109835,0.0493581154749999,-0.161398360275,-0.014965976,0.0954484041499998,-7.73553381245,-7.1873697805,-6.594960669975,-0.100383910625,0.0148541355,0.14962314165,0.149314124075,0.156430586,0.1640761119,168.95,295,477.875,1156.725,2058.5,3137.75,3181.375,3296,3426.75,20731.4,21452,21928.85
"156",0.1,"highUnequal",43,-0.205445063125,-0.071440919,0.037824342375,-0.2005568392,-0.0195720515,0.068668992775,-7.679515413875,-7.200260862,-6.620458869225,-0.0711438687,0.019382982,0.182784524375,0.1513444243,0.15640357,0.163733863475,202.475,343.5,545.125,1357.225,2392,3594.7,3212.475,3337,3483.1,20819.65,21630.5,22173.65
"157",0.1,"highUnequal",44,-0.20321061685,-0.079500494,0.043135251175,-0.18131372285,-0.02957877,0.0820530475,-7.733476020875,-7.1404420715,-6.57023853625,-0.085615883625,0.0291497565,0.1666045524,0.1520024415,0.1562838565,0.162639001275,239.325,399,627.525,1599.275,2787.5,4148.7,3240.375,3382.5,3523.525,20874.175,21768,22392.1
"158",0.1,"highUnequal",45,-0.199908507125,-0.0818409025,0.02801861665,-0.196912891275,-0.0301362925,0.0738035572499999,-7.7144924673,-7.1225934405,-6.5346706315,-0.076677818275,0.0296911145,0.179745281025,0.15033781555,0.1563417825,0.162117962625,277.95,468,716.9,1859.775,3234,4769.1,3260.95,3418,3564,20858.475,21852.5,22601.15
"159",0.1,"highUnequal",46,-0.181106315825,-0.085312492,0.017779261225,-0.166491760425,-0.03683266,0.0661860620749999,-7.676795298225,-7.1006001615,-6.522572064425,-0.06848870935,0.0361705315,0.15390279255,0.1513824861,0.1565768225,0.161183993975,326.85,541,823.825,2185.35,3736.5,5446.475,3273,3448,3604.725,20816.95,21921,22786.85
"160",0.1,"highUnequal",47,-0.1954344734,-0.0903186425,0.025621062875,-0.1677460542,-0.0431179085,0.06112905175,-7.64225582915,-7.047638683,-6.4981993521,-0.063078288025,0.042214217,0.154957747075,0.1504160702,0.156302056,0.1607787889,389.225,620,930.349999999999,2546.375,4299,6182.075,3288.75,3471,3652.8,20715.95,21928.5,22915.125
"161",0.1,"highUnequal",48,-0.201409352625,-0.097627398,0.00421249547499982,-0.1674150117,-0.0435325135,0.053922120975,-7.607091514575,-7.022357874,-6.4516329463,-0.055430431925,0.0426114585,0.154756719325,0.1508347235,0.1560915675,0.1600859369,446.2,707,1054.7,2963.2,4917,6986.075,3290.95,3497,3680.55,20569.95,21895,23022.25
"162",0.1,"highUnequal",49,-0.19044283415,-0.0977857195,-0.00821732982500002,-0.16507297325,-0.051310716,0.057620673925,-7.566699143875,-6.989899762,-6.380619596425,-0.059349123475,0.0500376685,0.152773663475,0.150977244875,0.155585,0.1590199745,517.1,818.5,1176.3,3411.575,5612.5,7887.375,3292.8,3505,3693.925,20371.7,21817,23104.625
"163",0.1,"highUnequal",50,-0.205344881525,-0.1048638345,-0.0103666663250001,-0.1784197235,-0.0475901055,0.05142928265,-7.56084963875,-6.9546439445,-6.346464210275,-0.052798941925,0.0464884095,0.1641501315,0.1500425603,0.154923583,0.158603354325,588.325,929.5,1325.8,3954.05,6355.5,8810.15,3290.125,3510.5,3709.925,20144.55,21690,23149.575
"164",0.1,"highUnequal",51,-0.1916155679,-0.1070934185,-0.021811374375,-0.172977413225,-0.0556271235,0.0404266227,-7.4961950129,-6.8908605115,-6.293275880375,-0.04126758275,0.0541346095,0.1595437721,0.14946783465,0.1540070475,0.158804347275,682.275,1050,1477.25,4509.525,7164,9788.9,3280.275,3519,3716.7,19896.8,21531.5,23124.525
"165",0.1,"highUnequal",52,-0.191450392975,-0.113166314,-0.0356793777500001,-0.159275081275,-0.059907145,0.0276964705499999,-7.518851695625,-6.837936971,-6.207039426625,-0.028101036325,0.0581812985,0.147782936975,0.14841539495,0.152986998,0.15696720465,779.475,1194.5,1644.05,5164.1,8056.5,10804.15,3260.85,3514.5,3734.075,19591.9,21316,23060.775
"166",0.1,"highUnequal",53,-0.2034960816,-0.1237555275,-0.0442822271000001,-0.15863457825,-0.067459697,0.0324932632999999,-7.434839731575,-6.7754658255,-6.141028233875,-0.03304055035,0.065281665,0.147238558125,0.146490599575,0.1519387545,0.156679773175,886.25,1326,1812.65,5875.675,9005,11869.7,3243.85,3505.5,3727.625,19257.725,21059,22923.125
"167",0.1,"highUnequal",54,-0.2010898602,-0.133257876,-0.0513128408500001,-0.165842382675,-0.0731062995,0.027337403025,-7.373237725825,-6.7132575355,-6.0394867541,-0.0277196481,0.07055752,0.1534417957,0.143578342125,0.150702861,0.155727470525,1002.475,1478,1975.75,6658.45,9965,12914.625,3223.95,3496,3719.1,18935.5,20740,22780.05
"168",0.1,"highUnequal",55,-0.20382010885,-0.141681022,-0.0560780415,-0.16297218845,-0.08335886,0.01038300605,-7.3537246558,-6.6196814455,-5.90070745525,-0.010440493525,0.0800647465,0.150974667175,0.14096948225,0.1490401195,0.154655989475,1131.575,1638.5,2138.675,7505.925,10983,13968.25,3204.8,3480.5,3712.775,18601.6,20404.5,22555.275
"169",0.1,"highUnequal",56,-0.221016482475,-0.146852562,-0.06894518855,-0.18041096235,-0.089106357,0.0110232565249999,-7.29880654555,-6.5312058105,-5.7983054365,-0.0110916145,0.0853575025,0.1658626108,0.139200703775,0.1472895995,0.153146031425,1276.65,1804.5,2286.775,8420.55,12001.5,14989.95,3189.225,3467,3690,18258.45,20066,22307.125
"170",0.1,"highUnequal",57,-0.22545553935,-0.1613336315,-0.07912213965,-0.189192520775,-0.1012198055,-0.00036419060000003,-7.1960145229,-6.435127338,-5.67743818285,0.000362540375,0.096418456,0.1732722444,0.136375151225,0.144981046,0.151185449275,1429.775,1970,2455.8,9398.025,13058,16015.8,3165.475,3448.5,3676.075,17924.95,19701,22014.35
"171",0.1,"highUnequal",58,-0.237262218325,-0.168242721,-0.089104210625,-0.194329712725,-0.1117960635,-0.00668849655000022,-7.134170036475,-6.308333356,-5.5151229827,0.006588728625,0.105976289,0.177585068125,0.1324885527,0.1422438405,0.150161745325,1578.75,2138,2616.175,10390.525,14111,16995.025,3145.9,3433.5,3664.275,17603.125,19341.5,21677.175
"172",0.1,"highUnequal",59,-0.241298901925,-0.1754284735,-0.0976944176000001,-0.2108368322,-0.1232900025,-0.01729795545,-7.077541470175,-6.1755781695,-5.374558340625,0.01715003795,0.1162618805,0.191310973875,0.1292000385,0.139561927,0.14903029355,1724.875,2303.5,2773.9,11425.175,15130.5,17912.725,3137.95,3415.5,3642.2,17293.9,18961,21300.875
"173",0.1,"highUnequal",60,-0.25602907035,-0.1834728455,-0.1091119673,-0.225467138325,-0.135243867,-0.044232113975,-6.966495756,-6.0558917385,-5.194267011625,0.0432817412,0.126847488,0.203319042775,0.125104850675,0.1362929235,0.14655656685,1889.35,2464.5,2913.425,12525.45,16154.5,18791.4,3131.375,3389.5,3622.4,17027.85,18635,20908.375
"174",0.1,"highUnequal",61,-0.270441281075,-0.194004705,-0.1214150279,-0.23484532995,-0.1454873105,-0.046179237275,-6.8304359388,-5.89935431,-5.055277585825,0.0451446234,0.135829682,0.21093997165,0.121438780625,0.133301315,0.144263961,2067.075,2619,3054.525,13534.375,17107,19589.975,3122.475,3369,3600.5,16804.475,18263.5,20527.2
"175",0.1,"highUnequal",62,-0.277915638325,-0.201456265,-0.131943064325,-0.24835833235,-0.1523049545,-0.0546466806,-6.70827790405,-5.7368339465,-4.893908844725,0.053205321,0.1417638425,0.221829068875,0.11763232365,0.1295983995,0.141320925875,2234.55,2769,3170.675,14592.175,18019.5,20309.975,3120.375,3346,3585.225,16595.225,17937,20146.625
"176",0.1,"highUnequal",63,-0.29567160935,-0.213634104,-0.15098970505,-0.2589664783,-0.1685905425,-0.064591124575,-6.5447156822,-5.5778584565,-4.710084140175,0.062586761075,0.155798097,0.230288886725,0.113266550025,0.125996993,0.1383214356,2401.8,2918.5,3292.25,15630.375,18886.5,20984.125,3122,3337,3584.725,16413.65,17662,19783.175
"177",0.1,"highUnequal",64,-0.307255445025,-0.2233757645,-0.165363767875,-0.27812568015,-0.180399209,-0.0883385504,-6.3842573102,-5.384296704,-4.55694385045,0.084651803275,0.1658526305,0.24539380905,0.109141356875,0.1220679795,0.134686131725,2553.65,3051,3407.5,16626,19697,21602.9,3132.225,3331,3562.625,16260.75,17422,19400.25
"178",0.1,"highUnequal",65,-0.311202490025,-0.229723196,-0.1657167797,-0.286801636475,-0.1908295025,-0.09767163445,-6.215408957175,-5.214350388,-4.381425076475,0.093188383475,0.174649982,0.252158478475,0.105018404275,0.117939227,0.131370366375,2706.875,3180.5,3505.05,17591.325,20443.5,22152.1,3135.075,3317,3546.625,16139.7,17184,19044.125
"179",0.1,"highUnequal",66,-0.31800950605,-0.23861306,-0.172350289925,-0.293869146475,-0.2046603525,-0.11731486905,-6.060230415025,-5.0202610075,-4.20683112585,0.1109274873,0.1861976575,0.257636879675,0.1002332863,0.1132643745,0.127624077225,2865.025,3294.5,3590.725,18467.45,21127.5,22620.65,3144.75,3319.5,3530.275,16070.325,17009,18714.45
"180",0.1,"highUnequal",67,-0.327706208325,-0.2480262615,-0.180804684725,-0.3081965804,-0.2164135365,-0.128906454325,-5.8824721182,-4.8427853725,-4.036774671175,0.121249424125,0.1959067905,0.2686495111,0.09593844125,0.109157119,0.1238412443,3006.15,3399.5,3670.625,19298.5,21714,23064.425,3157.95,3318,3528.825,16015.65,16845,18416.85
"181",0.1,"highUnequal",68,-0.3370941569,-0.257076469,-0.1909282766,-0.3124607925,-0.2284997245,-0.132069617675,-5.697551889475,-4.641075958,-3.870786700725,0.124044570625,0.2057936545,0.271890755275,0.091603382125,0.1046847465,0.119894371175,3144.05,3485.5,3731.15,20069.2,22220,23415.25,3173.9,3318.5,3516.15,16000.175,16719,18149.9
"182",0.1,"highUnequal",69,-0.33900079215,-0.2644808305,-0.197783499825,-0.32268717025,-0.2422123955,-0.14604210275,-5.486559913225,-4.4736453405,-3.70763155215,0.136307906875,0.216893974,0.27966360275,0.087527317125,0.1005359985,0.115301037875,3270.125,3563.5,3789.525,20775.9,22664,23750.775,3191.375,3333.5,3513,15998.925,16639,17907.15
"183",0.1,"highUnequal",70,-0.348925131175,-0.271636365,-0.20761220015,-0.335476728,-0.250482629,-0.160935573075,-5.3094495957,-4.2854185945,-3.5418837724,0.149225563475,0.2235294135,0.28928787795,0.08335109585,0.0962992305,0.111359333375,3362.875,3638,3838.525,21411.15,23072,24015.8,3213.125,3348.5,3528.15,16034.75,16610,17710.425
"184",0.1,"highUnequal",71,-0.35640925715,-0.2786031795,-0.2151516028,-0.33938152315,-0.2588862325,-0.176201398775,-5.11216319485,-4.122902277,-3.39342579305,0.162290012425,0.2302271235,0.292207599925,0.079509642875,0.092071449,0.107019200275,3469.475,3695.5,3893.525,21970.55,23418.5,24211.05,3244.75,3368.5,3541.625,16080.1,16583,17541.225
"185",0.1,"highUnequal",72,-0.361571226075,-0.283553364,-0.215913540975,-0.342274811675,-0.263625915,-0.1837761203,-4.90067293355,-3.9509313715,-3.2335672764,0.1687022513,0.2339852975,0.294365357325,0.075536905375,0.088068658,0.102590124975,3555.7,3759,3933.525,22454.725,23693,24405.85,3265.9,3391,3554.675,16138.9,16596.5,17426.575
"186",0.1,"highUnequal",73,-0.373328070725,-0.289752311,-0.2218218831,-0.358439533225,-0.27021309,-0.1989522898,-4.7128991766,-3.7769737325,-3.0760862061,0.18143817825,0.239184413,0.306334928625,0.0716118089,0.0839485675,0.098339018,3616.9,3806.5,3970.575,22897.225,23957.5,24576.175,3301.8,3417.5,3569.575,16214.5,16620.5,17334.675
"187",0.1,"highUnequal",74,-0.378645631075,-0.2942796685,-0.228536524275,-0.36944965005,-0.280981587,-0.209917277375,-4.5392594947,-3.6170830395,-2.951155789275,0.1905480351,0.2476266385,0.3144021392,0.06832386585,0.0800623725,0.094373940675,3688.85,3856.5,3995.05,23253.275,24183,24719.6,3330.9,3448,3600.45,16285.475,16664,17270.7
"188",0.1,"highUnequal",75,-0.382700088475,-0.3000765625,-0.230549440125,-0.3742130003,-0.289793712,-0.216105993025,-4.359157337775,-3.469273892,-2.81046223165,0.19565376865,0.2544822905,0.3178811179,0.0648588468,0.076296608,0.09043801025,3750.75,3889,4021.625,23567.3,24360,24836.625,3361.7,3476.5,3619.775,16413.425,16717.5,17243.025
"189",0.1,"highUnequal",76,-0.3844933385,-0.3033224665,-0.235156658075,-0.38012697625,-0.29837234,-0.228738149925,-4.183902344875,-3.3226661655,-2.68063443215,0.20598762775,0.261111364,0.32217542465,0.061415874725,0.0727217345,0.086570405125,3799.375,3923.5,4039.675,23834,24505.5,24938.675,3395.225,3510,3646.675,16510.425,16787,17255.475
"190",0.1,"highUnequal",77,-0.386891225875,-0.308131672,-0.238270017275,-0.384071124825,-0.301901218,-0.236727425075,-4.0185927899,-3.1761114315,-2.542591558775,0.212468599325,0.2638248745,0.32502299955,0.058015828675,0.069002707,0.082800981925,3830.475,3948.5,4058.15,24063.35,24630.5,25024.45,3441.8,3546.5,3681.525,16623.95,16882,17276.725
"191",0.1,"highUnequal",78,-0.391892851225,-0.313355472,-0.245474865125,-0.388175620575,-0.31296074,-0.244459854775,-3.845903771625,-3.030469945,-2.42189109965,0.21870147635,0.2722846935,0.327980971725,0.05479426125,0.0655030215,0.07877718825,3852.9,3972.5,4074.525,24240.6,24737,25089.225,3480.8,3584.5,3720.925,16735.85,16966,17335.7
"192",0.1,"highUnequal",79,-0.397415879775,-0.3206181045,-0.249419343525,-0.3984991064,-0.3187966115,-0.24468661425,-3.676983397425,-2.895943642,-2.287590125425,0.21887836435,0.276719351,0.33539600555,0.051501399075,0.062192604,0.0751361527,3880,3991,4090.1,24433.525,24834,25146.75,3520,3628.5,3757.7,16853.95,17078,17381.525
"193",0.1,"highUnequal",80,-0.3998955567,-0.3258919455,-0.256110512725,-0.40261902915,-0.3230070835,-0.256560914575,-3.523842553125,-2.760217655,-2.1709668478,0.22837573235,0.2799071695,0.33834112565,0.0485947865,0.059122066,0.071673634275,3897.375,4008,4102.05,24571.025,24921,25204.625,3557.175,3668.5,3804,16960.775,17195.5,17485.075
"194",0.1,"highUnequal",81,-0.40022401945,-0.330505077,-0.260524194225,-0.40787481245,-0.332418025,-0.259486939875,-3.350738013475,-2.627077553,-2.067159859075,0.23069532285,0.286995352,0.342073916525,0.04582720425,0.0559479455,0.067781374625,3912.425,4021.5,4117.525,24678.8,24978,25246.55,3600,3710,3834.525,17093.775,17323,17592.7
"195",0.1,"highUnequal",82,-0.404937636625,-0.3338849975,-0.264996167275,-0.4224262277,-0.33673529,-0.264612750825,-3.220334920475,-2.5056844375,-1.959413105525,0.234757624825,0.2902300525,0.352363915825,0.043138835825,0.052782709,0.064811527425,3926.9,4033,4129.15,24778.375,25024,25278.5,3637.275,3754,3875.35,17226.025,17450,17698.825
"196",0.1,"highUnequal",83,-0.4064744548,-0.3387186495,-0.27025682125,-0.422770907925,-0.3431300595,-0.2760846167,-3.090816270225,-2.39471141,-1.866383085875,0.2437958377,0.295002577,0.3526062754,0.04058297325,0.0499726505,0.061775381675,3936.9,4042,4137.675,24838.5,25079.5,25307.1,3681.65,3792.5,3924.925,17361.825,17582.5,17814.925
"197",0.1,"highUnequal",84,-0.410742337225,-0.3451555205,-0.27309601445,-0.418318480475,-0.3462793495,-0.275250695025,-2.940581982025,-2.261752958,-1.763577758775,0.243142503125,0.2973447145,0.349471872775,0.038205218725,0.047168468,0.058517654475,3940.85,4053,4146.35,24889.7,25112,25337.575,3721.275,3834.5,3964.725,17491.65,17700.5,17937.1
"198",0.1,"highUnequal",85,-0.4109181946,-0.346721006,-0.2809481784,-0.42575045935,-0.351727605,-0.289300994175,-2.82721997845,-2.1750291595,-1.6577635729,0.254100018675,0.301383338,0.354697546725,0.03562793135,0.0447221195,0.0557579445,3946.325,4058.5,4152.2,24929.475,25144,25365.35,3767.225,3876.5,4006.1,17639.275,17849,18079.1
"199",0.1,"highUnequal",86,-0.417787693725,-0.3524281905,-0.28429106655,-0.430802705575,-0.358549139,-0.285077563275,-2.70376919995,-2.054429002,-1.573695416225,0.25081682245,0.3064165205,0.358235129175,0.03348126445,0.042126563,0.0530313646,3952.7,4063.5,4158,24953.95,25167,25381.25,3810.6,3916.5,4053.625,17784.375,17992,18205.725
"200",0.1,"highUnequal",87,-0.42638771465,-0.355968519,-0.289571162925,-0.4376061434,-0.3618179475,-0.293152848025,-2.587718755725,-1.9565107145,-1.481531132725,0.2570829266,0.308820112,0.362978195125,0.03101009875,0.0395547005,0.050373127075,3959.275,4068,4162,24975.9,25189.5,25392.45,3857.6,3960,4105.25,17913.275,18125,18352.2
"201",0.1,"highUnequal",88,-0.43023833395,-0.359826325,-0.295261140925,-0.444759716425,-0.363606463,-0.29784989025,-2.46906653205,-1.865314698,-1.38874379095,0.260702730125,0.310133,0.36794183815,0.029044417375,0.037257713,0.04770088525,3963.275,4073.5,4164,24995.8,25203,25403.175,3895.075,4002,4143.825,18047.9,18260.5,18483.05
"202",0.1,"highUnequal",89,-0.4304680416,-0.3654147545,-0.29874447575,-0.442905894225,-0.3691471325,-0.304175388,-2.358206404425,-1.77343752,-1.318210037025,0.265570274475,0.314187791,0.3666567442,0.0271594829,0.0351447555,0.045161054825,3966.9,4079.5,4167.575,25015.95,25222.5,25415.6,3935.85,4044,4183.1,18181.825,18403,18633
"203",0.1,"highUnequal",90,-0.433527229375,-0.368223999,-0.301338834,-0.448015661175,-0.3752008645,-0.3114486427,-2.26667067085,-1.6881895065,-1.23647069415,0.271129816175,0.318599341,0.370191855125,0.02523833645,0.0329124315,0.04312277255,3968.425,4082,4170.625,25033.275,25236.5,25428.075,3984.85,4088,4234.1,18324.55,18535,18772.05
"204",0.1,"highUnequal",91,-0.4357605336,-0.3730892735,-0.30496871,-0.450340852225,-0.380678373,-0.31328354715,-2.144062349975,-1.6001650295,-1.140960002525,0.2725305215,0.3225748565,0.37179669055,0.02293539655,0.031007942,0.0404517102,3969.375,4085,4172.2,25045,25244.5,25440.6,4025.55,4130,4276.35,18465.45,18677,18906.2
"205",0.1,"highUnequal",92,-0.4403253205,-0.3766414,-0.3097883671,-0.45592289165,-0.3838575485,-0.315653173425,-2.071910967,-1.514800172,-1.088894317625,0.27433200075,0.3248749235,0.375638471875,0.021398264175,0.02890294,0.038702198875,3969.9,4086.5,4173.725,25055.475,25252.5,25449.4,4070.35,4174,4313.3,18587.975,18811,19043.875
"206",0.1,"highUnequal",93,-0.44334267725,-0.3806662445,-0.31380037265,-0.460373016925,-0.3865178095,-0.319370778125,-1.980909690275,-1.4319848945,-1.01104229255,0.2771549274,0.326794408,0.37869075465,0.01957651565,0.0269708205,0.036657183475,3971.425,4087,4175.625,25063.95,25258.5,25455.925,4109.025,4218.5,4366.775,18736.025,18949,19173.4
