,VE_susc,Label_testingDiff,t,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptOR_timeDep.2.5.,VE_symptOR_timeDep.50.,VE_symptOR_timeDep.97.5.,Intercept_coef_timeDep_VeOR.2.5.,Intercept_coef_timeDep_VeOR.50.,Intercept_coef_timeDep_VeOR.97.5.,VacStatus_coef_timeDep_VeOR.2.5.,VacStatus_coef_timeDep_VeOR.50.,VacStatus_coef_timeDep_VeOR.97.5.,TimeStep_coef_timeDep_VeOR.2.5.,TimeStep_coef_timeDep_VeOR.50.,TimeStep_coef_timeDep_VeOR.97.5.,Stats_sampleSizeCovid_unvac.2.5.,Stats_sampleSizeCovid_unvac.50.,Stats_sampleSizeCovid_unvac.97.5.,Stats_sampleSizeCovid_vac.2.5.,Stats_sampleSizeCovid_vac.50.,Stats_sampleSizeCovid_vac.97.5.,Stats_sampleSizeNonCovid_unvac.2.5.,Stats_sampleSizeNonCovid_unvac.50.,Stats_sampleSizeNonCovid_unvac.97.5.,Stats_sampleSizeNonCovid_vac.2.5.,Stats_sampleSizeNonCovid_vac.50.,Stats_sampleSizeNonCovid_vac.97.5.
235,0.55,modUnequal,143,0.531844898,0.548604984,0.568586988,0.533403638,0.551269761,0.57236917,-1.6228804,-1.132746175,-0.756318222,-0.849495245,-0.801334269,-0.76229095,0.004088584,0.009114237,0.015008771,4506.275,4608.5,4727.525,10617.85,10774,10919.3,6972.275,7092.5,7270.875,36576.9,36825.5,37039.325
236,0.55,modUnequal,144,0.531534296,0.548232631,0.568053529,0.532181011,0.550887379,0.570872459,-1.586964191,-1.09888046,-0.73070931,-0.84600164,-0.800481814,-0.7596746,0.003716261,0.008571581,0.0144193,4507.225,4610,4729.05,10620.425,10775.5,10920.825,7008.475,7135,7297.4,36685.7,36935.5,37146.5
237,0.55,modUnequal,145,0.530737879,0.54730989,0.567312785,0.531915887,0.54949675,0.570347513,-1.542332223,-1.066672231,-0.711212679,-0.8447786,-0.797389995,-0.759107428,0.003425572,0.008119085,0.01382188,4508.175,4610,4729.575,10623,10777.5,10922.875,7044.425,7167,7333.4,36806.9,37054,37260.575
238,0.55,modUnequal,146,0.529724882,0.546738557,0.566407744,0.530881687,0.548843823,0.56964953,-1.509489107,-1.038587487,-0.681834706,-0.843156507,-0.79594173,-0.756900746,0.002935759,0.007526541,0.013223839,4509.175,4611.5,4729.575,10623,10780,10923.35,7078.375,7198,7368.725,36920.8,37164.5,37372.45
239,0.55,modUnequal,147,0.529012822,0.545884134,0.565387109,0.529732612,0.546799372,0.567812278,-1.46817346,-1.016271447,-0.666141206,-0.838895384,-0.791420365,-0.754453843,0.002630425,0.007080072,0.012742182,4509.65,4612,4729.575,10623.475,10783.5,10925.825,7107.95,7234.5,7412.825,37021.85,37277.5,37482.8
240,0.55,modUnequal,148,0.527855441,0.545290487,0.564192298,0.528293586,0.546246228,0.566553111,-1.428673158,-0.977388793,-0.634076648,-0.8359882,-0.790200606,-0.751398493,0.002070416,0.006687914,0.0121265,4509.65,4613,4729.575,10624,10785.5,10926.825,7144.125,7265,7445.625,37127,37386,37593.225
241,0.55,modUnequal,149,0.527053012,0.544270667,0.563366408,0.527721687,0.545571658,0.565675832,-1.398947398,-0.946976396,-0.612650275,-0.833964357,-0.788715075,-0.750186822,0.001786127,0.006170475,0.011687378,4509.65,4613,4729.575,10625.9,10787.5,10927.775,7180.85,7302.5,7475.2,37228,37496.5,37697.375
242,0.55,modUnequal,150,0.525990232,0.543634321,0.562740441,0.525870287,0.544434614,0.5643513,-1.359418472,-0.925210407,-0.588774653,-0.830920793,-0.786216044,-0.746274603,0.001331332,0.0057573,0.011094727,4509.65,4613,4729.575,10626.425,10789,10929.2,7210.7,7336.5,7514.35,37344.9,37605,37795.45
243,0.55,highUnequal,30,0.037305379,0.516387296,0.673525112,0.073516831,0.531726012,0.680086257,-8.383547987,-7.028220958,-6.177416483,-1.140008578,-0.758701715,-0.076460008,0.060037083,0.095695553,0.133083236,5.475,15,27,21.475,48.5,82,2491.7,2589.5,2667.15,17500.95,17667,17868.25
244,0.55,highUnequal,31,0.091670393,0.511705387,0.683289665,0.100874927,0.524201648,0.693797649,-8.227190478,-7.030858482,-6.146532406,-1.183760073,-0.742780678,-0.106508005,0.064687663,0.095785689,0.131199633,6.475,16,30.05,24.475,54.5,91,2573.95,2662,2743.725,17930.875,18108.5,18290.525
245,0.55,highUnequal,32,0.157207493,0.511638893,0.668236232,0.169511843,0.519770751,0.675550854,-7.966451714,-6.989334781,-6.134903299,-1.125637589,-0.733491716,-0.185775131,0.06719834,0.096646341,0.127025312,6.95,19,33.525,27.95,60,101.05,2643.175,2732,2812.525,18384.075,18538.5,18714.525
246,0.55,highUnequal,33,0.184530667,0.517778262,0.659324477,0.191062598,0.52688044,0.664008616,-8.138177743,-6.986647025,-6.199336239,-1.090680122,-0.748409651,-0.212118115,0.070285603,0.095566153,0.118645538,7.475,21,35,31.95,66,113.1,2715.225,2799,2895.05,18794.425,18968,19139.25
247,0.55,highUnequal,34,0.179994491,0.512584356,0.675938096,0.185076802,0.517829046,0.679471336,-8.114179488,-6.948082643,-6.272688407,-1.137799563,-0.729457128,-0.204780544,0.068118554,0.094325964,0.121447529,8,22.5,38.1,34.95,73.5,127.575,2777.325,2873,2966.575,19220.225,19401,19553.15
248,0.55,highUnequal,35,0.222029166,0.515316692,0.66317321,0.231655328,0.521769087,0.677983945,-7.875781984,-6.929016994,-6.233754621,-1.133155313,-0.73767693,-0.263547424,0.066803912,0.095246738,0.115461637,8.475,25,41.575,37.9,81.5,138.525,2849.75,2944.5,3041.15,19628.025,19817,19978.625
249,0.55,highUnequal,36,0.239968811,0.501914398,0.664568826,0.244028447,0.507871134,0.675200126,-7.890933245,-6.919408273,-6.277750373,-1.124629542,-0.709014947,-0.279752971,0.069982316,0.093658407,0.113480961,9.95,28,46.575,43.425,88.5,154.625,2920.75,3012,3101.825,20040.325,20231.5,20390.8
250,0.55,highUnequal,37,0.25311385,0.489982126,0.654975482,0.271657486,0.503170264,0.663365289,-7.89035681,-6.908011257,-6.264362196,-1.089081165,-0.699520559,-0.316999453,0.069976198,0.095135635,0.113119737,11,30,51.05,47.475,98,168.575,2988.425,3086,3175.25,20452.425,20636,20793.85
251,0.55,highUnequal,38,0.211811247,0.498541866,0.644076256,0.228730996,0.510294313,0.655266482,-7.959756457,-6.894698388,-6.311736163,-1.065038949,-0.71398538,-0.259776218,0.072617743,0.095964623,0.112092201,12,34,58.525,53.425,109,188.1,3054.65,3156,3241.975,20852.475,21039,21208.775
252,0.55,highUnequal,39,0.215229732,0.495488764,0.65499935,0.24366789,0.509254842,0.665725245,-7.970195995,-6.883033055,-6.327961245,-1.095797606,-0.711846639,-0.279991743,0.073977982,0.095196959,0.113743583,14,36.5,63.525,62.95,120,206.15,3118.375,3223,3315.675,21249.9,21430,21591.525
253,0.55,highUnequal,40,0.267929657,0.490226591,0.63217255,0.287386425,0.505445133,0.638570234,-7.906026045,-6.891591036,-6.313711528,-1.017735592,-0.704097508,-0.338981994,0.076044711,0.095323107,0.112875352,17,41,68.525,68.95,134,229.525,3191.65,3291.5,3376.575,21631.8,21815,21974.575
254,0.55,highUnequal,41,0.24680261,0.497607792,0.642382389,0.264229734,0.511447628,0.655570236,-7.976668208,-6.877697183,-6.265258036,-1.066329006,-0.716309157,-0.306852505,0.076674473,0.095107667,0.114551582,17.475,45,77.525,77.475,151,254,3255.425,3360,3455.1,21997.65,22203,22345.15
255,0.55,highUnequal,42,0.258002516,0.497582141,0.6356281,0.279716885,0.504742109,0.648919202,-7.942470333,-6.852152716,-6.262362053,-1.04693275,-0.70269475,-0.328149298,0.075768824,0.095089141,0.11121524,18.95,49.5,86.575,82.475,165,281.775,3323.45,3431,3527.625,22376.8,22584.5,22727.1
256,0.55,highUnequal,43,0.31069379,0.497710884,0.632328742,0.326419599,0.507112279,0.645826894,-7.880858003,-6.845457936,-6.302206344,-1.038005725,-0.707473895,-0.395201991,0.077866296,0.094502137,0.109884136,23.425,54,96.525,90.475,183.5,315.3,3389.6,3495,3582.825,22751.275,22952.5,23114.65
257,0.55,highUnequal,44,0.31710713,0.492317049,0.626092935,0.3367711,0.499444835,0.642499715,-7.818126101,-6.839256612,-6.304188223,-1.028718289,-0.692037613,-0.41074717,0.077350046,0.0945889,0.110359279,25.9,60,108.2,99.95,203.5,348.525,3457.275,3560,3652.05,23116.95,23310,23482.775
258,0.55,highUnequal,45,0.312472373,0.482164345,0.615977503,0.326198931,0.500154744,0.630585477,-7.816456666,-6.826649154,-6.298623042,-0.995837177,-0.693456941,-0.394857872,0.078319059,0.094850308,0.106721935,27.85,65.5,119.1,109.325,221,386.525,3515.65,3623.5,3706,23464.475,23672,23830.825
259,0.55,highUnequal,46,0.30580025,0.475582372,0.618270138,0.323820219,0.495086948,0.629030957,-7.782375167,-6.802888247,-6.291772196,-0.991974313,-0.683369105,-0.391326735,0.078550711,0.095301891,0.105170214,30.8,72,135,122.425,243,426.575,3575.8,3682,3769.625,23810.475,24021,24186.25
260,0.55,highUnequal,47,0.33001149,0.483976328,0.605346814,0.361289358,0.502441112,0.612961903,-7.741950865,-6.804042394,-6.296809024,-0.949243187,-0.69804139,-0.448370289,0.079723358,0.09477183,0.106079333,34.425,80.5,152.525,133.475,270,468.15,3635.95,3742.5,3831.525,24158.475,24371,24536.1
261,0.55,highUnequal,48,0.332601147,0.48556563,0.600735425,0.368986883,0.506824964,0.610136445,-7.702800851,-6.775828034,-6.263871128,-0.942145444,-0.706893756,-0.460520599,0.080379415,0.094740942,0.105827551,38.425,89.5,166.575,145.95,298.5,534.65,3700.9,3806,3897.525,24491.025,24721.5,24894.775
262,0.55,highUnequal,49,0.364966212,0.484550304,0.609867789,0.380309518,0.494556655,0.623669908,-7.679462103,-6.778555087,-6.253560109,-0.977394867,-0.682321183,-0.478822591,0.080460008,0.094422181,0.104679216,41.95,98,181.05,161.8,326.5,592.575,3768.425,3862.5,3957.525,24790.4,25057,25229.525
263,0.55,highUnequal,50,0.366228749,0.478792944,0.589994166,0.384439344,0.500109767,0.60269135,-7.721198741,-6.725245776,-6.274674254,-0.923042851,-0.693385424,-0.485231164,0.082669594,0.094586138,0.105943697,45.425,107.5,200.575,176.325,360,663.6,3823.225,3918,4016,25122.575,25385,25565.05
264,0.55,highUnequal,51,0.370896294,0.482537881,0.58286095,0.393621745,0.503156199,0.602775472,-7.686248205,-6.713606382,-6.218469993,-0.923265677,-0.69947983,-0.500405244,0.08267558,0.094370261,0.105299491,52.475,119,213.675,196.95,398,728.75,3881.375,3978.5,4075,25441.575,25709.5,25878.275
265,0.55,highUnequal,52,0.375628104,0.478606838,0.575176529,0.398179491,0.500580249,0.588671063,-7.708762593,-6.729880231,-6.203588767,-0.8883652,-0.694309418,-0.507826905,0.083981666,0.094187848,0.103826622,56,130,232.525,217.275,444,791.05,3941.475,4041.5,4137.525,25723.075,26027,26209.875
266,0.55,highUnequal,53,0.385865435,0.477611473,0.568470457,0.409718311,0.499736465,0.592028806,-7.688229823,-6.713522616,-6.177560578,-0.896570882,-0.692620253,-0.52715548,0.083777402,0.09391049,0.104238058,63.95,142.5,255.2,239.325,481.5,869,3986.375,4096.5,4196.15,26030.825,26336,26537.2
267,0.55,highUnequal,54,0.387783575,0.475913828,0.56939029,0.401513894,0.500899443,0.586698693,-7.640859825,-6.69925862,-6.158434117,-0.88357903,-0.694951995,-0.513428001,0.084316281,0.093477651,0.104178998,71.425,158,280.575,264.75,530.5,957.775,4038.95,4151,4256.625,26305.675,26636.5,26860.775
268,0.55,highUnequal,55,0.380385916,0.476104013,0.557838425,0.38884267,0.495477902,0.569165931,-7.626185648,-6.705074198,-6.162813101,-0.84203466,-0.68414519,-0.492401839,0.083970332,0.093269834,0.104165255,79.85,173.5,303.4,296.5,583,1049,4096.9,4216,4316.625,26565.1,26934.5,27163.225
269,0.55,highUnequal,56,0.394392648,0.475176818,0.548358622,0.40613774,0.493906836,0.565026236,-7.666325621,-6.673435671,-6.127787088,-0.832470376,-0.681035569,-0.521286981,0.085564722,0.093286263,0.104038351,90,191,340.45,325.875,647,1144.325,4139.95,4268,4368.575,26795.525,27225.5,27477.625
270,0.55,highUnequal,57,0.38559176,0.476335926,0.54785532,0.412302976,0.493814055,0.558129504,-7.679632419,-6.640745839,-6.138866441,-0.816769067,-0.680851268,-0.531550877,0.085604448,0.09319352,0.102802648,99.95,210,365.35,355.475,704.5,1261.725,4184.4,4313,4423.2,27047.75,27501,27783.975
271,0.55,highUnequal,58,0.391281628,0.471617549,0.528967271,0.4176439,0.493281702,0.545669465,-7.68889299,-6.650703724,-6.093280289,-0.788936148,-0.67980164,-0.54069611,0.086418767,0.092472166,0.102100539,110.475,227.5,397.925,387.05,773.5,1383.475,4226.6,4368.5,4473.725,27316.15,27759.5,28064.15
272,0.55,highUnequal,59,0.404886449,0.471221921,0.529014693,0.431856059,0.490508449,0.553629038,-7.627578981,-6.61845834,-6.052441522,-0.806615041,-0.67434201,-0.565381102,0.086923454,0.092348944,0.100990173,121.8,253,434.875,424,848.5,1495.625,4265.375,4419,4533.575,27547.375,28016.5,28338.25
273,0.55,highUnequal,60,0.393579169,0.470843587,0.534792315,0.42267095,0.489819346,0.558695025,-7.564907847,-6.597151649,-6.016110096,-0.818019089,-0.672990463,-0.54935317,0.086433151,0.092107508,0.101150919,133.8,278,480.625,461.325,926,1630.625,4310.225,4466.5,4585.625,27785.8,28272,28602.1
274,0.55,highUnequal,61,0.3954277,0.466860931,0.540366003,0.422756166,0.487760526,0.559458114,-7.560642086,-6.593119895,-5.987165251,-0.819791238,-0.668963269,-0.549517866,0.086581337,0.092159214,0.101880602,145.95,305,522,511.65,1025,1776.05,4342.9,4512,4633.575,27998.2,28534,28886.825
275,0.55,highUnequal,62,0.393629825,0.463313102,0.542085577,0.421960211,0.490714708,0.558347468,-7.624569699,-6.562516265,-5.947357096,-0.81723221,-0.674747022,-0.548215638,0.08638766,0.092074337,0.10119974,160.8,333,566.125,558.65,1126.5,1925.4,4379.85,4558,4692.525,28172.5,28764,29140.925
276,0.55,highUnequal,63,0.398189266,0.466055837,0.531685652,0.42871827,0.488637753,0.552800848,-7.570477825,-6.547207744,-5.878958968,-0.804751976,-0.670677058,-0.559886574,0.086413596,0.091469598,0.099574752,177.475,364,625.75,612.625,1231,2084.2,4409.75,4605.5,4741.625,28387.975,29011,29400.45
277,0.55,highUnequal,64,0.401307543,0.465759068,0.526593073,0.425971802,0.491453932,0.550437523,-7.456830459,-6.523107197,-5.86314116,-0.79956845,-0.676201033,-0.555079427,0.085652164,0.091240862,0.098713765,196.475,398.5,673.55,676.8,1343,2264.975,4441.55,4650,4794.45,28589.65,29228.5,29672.15
278,0.55,highUnequal,65,0.395887058,0.466494538,0.524377212,0.422928366,0.490786834,0.54803786,-7.423896796,-6.490996628,-5.80015588,-0.794195317,-0.674888558,-0.549834006,0.085677428,0.090761365,0.098243682,211.95,434.5,723.15,736.5,1453,2469.975,4468.9,4685,4840.05,28764.35,29443,29906.425
279,0.55,highUnequal,66,0.405223055,0.466031407,0.518545716,0.423050695,0.495673763,0.546915126,-7.418263627,-6.477035886,-5.760536504,-0.791675904,-0.68453232,-0.550014984,0.085546037,0.090470926,0.097327761,235.95,477,787.2,808.6,1581,2681.175,4496.2,4723,4891.2,28915.1,29637.5,30151.3
280,0.55,highUnequal,67,0.410491738,0.466530438,0.511967076,0.426662897,0.498886309,0.544520024,-7.360844109,-6.426846796,-5.725457859,-0.78641772,-0.690922291,-0.556282014,0.085162452,0.089768788,0.095534771,267.475,517.5,847,890.375,1718,2908.475,4505.575,4762.5,4938.45,29052.55,29846.5,30389.8
281,0.55,highUnequal,68,0.415476489,0.468770818,0.51092956,0.423518268,0.496993254,0.544965278,-7.373454402,-6.385199169,-5.678192794,-0.78739317,-0.687151962,-0.550816269,0.084749654,0.089455036,0.095426773,293.425,564,916.825,977.85,1863.5,3107.45,4534.575,4797,4978.075,29193.85,30016.5,30611.775
282,0.55,highUnequal,69,0.417592216,0.469766666,0.509216687,0.441134,0.499945828,0.549738367,-7.314243873,-6.351951264,-5.61814875,-0.797926828,-0.693043333,-0.581847812,0.084251921,0.088726816,0.095337883,323.85,611,982.775,1063.95,2012.5,3317.275,4546.925,4833.5,5022.525,29312.475,30180.5,30828.275
283,0.55,highUnequal,70,0.4216895,0.47296494,0.511636518,0.438903979,0.50002402,0.547627009,-7.298457011,-6.310036681,-5.565280077,-0.793256158,-0.69319601,-0.577863915,0.083926271,0.088278361,0.094292802,354.425,661.5,1055,1166.275,2201,3561.75,4555.45,4858.5,5062.775,29428.3,30362,31039.475
284,0.55,highUnequal,71,0.423763343,0.472017578,0.511915681,0.442719469,0.501647125,0.551583284,-7.204583309,-6.270591316,-5.503030686,-0.802033578,-0.696447346,-0.584686565,0.082378515,0.087685121,0.093913705,388.475,708.5,1135.675,1257.875,2383,3803.2,4567.975,4882.5,5108.1,29504.075,30499.5,31227.15
285,0.55,highUnequal,72,0.426732209,0.471966473,0.510006486,0.45222583,0.501937225,0.548972515,-7.172315169,-6.24456471,-5.435338646,-0.796231516,-0.697029224,-0.601894807,0.081637641,0.086852022,0.094042961,427.125,768.5,1214.625,1371.75,2576.5,4067.55,4577.3,4904.5,5139.575,29558.75,30631,31412.725
286,0.55,highUnequal,73,0.431231823,0.471792153,0.517290952,0.454694173,0.502355359,0.550534009,-7.151105724,-6.191700147,-5.354659379,-0.799708764,-0.697869066,-0.606432084,0.080351079,0.086287011,0.092803443,464.025,833,1304.325,1494,2775.5,4328.625,4583.55,4933,5167.525,29626.525,30754.5,31589.2
287,0.55,highUnequal,74,0.427317594,0.473477837,0.513211131,0.452356682,0.508271663,0.550680127,-7.129035589,-6.148874107,-5.276019263,-0.800033946,-0.709829,-0.602134174,0.079363578,0.085296596,0.091860187,499.35,902.5,1387.925,1619.4,2971.5,4595.575,4591.3,4951.5,5202.1,29718.675,30864,31779.6
288,0.55,highUnequal,75,0.430801325,0.472667759,0.511559326,0.458546514,0.509175204,0.550046492,-7.103308949,-6.105224654,-5.232011316,-0.798611028,-0.711668051,-0.613540233,0.078541647,0.084688474,0.091529706,543.825,969,1477.675,1758.725,3185.5,4854.7,4608.475,4972,5236.1,29783.025,30956,31944.325
289,0.55,highUnequal,76,0.433251301,0.475320118,0.511497623,0.460289602,0.510520144,0.552493133,-7.065978342,-6.049193013,-5.157925793,-0.80406414,-0.714412186,-0.616723674,0.077103695,0.083931629,0.090903645,577.25,1042.5,1564.1,1901.075,3423,5169.175,4620.175,4987.5,5261.4,29820.275,31039,32091.1
290,0.55,highUnequal,77,0.425309347,0.474425554,0.508470389,0.459636888,0.513263414,0.550032203,-6.997057759,-5.989513681,-5.070331208,-0.798583429,-0.720032195,-0.615514642,0.075796789,0.083307132,0.089600951,628.525,1116,1655.5,2064.575,3665,5431.325,4630.025,4997.5,5289.525,29870.375,31111.5,32227.55
291,0.55,highUnequal,78,0.429201596,0.475630085,0.50862676,0.4637009,0.513949876,0.54932202,-6.943034529,-5.929994616,-4.985152809,-0.797010716,-0.721443811,-0.623065495,0.074382642,0.081933492,0.089102973,682.975,1189.5,1755.3,2247.85,3917,5708.1,4636.125,5009,5305,29890.775,31183.5,32337.05
292,0.55,highUnequal,79,0.436281273,0.475416827,0.510779734,0.469063857,0.513364763,0.549359716,-6.882684054,-5.841942626,-4.915881921,-0.797150034,-0.720240444,-0.633116514,0.073112425,0.080936743,0.088384441,746.575,1263.5,1847.875,2425.025,4164,5980.75,4653.425,5020.5,5330.2,29942.05,31247,32451.975
293,0.55,highUnequal,80,0.43804413,0.478751495,0.507436746,0.469661978,0.515470976,0.549006507,-6.867520352,-5.780339654,-4.815825784,-0.796333344,-0.724577944,-0.634261264,0.071572832,0.080032872,0.088327467,808.575,1354.5,1938.725,2621.9,4427,6260.075,4657.375,5026,5353.15,29973.85,31307,32546.925
294,0.55,highUnequal,81,0.439483567,0.479696212,0.509138344,0.470092597,0.519094116,0.546921466,-6.766155365,-5.690842198,-4.724324442,-0.79169006,-0.732083709,-0.635079354,0.069938445,0.078716504,0.086661747,881.15,1437.5,2025.825,2833.2,4688.5,6517.575,4672.575,5036,5367.825,30027.7,31356,32632.75
295,0.55,highUnequal,82,0.439350637,0.480118366,0.509339828,0.47614374,0.519283711,0.549191552,-6.710100979,-5.616310151,-4.646574903,-0.796716636,-0.732478061,-0.646537955,0.068689348,0.077732664,0.085994438,958.975,1527,2114.825,3027.5,4965,6767.4,4682.55,5041.5,5393.075,30073,31393.5,32717.3
296,0.55,highUnequal,83,0.444374991,0.480143014,0.513814941,0.48278201,0.519296829,0.555982705,-6.646883178,-5.552145739,-4.551389678,-0.811892296,-0.732505471,-0.659290892,0.067149337,0.076608345,0.085156884,1032.225,1622,2205.225,3257.225,5244.5,7033.575,4671.45,5039,5398.1,30101,31413.5,32779.7
297,0.55,highUnequal,84,0.442364129,0.482544889,0.513291487,0.479802832,0.521244619,0.554786772,-6.604264602,-5.453768552,-4.464656915,-0.809221815,-0.736565691,-0.653548353,0.065716689,0.075127448,0.08465935,1101.8,1712.5,2288.4,3491.575,5524,7280.625,4679.05,5043,5413.6,30140.825,31444.5,32833.575
298,0.55,highUnequal,85,0.444207232,0.484091536,0.51443923,0.480092262,0.521028755,0.556242539,-6.549436934,-5.36651316,-4.365636112,-0.812477968,-0.736115566,-0.654104192,0.064118093,0.073851607,0.083924007,1174.85,1791.5,2370.825,3742.3,5800.5,7521.175,4680.85,5048.5,5424.45,30182.575,31486,32875.2
299,0.55,highUnequal,86,0.447057733,0.484675983,0.512443102,0.486861867,0.522816315,0.554206476,-6.431919694,-5.268287305,-4.281851722,-0.807900875,-0.739854994,-0.667210759,0.062529004,0.072263854,0.082202321,1245.225,1873,2452.15,3979.925,6098,7761.975,4692.075,5057,5428.25,30232.325,31511.5,32917.025
300,0.55,highUnequal,87,0.449792162,0.484756791,0.512910286,0.483578332,0.523135703,0.556244499,-6.328899631,-5.182413779,-4.177080064,-0.812490904,-0.740523337,-0.660831816,0.060876473,0.071056986,0.080788139,1331.6,1958,2528.15,4229.6,6352,7993.45,4715.225,5050.5,5428.8,30286.6,31529,32935.875
301,0.55,highUnequal,88,0.452772242,0.485111383,0.511222032,0.486013743,0.524402028,0.558392375,-6.247573543,-5.079326528,-4.094937913,-0.81734058,-0.743182382,-0.665559138,0.059378251,0.069312882,0.079744602,1417.825,2032.5,2607.675,4476.75,6609.5,8211.25,4726.175,5059.5,5434.75,30330.775,31549,32962.8
302,0.55,highUnequal,89,0.45185695,0.486931752,0.510947882,0.487739278,0.524741683,0.557825724,-6.17519162,-4.995649123,-4.015644815,-0.816057385,-0.743896797,-0.668972985,0.058061062,0.067861442,0.078316109,1489.25,2121,2671.05,4731.7,6855,8401.4,4745.8,5063,5449.5,30406.45,31556,32986.5
303,0.55,highUnequal,90,0.450718158,0.486696579,0.510519052,0.488646672,0.525910796,0.555680975,-6.083457261,-4.871208984,-3.913811176,-0.811241983,-0.746359815,-0.670721301,0.056107232,0.066288412,0.076871259,1572.075,2208.5,2736.575,5013.6,7116.5,8606.7,4766.775,5077.5,5446.875,30446.9,31582,32990.65
304,0.55,highUnequal,91,0.454479811,0.48837405,0.51038931,0.487943832,0.525322301,0.559004095,-6.012493386,-4.780516744,-3.803824495,-0.818721383,-0.745119331,-0.669334279,0.054417841,0.064721904,0.07585545,1658.025,2288.5,2802.5,5266.9,7341.5,8782.025,4783.025,5073,5451.4,30523.125,31588.5,33018.975
305,0.55,highUnequal,92,0.452237436,0.490700315,0.509283654,0.493088255,0.52656233,0.552335126,-5.906533296,-4.692631894,-3.729690233,-0.803710391,-0.747735363,-0.679419125,0.05304337,0.06317683,0.07446861,1757.9,2364,2851.775,5543.4,7558,8951.375,4806.525,5084.5,5454.1,30608.875,31610.5,33020.6
306,0.55,highUnequal,93,0.455527923,0.490907327,0.51264434,0.493276478,0.527513995,0.553964637,-5.831195442,-4.573717064,-3.639736765,-0.807357358,-0.749747211,-0.679811187,0.051450188,0.061772421,0.073308433,1837.2,2435,2904.05,5811.85,7802.5,9108.975,4826.3,5095.5,5452.975,30710.875,31644.5,33011.55
307,0.55,highUnequal,94,0.45421767,0.491906791,0.512286161,0.496856059,0.526482218,0.556196097,-5.749351299,-4.495064071,-3.548048627,-0.812373744,-0.747565823,-0.686882834,0.049778384,0.060149542,0.072358563,1932.95,2509.5,2948.25,6094.95,8019.5,9254.575,4833.675,5111,5447.025,30792.3,31682.5,32998.725
308,0.55,highUnequal,95,0.457075753,0.490570154,0.51211487,0.494632197,0.525577359,0.551633684,-5.637624158,-4.382328849,-3.455572948,-0.802156188,-0.745656783,-0.682468833,0.04826477,0.058564033,0.070634517,2018.325,2576.5,2997.35,6367.375,8248,9390.475,4853.5,5114.5,5453.725,30889.325,31709.5,32984.35
309,0.55,highUnequal,96,0.458077327,0.491065213,0.512522541,0.497273873,0.525794414,0.549608207,-5.54285477,-4.283076606,-3.369967406,-0.797637488,-0.746114398,-0.687710713,0.046925091,0.056919522,0.069328411,2106.025,2652.5,3034.3,6639.625,8428.5,9518.05,4864.6,5117,5457.675,30976.125,31770,32981.625
310,0.55,highUnequal,97,0.45564401,0.492265082,0.513466472,0.497116555,0.525197505,0.55002662,-5.427400293,-4.18259496,-3.285230827,-0.798567369,-0.744856377,-0.687401601,0.045290985,0.055591048,0.067602544,2194.275,2721.5,3071.625,6894.85,8632,9628.925,4890,5123.5,5455.05,31054.8,31822,32973.95
311,0.55,highUnequal,98,0.45602755,0.491760004,0.513832185,0.497000762,0.52536396,0.547148445,-5.354274333,-4.088469822,-3.180260961,-0.792200093,-0.745207309,-0.687175544,0.043586395,0.053964891,0.066253328,2280.9,2781,3112,7153.25,8803.5,9732.35,4910.45,5138.5,5455.525,31177.975,31881,32961.2
312,0.55,highUnequal,99,0.456786935,0.49241962,0.513907354,0.4963519,0.525837251,0.548192138,-5.24006378,-3.976020878,-3.10946326,-0.794509882,-0.746204676,-0.685879123,0.042245181,0.052374466,0.064616252,2358.9,2844,3144.025,7395.25,8970.5,9835.5,4940.7,5154.5,5460.575,31283.825,31926,32953.25
313,0.55,highUnequal,100,0.458264927,0.492491102,0.514120431,0.496884092,0.524511571,0.549121968,-5.123450951,-3.887161096,-3.021034586,-0.796558425,-0.743412913,-0.686936005,0.040572587,0.050738021,0.063134977,2430.6,2900.5,3184.35,7626.4,9120.5,9922.275,4959.475,5173,5461.05,31406.125,31996.5,32958.1
314,0.55,highUnequal,101,0.458226365,0.493619967,0.513634456,0.49619095,0.524774814,0.548565232,-5.001240524,-3.776942729,-2.940279664,-0.795325371,-0.743966531,-0.685562674,0.039346304,0.04930197,0.061414289,2506.75,2955,3218.625,7863.625,9262,10002.65,4985.025,5187.5,5470.1,31514.425,32062.5,32975.475
315,0.55,highUnequal,102,0.459834249,0.49343173,0.513380137,0.497624343,0.523044657,0.547816996,-4.925389191,-3.686661822,-2.864649625,-0.793676461,-0.740332422,-0.688407133,0.037915251,0.047587083,0.060214419,2571.85,2999.5,3248.725,8091.325,9401,10077.2,5018.875,5205.5,5469.575,31636.075,32150,32995.4
316,0.55,highUnequal,103,0.457963434,0.492072369,0.512993892,0.49805566,0.521000925,0.547803831,-4.800178409,-3.595315002,-2.774455705,-0.793639897,-0.736056635,-0.689266314,0.036476499,0.046198661,0.058566371,2630.9,3046.5,3276.725,8297.125,9514,10137.2,5046.925,5227,5478.25,31741.025,32227,33012.675
