"","VE_susc","Label_testingDiff","t","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR_timeDep.2.5.","VE_symptRR_timeDep.50.","VE_symptRR_timeDep.97.5.","VacStatus_coef_timeDep_VeRR.2.5.","VacStatus_coef_timeDep_VeRR.50.","VacStatus_coef_timeDep_VeRR.97.5.","Stats_sampleSizeCovid_unvac.2.5.","Stats_sampleSizeCovid_unvac.50.","Stats_sampleSizeCovid_unvac.97.5.","Stats_sampleSizeCovid_vac.2.5.","Stats_sampleSizeCovid_vac.50.","Stats_sampleSizeCovid_vac.97.5."
"239",0.55,"modUnequal",147,0.19853531365,0.221540929,0.242475806325,0.213419420025,0.237977513,0.259944218125,-0.301031566475,-0.2717792385,-0.240061933425,4509.65,4612,4729.575,10623.475,10783.5,10925.825
"240",0.55,"modUnequal",148,0.198655719575,0.221468888,0.2424857955,0.2135419413,0.2380743455,0.25992407315,-0.301004467025,-0.2719062945,-0.240217666025,4509.65,4613,4729.575,10624,10785.5,10926.825
"241",0.55,"modUnequal",149,0.198764591525,0.22136149,0.242377667525,0.213651207475,0.2380918705,0.25985282225,-0.30090801875,-0.2719293015,-0.240356439975,4509.65,4613,4729.575,10625.9,10787.5,10927.775
"242",0.55,"modUnequal",150,0.19877391425,0.221373917,0.242243344175,0.21366212885,0.2380614155,0.25989635505,-0.300966721625,-0.2718893355,-0.2403705346,4509.65,4613,4729.575,10626.425,10789,10929.2
"243",0.55,"highUnequal",30,-1.204166666775,-0.08989899,0.26207093825,-1.2047048961,-0.089951258,0.26216350985,-0.304034299,0.086132581,0.790463425525,5.475,15,27,21.475,48.5,82
"244",0.55,"highUnequal",31,-1.0352777776,-0.106837607,0.286217948825,-1.03579238495,-0.1068237545,0.28631473535,-0.3375698519,0.101487147,0.710884656975,6.475,16,30.05,24.475,54.5,91
"245",0.55,"highUnequal",32,-0.880303030025,-0.1132246375,0.2660714287,-0.8806696772,-0.1133226125,0.26611470405,-0.309416814,0.107293187,0.631498089075,6.95,19,33.525,27.95,60,101.05
"246",0.55,"highUnequal",33,-0.8272435898,-0.1006493505,0.238106060225,-0.8275609613,-0.100659477,0.238118522375,-0.271982051125,0.095897558,0.60297630935,7.475,21,35,31.95,66,113.1
"247",0.55,"highUnequal",34,-0.84999999985,-0.0990338165,0.271634615375,-0.85036218675,-0.099067675,0.2717261398,-0.317083028925,0.0944019325,0.615373398175,8,22.5,38.1,34.95,73.5,127.575
"248",0.55,"highUnequal",35,-0.73045454515,-0.0994152045,0.257457264625,-0.730996119,-0.0995336825,0.257527008525,-0.297906886725,0.0948303135,0.5486954707,8.475,25,41.575,37.9,81.5,138.525
"249",0.55,"highUnequal",36,-0.6668560602,-0.117156863,0.251935429325,-0.66717106865,-0.1172380935,0.252021164125,-0.290943546425,0.1108595425,0.5109742279,9.95,28,46.575,43.425,88.5,154.625
"250",0.55,"highUnequal",37,-0.642916667,-0.143623737,0.22465053725,-0.6432482974,-0.143802183,0.224752794275,-0.254642967025,0.134355841,0.496561475975,11,30,51.05,47.475,98,168.575
"251",0.55,"highUnequal",38,-0.73045454515,-0.115202412,0.204901960975,-0.7309345645,-0.11520075,0.205023109075,-0.2295432428,0.108951232,0.548659784225,12,34,58.525,53.425,109,188.1
"252",0.55,"highUnequal",39,-0.722252090925,-0.123129252,0.2305555554,-0.722886159725,-0.123224839,0.230605511025,-0.26220417275,0.1162037325,0.5438229326,14,36.5,63.525,62.95,120,206.15
"253",0.55,"highUnequal",40,-0.613888889275,-0.117647059,0.18576388885,-0.61409260875,-0.1177416795,0.185852086225,-0.20563128785,0.11131029,0.478180239899999,17,41,68.525,68.95,134,229.525
"254",0.55,"highUnequal",41,-0.65,-0.1034790365,0.2051470588,-0.650243562325,-0.1035790005,0.205225191975,-0.22995160185,0.0985573615,0.50086652815,17.475,45,77.525,77.475,151,254
"255",0.55,"highUnequal",42,-0.62732758595,-0.103265146,0.1892628204,-0.6277809225,-0.103454678,0.189437255025,-0.2100345198,0.098428079,0.487210399175,18.95,49.5,86.575,82.475,165,281.775
"256",0.55,"highUnequal",43,-0.49117149725,-0.1020801625,0.1794025157,-0.492126776175,-0.102144317,0.17947971785,-0.197823625925,0.0972566945,0.400196308425,23.425,54,96.525,90.475,183.5,315.3
"257",0.55,"highUnequal",44,-0.504410256325,-0.116161616,0.1876289493,-0.505397516375,-0.116382482,0.187741735575,-0.2080110226,0.110083243,0.40899626615,25.9,60,108.2,99.95,203.5,348.525
"258",0.55,"highUnequal",45,-0.49492372855,-0.119272237,0.15470947065,-0.495696191875,-0.1192895405,0.154776130375,-0.168187232125,0.1126941275,0.402508750075,27.85,65.5,119.1,109.325,221,386.525
"259",0.55,"highUnequal",46,-0.5027130622,-0.1311088645,0.17107476065,-0.50340833145,-0.1312065205,0.171292720125,-0.187974871875,0.1232846225,0.40771792685,30.8,72,135,122.425,243,426.575
"260",0.55,"highUnequal",47,-0.4365380329,-0.108562882,0.135649153525,-0.437267680775,-0.1087799105,0.135699693375,-0.1460575293,0.1032601065,0.362742529,34.425,80.5,152.525,133.475,270,468.15
"261",0.55,"highUnequal",48,-0.44645593845,-0.11302682,0.133361076175,-0.446931759025,-0.112960387,0.1336123872,-0.143482142375,0.107022052,0.3694444649,38.425,89.5,166.575,145.95,298.5,534.65
"262",0.55,"highUnequal",49,-0.386840909175,-0.1156939765,0.1517628204,-0.387490994475,-0.11588466,0.151883011075,-0.164767662,0.109647432,0.32728598635,41.95,98,181.05,161.8,326.5,592.575
"263",0.55,"highUnequal",50,-0.353691645825,-0.1203967865,0.1086958908,-0.3543835827,-0.120606869,0.108936031725,-0.115552063825,0.1138700155,0.303274509675,45.425,107.5,200.575,176.325,360,663.6
"264",0.55,"highUnequal",51,-0.3393075981,-0.108232119,0.099161658425,-0.3401951974,-0.1085747185,0.099244966075,-0.104523551875,0.103074941,0.292814961325,52.475,119,213.675,196.95,398,728.75
"265",0.55,"highUnequal",52,-0.318638888875,-0.1181379375,0.070089339825,-0.31932569835,-0.118687502,0.07046628925,-0.073072560675,0.112152887,0.277118579125,56,130,232.525,217.275,444,791.05
"266",0.55,"highUnequal",53,-0.302659802925,-0.113213213,0.0714757455999998,-0.303286458025,-0.1135175805,0.0717250058249998,-0.07448479995,0.107522079,0.26486873875,63.95,142.5,255.2,239.325,481.5,869
"267",0.55,"highUnequal",54,-0.3065589078,-0.1269044965,0.065309535725,-0.30705078485,-0.127317211,0.06553175535,-0.067777862525,0.119839962,0.267772317025,71.425,158,280.575,264.75,530.5,957.775
"268",0.55,"highUnequal",55,-0.307246702975,-0.123015873,0.0546996121,-0.308062036925,-0.1235409435,0.05486832785,-0.0564340631,0.116485228,0.26848038385,79.85,173.5,303.4,296.5,583,1049
"269",0.55,"highUnequal",56,-0.278177321375,-0.1158679425,0.0372451537499999,-0.278820700275,-0.1164770615,0.0374688678999999,-0.038225055375,0.110170576,0.245938288025,90,191,340.45,325.875,647,1144.325
"270",0.55,"highUnequal",57,-0.2876492194,-0.1204604455,0.0369296202999997,-0.28843285165,-0.1211153435,0.0371601551749997,-0.03799146135,0.114324028,0.2534202401,99.95,210,365.35,355.475,704.5,1261.725
"271",0.55,"highUnequal",58,-0.27976784605,-0.127325643,0.00725243174999992,-0.280549377075,-0.1280049485,0.00710878349999992,-0.007145772175,0.1204493135,0.247288821825,110.475,227.5,397.925,387.05,773.5,1383.475
"272",0.55,"highUnequal",59,-0.255916969075,-0.11905825,0.00486187362499983,-0.2567206332,-0.1198927575,0.00455159922499982,-0.004616485725,0.1132328905,0.2284909555,121.8,253,434.875,424,848.5,1495.625
"273",0.55,"highUnequal",60,-0.26797770545,-0.1147754065,0.00873544459999962,-0.2691281867,-0.1154198455,0.00867590189999961,-0.00897652425,0.109228195,0.238322277175,133.8,278,480.625,461.325,926,1630.625
"274",0.55,"highUnequal",61,-0.25538074695,-0.124588745,0.0209110680499997,-0.25667956685,-0.1260926695,0.0210063288749997,-0.02140163545,0.118752129,0.22844609225,145.95,305,522,511.65,1025,1776.05
"275",0.55,"highUnequal",62,-0.254707031375,-0.1258501915,0.0379545758249999,-0.2561489674,-0.127340133,0.0379484877249999,-0.03869351295,0.1198609795,0.2280285428,160.8,333,566.125,558.65,1126.5,1925.4
"276",0.55,"highUnequal",63,-0.2537117586,-0.1265303185,0.0178368435999997,-0.255858408625,-0.1275311115,0.0178555955499997,-0.0181400009,0.120029772,0.22778660085,177.475,364,625.75,612.625,1231,2084.2
"277",0.55,"highUnequal",64,-0.246219530875,-0.1307148135,0.0107505295999998,-0.2483196755,-0.1321515595,0.0106473012999998,-0.01080218865,0.124119816,0.221746722825,196.475,398.5,673.55,676.8,1343,2264.975
"278",0.55,"highUnequal",65,-0.252659520725,-0.1287837625,0.00473007597499999,-0.2549984714,-0.130657401,0.00476299829999999,-0.0047745306,0.122798877,0.227110134725,211.95,434.5,723.15,736.5,1453,2469.975
"279",0.55,"highUnequal",66,-0.228263409275,-0.123057434,-0.00703926442500001,-0.23074980695,-0.124952888,-0.00701586717500001,0.00699120795,0.117740832,0.207616937075,235.95,477,787.2,808.6,1581,2681.175
"280",0.55,"highUnequal",67,-0.215819032675,-0.119416807,-0.020319912075,-0.21851774045,-0.121212404,-0.020227768475,0.02002587685,0.1144088905,0.197629188975,267.475,517.5,847,890.375,1718,2908.475
"281",0.55,"highUnequal",68,-0.2072766589,-0.119322117,-0.0204801106,-0.2098058943,-0.1210437005,-0.020627594975,0.020414101275,0.114260122,0.190458471,293.425,564,916.825,977.85,1863.5,3107.45
"282",0.55,"highUnequal",69,-0.198449379575,-0.109357921,-0.02462758115,-0.201038903975,-0.11060716,-0.024835231775,0.0245295777,0.104906726,0.1831841724,323.85,611,982.775,1063.95,2012.5,3317.275
"283",0.55,"highUnequal",70,-0.196325845625,-0.110077382,-0.018238263425,-0.199644144025,-0.1119723745,-0.018696635025,0.0185233528,0.1061339375,0.1820242885,354.425,661.5,1055,1166.275,2201,3561.75
"284",0.55,"highUnequal",71,-0.182792803375,-0.1072653795,-0.012721538275,-0.18502060415,-0.109656439,-0.01302446215,0.0129403455,0.1040504525,0.1697591802,388.475,708.5,1135.675,1257.875,2383,3803.2
"285",0.55,"highUnequal",72,-0.1756946605,-0.105325338,-0.0169270955250001,-0.1786030632,-0.10714559,-0.0172254650250001,0.01706816485,0.101785163,0.164326730625,427.125,768.5,1214.625,1371.75,2576.5,4067.55
"286",0.55,"highUnequal",73,-0.1737870121,-0.1005389325,-0.0188649611250001,-0.176516570925,-0.102864582,-0.0191803180750001,0.018970740625,0.0979108065,0.162557549475,464.025,833,1304.325,1494,2775.5,4328.625
"287",0.55,"highUnequal",74,-0.16927243075,-0.099680349,-0.018664358625,-0.171959882425,-0.1022252515,-0.01898892125,0.018809925425,0.0973310725,0.158673660525,499.35,902.5,1387.925,1619.4,2971.5,4595.575
"288",0.55,"highUnequal",75,-0.16258799695,-0.0967982605,-0.0256318197500001,-0.16612113905,-0.1003286965,-0.0259820203500001,0.025632326325,0.0956084735,0.1536823424,543.825,969,1477.675,1758.725,3185.5,4854.7
"289",0.55,"highUnequal",76,-0.1591828926,-0.100008805,-0.02746522255,-0.1626695703,-0.103172308,-0.0278674515,0.027482315575,0.0981899,0.15071521175,577.25,1042.5,1564.1,1901.075,3423,5169.175
"290",0.55,"highUnequal",77,-0.160662015225,-0.0944619075,-0.0230205791,-0.163910966675,-0.097569582,-0.0234683456,0.0231971906,0.0930982635,0.151775949825,628.525,1116,1655.5,2064.575,3665,5431.325
"291",0.55,"highUnequal",78,-0.154649327775,-0.093596774,-0.029043340525,-0.158273107225,-0.0966282205,-0.02975937665,0.029325155325,0.0922402175,0.146919253975,682.975,1189.5,1755.3,2247.85,3917,5708.1
"292",0.55,"highUnequal",79,-0.147192353525,-0.0915792765,-0.0274379169750001,-0.151166640625,-0.094043929,-0.0279869157750001,0.02757905245,0.0898808515,0.140773053375,746.575,1263.5,1847.875,2425.025,4164,5980.75
"293",0.55,"highUnequal",80,-0.141368592075,-0.0911769185,-0.024533208075,-0.1457778445,-0.0945338355,-0.0250174177,0.02470855995,0.0903285295,0.136082707475,808.575,1354.5,1938.725,2621.9,4427,6260.075
"294",0.55,"highUnequal",81,-0.139170155325,-0.086950021,-0.0297417042,-0.1438536643,-0.090724591,-0.0306121852,0.0301526051,0.0868418355,0.134402858,881.15,1437.5,2025.825,2833.2,4688.5,6517.575
"295",0.55,"highUnequal",82,-0.146106301325,-0.0827402995,-0.0279104955250001,-0.15035260585,-0.085802498,-0.0290120972750001,0.028583110725,0.082319312,0.140062471375,958.975,1527,2114.825,3027.5,4965,6767.4
"296",0.55,"highUnequal",83,-0.13145320535,-0.0801395225,-0.028643074325,-0.137169809625,-0.083964307,-0.02958909005,0.029159506575,0.080624902,0.12854208085,1032.225,1622,2205.225,3257.225,5244.5,7033.575
"297",0.55,"highUnequal",84,-0.13291179925,-0.078735944,-0.033188674825,-0.138584245325,-0.0818518595,-0.034335994275,0.0337581634,0.078674211,0.129785599925,1101.8,1712.5,2288.4,3491.575,5524,7280.625
"298",0.55,"highUnequal",85,-0.12858647465,-0.073336292,-0.031581454275,-0.134014043625,-0.076562418,-0.03279141125,0.0322638313,0.0737730145,0.125762745925,1174.85,1791.5,2370.825,3742.3,5800.5,7521.175
"299",0.55,"highUnequal",86,-0.127752682525,-0.075237405,-0.0316045026,-0.13287086615,-0.0790304885,-0.032877266575,0.0323468223,0.0760629405,0.1247549283,1245.225,1873,2452.15,3979.925,6098,7761.975
"300",0.55,"highUnequal",87,-0.121829309175,-0.073535489,-0.035387012675,-0.1270081161,-0.077302931,-0.0367292335,0.036069907525,0.0744606105,0.119564977825,1331.6,1958,2528.15,4229.6,6352,7993.45
"301",0.55,"highUnequal",88,-0.1185679166,-0.068835095,-0.03355071465,-0.124398808125,-0.0742067635,-0.0350038479,0.034404823275,0.0715824945,0.117241201975,1417.825,2032.5,2607.675,4476.75,6609.5,8211.25
"302",0.55,"highUnequal",89,-0.1118829867,-0.0687893525,-0.03146613085,-0.11863476615,-0.0738035445,-0.033323914975,0.0327798302,0.071207037,0.112108383275,1489.25,2121,2671.05,4731.7,6855,8401.4
"303",0.55,"highUnequal",90,-0.111858203225,-0.067970009,-0.030748134375,-0.117818929525,-0.0722638815,-0.032773184825,0.032247231925,0.0697720425,0.111379078375,1572.075,2208.5,2736.575,5013.6,7116.5,8606.7
"304",0.55,"highUnequal",91,-0.107873205775,-0.065510767,-0.029354048225,-0.114428287725,-0.0702218645,-0.031652697025,0.0311614582,0.0678659735,0.108341485475,1658.025,2288.5,2802.5,5266.9,7341.5,8782.025
"305",0.55,"highUnequal",92,-0.106629373775,-0.06111898,-0.030740435275,-0.112635438925,-0.06616446,-0.033178989875,0.032640430975,0.0640672285,0.106728444175,1757.9,2364,2851.775,5543.4,7558,8951.375
"306",0.55,"highUnequal",93,-0.104092606475,-0.0610632005,-0.0244898533,-0.109975945925,-0.065663948,-0.02602897715,0.025695586525,0.0635979775,0.1043365742,1837.2,2435,2904.05,5811.85,7802.5,9108.975
"307",0.55,"highUnequal",94,-0.105693402025,-0.057954669,-0.024349181275,-0.11268337435,-0.0628358255,-0.026633720225,0.02628489505,0.0609406425,0.106774546525,1932.95,2509.5,2948.25,6094.95,8019.5,9254.575
"308",0.55,"highUnequal",95,-0.098962960925,-0.055943438,-0.02374569605,-0.105379781625,-0.0607297065,-0.026270917875,0.0259317525,0.058957072,0.1001886986,2018.325,2576.5,2997.35,6367.375,8248,9390.475
"309",0.55,"highUnequal",96,-0.0966872713,-0.055039824,-0.024410151175,-0.102639262975,-0.060213231,-0.026566039025,0.02621928355,0.0584700485,0.0977029904749999,2106.025,2652.5,3034.3,6639.625,8428.5,9518.05
"310",0.55,"highUnequal",97,-0.100676062,-0.0530060885,-0.02217160615,-0.106806398725,-0.0576904595,-0.02458329135,0.0242851237,0.056087719,0.1014685081,2194.275,2721.5,3071.625,6894.85,8632,9628.925
"311",0.55,"highUnequal",98,-0.095976902625,-0.0512869315,-0.022532249625,-0.102285612475,-0.055649592,-0.025682519775,0.025358095275,0.0541562985,0.0973734513999999,2280.9,2781,3112,7153.25,8803.5,9732.35
"312",0.55,"highUnequal",99,-0.0944982066,-0.0513728165,-0.019422339625,-0.100619678675,-0.055708844,-0.02249072075,0.0222412314,0.0542123825,0.0958729431,2358.9,2844,3144.025,7395.25,8970.5,9835.5
"313",0.55,"highUnequal",100,-0.092049384125,-0.0479246335,-0.020381331075,-0.098568983925,-0.0531556265,-0.02336538535,0.023092831825,0.0517910085,0.0940081042,2430.6,2900.5,3184.35,7626.4,9120.5,9922.275
"314",0.55,"highUnequal",101,-0.086373155675,-0.0459769195,-0.0176357856,-0.0929701883,-0.0514011795,-0.0201498248,0.019948979475,0.0501237215,0.08889692805,2506.75,2955,3218.625,7863.625,9262,10002.65
"315",0.55,"highUnequal",102,-0.0839035429,-0.045090414,-0.0147186663,-0.089589863075,-0.0503451485,-0.017853437025,0.017692268275,0.049118783,0.085800033625,2571.85,2999.5,3248.725,8091.325,9401,10077.2
"316",0.55,"highUnequal",103,-0.082986767175,-0.0439260415,-0.014606992375,-0.089488908775,-0.0488479735,-0.017150644,0.01700479765,0.0476923605,0.0857077906,2630.9,3046.5,3276.725,8297.125,9514,10137.2
"317",0.55,"highUnequal",104,-0.077819698025,-0.0438859335,-0.0153878863,-0.084605980525,-0.0488275395,-0.018596143775,0.0184247511,0.0476729115,0.0812167681,2699.475,3082.5,3298.675,8495.675,9615.5,10208.975
"318",0.55,"highUnequal",105,-0.077159784275,-0.041477719,-0.016022216775,-0.0837789055,-0.0465508495,-0.018577431625,0.01840680875,0.04549984,0.080450592975,2747.225,3120.5,3319.625,8673.35,9710.5,10276.35
"319",0.55,"highUnequal",106,-0.077972046775,-0.0403164795,-0.015862626775,-0.084861780775,-0.045047953,-0.019337367375,0.019152600325,0.0440627445,0.081450036925,2796.85,3150,3334.25,8833.825,9809.5,10335.35
"320",0.55,"highUnequal",107,-0.07772049245,-0.03906225,-0.01312828605,-0.084850172825,-0.0434166005,-0.0163385467,0.016206228825,0.04250017,0.0814353580249999,2849.425,3179.5,3349.775,8986.825,9900,10385.225
"321",0.55,"highUnequal",108,-0.0784975659,-0.0381628275,-0.01301136875,-0.085508177025,-0.0431887095,-0.0161180917,0.015988666875,0.0422820545,0.0820416339249999,2891.325,3204.5,3365.25,9145.6,9989.5,10431.35
"322",0.55,"highUnequal",109,-0.076020161,-0.038565427,-0.011469030375,-0.08306290315,-0.0431655895,-0.0146082397,0.0145024295,0.042259895,0.079791403875,2948.65,3232.5,3380.525,9291.8,10063.5,10476.625
"323",0.55,"highUnequal",110,-0.07441065215,-0.0374562445,-0.01090712505,-0.081486607175,-0.0420961205,-0.0139946479,0.0138968564,0.0412341775,0.078335274925,2989.025,3259,3397.625,9428.325,10128.5,10512.675
"324",0.55,"highUnequal",111,-0.0699187189,-0.037182928,-0.01050703005,-0.077013974625,-0.0426851145,-0.01351031845,0.013419462125,0.0417991755,0.0741912658,3030.225,3280,3411.625,9559.2,10194.5,10550.05
"325",0.55,"highUnequal",112,-0.068394480125,-0.036319636,-0.00950349422500001,-0.075567304675,-0.0417003825,-0.013093503225,0.013008279175,0.0408543275,0.0728478762,3061.75,3299.5,3425.1,9680.925,10250,10575.3
"326",0.55,"highUnequal",113,-0.066810300025,-0.0360633415,-0.00922873572500001,-0.07354646245,-0.0410053495,-0.012592254475,0.01251288505,0.040186337,0.07096742755,3090.275,3316.5,3440.3,9780.85,10298.5,10607.45
"327",0.55,"highUnequal",114,-0.065163949575,-0.036978703,-0.009606875075,-0.07234879105,-0.0420428655,-0.012041721725,0.011968631275,0.0411830495,0.069851373425,3117.95,3333.5,3454.875,9874.9,10350,10631.125
"328",0.55,"highUnequal",115,-0.06498011045,-0.0363278045,-0.008311363175,-0.0725507759,-0.0412965815,-0.0111415634,0.01107947085,0.040466081,0.070039708375,3143.325,3348,3467.925,9967.275,10390.5,10656.075
"329",0.55,"highUnequal",116,-0.06569569925,-0.0357983785,-0.00822119180000002,-0.07277682865,-0.0412290395,-0.0113499805,0.0112860458,0.040401582,0.0702495573,3172.9,3364,3477.925,10036.125,10432.5,10673.825
"330",0.55,"highUnequal",117,-0.0647981115,-0.0358269305,-0.00789788950000003,-0.071888679975,-0.040283689,-0.011031140325,0.010970263,0.039493449,0.069420651875,3199.175,3375,3486.775,10105.7,10470.5,10694.3
"331",0.55,"highUnequal",118,-0.0636293359,-0.034538928,-0.00786796307500002,-0.071174323,-0.039466221,-0.01141167765,0.011346884225,0.0387073325,0.068754602275,3226.825,3386,3493.35,10158.9,10502.5,10713.3
"332",0.55,"highUnequal",119,-0.06254548195,-0.033569149,-0.00870214067500002,-0.070019881425,-0.0389089755,-0.01183220845,0.01176266205,0.038171089,0.06767666615,3246.875,3395.5,3497.25,10215.95,10526,10731.825
"333",0.55,"highUnequal",120,-0.062246479425,-0.0335199575,-0.00768179595000002,-0.069347921075,-0.03880771,-0.010846205425,0.010787717425,0.0380736225,0.06704808025,3266.3,3403,3504.2,10271.475,10549.5,10746.4
"334",0.55,"highUnequal",121,-0.06108546375,-0.034066026,-0.00806237670000003,-0.06875888455,-0.0394189935,-0.011014724425,0.010953500675,0.038661889,0.0664974863,3280.875,3412,3510.525,10322.425,10571,10761.2
"335",0.55,"highUnequal",122,-0.060942464125,-0.0336828645,-0.00743345285000003,-0.068517882325,-0.0391316435,-0.011089843825,0.011027670125,0.038385404,0.06627247245,3292.5,3417.5,3514.525,10370.325,10595,10773.525
"336",0.55,"highUnequal",123,-0.061814494325,-0.0337265705,-0.00734657837500002,-0.0694006289,-0.039068623,-0.010897967625,0.0108375429,0.0383247565,0.06709783525,3303.675,3424,3518.1,10405.275,10616,10786
"337",0.55,"highUnequal",124,-0.061632423625,-0.0333256645,-0.00726201780000001,-0.069223823025,-0.038424799,-0.0108100105,0.01075123615,0.0377048665,0.06693169205,3315.725,3432.5,3522.15,10440.55,10637,10795.1
"338",0.55,"highUnequal",125,-0.0613557518,-0.032905993,-0.00717298392500003,-0.068950372725,-0.037691867,-0.010718803375,0.0106596775,0.0369987105,0.066675527375,3323.775,3440,3525.525,10468.65,10654.5,10807.875
"339",0.55,"highUnequal",126,-0.0616270903,-0.0334363825,-0.00702169767500003,-0.06942743825,-0.0383926595,-0.01101592065,0.01095431,0.037673997,0.06712209315,3333.5,3444,3528.575,10485.9,10671,10816.675
"340",0.55,"highUnequal",127,-0.0614820991,-0.0336304295,-0.00782716260000003,-0.069090105575,-0.038186306,-0.011421131725,0.01135422295,0.037475254,0.066807005,3337.55,3449.5,3530.675,10501.275,10679.5,10826.775
"341",0.55,"highUnequal",128,-0.0611631712,-0.0334040405,-0.00744651272500003,-0.06911203745,-0.03795573,-0.01113539655,0.011072240675,0.037253134,0.0668276632,3344.55,3454.5,3533.15,10520.75,10690.5,10836.525
"342",0.55,"highUnequal",129,-0.061168827275,-0.032630211,-0.00754234067500002,-0.06894837105,-0.03774118,-0.01108292885,0.011020270575,0.037046406,0.06667496315,3351.65,3458,3539.575,10542.9,10698.5,10846
"343",0.55,"highUnequal",130,-0.061491241475,-0.032529123,-0.00778265907500002,-0.069415487975,-0.0378177635,-0.011322642175,0.011257579725,0.0371201975,0.067111500125,3354.175,3461,3543.525,10553.8,10705.5,10850.525
"344",0.55,"highUnequal",131,-0.060884504,-0.032509664,-0.00755021502500002,-0.068668016425,-0.0374553835,-0.011088065875,0.01102597875,0.036770965,0.06641295595,3358.225,3464,3546.625,10561.95,10713.5,10857.1
"345",0.55,"highUnequal",132,-0.061167891125,-0.032121281,-0.00749943155000002,-0.068955849975,-0.0373690475,-0.011035510725,0.010974070575,0.036687695,0.06668191305,3361.325,3468,3548.1,10569.95,10722,10866.05
"346",0.55,"highUnequal",133,-0.0608373583,-0.0319040755,-0.006914383725,-0.06862491105,-0.037253767,-0.010452868025,0.0103985302,0.036576609,0.06637175805,3364.325,3468.5,3548.625,10573.95,10728.5,10870.675
"347",0.55,"highUnequal",134,-0.060751127575,-0.031805896,-0.00675635270000001,-0.0685397391,-0.037220236,-0.01031734665,0.01026447095,0.0365442845,0.0662918666,3365.85,3470.5,3551.1,10577.475,10734.5,10876.1
"348",0.55,"highUnequal",135,-0.060824351,-0.0320935135,-0.00675769712500001,-0.068614412475,-0.0374541995,-0.0102877629,0.01023492895,0.0367698195,0.06636190485,3369.325,3472,3554.1,10583,10739.5,10883.525
"349",0.55,"highUnequal",136,-0.0606287581,-0.0320855785,-0.00687393395,-0.068352191175,-0.037590309,-0.00966256555,0.009616164525,0.0369010145,0.06611688425,3373.85,3474,3556.1,10586,10748,10886.525
"350",0.55,"highUnequal",137,-0.059961111175,-0.032264291,-0.006969856025,-0.067747819975,-0.036878076,-0.0097485046,0.009701254725,0.0362143465,0.065551000325,3376.425,3475.5,3556.625,10594.475,10751,10895.05
"351",0.55,"highUnequal",138,-0.059612434525,-0.032378057,-0.007238414675,-0.06739744705,-0.0367914345,-0.010045563775,0.00999544215,0.0361307605,0.06522309425,3379,3476.5,3557.625,10601.9,10752.5,10902.525
"352",0.55,"highUnequal",139,-0.059747425175,-0.032513309,-0.006721559375,-0.06753400145,-0.0368079335,-0.009803015125,0.009755267375,0.0361466935,0.065351058075,3381.425,3478,3559.1,10608.75,10757.5,10907.05
"353",0.55,"highUnequal",140,-0.059627903225,-0.0328463675,-0.006819288125,-0.067414435125,-0.03725822,-0.009852715825,0.009804490325,0.0365808205,0.065238986525,3383.475,3479.5,3559.575,10613.325,10760,10911.625
"354",0.55,"highUnequal",141,-0.059647359725,-0.0327400905,-0.007046953575,-0.0673330801,-0.037474606,-0.0098421061,0.009793982975,0.036789455,0.06516293475,3384,3480,3560.05,10614.375,10764.5,10914.725
"355",0.55,"highUnequal",142,-0.05980241175,-0.032735328,-0.006910333425,-0.067591533,-0.037141758,-0.009896213725,0.009847557175,0.03646862,0.0654048132,3384,3481.5,3562.05,10616.375,10769.5,10917.25
"356",0.55,"highUnequal",143,-0.0597646343,-0.032407518,-0.00688990682500001,-0.067672112775,-0.037401895,-0.009795653375,0.00974798625,0.036719408,0.06548030245,3386.475,3482.5,3563.05,10617.85,10774,10919.3
"357",0.55,"highUnequal",144,-0.059532756975,-0.032321678,-0.00689761275,-0.06727455605,-0.037524668,-0.00969574175,0.009649038275,0.036837749,0.065108162875,3389.475,3483,3563.575,10620.425,10775.5,10920.825
"358",0.55,"highUnequal",145,-0.0598727474,-0.032119794,-0.00670287075000001,-0.0672829006,-0.037267542,-0.009506061475,0.009461162475,0.0365898915,0.065115817925,3389.475,3483,3564.05,10623,10777.5,10922.875
"359",0.55,"highUnequal",146,-0.059725721125,-0.032104416,-0.00682601547500001,-0.067329567925,-0.0372145255,-0.00963054925000001,0.0095844057,0.036538764,0.06515957445,3390.9,3484,3564.525,10623,10780,10923.35
"360",0.55,"highUnequal",147,-0.059969198975,-0.032037528,-0.00687440485000001,-0.06747795395,-0.0373112155,-0.00967738720000001,0.0096308119,0.036631981,0.065298481,3390.9,3484.5,3564.525,10623.475,10783.5,10925.825
"361",0.55,"highUnequal",148,-0.05980683275,-0.0321493915,-0.00700809455000001,-0.06758216435,-0.0372069025,-0.00986258885000001,0.0098141886,0.0365314295,0.065396019175,3391.9,3485,3565,10624,10785.5,10926.825
"362",0.55,"highUnequal",149,-0.060149740725,-0.0320966065,-0.00695296537500002,-0.06757304825,-0.0371552595,-0.00985630347500001,0.009807921875,0.0364816245,0.0653874874,3391.9,3485,3566.575,10625.9,10787.5,10927.775
