"","Covid_probTrans","Label_testingDiff","t","Covid_cumPropSymptInfect_vac.0.","Covid_cumPropSymptInfect_vac.25.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.75.","Covid_cumPropSymptInfect_vac.100.","Covid_cumPropSymptInfect_unvac.0.","Covid_cumPropSymptInfect_unvac.25.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.75.","Covid_cumPropSymptInfect_unvac.100.","NonCovid_cumPropSymptInfect_vac.0.","NonCovid_cumPropSymptInfect_vac.25.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.75.","NonCovid_cumPropSymptInfect_vac.100.","NonCovid_cumPropSymptInfect_unvac.0.","NonCovid_cumPropSymptInfect_unvac.25.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.75.","NonCovid_cumPropSymptInfect_unvac.100.","Covid_cumPropSymptExpInfect_tested_vac.0.","Covid_cumPropSymptExpInfect_tested_vac.25.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.75.","Covid_cumPropSymptExpInfect_tested_vac.100.","Covid_cumPropSymptExpInfect_tested_unvac.0.","Covid_cumPropSymptExpInfect_tested_unvac.25.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.75.","Covid_cumPropSymptExpInfect_tested_unvac.100.","NonCovid_cumPropSymptInfect_tested_vac.0.","NonCovid_cumPropSymptInfect_tested_vac.25.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.75.","NonCovid_cumPropSymptInfect_tested_vac.100.","NonCovid_cumPropSymptInfect_tested_unvac.0.","NonCovid_cumPropSymptInfect_tested_unvac.25.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.75.","NonCovid_cumPropSymptInfect_tested_unvac.100.","CumProp_falseNeg_vac.0.","CumProp_falseNeg_vac.25.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.75.","CumProp_falseNeg_vac.100.","CumProp_falseNeg_unvac.0.","CumProp_falseNeg_unvac.25.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.75.","CumProp_falseNeg_unvac.100."
"3669",0.09,"highUnequal",244,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759626666666667,0.76226,0.763186666666666,0.76427,0.766706666666667,0.48,0.48611,0.48866,0.49106,0.49616,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.12736,0.13194,0.13338,0.13491,0.13904,0.601466666666667,0.60368,0.60446,0.606003333333333,0.608093333333333,0.39176,0.39775,0.39984,0.40188,0.41036,0.0568138886390213,0.0585301310349455,0.0593074413962195,0.0604372420968953,0.0648990260670295,0.204020402040204,0.217586758436519,0.221784695490304,0.226777104390894,0.239772216394425
"3670",0.11,"highUnequal",244,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.741386666666667,0.743796666666667,0.744486666666667,0.745466666666667,0.748213333333333,0.44136,0.44572,0.44744,0.45005,0.45408,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.1392,0.14294,0.14378,0.14512,0.15088,0.589453333333333,0.593103333333334,0.59428,0.59519,0.598946666666667,0.3846,0.38912,0.3915,0.39339,0.40448,0.0647155812036274,0.0677047035090063,0.0687451671082618,0.0694137058776865,0.0713569997137131,0.242367414297502,0.258011057158854,0.261186113453846,0.264156517160153,0.276466165413534
"3671",0.03,"modUnequal",244,1.33333333333333e-05,0.00012,0.000233333333333333,0.000373333333333333,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.986826666666667,0.987543333333334,0.98776,0.988003333333333,0.988973333333333,0.98572,0.98699,0.98744,0.98813,0.9896,0,8e-05,0.000133333333333333,0.000243333333333333,0.000626666666666667,0,8e-05,0.00016,0.00028,0.00076,0.72872,0.730476666666667,0.731413333333333,0.73235,0.734626666666667,0.5512,0.55435,0.55668,0.55855,0.5642,0,3.64708939494732e-05,7.27464708808034e-05,0.000109205575276997,0.000291640844300244,0,0.000143071752679011,0.000215648986231452,0.000359344092097476,0.00115174200978981
"3672",0.05,"modUnequal",244,0.009,0.0530833333333333,0.0674933333333333,0.07754,0.0965866666666667,0.01932,0.11709,0.15102,0.17232,0.22164,0.8922,0.911116666666667,0.921446666666667,0.93546,0.979306666666667,0.76924,0.81803,0.83854,0.87138,0.96904,0.00516,0.0310766666666666,0.0394466666666667,0.0461766666666667,0.05896,0.00596,0.03815,0.0502,0.05834,0.07644,0.675813333333333,0.688196666666667,0.695153333333334,0.70304,0.727133333333333,0.49332,0.50841,0.51554,0.52601,0.55176,0.000638115553610822,0.00486929241698464,0.00720557121988664,0.00904520118790017,0.0147909735281354,0.00200817614573621,0.0145264026148267,0.0213103525678898,0.0273235848819631,0.0461903432877477
"3673",0.07,"modUnequal",244,0.187266666666667,0.190463333333334,0.191453333333333,0.192753333333333,0.19528,0.413,0.42141,0.42542,0.42788,0.4366,0.79488,0.797626666666667,0.798846666666666,0.799896666666666,0.803573333333333,0.55612,0.56527,0.5678,0.57133,0.58084,0.112053333333333,0.11504,0.11586,0.11691,0.11892,0.14328,0.14663,0.14826,0.14962,0.1532,0.620946666666667,0.623756666666667,0.624766666666667,0.626033333333333,0.62908,0.42752,0.43364,0.43596,0.43797,0.44248,0.0328473722102232,0.0409099101473235,0.0424036730927411,0.0439151979752187,0.0466155120861702,0.0943111720356409,0.128587760845921,0.133588674948542,0.138050434330952,0.148204003290376
"3674",0.09,"modUnequal",244,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759626666666667,0.76226,0.763186666666666,0.76427,0.766706666666667,0.48,0.48611,0.48866,0.49106,0.49616,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.1708,0.17516,0.1765,0.17801,0.1828,0.601466666666667,0.60368,0.60446,0.606003333333333,0.608093333333333,0.40364,0.41026,0.413,0.41488,0.41932,0.0568138886390213,0.0585301310349455,0.0593074413962195,0.0604372420968953,0.0648990260670295,0.176211154837834,0.188316639577441,0.192120008909214,0.196705997145568,0.206861274041741
"3675",0.11,"modUnequal",244,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.741386666666667,0.743796666666667,0.744486666666667,0.745466666666667,0.748213333333333,0.44136,0.44572,0.44744,0.45005,0.45408,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.18516,0.1893,0.19092,0.19225,0.19648,0.589453333333333,0.593103333333334,0.59428,0.59519,0.598946666666667,0.39156,0.39855,0.40048,0.40256,0.40916,0.0647155812036274,0.0677047035090063,0.0687451671082618,0.0694137058776865,0.0713569997137131,0.206225417062254,0.222334924634448,0.225564775482124,0.228289664932296,0.233612415764754
"3676",0.03,"equal",245,1.33333333333333e-05,0.00012,0.000233333333333333,0.000376666666666667,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.987013333333333,0.98777,0.987973333333333,0.98819,0.98924,0.98592,0.9872,0.9877,0.98833,0.9898,0,8e-05,0.000133333333333333,0.000253333333333333,0.000626666666666667,0,2e-04,0.00028,0.00044,0.00136,0.729546666666667,0.731326666666666,0.732293333333333,0.733156666666667,0.735546666666667,0.7262,0.73055,0.73248,0.73352,0.73748,0,3.64385026976478e-05,7.26665145942801e-05,0.000109081488585919,0.000291343457518482,0,5.46575247281547e-05,0.000109265735570258,0.000177757110313527,0.000985059924478739
"3677",0.05,"equal",245,0.00918666666666667,0.0538666666666666,0.06826,0.0782166666666667,0.09688,0.01976,0.11859,0.15286,0.1737,0.22248,0.892133333333333,0.910653333333333,0.920953333333333,0.93495,0.979253333333333,0.76852,0.81682,0.83678,0.87016,0.96876,0.00530666666666667,0.0315,0.03994,0.0465633333333333,0.0592133333333333,0.0112,0.0693,0.09044,0.10401,0.13216,0.67624,0.688646666666667,0.695473333333333,0.703416666666667,0.727786666666667,0.60832,0.63552,0.64866,0.66904,0.72004,0.000637279000746527,0.00501363223738231,0.00734207987819245,0.00919646281509179,0.0149021874604866,0.0012581368634101,0.0115113460164391,0.0158734693413849,0.0200887758586404,0.0350043215211755
"3678",0.07,"equal",245,0.187306666666667,0.190473333333333,0.19146,0.192753333333333,0.19528,0.413,0.42141,0.42542,0.42788,0.4366,0.795053333333333,0.79781,0.79904,0.80005,0.80368,0.5562,0.56536,0.56788,0.57144,0.58088,0.11212,0.11505,0.11586,0.11691,0.11892,0.24912,0.25503,0.2573,0.25916,0.2648,0.621826666666667,0.62462,0.625573333333334,0.62678,0.629706666666667,0.48796,0.4924,0.4951,0.49781,0.50268,0.0332092705467753,0.0411026948205836,0.0425927137536228,0.044109678411972,0.046742591892913,0.0689360793938747,0.0899351910739551,0.0934148940066387,0.0963919428763143,0.103369714951786
"3679",0.09,"equal",245,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759773333333333,0.76237,0.76336,0.764443333333334,0.766946666666667,0.48008,0.48615,0.48876,0.49113,0.4962,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.29956,0.30427,0.30578,0.30708,0.31204,0.602306666666667,0.604396666666667,0.605186666666667,0.606723333333333,0.608613333333333,0.44084,0.44813,0.45036,0.45244,0.4578,0.0569961212469473,0.0587519499664245,0.0595141206036243,0.0606655143523727,0.065050244966563,0.121824449748077,0.12765669766476,0.129861177173932,0.131688913382771,0.138962134795908
"3680",0.11,"equal",245,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.74156,0.74394,0.74464,0.74559,0.748386666666667,0.44148,0.44576,0.44758,0.45012,0.45412,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.32508,0.32915,0.33116,0.33228,0.33684,0.59024,0.59388,0.595033333333334,0.595923333333333,0.59984,0.4196,0.42539,0.42696,0.42849,0.43504,0.0649406456464522,0.067847056700624,0.0689506890079052,0.0695755386052373,0.0715575015637566,0.138900567584612,0.14761989504184,0.149686250086097,0.151801185187112,0.155617622259696
"3681",0.03,"highUnequal",245,1.33333333333333e-05,0.00012,0.000233333333333333,0.000376666666666667,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.987013333333333,0.98777,0.987973333333333,0.98819,0.98924,0.98592,0.9872,0.9877,0.98833,0.9898,0,8e-05,0.000133333333333333,0.000253333333333333,0.000626666666666667,0,7e-05,0.00012,2e-04,0.00076,0.729546666666667,0.731326666666666,0.732293333333333,0.733156666666667,0.735546666666667,0.49068,0.49776,0.49948,0.50182,0.50552,0,3.64385026976478e-05,7.26665145942801e-05,0.000109081488585919,0.000291343457518482,0,0.000158711283264352,0.000241604559368797,0.000421840566784962,0.00120153796859981
"3682",0.05,"highUnequal",245,0.00918666666666667,0.0538666666666666,0.06826,0.0782166666666667,0.09688,0.01976,0.11859,0.15286,0.1737,0.22248,0.892133333333333,0.910653333333333,0.920953333333333,0.93495,0.979253333333333,0.76852,0.81682,0.83678,0.87016,0.96876,0.00530666666666667,0.0315,0.03994,0.0465633333333333,0.0592133333333333,0.00476,0.02881,0.03872,0.04426,0.0576,0.67624,0.688646666666667,0.695473333333333,0.703416666666667,0.727786666666667,0.45324,0.46615,0.47156,0.47801,0.49464,0.000637279000746527,0.00501363223738231,0.00734207987819245,0.00919646281509179,0.0149021874604866,0.00177591217307071,0.0167367974186462,0.0248480362591563,0.0315364680574652,0.0527092066449309
"3683",0.07,"highUnequal",245,0.187306666666667,0.190473333333333,0.19146,0.192753333333333,0.19528,0.413,0.42141,0.42542,0.42788,0.4366,0.795053333333333,0.79781,0.79904,0.80005,0.80368,0.5562,0.56536,0.56788,0.57144,0.58088,0.11212,0.11505,0.11586,0.11691,0.11892,0.1062,0.11043,0.11178,0.1134,0.11608,0.621826666666667,0.62462,0.625573333333334,0.62678,0.629706666666667,0.40976,0.41405,0.4173,0.41917,0.42548,0.0332092705467753,0.0411026948205836,0.0425927137536228,0.044109678411972,0.046742591892913,0.11187110503116,0.146709001882343,0.154192674163601,0.159054030389736,0.174801708358755
"3684",0.09,"highUnequal",245,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759773333333333,0.76237,0.76336,0.764443333333334,0.766946666666667,0.48008,0.48615,0.48876,0.49113,0.4962,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.12736,0.13194,0.13338,0.13491,0.13904,0.602306666666667,0.604396666666667,0.605186666666667,0.606723333333333,0.608613333333333,0.39284,0.39871,0.40082,0.40284,0.4118,0.0569961212469473,0.0587519499664245,0.0595141206036243,0.0606655143523727,0.065050244966563,0.204746219493936,0.218438978896372,0.222554503274228,0.227380883557468,0.240236420769116
"3685",0.11,"highUnequal",245,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.74156,0.74394,0.74464,0.74559,0.748386666666667,0.44148,0.44576,0.44758,0.45012,0.45412,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.1392,0.14294,0.14378,0.14512,0.15088,0.59024,0.59388,0.595033333333334,0.595923333333333,0.59984,0.38588,0.39039,0.3925,0.39459,0.40568,0.0649406456464522,0.067847056700624,0.0689506890079052,0.0695755386052373,0.0715575015637566,0.242905278921752,0.258854561800009,0.262020944846479,0.265021911864104,0.276702670267027
"3686",0.03,"modUnequal",245,1.33333333333333e-05,0.00012,0.000233333333333333,0.000376666666666667,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.987013333333333,0.98777,0.987973333333333,0.98819,0.98924,0.98592,0.9872,0.9877,0.98833,0.9898,0,8e-05,0.000133333333333333,0.000253333333333333,0.000626666666666667,0,8e-05,0.00016,0.00028,0.00076,0.729546666666667,0.731326666666666,0.732293333333333,0.733156666666667,0.735546666666667,0.5522,0.5555,0.5577,0.55964,0.565,0,3.64385026976478e-05,7.26665145942801e-05,0.000109081488585919,0.000291343457518482,0,0.000142727160420776,0.000215092357165181,0.000358596786206567,0.00114934271963221
"3687",0.05,"modUnequal",245,0.00918666666666667,0.0538666666666666,0.06826,0.0782166666666667,0.09688,0.01976,0.11859,0.15286,0.1737,0.22248,0.892133333333333,0.910653333333333,0.920953333333333,0.93495,0.979253333333333,0.76852,0.81682,0.83678,0.87016,0.96876,0.00530666666666667,0.0315,0.03994,0.0465633333333333,0.0592133333333333,0.00612,0.03856,0.0508,0.05902,0.07664,0.67624,0.688646666666667,0.695473333333333,0.703416666666667,0.727786666666667,0.49408,0.50874,0.51598,0.52674,0.55272,0.000637279000746527,0.00501363223738231,0.00734207987819245,0.00919646281509179,0.0149021874604866,0.00207572829432396,0.0147871803800739,0.0215494754248571,0.0280606423526256,0.0465844996866513
"3688",0.07,"modUnequal",245,0.187306666666667,0.190473333333333,0.19146,0.192753333333333,0.19528,0.413,0.42141,0.42542,0.42788,0.4366,0.795053333333333,0.79781,0.79904,0.80005,0.80368,0.5562,0.56536,0.56788,0.57144,0.58088,0.11212,0.11505,0.11586,0.11691,0.11892,0.14328,0.14663,0.14826,0.14962,0.1532,0.621826666666667,0.62462,0.625573333333334,0.62678,0.629706666666667,0.42888,0.43464,0.43692,0.43904,0.4434,0.0332092705467753,0.0411026948205836,0.0425927137536228,0.044109678411972,0.046742591892913,0.0949414744335683,0.12919703776887,0.134242129306733,0.139006635031404,0.14877898625077
"3689",0.09,"modUnequal",245,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759773333333333,0.76237,0.76336,0.764443333333334,0.766946666666667,0.48008,0.48615,0.48876,0.49113,0.4962,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.1708,0.17516,0.1765,0.17801,0.1828,0.602306666666667,0.604396666666667,0.605186666666667,0.606723333333333,0.608613333333333,0.40472,0.41119,0.41408,0.4158,0.42016,0.0569961212469473,0.0587519499664245,0.0595141206036243,0.0606655143523727,0.065050244966563,0.176681796626245,0.189149301512924,0.192839352999089,0.197450865530186,0.207175925925926
"3690",0.11,"modUnequal",245,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.74156,0.74394,0.74464,0.74559,0.748386666666667,0.44148,0.44576,0.44758,0.45012,0.45412,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.18516,0.1893,0.19092,0.19225,0.19648,0.59024,0.59388,0.595033333333334,0.595923333333333,0.59984,0.39248,0.39955,0.40148,0.4035,0.41012,0.0649406456464522,0.067847056700624,0.0689506890079052,0.0695755386052373,0.0715575015637566,0.206543828749492,0.223077148484403,0.226124333899194,0.228813030995647,0.234350574322028
"3691",0.03,"equal",246,1.33333333333333e-05,0.00012,0.000233333333333333,0.000376666666666667,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.987173333333333,0.987983333333334,0.9882,0.9884,0.98944,0.98604,0.98743,0.98788,0.98855,0.98984,0,8e-05,0.000133333333333333,0.000253333333333333,0.000626666666666667,0,2e-04,0.00028,0.00044,0.00136,0.73032,0.73209,0.7331,0.73404,0.73624,0.727,0.73123,0.7332,0.73433,0.73852,0,3.63968920571353e-05,7.25821131943382e-05,0.000108980957085282,0.000290983159349653,0,5.45784585047847e-05,0.000109149453619821,0.000217838255153406,0.000984090536329342
"3692",0.05,"equal",246,0.0094,0.0546633333333333,0.06906,0.0788366666666667,0.0972533333333333,0.01996,0.12011,0.15448,0.17526,0.22312,0.891946666666667,0.91032,0.92048,0.934363333333333,0.979226666666667,0.76808,0.8155,0.83538,0.86882,0.96864,0.00541333333333333,0.0319733333333333,0.0403866666666667,0.0469666666666667,0.0593866666666667,0.01156,0.0701,0.09128,0.10455,0.13276,0.67676,0.68915,0.6959,0.703846666666666,0.72832,0.60824,0.63559,0.6487,0.66876,0.72052,0.000636548814200495,0.00508130574366456,0.00747900769484764,0.00934913321029184,0.0150513484631686,0.00142060976942411,0.0115728891258496,0.0160872325364809,0.0204258490149758,0.0354116059379217
"3693",0.07,"equal",246,0.187386666666667,0.190476666666667,0.19146,0.192753333333333,0.19528,0.413,0.42141,0.42542,0.42788,0.4366,0.795226666666667,0.797956666666667,0.79922,0.80018,0.80372,0.55624,0.5655,0.56792,0.5716,0.58092,0.112133333333333,0.115053333333334,0.115866666666667,0.116913333333333,0.11892,0.24912,0.25504,0.2573,0.25916,0.2648,0.62272,0.62531,0.62632,0.627533333333333,0.630533333333333,0.48864,0.49303,0.49572,0.49849,0.50324,0.0335099218820149,0.0413546300005257,0.0428123551524963,0.0443308179849886,0.0469547709786438,0.0693644700362551,0.0904992965375798,0.0937566669267494,0.096759627569287,0.103700174686359
"3694",0.09,"equal",246,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759893333333333,0.76256,0.763466666666667,0.764593333333333,0.767066666666667,0.4802,0.48627,0.48886,0.4913,0.49624,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.29956,0.30427,0.30578,0.30708,0.31204,0.602973333333333,0.605116666666667,0.60588,0.60743,0.609306666666667,0.44152,0.4488,0.45114,0.45305,0.45828,0.0571162056470419,0.0589479876077534,0.05972411343041,0.0608015207276639,0.0652104022290491,0.122218690400509,0.128150519402229,0.130261084015228,0.132218541207533,0.139529982084519
"3695",0.11,"equal",246,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.741706666666667,0.74408,0.744773333333334,0.74572,0.74852,0.44152,0.44594,0.44772,0.45023,0.45416,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.32508,0.32915,0.33116,0.33228,0.33684,0.59104,0.59466,0.59582,0.596666666666667,0.600613333333333,0.42024,0.42618,0.42766,0.4292,0.43568,0.0650389052857526,0.0680674036077595,0.0691437363018558,0.0697501713151994,0.0716440826236766,0.139744868497034,0.14806677819633,0.150136861699396,0.152257609962852,0.155907750631845
"3696",0.03,"highUnequal",246,1.33333333333333e-05,0.00012,0.000233333333333333,0.000376666666666667,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.987173333333333,0.987983333333334,0.9882,0.9884,0.98944,0.98604,0.98743,0.98788,0.98855,0.98984,0,8e-05,0.000133333333333333,0.000253333333333333,0.000626666666666667,0,7e-05,0.00012,2e-04,0.00076,0.73032,0.73209,0.7331,0.73404,0.73624,0.49144,0.49895,0.50074,0.50313,0.50712,0,3.63968920571353e-05,7.25821131943382e-05,0.000108980957085282,0.000290983159349653,0,0.000158368843213435,0.000279561290058736,0.000420889577136625,0.00119942427634735
"3697",0.05,"highUnequal",246,0.0094,0.0546633333333333,0.06906,0.0788366666666667,0.0972533333333333,0.01996,0.12011,0.15448,0.17526,0.22312,0.891946666666667,0.91032,0.92048,0.934363333333333,0.979226666666667,0.76808,0.8155,0.83538,0.86882,0.96864,0.00541333333333333,0.0319733333333333,0.0403866666666667,0.0469666666666667,0.0593866666666667,0.00488,0.02957,0.03912,0.0446,0.05788,0.67676,0.68915,0.6959,0.703846666666666,0.72832,0.45416,0.46696,0.47256,0.47885,0.49528,0.000636548814200495,0.00508130574366456,0.00747900769484764,0.00934913321029184,0.0150513484631686,0.00177190721649485,0.0171105312992128,0.0252182011179194,0.0321546588923738,0.0533570820103771
"3698",0.07,"highUnequal",246,0.187386666666667,0.190476666666667,0.19146,0.192753333333333,0.19528,0.413,0.42141,0.42542,0.42788,0.4366,0.795226666666667,0.797956666666667,0.79922,0.80018,0.80372,0.55624,0.5655,0.56792,0.5716,0.58092,0.112133333333333,0.115053333333334,0.115866666666667,0.116913333333333,0.11892,0.1062,0.11044,0.11178,0.11341,0.11608,0.62272,0.62531,0.62632,0.627533333333333,0.630533333333333,0.4108,0.41503,0.41848,0.42032,0.42632,0.0335099218820149,0.0413546300005257,0.0428123551524963,0.0443308179849886,0.0469547709786438,0.112888551933283,0.147264228769838,0.15536845820255,0.159805649221005,0.17575481025173
"3699",0.09,"highUnequal",246,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759893333333333,0.76256,0.763466666666667,0.764593333333333,0.767066666666667,0.4802,0.48627,0.48886,0.4913,0.49624,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.12736,0.13194,0.13338,0.13491,0.13904,0.602973333333333,0.605116666666667,0.60588,0.60743,0.609306666666667,0.39412,0.39999,0.40208,0.40388,0.4128,0.0571162056470419,0.0589479876077534,0.05972411343041,0.0608015207276639,0.0652104022290491,0.205616550899993,0.219152180613496,0.223493883530281,0.228046694315566,0.240890083632019
"3700",0.11,"highUnequal",246,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.741706666666667,0.74408,0.744773333333334,0.74572,0.74852,0.44152,0.44594,0.44772,0.45023,0.45416,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.1392,0.14294,0.14378,0.14512,0.15088,0.59104,0.59466,0.59582,0.596666666666667,0.600613333333333,0.38692,0.39134,0.39372,0.3958,0.40696,0.0650389052857526,0.0680674036077595,0.0691437363018558,0.0697501713151994,0.0716440826236766,0.243743930679017,0.259457767157503,0.262509847470979,0.265755979798491,0.277124672407338
"3701",0.03,"modUnequal",246,1.33333333333333e-05,0.00012,0.000233333333333333,0.000376666666666667,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.987173333333333,0.987983333333334,0.9882,0.9884,0.98944,0.98604,0.98743,0.98788,0.98855,0.98984,0,8e-05,0.000133333333333333,0.000253333333333333,0.000626666666666667,0,8e-05,0.00016,0.00028,0.00076,0.73032,0.73209,0.7331,0.73404,0.73624,0.55296,0.55652,0.55876,0.56076,0.56608,0,3.63968920571353e-05,7.25821131943382e-05,0.000108980957085282,0.000290983159349653,0,0.000142422262733984,0.000214715148974387,0.000357871690733052,0.00114752922613498
"3702",0.05,"modUnequal",246,0.0094,0.0546633333333333,0.06906,0.0788366666666667,0.0972533333333333,0.01996,0.12011,0.15448,0.17526,0.22312,0.891946666666667,0.91032,0.92048,0.934363333333333,0.979226666666667,0.76808,0.8155,0.83538,0.86882,0.96864,0.00541333333333333,0.0319733333333333,0.0403866666666667,0.0469666666666667,0.0593866666666667,0.0064,0.03928,0.05146,0.05953,0.07688,0.67676,0.68915,0.6959,0.703846666666666,0.72832,0.49492,0.50972,0.51646,0.52734,0.5534,0.000636548814200495,0.00508130574366456,0.00747900769484764,0.00934913321029184,0.0150513484631686,0.00207216863165416,0.0150779118433304,0.0218915830101368,0.0284010253660246,0.046986863140335
"3703",0.07,"modUnequal",246,0.187386666666667,0.190476666666667,0.19146,0.192753333333333,0.19528,0.413,0.42141,0.42542,0.42788,0.4366,0.795226666666667,0.797956666666667,0.79922,0.80018,0.80372,0.55624,0.5655,0.56792,0.5716,0.58092,0.112133333333333,0.115053333333334,0.115866666666667,0.116913333333333,0.11892,0.14328,0.14663,0.14826,0.14965,0.1532,0.62272,0.62531,0.62632,0.627533333333333,0.630533333333333,0.42948,0.43596,0.43794,0.44012,0.44444,0.0335099218820149,0.0413546300005257,0.0428123551524963,0.0443308179849886,0.0469547709786438,0.0958304853041695,0.129961103307697,0.13496075675109,0.139665621972305,0.149194649194649
"3704",0.09,"modUnequal",246,0.22424,0.226396666666667,0.227586666666666,0.22838,0.2308,0.49816,0.50319,0.50548,0.50776,0.51384,0.759893333333333,0.76256,0.763466666666667,0.764593333333333,0.767066666666667,0.4802,0.48627,0.48886,0.4913,0.49624,0.134666666666667,0.136903333333334,0.137733333333333,0.13842,0.14072,0.1708,0.17516,0.1765,0.17801,0.1828,0.602973333333333,0.605116666666667,0.60588,0.60743,0.609306666666667,0.406,0.4123,0.41524,0.41682,0.42132,0.0571162056470419,0.0589479876077534,0.05972411343041,0.0608015207276639,0.0652104022290491,0.177472787505916,0.189838728404366,0.193197950727664,0.198043003209707,0.207733079641207
"3705",0.11,"modUnequal",246,0.24276,0.245433333333333,0.246526666666667,0.247083333333333,0.24924,0.54084,0.54461,0.5472,0.54882,0.55336,0.741706666666667,0.74408,0.744773333333334,0.74572,0.74852,0.44152,0.44594,0.44772,0.45023,0.45416,0.14592,0.148116666666667,0.14916,0.149853333333333,0.15248,0.18516,0.1893,0.19092,0.19225,0.19648,0.59104,0.59466,0.59582,0.596666666666667,0.600613333333333,0.39344,0.40043,0.4025,0.40464,0.41116,0.0650389052857526,0.0680674036077595,0.0691437363018558,0.0697501713151994,0.0716440826236766,0.207022528922265,0.223881900478914,0.226718123231924,0.229521844972797,0.234747200542925
"3706",0.03,"equal",247,1.33333333333333e-05,0.00012,0.000233333333333333,0.000376666666666667,0.00092,8e-05,0.00028,0.00044,0.00069,0.00228,0.987373333333333,0.98821,0.9884,0.9886,0.98952,0.9862,0.98752,0.98808,0.98872,0.99004,0,8e-05,0.000133333333333333,0.000253333333333333,0.000626666666666667,0,2e-04,0.00028,0.00044,0.00136,0.73096,0.73288,0.73392,0.734913333333334,0.737226666666667,0.7276,0.73218,0.73398,0.73518,0.73912,0,3.63621519054187e-05,7.24985826930156e-05,0.000108934440592713,0.00029066070812215,0,5.45174633614633e-05,0.000109009647353791,0.000217562811700694,0.000982854646718357
