Covid_probTrans,VE_infect,VE_susc,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.05,0.2,0.55,modUnequal,197,197,0.04539,0.266364552,0.474814046,-0.283635448,-0.075185954,0.0782,0.034453333
0.05,0.2,0.55,highUnequal,197,197,0.04539,0.056957929,0.413272849,-0.493042071,-0.136727151,0.0782,0.034453333
0.05,0.2,0.55,equal,174,174,0.03799,0.540619308,0.552320003,-0.009380692,0.002320003,0.06412,0.02928
0.05,0.2,0.55,modUnequal,174,174,0.03799,0.172572178,0.420384164,-0.377427822,-0.129615836,0.06412,0.02928
0.05,0.2,0.55,highUnequal,174,174,0.03799,-0.077777778,0.345579922,-0.627777778,-0.204420078,0.06412,0.02928
0.05,0.2,0.55,equal,183,183,0.03408,0.54519774,0.556497863,-0.00480226,0.006497863,0.05656,0.026586667
0.05,0.2,0.55,modUnequal,183,183,0.03408,0.17071376,0.408778149,-0.37928624,-0.141221851,0.05656,0.026586667
0.05,0.2,0.55,highUnequal,183,183,0.03408,-0.079501916,0.331170301,-0.629501916,-0.218829699,0.05656,0.026586667
0.05,0.2,0.55,equal,273,273,0.04831,0.548449612,0.563751811,-0.001550388,0.013751811,0.07976,0.037826667
0.05,0.2,0.55,modUnequal,273,273,0.04831,0.209786822,0.39107229,-0.340213178,-0.15892771,0.07976,0.037826667
0.05,0.2,0.55,highUnequal,273,273,0.04831,-0.114071038,0.21993749,-0.664071038,-0.33006251,0.07976,0.037826667
0.05,0.2,0.55,equal,234,234,0.04663,0.536842105,0.55360598,-0.013157895,0.00360598,0.0796,0.03564
0.05,0.2,0.55,modUnequal,234,234,0.04663,0.188940092,0.394432746,-0.361059908,-0.155567254,0.0796,0.03564
0.05,0.2,0.55,highUnequal,234,234,0.04663,-0.03125,0.307940774,-0.58125,-0.242059226,0.0796,0.03564
0.05,0.2,0.55,equal,307,307,0.04889,0.550083472,0.564255012,8.35E-05,0.014255012,0.08336,0.0374
0.05,0.2,0.55,modUnequal,307,307,0.04889,0.185800604,0.352447751,-0.364199396,-0.197552249,0.08336,0.0374
0.05,0.2,0.55,highUnequal,307,307,0.04889,-0.075848303,0.217986926,-0.625848303,-0.332013074,0.08336,0.0374
0.05,0.2,0.55,equal,165,165,0.04189,0.537074148,0.548690636,-0.012925852,-0.001309364,0.0704,0.032386667
0.05,0.2,0.55,modUnequal,165,165,0.04189,0.172043011,0.426423043,-0.377956989,-0.123576957,0.0704,0.032386667
0.05,0.2,0.55,highUnequal,165,165,0.04189,-0.01986755,0.388377254,-0.56986755,-0.161622746,0.0704,0.032386667
0.05,0.2,0.55,equal,239,239,0.04806,0.532039976,0.548970627,-0.017960024,-0.001029373,0.08088,0.03712
0.05,0.2,0.55,modUnequal,239,239,0.04806,0.16692831,0.380542059,-0.38307169,-0.169457941,0.08088,0.03712
0.05,0.2,0.55,highUnequal,239,239,0.04806,-0.020512821,0.311342389,-0.570512821,-0.238657611,0.08088,0.03712
0.05,0.2,0.55,equal,250,250,0.04652,0.549479167,0.562117236,-0.000520833,0.012117236,0.07908,0.035666667
0.05,0.2,0.55,modUnequal,250,250,0.04652,0.183962264,0.385971903,-0.366037736,-0.164028097,0.07908,0.035666667
0.05,0.2,0.55,highUnequal,250,250,0.04652,-0.070103093,0.263340586,-0.620103093,-0.286659414,0.07908,0.035666667
0.05,0.2,0.55,equal,181,181,0.04187,0.560937005,0.575373134,0.010937005,0.025373134,0.07164,0.031946667
0.05,0.2,0.55,modUnequal,181,181,0.04187,0.165463297,0.413797093,-0.384536703,-0.136202907,0.07164,0.031946667
0.05,0.2,0.55,highUnequal,181,181,0.04187,0.003591954,0.391287711,-0.546408046,-0.158712289,0.07164,0.031946667
0.05,0.2,0.55,equal,203,203,0.04791,0.566749243,0.585275653,0.016749243,0.035275653,0.08196,0.03656
0.05,0.2,0.55,modUnequal,203,203,0.04791,0.254734848,0.465880785,-0.295265152,-0.084119215,0.08196,0.03656
0.05,0.2,0.55,highUnequal,203,203,0.04791,-0.06423259,0.318073133,-0.61423259,-0.231926867,0.08196,0.03656
0.05,0.2,0.55,equal,190,190,0.04764,0.569562748,0.583986832,0.019562748,0.033986832,0.0822,0.03612
0.05,0.2,0.55,modUnequal,190,190,0.04764,0.236656596,0.453761896,-0.313343404,-0.096238104,0.0822,0.03612
0.05,0.2,0.55,highUnequal,190,190,0.04764,-0.002645503,0.367165668,-0.552645503,-0.182834332,0.0822,0.03612
0.05,0.2,0.55,equal,218,218,0.04631,0.561463694,0.577112096,0.011463694,0.027112096,0.07992,0.035106667
0.05,0.2,0.55,modUnequal,218,218,0.04631,0.213333333,0.42172276,-0.336666667,-0.12827724,0.07992,0.035106667
0.05,0.2,0.55,highUnequal,218,218,0.04631,-0.060857538,0.312590371,-0.610857538,-0.237409629,0.07992,0.035106667
0.05,0.2,0.55,equal,173,173,0.02053,0.555335968,0.562270978,0.005335968,0.012270978,0.03428,0.015946667
0.05,0.2,0.55,modUnequal,173,173,0.02053,0.193548387,0.429832305,-0.356451613,-0.120167695,0.03428,0.015946667
0.05,0.2,0.55,highUnequal,173,173,0.02053,0,0.389839924,-0.55,-0.160160076,0.03428,0.015946667
0.05,0.2,0.55,equal,206,206,0.05909,0.541781451,0.560143992,-0.008218549,0.010143992,0.10004,0.04544
0.05,0.2,0.55,modUnequal,206,206,0.05909,0.197426618,0.418073825,-0.352573382,-0.131926175,0.10004,0.04544
0.05,0.2,0.55,highUnequal,206,206,0.05909,-0.092501368,0.292924241,-0.642501368,-0.257075759,0.10004,0.04544
0.05,0.2,0.55,equal,216,216,0.03487,0.5651341,0.574767684,0.0151341,0.024767684,0.0606,0.026293333
0.05,0.2,0.55,modUnequal,216,216,0.03487,0.216701173,0.422778205,-0.333298827,-0.127221795,0.0606,0.026293333
0.05,0.2,0.55,highUnequal,216,216,0.03487,-0.045119705,0.319558039,-0.595119705,-0.230441961,0.0606,0.026293333
0.05,0.2,0.55,equal,160,160,0.02982,0.557823129,0.566212174,0.007823129,0.016212174,0.05136,0.02264
0.05,0.2,0.55,modUnequal,160,160,0.02982,0.162371134,0.422242691,-0.387628866,-0.127757309,0.05136,0.02264
0.05,0.2,0.55,highUnequal,160,160,0.02982,-0.072607261,0.361207446,-0.622607261,-0.188792554,0.05136,0.02264
0.05,0.2,0.55,equal,283,283,0.05821,0.547735192,0.567254531,-0.002264808,0.017254531,0.09968,0.044386667
0.05,0.2,0.55,modUnequal,283,283,0.05821,0.206601467,0.391211837,-0.343398533,-0.158788163,0.09968,0.044386667
0.05,0.2,0.55,highUnequal,283,283,0.05821,-0.081666667,0.223821487,-0.631666667,-0.326178513,0.09968,0.044386667
0.05,0.2,0.55,equal,183,183,0.03734,0.565645899,0.579840017,0.015645899,0.029840017,0.06376,0.028533333
0.05,0.2,0.55,modUnequal,183,183,0.03734,0.261520048,0.477018148,-0.288479952,-0.072981852,0.06376,0.028533333
0.05,0.2,0.55,highUnequal,183,183,0.03734,-0.003252033,0.380223875,-0.553252033,-0.169776125,0.06376,0.028533333
0.05,0.2,0.55,equal,228,228,0.06433,0.542586751,0.561868581,-0.007413249,0.011868581,0.10756,0.04992
0.05,0.2,0.55,modUnequal,228,228,0.06433,0.107142857,0.337005129,-0.442857143,-0.212994871,0.10756,0.04992
0.05,0.2,0.55,highUnequal,228,228,0.06433,-0.056851312,0.296971023,-0.606851312,-0.253028977,0.10756,0.04992
0.05,0.2,0.55,equal,267,267,0.04962,0.518048505,0.534551701,-0.031951495,-0.015448299,0.0816,0.03896
0.05,0.2,0.55,modUnequal,267,267,0.04962,0.127616131,0.332702697,-0.422383869,-0.217297303,0.0816,0.03896
0.05,0.2,0.55,highUnequal,267,267,0.04962,-0.199298246,0.158457627,-0.749298246,-0.391542373,0.0816,0.03896
0.05,0.2,0.55,equal,209,209,0.04287,0.550269585,0.561949179,0.000269585,0.011949179,0.07244,0.033013333
0.05,0.2,0.55,modUnequal,209,209,0.04287,0.179398148,0.397376286,-0.370601852,-0.152623714,0.07244,0.033013333
0.05,0.2,0.55,highUnequal,209,209,0.04287,-0.052709725,0.318211971,-0.602709725,-0.231788029,0.07244,0.033013333
0.05,0.2,0.55,equal,191,191,0.04958,0.573625228,0.590681256,0.023625228,0.040681256,0.08544,0.037626667
0.05,0.2,0.55,modUnequal,191,191,0.04958,0.234082397,0.453397395,-0.315917603,-0.096602605,0.08544,0.037626667
0.05,0.2,0.55,highUnequal,191,191,0.04958,0.019184652,0.388089107,-0.530815348,-0.161910893,0.08544,0.037626667
0.05,0.2,0.55,equal,221,221,0.04185,0.551208651,0.567525201,0.001208651,0.017525201,0.07168,0.031906667
0.05,0.2,0.55,modUnequal,221,221,0.04185,0.146400484,0.368854685,-0.403599516,-0.181145315,0.07168,0.031906667
0.05,0.2,0.55,highUnequal,221,221,0.04185,-0.00070922,0.34286633,-0.55070922,-0.20713367,0.07168,0.031906667
0.05,0.2,0.55,equal,178,178,0.03964,0.552812071,0.565010866,0.002812071,0.015010866,0.06812,0.030146667
0.05,0.2,0.55,modUnequal,178,178,0.03964,0.206812652,0.443305158,-0.343187348,-0.106694842,0.06812,0.030146667
0.05,0.2,0.55,highUnequal,178,178,0.03964,-0.042366107,0.363502422,-0.592366107,-0.186497578,0.06812,0.030146667
0.05,0.2,0.55,equal,182,182,0.04995,0.57261522,0.587789733,0.02261522,0.037789733,0.08632,0.037826667
0.05,0.2,0.55,modUnequal,182,182,0.04995,0.265653775,0.488067911,-0.284346225,-0.061932089,0.08632,0.037826667
0.05,0.2,0.55,highUnequal,182,182,0.04995,0.011771995,0.392566024,-0.538228005,-0.157433976,0.08632,0.037826667
0.05,0.2,0.55,equal,165,165,0.03517,0.567124333,0.57925438,0.017124333,0.02925438,0.06084,0.026613333
0.05,0.2,0.55,modUnequal,165,165,0.03517,0.196744515,0.441902825,-0.353255485,-0.108097175,0.06084,0.026613333
0.05,0.2,0.55,highUnequal,165,165,0.03517,-0.011586453,0.394353484,-0.561586453,-0.155646516,0.06084,0.026613333
0.05,0.2,0.55,equal,193,193,0.04309,0.574143302,0.588951259,0.024143302,0.038951259,0.07448,0.032626667
0.05,0.2,0.55,modUnequal,193,193,0.04309,0.260281385,0.475892508,-0.289718615,-0.074107492,0.07448,0.032626667
0.05,0.2,0.55,highUnequal,193,193,0.04309,-0.008112094,0.375202716,-0.558112094,-0.174797284,0.07448,0.032626667
0.05,0.2,0.55,equal,204,204,0.02015,0.514492754,0.521436658,-0.035507246,-0.028563342,0.03428,0.01544
0.05,0.2,0.55,modUnequal,204,204,0.02015,0.147582697,0.381210634,-0.402417303,-0.168789366,0.03428,0.01544
0.05,0.2,0.55,highUnequal,204,204,0.02015,-0.122278057,0.278544881,-0.672278057,-0.271455119,0.03428,0.01544
0.05,0.2,0.55,equal,159,159,0.02038,0.496703297,0.505260662,-0.053296703,-0.044739338,0.03168,0.016613333
0.05,0.2,0.55,modUnequal,159,159,0.02038,0.139097744,0.407806141,-0.410902256,-0.142193859,0.03168,0.016613333
0.05,0.2,0.55,highUnequal,159,159,0.02038,-0.218085106,0.264088627,-0.768085106,-0.285911373,0.03168,0.016613333
0.05,0.2,0.55,equal,212,212,0.05667,0.559838211,0.580695522,0.009838211,0.030695522,0.09756,0.04304
0.05,0.2,0.55,modUnequal,212,212,0.05667,0.196001738,0.4162316,-0.353998262,-0.1337684,0.09756,0.04304
0.05,0.2,0.55,highUnequal,212,212,0.05667,-0.052332196,0.31982098,-0.602332196,-0.23017902,0.09756,0.04304
0.05,0.2,0.55,equal,222,222,0.04942,0.514811619,0.529278503,-0.035188381,-0.020721497,0.08176,0.03864
0.05,0.2,0.55,modUnequal,222,222,0.04942,0.132201646,0.358948634,-0.417798354,-0.191051366,0.08176,0.03864
0.05,0.2,0.55,highUnequal,222,222,0.04942,-0.069074778,0.297661446,-0.619074778,-0.252338554,0.08176,0.03864
0.05,0.2,0.55,equal,208,208,0.06018,0.532790592,0.551417835,-0.017209408,0.001417835,0.09888,0.04728
0.05,0.2,0.55,modUnequal,208,208,0.06018,0.163223977,0.395510612,-0.386776023,-0.154489388,0.09888,0.04728
0.05,0.2,0.55,highUnequal,208,208,0.06018,-0.153545505,0.25099586,-0.703545505,-0.29900414,0.09888,0.04728
0.05,0.2,0.55,equal,169,169,0.0156,0.494565217,0.504237066,-0.055434783,-0.045762934,0.02508,0.01244
0.05,0.2,0.55,modUnequal,169,169,0.0156,0.03125,0.323303741,-0.51875,-0.226696259,0.02508,0.01244
0.05,0.2,0.55,highUnequal,169,169,0.0156,-0.184713376,0.291558581,-0.734713376,-0.258441419,0.02508,0.01244
0.05,0.2,0.55,equal,206,206,0.05216,0.578446502,0.594554139,0.028446502,0.044554139,0.09036,0.039426667
0.05,0.2,0.55,modUnequal,206,206,0.05216,0.240148354,0.45600259,-0.309851646,-0.09399741,0.09036,0.039426667
0.05,0.2,0.55,highUnequal,206,206,0.05216,-0.009858287,0.35615217,-0.559858287,-0.19384783,0.09036,0.039426667
0.05,0.2,0.55,equal,178,178,0.04049,0.539862543,0.552853389,-0.010137457,0.002853389,0.06664,0.031773333
0.05,0.2,0.55,modUnequal,178,178,0.04049,0.20439691,0.43963237,-0.34560309,-0.11036763,0.06664,0.031773333
0.05,0.2,0.55,highUnequal,178,178,0.04049,-0.072916667,0.34671856,-0.622916667,-0.20328144,0.06664,0.031773333
0.05,0.2,0.55,equal,153,153,0.02447,0.569282137,0.57683257,0.019282137,0.02683257,0.04048,0.019133333
0.05,0.2,0.55,modUnequal,153,153,0.02447,0.273239437,0.500744369,-0.276760563,-0.049255631,0.04048,0.019133333
0.05,0.2,0.55,highUnequal,153,153,0.02447,-0.057377049,0.380602711,-0.607377049,-0.169397289,0.04048,0.019133333
0.05,0.2,0.55,equal,167,167,0.03334,0.544934641,0.554246885,-0.005065359,0.004246885,0.05744,0.025306667
0.05,0.2,0.55,modUnequal,167,167,0.03334,0.1945047,0.436993548,-0.3554953,-0.113006452,0.05744,0.025306667
0.05,0.2,0.55,highUnequal,167,167,0.03334,-0.028624192,0.370403595,-0.578624192,-0.179596405,0.05744,0.025306667
0.05,0.2,0.55,equal,189,189,0.03417,0.512690355,0.522969949,-0.037309645,-0.027030051,0.0564,0.02676
0.05,0.2,0.55,modUnequal,189,189,0.03417,0.177730193,0.411810865,-0.372269807,-0.138189135,0.0564,0.02676
0.05,0.2,0.55,highUnequal,189,189,0.03417,-0.046321526,0.342713542,-0.596321526,-0.207286458,0.0564,0.02676
0.05,0.2,0.55,equal,205,205,0.03662,0.566995254,0.579413982,0.016995254,0.029413982,0.06464,0.02728
0.05,0.2,0.55,modUnequal,205,205,0.03662,0.277269957,0.482728756,-0.272730043,-0.067271244,0.06464,0.02728
0.05,0.2,0.55,highUnequal,205,205,0.03662,0.006700168,0.366385397,-0.543299832,-0.183614603,0.06464,0.02728
0.05,0.2,0.55,equal,181,181,0.02899,0.583333333,0.594219166,0.033333333,0.044219166,0.05068,0.02176
0.05,0.2,0.55,modUnequal,181,181,0.02899,0.209621993,0.442224959,-0.340378007,-0.107775041,0.05068,0.02176
0.05,0.2,0.55,highUnequal,181,181,0.02899,-0.039548023,0.366045293,-0.589548023,-0.183954707,0.05068,0.02176
0.05,0.2,0.55,equal,232,232,0.03613,0.556048835,0.567779831,0.006048835,0.017779831,0.06196,0.02752
0.05,0.2,0.55,modUnequal,232,232,0.03613,0.229287091,0.427573068,-0.320712909,-0.122426932,0.06196,0.02752
0.05,0.2,0.55,highUnequal,232,232,0.03613,-0.03626943,0.313013335,-0.58626943,-0.236986665,0.06196,0.02752
0.05,0.2,0.55,equal,212,212,0.06844,0.540713999,0.560548372,-0.009286001,0.010548372,0.1158,0.052653333
0.05,0.2,0.55,modUnequal,212,212,0.06844,0.199860238,0.422620311,-0.350139762,-0.127379689,0.1158,0.052653333
0.05,0.2,0.55,highUnequal,212,212,0.06844,-0.084280303,0.297755134,-0.634280303,-0.252244866,0.1158,0.052653333
0.07,0.2,0.55,equal,99,99,0.06933,0.53207629,0.554180545,-0.01792371,0.004180545,0.117,0.05344
0.07,0.2,0.55,modUnequal,99,99,0.06933,0.204788214,0.499731336,-0.345211786,-0.050268664,0.117,0.05344
0.07,0.2,0.55,highUnequal,99,99,0.06933,-0.04450895,0.46524173,-0.59450895,-0.08475827,0.117,0.05344
0.07,0.2,0.55,equal,106,106,0.06751,0.54886562,0.57148269,-0.00113438,0.02148269,0.11372,0.052106667
0.07,0.2,0.55,modUnequal,106,106,0.06751,0.227204783,0.511414843,-0.322795217,-0.038585157,0.11372,0.052106667
0.07,0.2,0.55,highUnequal,106,106,0.06751,-0.041289023,0.450643425,-0.591289023,-0.099356575,0.11372,0.052106667
0.07,0.2,0.55,equal,119,119,0.07579,0.539145907,0.568361793,-0.010854093,0.018361793,0.12668,0.058826667
0.07,0.2,0.55,modUnequal,119,119,0.07579,0.181243414,0.468817767,-0.368756586,-0.081182233,0.12668,0.058826667
0.07,0.2,0.55,highUnequal,119,119,0.07579,-0.047169811,0.4256871,-0.597169811,-0.1243129,0.12668,0.058826667
0.07,0.2,0.55,equal,108,108,0.06554,0.525981393,0.549312178,-0.024018607,-0.000687822,0.11044,0.050573333
0.07,0.2,0.55,modUnequal,108,108,0.06554,0.179819395,0.481264836,-0.370180605,-0.068735164,0.11044,0.050573333
0.07,0.2,0.55,highUnequal,108,108,0.06554,-0.182229768,0.384870646,-0.732229768,-0.165129354,0.11044,0.050573333
0.07,0.2,0.55,equal,102,102,0.05736,0.551487414,0.574165946,0.001487414,0.024165946,0.09608,0.044453333
0.07,0.2,0.55,modUnequal,102,102,0.05736,0.191196699,0.493517621,-0.358803301,-0.056482379,0.09608,0.044453333
0.07,0.2,0.55,highUnequal,102,102,0.05736,-0.033391916,0.468137535,-0.583391916,-0.081862465,0.09608,0.044453333
0.07,0.2,0.55,equal,105,105,0.0666,0.573442761,0.594108211,0.023442761,0.044108211,0.11396,0.050813333
0.07,0.2,0.55,modUnequal,105,105,0.0666,0.20322327,0.494654177,-0.34677673,-0.055345823,0.11396,0.050813333
0.07,0.2,0.55,highUnequal,105,105,0.0666,-0.088030059,0.42566852,-0.638030059,-0.12433148,0.11396,0.050813333
0.07,0.2,0.55,equal,117,117,0.05945,0.554257908,0.575083581,0.004257908,0.025083581,0.10112,0.04556
0.07,0.2,0.55,modUnequal,117,117,0.05945,0.196491228,0.487448993,-0.353508772,-0.062551007,0.10112,0.04556
0.07,0.2,0.55,highUnequal,117,117,0.05945,-0.139303483,0.382691966,-0.689303483,-0.167308034,0.10112,0.04556
0.07,0.2,0.55,equal,110,110,0.06707,0.52340145,0.549015192,-0.02659855,-0.000984808,0.11224,0.052013333
0.07,0.2,0.55,modUnequal,110,110,0.06707,0.149411765,0.458366309,-0.400588235,-0.091633691,0.11224,0.052013333
0.07,0.2,0.55,highUnequal,110,110,0.06707,-0.105504587,0.415376922,-0.655504587,-0.134623078,0.11224,0.052013333
0.07,0.2,0.55,equal,112,112,0.07836,0.539030707,0.564062633,-0.010969293,0.014062633,0.13328,0.060053333
0.07,0.2,0.55,modUnequal,112,112,0.07836,0.17837125,0.477391684,-0.37162875,-0.072608316,0.13328,0.060053333
0.07,0.2,0.55,highUnequal,112,112,0.07836,-0.106080781,0.422527084,-0.656080781,-0.127472916,0.13328,0.060053333
0.07,0.2,0.55,equal,97,97,0.04226,0.548702393,0.565571972,-0.001297607,0.015571972,0.07132,0.032573333
0.07,0.2,0.55,modUnequal,97,97,0.04226,0.17345679,0.470101437,-0.37654321,-0.079898563,0.07132,0.032573333
0.07,0.2,0.55,highUnequal,97,97,0.04226,-0.150343643,0.399296907,-0.700343643,-0.150703093,0.07132,0.032573333
0.07,0.2,0.55,equal,111,111,0.06285,0.539783427,0.561207825,-0.010216573,0.011207825,0.10628,0.048373333
0.07,0.2,0.55,modUnequal,111,111,0.06285,0.219560878,0.510649134,-0.330439122,-0.039350866,0.10628,0.048373333
0.07,0.2,0.55,highUnequal,111,111,0.06285,-0.129404968,0.403059043,-0.679404968,-0.146940957,0.10628,0.048373333
0.07,0.2,0.55,equal,114,114,0.09074,0.559968847,0.591912545,0.009968847,0.041912545,0.15516,0.069266667
0.07,0.2,0.55,modUnequal,114,114,0.09074,0.228774229,0.515469793,-0.321225771,-0.034530207,0.15516,0.069266667
0.07,0.2,0.55,highUnequal,114,114,0.09074,0.00563182,0.469225464,-0.54436818,-0.080774536,0.15516,0.069266667
0.07,0.2,0.55,equal,97,97,0.0586,0.546147979,0.567409272,-0.003852021,0.017409272,0.09832,0.04536
0.07,0.2,0.55,modUnequal,97,97,0.0586,0.219160105,0.510320029,-0.330839895,-0.039679971,0.09832,0.04536
0.07,0.2,0.55,highUnequal,97,97,0.0586,-0.058718861,0.456633327,-0.608718861,-0.093366673,0.09832,0.04536
0.07,0.2,0.55,equal,107,107,0.05653,0.553680982,0.571398445,0.003680982,0.021398445,0.09676,0.04312
0.07,0.2,0.55,modUnequal,107,107,0.05653,0.193905817,0.483978375,-0.356094183,-0.066021625,0.09676,0.04312
0.07,0.2,0.55,highUnequal,107,107,0.05653,-0.008665511,0.472864758,-0.558665511,-0.077135242,0.09676,0.04312
0.07,0.2,0.55,equal,112,112,0.07098,0.555486542,0.579252608,0.005486542,0.029252608,0.12068,0.054413333
0.07,0.2,0.55,modUnequal,112,112,0.07098,0.172639692,0.470754057,-0.377360308,-0.079245943,0.12068,0.054413333
0.07,0.2,0.55,highUnequal,112,112,0.07098,-0.077811245,0.429080182,-0.627811245,-0.120919818,0.12068,0.054413333
0.07,0.2,0.55,equal,114,114,0.06213,0.552068805,0.573047477,0.002068805,0.023047477,0.10388,0.048213333
0.07,0.2,0.55,modUnequal,114,114,0.06213,0.201077944,0.492791529,-0.348922056,-0.057208471,0.10388,0.048213333
0.07,0.2,0.55,highUnequal,114,114,0.06213,-0.105565118,0.392315379,-0.655565118,-0.157684621,0.10388,0.048213333
0.07,0.2,0.55,equal,111,111,0.06879,0.542557652,0.566173021,-0.007442348,0.016173021,0.11884,0.052106667
0.07,0.2,0.55,modUnequal,111,111,0.06879,0.201609952,0.490985711,-0.348390048,-0.059014289,0.11884,0.052106667
0.07,0.2,0.55,highUnequal,111,111,0.06879,-0.152667723,0.384747996,-0.702667723,-0.165252004,0.11884,0.052106667
0.07,0.2,0.55,equal,106,106,0.0865,0.540648379,0.571139917,-0.009351621,0.021139917,0.1458,0.066733333
0.07,0.2,0.55,modUnequal,106,106,0.0865,0.19493007,0.496381882,-0.35506993,-0.053618118,0.1458,0.066733333
0.07,0.2,0.55,highUnequal,106,106,0.0865,-0.07971864,0.427714598,-0.62971864,-0.122285402,0.1458,0.066733333
0.07,0.2,0.55,equal,93,93,0.06568,0.551069932,0.578006732,0.001069932,0.028006732,0.11104,0.05056
0.07,0.2,0.55,modUnequal,93,93,0.06568,0.221201684,0.514720809,-0.328798316,-0.035279191,0.11104,0.05056
0.07,0.2,0.55,highUnequal,93,93,0.06568,-0.07161664,0.461812424,-0.62161664,-0.088187576,0.11104,0.05056
0.07,0.2,0.55,equal,106,106,0.07574,0.551016494,0.573983306,0.001016494,0.023983306,0.12764,0.05844
0.07,0.2,0.55,modUnequal,106,106,0.07574,0.201296486,0.500299604,-0.348703514,-0.049700396,0.12764,0.05844
0.07,0.2,0.55,highUnequal,106,106,0.07574,-0.071886447,0.435165527,-0.621886447,-0.114834473,0.12764,0.05844
0.07,0.2,0.55,equal,110,110,0.05503,0.557312253,0.575321183,0.007312253,0.025321183,0.09432,0.041933333
0.07,0.2,0.55,modUnequal,110,110,0.05503,0.190751445,0.479988415,-0.359248555,-0.070011585,0.09432,0.041933333
0.07,0.2,0.55,highUnequal,110,110,0.05503,-0.076923077,0.426894044,-0.626923077,-0.123105956,0.09432,0.041933333
0.07,0.2,0.55,equal,116,116,0.0803,0.553462411,0.579033058,0.003462411,0.029033058,0.13708,0.061373333
0.07,0.2,0.55,modUnequal,116,116,0.0803,0.194968553,0.478997885,-0.355031447,-0.071002115,0.13708,0.061373333
0.07,0.2,0.55,highUnequal,116,116,0.0803,-0.025641026,0.440743393,-0.575641026,-0.109256607,0.13708,0.061373333
0.07,0.2,0.55,equal,100,100,0.07338,0.565703276,0.59461905,0.015703276,0.04461905,0.12656,0.055653333
0.07,0.2,0.55,modUnequal,100,100,0.07338,0.199004975,0.50491457,-0.350995025,-0.04508543,0.12656,0.055653333
0.07,0.2,0.55,highUnequal,100,100,0.07338,-0.053763441,0.452732722,-0.603763441,-0.097267278,0.12656,0.055653333
0.07,0.2,0.55,equal,112,112,0.06744,0.537397319,0.557379295,-0.012602681,0.007379295,0.11576,0.051333333
0.07,0.2,0.55,modUnequal,112,112,0.06744,0.188471748,0.485130707,-0.361528252,-0.064869293,0.11576,0.051333333
0.07,0.2,0.55,highUnequal,112,112,0.06744,-0.114583333,0.3967282,-0.664583333,-0.1532718,0.11576,0.051333333
0.07,0.2,0.55,equal,100,100,0.06049,0.572776598,0.596933211,0.022776598,0.046933211,0.10344,0.046173333
0.07,0.2,0.55,modUnequal,100,100,0.06049,0.251033912,0.53300999,-0.298966088,-0.01699001,0.10344,0.046173333
0.07,0.2,0.55,highUnequal,100,100,0.06049,-0.007790762,0.479054874,-0.557790762,-0.070945126,0.10344,0.046173333
0.07,0.2,0.55,equal,141,141,0.08921,0.556340239,0.588535218,0.006340239,0.038535218,0.15032,0.06884
0.07,0.2,0.55,modUnequal,141,141,0.08921,0.179152149,0.454548941,-0.370847851,-0.095451059,0.15032,0.06884
0.07,0.2,0.55,highUnequal,141,141,0.08921,-0.116508689,0.359948347,-0.666508689,-0.190051653,0.15032,0.06884
0.07,0.2,0.55,equal,88,88,0.04311,0.538242618,0.558674015,-0.011757382,0.008674015,0.07216,0.033426667
0.07,0.2,0.55,modUnequal,88,88,0.04311,0.207570208,0.51032934,-0.342429792,-0.03967066,0.07216,0.033426667
0.07,0.2,0.55,highUnequal,88,88,0.04311,-0.07628524,0.44838105,-0.62628524,-0.10161895,0.07216,0.033426667
0.07,0.2,0.55,equal,121,121,0.08565,0.548540394,0.575699636,-0.001459606,0.025699636,0.14748,0.06504
0.07,0.2,0.55,modUnequal,121,121,0.08565,0.205495818,0.490918543,-0.344504182,-0.059081457,0.14748,0.06504
0.07,0.2,0.55,highUnequal,121,121,0.08565,-0.016819572,0.455498814,-0.566819572,-0.094501186,0.14748,0.06504
0.07,0.2,0.55,equal,113,113,0.08408,0.559396712,0.591773276,0.009396712,0.041773276,0.14348,0.06428
0.07,0.2,0.55,modUnequal,113,113,0.08408,0.211404307,0.499320855,-0.338595693,-0.050679145,0.14348,0.06428
0.07,0.2,0.55,highUnequal,113,113,0.08408,-0.097046414,0.423611759,-0.647046414,-0.126388241,0.14348,0.06428
0.07,0.2,0.55,equal,113,113,0.09118,0.552407493,0.588508661,0.002407493,0.038508661,0.1534,0.07044
0.07,0.2,0.55,modUnequal,113,113,0.09118,0.224100913,0.507188207,-0.325899087,-0.042811793,0.1534,0.07044
0.07,0.2,0.55,highUnequal,113,113,0.09118,-0.063649742,0.434701726,-0.613649742,-0.115298274,0.1534,0.07044
0.07,0.2,0.55,equal,146,146,0.08191,0.552018093,0.578794749,0.002018093,0.028794749,0.14032,0.06244
0.07,0.2,0.55,modUnequal,146,146,0.08191,0.204510349,0.46605036,-0.345489651,-0.08394964,0.14032,0.06244
0.07,0.2,0.55,highUnequal,146,146,0.08191,-0.119078661,0.353954952,-0.669078661,-0.196045048,0.14032,0.06244
