Covid_probTrans,VE_infect,VE_susc,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.05,0.2,0.1,highUnequal,90,90,0.12131,-1.245997089,-0.205338723,-1.345997089,-0.305338723,0.13568,0.11652
0.05,0.2,0.1,equal,96,96,0.12602,0.077609624,0.07914304,-0.022390376,-0.02085696,0.1338,0.123426667
0.05,0.2,0.1,modUnequal,96,96,0.12602,-0.652415711,-0.083634242,-0.752415711,-0.183634242,0.1338,0.123426667
0.05,0.2,0.1,highUnequal,96,96,0.12602,-1.182736455,-0.192875308,-1.282736455,-0.292875308,0.1338,0.123426667
0.05,0.2,0.1,equal,86,86,0.14283,0.090712023,0.102201478,-0.009287977,0.002201478,0.15368,0.139213333
0.05,0.2,0.1,modUnequal,86,86,0.14283,-0.605712603,-0.006728016,-0.705712603,-0.106728016,0.15368,0.139213333
0.05,0.2,0.1,highUnequal,86,86,0.14283,-1.151084813,-0.137539237,-1.251084813,-0.237539237,0.15368,0.139213333
0.05,0.2,0.1,equal,91,91,0.12782,0.096899225,0.104905389,-0.003100775,0.004905389,0.13672,0.124853333
0.05,0.2,0.1,modUnequal,91,91,0.12782,-0.706066946,-0.090811859,-0.806066946,-0.190811859,0.13672,0.124853333
0.05,0.2,0.1,highUnequal,91,91,0.12782,-1.207036536,-0.159274215,-1.307036536,-0.259274215,0.13672,0.124853333
0.05,0.2,0.1,equal,93,93,0.11474,0.117635066,0.12302982,0.017635066,0.02302982,0.12392,0.11168
0.05,0.2,0.1,modUnequal,93,93,0.11474,-0.62279715,-0.045769905,-0.72279715,-0.145769905,0.12392,0.11168
0.05,0.2,0.1,highUnequal,93,93,0.11474,-1.212678937,-0.180453597,-1.312678937,-0.280453597,0.12392,0.11168
0.05,0.2,0.1,equal,85,85,0.10077,0.117916953,0.126875379,0.017916953,0.026875379,0.11088,0.0974
0.05,0.2,0.1,modUnequal,85,85,0.10077,-0.564916565,0.007431671,-0.664916565,-0.092568329,0.11088,0.0974
0.05,0.2,0.1,highUnequal,85,85,0.10077,-1.070543888,-0.073393826,-1.170543888,-0.173393826,0.11088,0.0974
0.05,0.2,0.1,equal,85,85,0.119,0.065613609,0.066948073,-0.034386391,-0.033051927,0.12584,0.11672
0.05,0.2,0.1,modUnequal,85,85,0.119,-0.718435754,-0.101518972,-0.818435754,-0.201518972,0.12584,0.11672
0.05,0.2,0.1,highUnequal,85,85,0.119,-1.31626506,-0.213973439,-1.41626506,-0.313973439,0.12584,0.11672
0.05,0.2,0.1,equal,96,96,0.14517,0.091040462,0.106192475,-0.008959538,0.006192475,0.15768,0.141
0.05,0.2,0.1,modUnequal,96,96,0.14517,-0.648034934,-0.066444312,-0.748034934,-0.166444312,0.15768,0.141
0.05,0.2,0.1,highUnequal,96,96,0.14517,-1.176470588,-0.196113203,-1.276470588,-0.296113203,0.15768,0.141
0.05,0.2,0.1,equal,89,89,0.14374,0.055386179,0.063418015,-0.044613821,-0.036581985,0.15488,0.140026667
0.05,0.2,0.1,modUnequal,89,89,0.14374,-0.602586207,-0.050123494,-0.702586207,-0.150123494,0.15488,0.140026667
0.05,0.2,0.1,highUnequal,89,89,0.14374,-1.223684211,-0.195692674,-1.323684211,-0.295692674,0.15488,0.140026667
0.05,0.2,0.1,equal,83,83,0.10367,0.041726619,0.049670577,-0.058273381,-0.050329423,0.10988,0.1016
0.05,0.2,0.1,modUnequal,83,83,0.10367,-0.72987013,-0.111622022,-0.82987013,-0.211622022,0.10988,0.1016
0.05,0.2,0.1,highUnequal,83,83,0.10367,-1.223706177,-0.167984271,-1.323706177,-0.267984271,0.10988,0.1016
0.05,0.2,0.1,equal,97,97,0.1123,0.075728568,0.090112271,-0.024271432,-0.009887729,0.11828,0.110306667
0.05,0.2,0.1,modUnequal,97,97,0.1123,-0.65713196,-0.090348904,-0.75713196,-0.190348904,0.11828,0.110306667
0.05,0.2,0.1,highUnequal,97,97,0.1123,-1.313631523,-0.244158072,-1.413631523,-0.344158072,0.11828,0.110306667
0.05,0.2,0.1,equal,89,89,0.15747,0.120985482,0.133246091,0.020985482,0.033246091,0.17268,0.1524
0.05,0.2,0.1,modUnequal,89,89,0.15747,-0.593301435,-0.030866376,-0.693301435,-0.130866376,0.17268,0.1524
0.05,0.2,0.1,highUnequal,89,89,0.15747,-1.260180995,-0.220831286,-1.360180995,-0.320831286,0.17268,0.1524
0.05,0.2,0.1,equal,84,84,0.11714,0.11023622,0.115092588,0.01023622,0.015092588,0.12568,0.114293333
0.05,0.2,0.1,modUnequal,84,84,0.11714,-0.586393089,-0.025158444,-0.686393089,-0.125158444,0.12568,0.114293333
0.05,0.2,0.1,highUnequal,84,84,0.11714,-1.186011905,-0.155374338,-1.286011905,-0.255374338,0.12568,0.114293333
0.05,0.2,0.1,equal,91,91,0.12858,0.101167315,0.1162785,0.001167315,0.0162785,0.1406,0.124573333
0.05,0.2,0.1,modUnequal,91,91,0.12858,-0.574488802,-0.018187355,-0.674488802,-0.118187355,0.1406,0.124573333
0.05,0.2,0.1,highUnequal,91,91,0.12858,-1.153129161,-0.139766655,-1.253129161,-0.239766655,0.1406,0.124573333
0.05,0.2,0.1,equal,98,98,0.14001,0.091560102,0.09993282,-0.008439898,-6.72E-05,0.15044,0.136533333
0.05,0.2,0.1,modUnequal,98,98,0.14001,-0.557894737,-0.022702831,-0.657894737,-0.122702831,0.15044,0.136533333
0.05,0.2,0.1,highUnequal,98,98,0.14001,-1.22556391,-0.205183204,-1.32556391,-0.305183204,0.15044,0.136533333
0.05,0.2,0.1,equal,99,99,0.15307,0.08052348,0.092934587,-0.01947652,-0.007065413,0.1642,0.14936
0.05,0.2,0.1,modUnequal,99,99,0.15307,-0.642464246,-0.094155053,-0.742464246,-0.194155053,0.1642,0.14936
0.05,0.2,0.1,highUnequal,99,99,0.15307,-1.280259641,-0.270387264,-1.380259641,-0.370387264,0.1642,0.14936
0.05,0.2,0.1,equal,103,103,0.18328,0.101421681,0.117638259,0.001421681,0.017638259,0.19884,0.178093333
0.05,0.2,0.1,modUnequal,103,103,0.18328,-0.648963429,-0.109471257,-0.748963429,-0.209471257,0.19884,0.178093333
0.05,0.2,0.1,highUnequal,103,103,0.18328,-1.156916514,-0.184726099,-1.256916514,-0.284726099,0.19884,0.178093333
0.05,0.2,0.1,equal,86,86,0.10548,0.120814183,0.127970686,0.020814183,0.027970686,0.11572,0.102066667
0.05,0.2,0.1,modUnequal,86,86,0.10548,-0.601674641,-0.013581317,-0.701674641,-0.113581317,0.11572,0.102066667
0.05,0.2,0.1,highUnequal,86,86,0.10548,-1.205930807,-0.158469125,-1.305930807,-0.258469125,0.11572,0.102066667
0.05,0.2,0.1,equal,90,90,0.1232,0.079992253,0.088890561,-0.020007747,-0.011109439,0.13228,0.120173333
0.05,0.2,0.1,modUnequal,90,90,0.1232,-0.645876646,-0.050351292,-0.745876646,-0.150351292,0.13228,0.120173333
0.05,0.2,0.1,highUnequal,90,90,0.1232,-1.261904762,-0.201951134,-1.361904762,-0.301951134,0.13228,0.120173333
0.05,0.2,0.1,equal,99,99,0.13846,0.107783418,0.126189483,0.007783418,0.026189483,0.14648,0.135786667
0.05,0.2,0.1,modUnequal,99,99,0.13846,-0.645755306,-0.077107373,-0.745755306,-0.177107373,0.14648,0.135786667
0.05,0.2,0.1,highUnequal,99,99,0.13846,-1.312719298,-0.271721262,-1.412719298,-0.371721262,0.14648,0.135786667
0.05,0.2,0.1,equal,90,90,0.13409,0.094179894,0.102648081,-0.005820106,0.002648081,0.14644,0.129973333
0.05,0.2,0.1,modUnequal,90,90,0.13409,-0.567765568,-0.019317356,-0.667765568,-0.119317356,0.14644,0.129973333
0.05,0.2,0.1,highUnequal,90,90,0.13409,-1.103194103,-0.13648952,-1.203194103,-0.23648952,0.14644,0.129973333
0.05,0.2,0.1,equal,95,95,0.12552,0.098160661,0.110451756,-0.001839339,0.010451756,0.13372,0.122786667
0.05,0.2,0.1,modUnequal,95,95,0.12552,-0.617845118,-0.063059378,-0.717845118,-0.163059378,0.13372,0.122786667
0.05,0.2,0.1,highUnequal,95,95,0.12552,-1.252695734,-0.217333267,-1.352695734,-0.317333267,0.13372,0.122786667
0.05,0.2,0.1,equal,95,95,0.13259,0.1088,0.114807327,0.0088,0.014807327,0.14388,0.128826667
0.05,0.2,0.1,modUnequal,95,95,0.13259,-0.580889309,-0.041076838,-0.680889309,-0.141076838,0.14388,0.128826667
0.05,0.2,0.1,highUnequal,95,95,0.13259,-1.198684211,-0.165487568,-1.298684211,-0.265487568,0.14388,0.128826667
0.05,0.2,0.1,equal,86,86,0.12656,0.105135387,0.120536816,0.005135387,0.020536816,0.13704,0.123066667
0.05,0.2,0.1,modUnequal,86,86,0.12656,-0.658705434,-0.06969449,-0.758705434,-0.16969449,0.13704,0.123066667
0.05,0.2,0.1,highUnequal,86,86,0.12656,-1.262511804,-0.194506883,-1.362511804,-0.294506883,0.13704,0.123066667
0.05,0.2,0.1,equal,92,92,0.1512,0.075417661,0.087886533,-0.024582339,-0.012113467,0.1624,0.147466667
0.05,0.2,0.1,modUnequal,92,92,0.1512,-0.590311987,-0.040487845,-0.690311987,-0.140487845,0.1624,0.147466667
0.05,0.2,0.1,highUnequal,92,92,0.1512,-1.208665906,-0.191505633,-1.308665906,-0.291505633,0.1624,0.147466667
0.05,0.2,0.1,equal,88,88,0.10943,0.129174543,0.144128033,0.029174543,0.044128033,0.12016,0.105853333
0.05,0.2,0.1,modUnequal,88,88,0.10943,-0.563348416,-0.009999256,-0.663348416,-0.109999256,0.12016,0.105853333
0.05,0.2,0.1,highUnequal,88,88,0.10943,-1.129429892,-0.120137939,-1.229429892,-0.220137939,0.12016,0.105853333
0.05,0.2,0.1,equal,86,86,0.14134,0.073531886,0.086237569,-0.026468114,-0.013762431,0.15212,0.137746667
0.05,0.2,0.1,modUnequal,86,86,0.14134,-0.624188791,-0.043018209,-0.724188791,-0.143018209,0.15212,0.137746667
0.05,0.2,0.1,highUnequal,86,86,0.14134,-1.195374801,-0.150840755,-1.295374801,-0.250840755,0.15212,0.137746667
0.05,0.2,0.1,equal,87,87,0.13836,0.048919836,0.061973819,-0.051080164,-0.038026181,0.14704,0.135466667
0.05,0.2,0.1,modUnequal,87,87,0.13836,-0.659501558,-0.075225911,-0.759501558,-0.175225911,0.14704,0.135466667
0.05,0.2,0.1,highUnequal,87,87,0.13836,-1.256247353,-0.204387541,-1.356247353,-0.304387541,0.14704,0.135466667
0.05,0.2,0.1,equal,89,89,0.15936,0.121342513,0.13595202,0.021342513,0.03595202,0.1758,0.15388
0.05,0.2,0.1,modUnequal,89,89,0.15936,-0.642799678,-0.068210005,-0.742799678,-0.168210005,0.1758,0.15388
0.05,0.2,0.1,highUnequal,89,89,0.15936,-1.066801619,-0.094508271,-1.166801619,-0.194508271,0.1758,0.15388
0.05,0.2,0.1,equal,87,87,0.11519,0.097392013,0.105180682,-0.002607987,0.005180682,0.12608,0.11156
0.05,0.2,0.1,modUnequal,87,87,0.11519,-0.672329181,-0.078182817,-0.772329181,-0.178182817,0.12608,0.11156
0.05,0.2,0.1,highUnequal,87,87,0.11519,-1.118603539,-0.116785756,-1.218603539,-0.216785756,0.12608,0.11156
0.05,0.2,0.1,equal,89,89,0.12256,0.077876106,0.088012082,-0.022123894,-0.011987918,0.1314,0.119613333
0.05,0.2,0.1,modUnequal,89,89,0.12256,-0.608024691,-0.022606077,-0.708024691,-0.122606077,0.1314,0.119613333
0.05,0.2,0.1,highUnequal,89,89,0.12256,-1.155862069,-0.151684552,-1.255862069,-0.251684552,0.1314,0.119613333
0.05,0.2,0.1,equal,101,101,0.15768,0.083446507,0.097043013,-0.016553493,-0.002956987,0.16572,0.155
0.05,0.2,0.1,modUnequal,101,101,0.15768,-0.663653793,-0.10969818,-0.763653793,-0.20969818,0.16572,0.155
0.05,0.2,0.1,highUnequal,101,101,0.15768,-1.292940732,-0.283626124,-1.392940732,-0.383626124,0.16572,0.155
0.05,0.2,0.1,equal,97,97,0.13547,0.060079624,0.059887792,-0.039920376,-0.040112208,0.14424,0.132546667
0.05,0.2,0.1,modUnequal,97,97,0.13547,-0.650460756,-0.094709072,-0.750460756,-0.194709072,0.14424,0.132546667
0.05,0.2,0.1,highUnequal,97,97,0.13547,-1.251408756,-0.220360959,-1.351408756,-0.320360959,0.14424,0.132546667
0.05,0.2,0.1,equal,90,90,0.13095,0.057401255,0.054375897,-0.042598745,-0.045624103,0.13952,0.128093333
0.05,0.2,0.1,modUnequal,90,90,0.13095,-0.687148992,-0.083676242,-0.787148992,-0.183676242,0.13952,0.128093333
0.05,0.2,0.1,highUnequal,90,90,0.13095,-1.149410774,-0.163477757,-1.249410774,-0.263477757,0.13952,0.128093333
0.05,0.2,0.1,equal,83,83,0.11365,0.043003711,0.060418282,-0.056996289,-0.039581718,0.12068,0.111306667
0.05,0.2,0.1,modUnequal,83,83,0.11365,-0.653092006,-0.053110213,-0.753092006,-0.153110213,0.12068,0.111306667
0.05,0.2,0.1,highUnequal,83,83,0.11365,-1.258629572,-0.170732027,-1.358629572,-0.270732027,0.12068,0.111306667
0.05,0.2,0.1,equal,88,88,0.12235,0.094376338,0.094735274,-0.005623662,-0.005264726,0.12904,0.12012
0.05,0.2,0.1,modUnequal,88,88,0.12235,-0.719881744,-0.124739738,-0.819881744,-0.224739738,0.12904,0.12012
0.05,0.2,0.1,highUnequal,88,88,0.12235,-1.206733049,-0.153287132,-1.306733049,-0.253287132,0.12904,0.12012
0.05,0.2,0.1,equal,83,83,0.11643,0.108206687,0.119759064,0.008206687,0.019759064,0.12828,0.11248
0.05,0.2,0.1,modUnequal,83,83,0.11643,-0.547468354,0.021665318,-0.647468354,-0.078334682,0.12828,0.11248
0.05,0.2,0.1,highUnequal,83,83,0.11643,-1.209337349,-0.156412753,-1.309337349,-0.256412753,0.12828,0.11248
0.05,0.2,0.1,equal,93,93,0.11915,0.093668864,0.101632688,-0.006331136,0.001632688,0.12652,0.116693333
0.05,0.2,0.1,modUnequal,93,93,0.11915,-0.583944154,-0.032673124,-0.683944154,-0.132673124,0.12652,0.116693333
0.05,0.2,0.1,highUnequal,93,93,0.11915,-1.182780183,-0.1796558,-1.282780183,-0.2796558,0.12652,0.116693333
0.05,0.2,0.1,equal,89,89,0.11746,0.105671642,0.114510949,0.005671642,0.014510949,0.12632,0.114506667
0.05,0.2,0.1,modUnequal,89,89,0.11746,-0.60042735,-0.041261007,-0.70042735,-0.141261007,0.12632,0.114506667
0.05,0.2,0.1,highUnequal,89,89,0.11746,-1.266263238,-0.200975862,-1.366263238,-0.300975862,0.12632,0.114506667
0.05,0.2,0.1,equal,90,90,0.15043,0.078394184,0.087846114,-0.021605816,-0.012153886,0.16092,0.146933333
0.05,0.2,0.1,modUnequal,90,90,0.15043,-0.582790445,-0.032184696,-0.682790445,-0.132184696,0.16092,0.146933333
0.05,0.2,0.1,highUnequal,90,90,0.15043,-1.216267579,-0.207551503,-1.316267579,-0.307551503,0.16092,0.146933333
0.05,0.2,0.1,equal,80,80,0.10283,0.098807886,0.103544245,-0.001192114,0.003544245,0.11108,0.10008
0.05,0.2,0.1,modUnequal,80,80,0.10283,-0.55621536,-0.010591523,-0.65621536,-0.110591523,0.11108,0.10008
0.05,0.2,0.1,highUnequal,80,80,0.10283,-1.194863205,-0.164733328,-1.294863205,-0.264733328,0.11108,0.10008
0.05,0.2,0.1,equal,97,97,0.1492,0.079724094,0.086327333,-0.020275906,-0.013672667,0.15628,0.14684
0.05,0.2,0.1,modUnequal,97,97,0.1492,-0.667247893,-0.093220474,-0.767247893,-0.193220474,0.15628,0.14684
0.05,0.2,0.1,highUnequal,97,97,0.1492,-1.304016064,-0.264594086,-1.404016064,-0.364594086,0.15628,0.14684
0.05,0.2,0.1,equal,88,88,0.1386,0.056970984,0.068206852,-0.043029016,-0.031793148,0.15024,0.13472
0.05,0.2,0.1,modUnequal,88,88,0.1386,-0.643539932,-0.079906075,-0.743539932,-0.179906075,0.15024,0.13472
0.05,0.2,0.1,highUnequal,88,88,0.1386,-1.251795522,-0.185691906,-1.351795522,-0.285691906,0.15024,0.13472
0.05,0.2,0.1,equal,92,92,0.15423,0.101005484,0.112638337,0.001005484,0.012638337,0.16776,0.14972
0.05,0.2,0.1,modUnequal,92,92,0.15423,-0.562351072,-0.013594748,-0.662351072,-0.113594748,0.16776,0.14972
0.05,0.2,0.1,highUnequal,92,92,0.15423,-1.21011236,-0.200733061,-1.31011236,-0.300733061,0.16776,0.14972
0.05,0.2,0.1,equal,91,91,0.11403,0.104930725,0.118898756,0.004930725,0.018898756,0.12176,0.111453333
0.05,0.2,0.1,modUnequal,91,91,0.11403,-0.610927759,-0.040368939,-0.710927759,-0.140368939,0.12176,0.111453333
0.05,0.2,0.1,highUnequal,91,91,0.11403,-1.185572139,-0.162491465,-1.285572139,-0.262491465,0.12176,0.111453333
0.05,0.2,0.1,equal,93,93,0.15868,0.072430964,0.07805191,-0.027569036,-0.02194809,0.17076,0.154653333
0.05,0.2,0.1,modUnequal,93,93,0.15868,-0.613385827,-0.062833082,-0.713385827,-0.162833082,0.17076,0.154653333
0.05,0.2,0.1,highUnequal,93,93,0.15868,-1.203225806,-0.20664503,-1.303225806,-0.30664503,0.17076,0.154653333
0.05,0.2,0.1,equal,87,87,0.12613,0.100188324,0.103055722,0.000188324,0.003055722,0.13576,0.12292
0.05,0.2,0.1,modUnequal,87,87,0.12613,-0.584742952,-0.021905731,-0.684742952,-0.121905731,0.13576,0.12292
0.05,0.2,0.1,highUnequal,87,87,0.12613,-1.193755739,-0.16416398,-1.293755739,-0.26416398,0.13576,0.12292
0.05,0.2,0.1,equal,101,101,0.15728,0.076750449,0.080064802,-0.023249551,-0.019935198,0.17176,0.152453333
0.05,0.2,0.1,modUnequal,101,101,0.15728,-0.654867257,-0.093826541,-0.754867257,-0.193826541,0.17176,0.152453333
0.05,0.2,0.1,highUnequal,101,101,0.15728,-1.267916207,-0.245258956,-1.367916207,-0.345258956,0.17176,0.152453333
0.05,0.2,0.1,equal,88,88,0.11413,0.102564103,0.113428157,0.002564103,0.013428157,0.1236,0.110973333
0.05,0.2,0.1,modUnequal,88,88,0.11413,-0.560589716,0.002306161,-0.660589716,-0.097693839,0.1236,0.110973333
0.05,0.2,0.1,highUnequal,88,88,0.11413,-1.222222222,-0.178566038,-1.322222222,-0.278566038,0.1236,0.110973333
0.05,0.2,0.1,equal,93,93,0.13131,0.086505809,0.09664212,-0.013494191,-0.00335788,0.1428,0.12748
0.05,0.2,0.1,modUnequal,93,93,0.13131,-0.593701278,-0.048776662,-0.693701278,-0.148776662,0.1428,0.12748
0.05,0.2,0.1,highUnequal,93,93,0.13131,-1.129583333,-0.137874012,-1.229583333,-0.237874012,0.1428,0.12748
0.05,0.2,0.1,equal,98,98,0.14041,0.098305653,0.11649764,-0.001694347,0.01649764,0.14832,0.137773333
0.05,0.2,0.1,modUnequal,98,98,0.14041,-0.57856094,-0.031737679,-0.67856094,-0.131737679,0.14832,0.137773333
0.05,0.2,0.1,highUnequal,98,98,0.14041,-1.236787349,-0.223908637,-1.336787349,-0.323908637,0.14832,0.137773333
0.05,0.2,0.1,equal,93,93,0.14461,0.130143541,0.146160061,0.030143541,0.046160061,0.15876,0.139893333
0.05,0.2,0.1,modUnequal,93,93,0.14461,-0.556506849,-0.025577744,-0.656506849,-0.125577744,0.15876,0.139893333
0.05,0.2,0.1,highUnequal,93,93,0.14461,-0.965405405,-0.048113888,-1.065405405,-0.148113888,0.15876,0.139893333
0.05,0.2,0.1,equal,86,86,0.10641,0.101468625,0.113167613,0.001468625,0.013167613,0.11488,0.103586667
0.05,0.2,0.1,modUnequal,86,86,0.10641,-0.608124253,-0.033574534,-0.708124253,-0.133574534,0.11488,0.103586667
0.05,0.2,0.1,highUnequal,86,86,0.10641,-1.25083612,-0.175320509,-1.35083612,-0.275320509,0.11488,0.103586667
0.05,0.2,0.1,equal,101,101,0.17542,0.129391936,0.143813382,0.029391936,0.043813382,0.19136,0.170106667
0.05,0.2,0.1,modUnequal,101,101,0.17542,-0.606843743,-0.085035862,-0.706843743,-0.185035862,0.19136,0.170106667
0.05,0.2,0.1,highUnequal,101,101,0.17542,-1.062980031,-0.155298056,-1.162980031,-0.255298056,0.19136,0.170106667
0.05,0.2,0.1,equal,94,94,0.16142,0.07699115,0.095552929,-0.02300885,-0.004447071,0.17332,0.157453333
0.05,0.2,0.1,modUnequal,94,94,0.16142,-0.636078431,-0.067349704,-0.736078431,-0.167349704,0.17332,0.157453333
0.05,0.2,0.1,highUnequal,94,94,0.16142,-1.186582809,-0.195783341,-1.286582809,-0.295783341,0.17332,0.157453333
0.05,0.2,0.1,equal,96,96,0.11525,0.098475484,0.10089537,-0.001524516,0.00089537,0.12372,0.112426667
0.05,0.2,0.1,modUnequal,96,96,0.11525,-0.653817082,-0.092329787,-0.753817082,-0.192329787,0.12372,0.112426667
0.05,0.2,0.1,highUnequal,96,96,0.11525,-1.254507986,-0.23003332,-1.354507986,-0.33003332,0.12372,0.112426667
0.05,0.2,0.1,equal,86,86,0.121,0.080376829,0.088809831,-0.019623171,-0.011190169,0.13172,0.117426667
0.05,0.2,0.1,modUnequal,86,86,0.121,-0.584801382,-0.025217937,-0.684801382,-0.125217937,0.13172,0.117426667
0.05,0.2,0.1,highUnequal,86,86,0.121,-1.191021968,-0.158018835,-1.291021968,-0.258018835,0.13172,0.117426667
0.07,0.2,0.1,equal,68,68,0.18543,0.102370547,0.124649256,0.002370547,0.024649256,0.20172,0.18
0.07,0.2,0.1,modUnequal,68,68,0.18543,-0.61843362,-0.008782237,-0.71843362,-0.108782237,0.20172,0.18
0.07,0.2,0.1,highUnequal,68,68,0.18543,-1.236963696,-0.1311001,-1.336963696,-0.2311001,0.20172,0.18
0.07,0.2,0.1,equal,62,62,0.17877,0.090859332,0.121392056,-0.009140668,0.021392056,0.19192,0.174386667
0.07,0.2,0.1,modUnequal,62,62,0.17877,-0.682877406,-0.029121189,-0.782877406,-0.129121189,0.19192,0.174386667
0.07,0.2,0.1,highUnequal,62,62,0.17877,-1.228034876,-0.092751838,-1.328034876,-0.192751838,0.19192,0.174386667
0.07,0.2,0.1,equal,65,65,0.1608,0.115770283,0.134864446,0.015770283,0.034864446,0.17424,0.15632
0.07,0.2,0.1,modUnequal,65,65,0.1608,-0.645462256,-0.056853711,-0.745462256,-0.156853711,0.17424,0.15632
0.07,0.2,0.1,highUnequal,65,65,0.1608,-1.174887892,-0.107975675,-1.274887892,-0.207975675,0.17424,0.15632
0.07,0.2,0.1,equal,72,72,0.18013,0.104106579,0.124828888,0.004106579,0.024828888,0.19392,0.175533333
0.07,0.2,0.1,modUnequal,72,72,0.18013,-0.645975271,-0.051744982,-0.745975271,-0.151744982,0.19392,0.175533333
0.07,0.2,0.1,highUnequal,72,72,0.18013,-1.232375086,-0.124097502,-1.332375086,-0.224097502,0.19392,0.175533333
0.07,0.2,0.1,equal,63,63,0.15477,0.100322061,0.115698525,0.000322061,0.015698525,0.16692,0.15072
0.07,0.2,0.1,modUnequal,63,63,0.15477,-0.703873132,-0.070441976,-0.803873132,-0.170441976,0.16692,0.15072
0.07,0.2,0.1,highUnequal,63,63,0.15477,-1.168024835,-0.085007152,-1.268024835,-0.185007152,0.16692,0.15072
0.07,0.2,0.1,equal,63,63,0.15325,0.088767214,0.094296793,-0.011232786,-0.005703207,0.16592,0.149026667
0.07,0.2,0.1,modUnequal,63,63,0.15325,-0.74017744,-0.085668293,-0.84017744,-0.185668293,0.16592,0.149026667
0.07,0.2,0.1,highUnequal,63,63,0.15325,-1.262875979,-0.134287959,-1.362875979,-0.234287959,0.16592,0.149026667
0.07,0.2,0.1,equal,66,66,0.17966,0.099317454,0.119990752,-0.000682546,0.019990752,0.19488,0.174586667
0.07,0.2,0.1,modUnequal,66,66,0.17966,-0.581315725,0.034519264,-0.681315725,-0.065480736,0.19488,0.174586667
0.07,0.2,0.1,highUnequal,66,66,0.17966,-1.199319728,-0.097210548,-1.299319728,-0.197210548,0.19488,0.174586667
0.07,0.2,0.1,equal,62,62,0.13726,0.087085418,0.103788039,-0.012914582,0.003788039,0.14912,0.133306667
0.07,0.2,0.1,modUnequal,62,62,0.13726,-0.515067651,0.05465311,-0.615067651,-0.04534689,0.14912,0.133306667
0.07,0.2,0.1,highUnequal,62,62,0.13726,-1.316408087,-0.131066208,-1.416408087,-0.231066208,0.14912,0.133306667
0.07,0.2,0.1,equal,65,65,0.19788,0.079984979,0.083197272,-0.020015021,-0.016802728,0.21272,0.192933333
0.07,0.2,0.1,modUnequal,65,65,0.19788,-0.679232351,-0.071968176,-0.779232351,-0.171968176,0.21272,0.192933333
0.07,0.2,0.1,highUnequal,65,65,0.19788,-1.219202899,-0.130931567,-1.319202899,-0.230931567,0.21272,0.192933333
0.07,0.2,0.1,equal,71,71,0.18503,0.112830688,0.129688552,0.012830688,0.029688552,0.20144,0.17956
0.07,0.2,0.1,modUnequal,71,71,0.18503,-0.620048309,-0.041522813,-0.720048309,-0.141522813,0.20144,0.17956
0.07,0.2,0.1,highUnequal,71,71,0.18503,-1.17689062,-0.127551841,-1.27689062,-0.227551841,0.20144,0.17956
0.07,0.2,0.1,equal,63,63,0.17507,0.136589404,0.148318039,0.036589404,0.048318039,0.19264,0.169213333
0.07,0.2,0.1,modUnequal,63,63,0.17507,-0.613302398,-0.016967661,-0.713302398,-0.116967661,0.19264,0.169213333
0.07,0.2,0.1,highUnequal,63,63,0.17507,-1.12207528,-0.063995265,-1.22207528,-0.163995265,0.19264,0.169213333
0.07,0.2,0.1,equal,76,76,0.16856,0.115255229,0.136978533,0.015255229,0.036978533,0.18236,0.16396
0.07,0.2,0.1,modUnequal,76,76,0.16856,-0.596463447,-0.009698945,-0.696463447,-0.109698945,0.18236,0.16396
0.07,0.2,0.1,highUnequal,76,76,0.16856,-1.206053975,-0.154115913,-1.306053975,-0.254115913,0.18236,0.16396
0.07,0.2,0.1,equal,68,68,0.1735,0.083152253,0.100259141,-0.016847747,0.000259141,0.186,0.169333333
0.07,0.2,0.1,modUnequal,68,68,0.1735,-0.717969598,-0.086991648,-0.817969598,-0.186991648,0.186,0.169333333
0.07,0.2,0.1,highUnequal,68,68,0.1735,-1.331123389,-0.171257464,-1.431123389,-0.271257464,0.186,0.169333333
0.07,0.2,0.1,equal,68,68,0.16419,0.071799572,0.098452998,-0.028200428,-0.001547002,0.17608,0.160226667
0.07,0.2,0.1,modUnequal,68,68,0.16419,-0.643939394,-0.00889212,-0.743939394,-0.10889212,0.17608,0.160226667
0.07,0.2,0.1,highUnequal,68,68,0.16419,-1.298902762,-0.151266326,-1.398902762,-0.251266326,0.17608,0.160226667
0.07,0.2,0.1,equal,64,64,0.17117,0.07856291,0.084617309,-0.02143709,-0.015382691,0.18228,0.167466667
0.07,0.2,0.1,modUnequal,64,64,0.17117,-0.652232024,-0.042382232,-0.752232024,-0.142382232,0.18228,0.167466667
0.07,0.2,0.1,highUnequal,64,64,0.17117,-1.346621109,-0.160191116,-1.446621109,-0.260191116,0.18228,0.167466667
0.07,0.2,0.1,equal,62,62,0.16883,0.107309942,0.123565566,0.007309942,0.023565566,0.18176,0.16452
0.07,0.2,0.1,modUnequal,62,62,0.16883,-0.645378604,-0.028733724,-0.745378604,-0.128733724,0.18176,0.16452
0.07,0.2,0.1,highUnequal,62,62,0.16883,-1.241556535,-0.13885107,-1.341556535,-0.23885107,0.18176,0.16452
