VE_susc,VE_infect,Covid_probTrans,totalNum_sims,t,Label_testingDiff,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptRR_observed.2.5.,VE_symptRR_observed.50.,VE_symptRR_observed.97.5.,Covid_cumPropSymptInfect_vac.2.5.,Covid_cumPropSymptInfect_vac.50.,Covid_cumPropSymptInfect_vac.97.5.,Covid_cumPropSymptInfect_unvac.2.5.,Covid_cumPropSymptInfect_unvac.50.,Covid_cumPropSymptInfect_unvac.97.5.,Avg_numContacts.2.5.,Avg_numContacts.50.,Avg_numContacts.97.5.,t_highChange.2.5.,t_highChange.50.,t_highChange.97.5.
0.55,0.2,0.1,100,69,modUnequal,0.45514833,0.51933143,0.559832102,0.113336263,0.189223493,0.250993107,0.028751667,0.053733333,0.080936667,0.063524,0.11868,0.18091,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,70,modUnequal,0.461905029,0.519723566,0.562074343,0.123737462,0.189629451,0.253846607,0.031572333,0.057846667,0.086537667,0.069543,0.1286,0.193935,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,71,modUnequal,0.468138267,0.522083317,0.564468552,0.125713642,0.192281411,0.256745385,0.034449,0.062446667,0.092236333,0.076218,0.13928,0.206587,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,72,modUnequal,0.475110891,0.523197479,0.561259393,0.133641,0.196283584,0.246183738,0.037546333,0.067113333,0.098200333,0.082976,0.14934,0.220238,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,73,modUnequal,0.480070883,0.527155067,0.560862454,0.140114338,0.195134017,0.244395775,0.040814667,0.072126667,0.104502667,0.090897,0.16084,0.234189,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,74,modUnequal,0.484994576,0.527885834,0.563443776,0.150911374,0.19564489,0.244711129,0.044373667,0.0774,0.110907333,0.099032,0.17282,0.246996,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,75,modUnequal,0.487654367,0.528553823,0.564367439,0.149789106,0.19575787,0.244487833,0.048216667,0.082953333,0.117575,0.107078,0.18412,0.261151,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,76,modUnequal,0.488024004,0.530326979,0.567918023,0.14888387,0.196491023,0.243541012,0.052113,0.08854,0.123981,0.116539,0.19662,0.274423,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,77,modUnequal,0.482369805,0.532172083,0.568373764,0.144201691,0.196096653,0.241727133,0.056156333,0.094586667,0.130159333,0.12632,0.20882,0.288504,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,78,modUnequal,0.482077123,0.533019291,0.568711797,0.142443952,0.195727425,0.241142416,0.060732333,0.100806667,0.136023667,0.136384,0.22114,0.30276,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,79,modUnequal,0.484187177,0.533796067,0.571067384,0.142727934,0.19668807,0.242571448,0.065808,0.106706667,0.141857667,0.14636,0.23482,0.316448,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,80,modUnequal,0.490150951,0.535389489,0.570503539,0.148594268,0.19658756,0.241280813,0.070610333,0.112693333,0.147900667,0.157486,0.24804,0.3298,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,81,modUnequal,0.495463908,0.537641841,0.572823163,0.152370652,0.198508586,0.237973048,0.075878,0.118993333,0.154075667,0.168427,0.26148,0.343412,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,82,modUnequal,0.498006877,0.539161445,0.577013996,0.152924638,0.19875992,0.239668383,0.081348333,0.12482,0.159980667,0.180238,0.2759,0.35524,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,83,modUnequal,0.499680553,0.542603797,0.577439636,0.15620865,0.202578376,0.234604319,0.086798333,0.131173333,0.165847333,0.192771,0.2902,0.367062,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,84,modUnequal,0.502564583,0.54600977,0.577625704,0.154174171,0.203243881,0.232575474,0.093011667,0.137453333,0.171029333,0.205535,0.30368,0.379189,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,85,modUnequal,0.505484517,0.546790403,0.579588774,0.158403093,0.204467599,0.228608908,0.098947667,0.14342,0.176508,0.219231,0.3167,0.390593,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,86,modUnequal,0.50644916,0.548292758,0.580584171,0.161774845,0.205302336,0.230986532,0.104947,0.149426667,0.181415667,0.233211,0.33042,0.401286,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,87,modUnequal,0.510980512,0.550399584,0.581924646,0.160672984,0.20539868,0.230986883,0.111012667,0.155286667,0.186070333,0.24705,0.34324,0.411759,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,88,modUnequal,0.515924757,0.551973329,0.584968329,0.164743764,0.206691309,0.23442345,0.116844,0.161173333,0.190479,0.260911,0.35514,0.421288,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,89,modUnequal,0.513773119,0.554915934,0.587804018,0.171867677,0.206060361,0.234112367,0.123120333,0.16684,0.194522667,0.274842,0.3677,0.43066,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,90,modUnequal,0.518234332,0.557199654,0.590560543,0.169633776,0.205706101,0.232126004,0.129240333,0.171953333,0.198167,0.288665,0.3802,0.438795,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,91,modUnequal,0.521984458,0.558627012,0.588510627,0.172451101,0.207912315,0.230211697,0.135172333,0.17704,0.201389333,0.302707,0.39124,0.446736,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,92,modUnequal,0.529720943,0.560951838,0.589205659,0.177886196,0.208988475,0.229763987,0.141531,0.18184,0.204465333,0.316101,0.40268,0.45464,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,93,modUnequal,0.530481708,0.561395767,0.588846456,0.1798707,0.209779002,0.229646427,0.148035667,0.186453333,0.207393667,0.329109,0.41314,0.462295,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,94,modUnequal,0.534341298,0.563392232,0.589275838,0.18208215,0.210288491,0.229037113,0.154310667,0.19088,0.210117667,0.342292,0.42234,0.46805,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,95,modUnequal,0.537110056,0.564692418,0.589960001,0.181298294,0.209780482,0.230116154,0.159555,0.19478,0.212827,0.354754,0.43192,0.473748,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,96,modUnequal,0.538978332,0.566755253,0.590616223,0.181920105,0.20998079,0.23040719,0.16513,0.19822,0.215358333,0.366842,0.44014,0.479528,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,97,modUnequal,0.541378131,0.568020077,0.591024232,0.182471476,0.212259503,0.23111014,0.170277667,0.201646667,0.217584,0.378887,0.44796,0.484505,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,98,modUnequal,0.540317898,0.568933377,0.592290008,0.183208856,0.21304607,0.229589807,0.175512,0.204933333,0.219614,0.389478,0.45508,0.489303,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,99,modUnequal,0.539504144,0.569433269,0.592235314,0.182969503,0.214199825,0.231694402,0.180182333,0.208006667,0.221461333,0.400796,0.46194,0.493536,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,100,modUnequal,0.542105554,0.57093046,0.592050147,0.185818537,0.215413726,0.231038089,0.184604,0.210566667,0.222967333,0.410623,0.46842,0.497628,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,101,modUnequal,0.543931462,0.571882429,0.59353309,0.187046597,0.215891292,0.231854783,0.188832333,0.213246667,0.224355,0.419615,0.47396,0.501326,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,102,modUnequal,0.54888363,0.571490699,0.592179477,0.188738082,0.21678419,0.232374953,0.192754,0.21584,0.225820333,0.427895,0.47918,0.504069,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,103,modUnequal,0.550248873,0.57182761,0.593772239,0.190096924,0.216120368,0.233324646,0.19631,0.218073333,0.226958333,0.436152,0.4836,0.506657,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,104,modUnequal,0.550125259,0.57239776,0.594684755,0.190979607,0.217399432,0.234928672,0.199912,0.21984,0.228263333,0.444302,0.4881,0.508839,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,105,modUnequal,0.551271657,0.573800269,0.594489485,0.18960826,0.217750305,0.235217387,0.202922333,0.221393333,0.229295,0.450765,0.49196,0.510547,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,106,modUnequal,0.551318265,0.57446148,0.594058632,0.190269626,0.218521814,0.235990896,0.205762333,0.222993333,0.230201667,0.456796,0.49538,0.512362,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,107,modUnequal,0.551956487,0.573628981,0.594008014,0.190956094,0.219689202,0.236125258,0.20846,0.22436,0.230943,0.463211,0.49872,0.514035,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,108,modUnequal,0.550963853,0.574148165,0.593176862,0.191531323,0.219404282,0.237050189,0.211051667,0.225633333,0.231600667,0.46876,0.5016,0.515448,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,109,modUnequal,0.551519024,0.573903945,0.593250635,0.192318369,0.218657019,0.237781703,0.213512667,0.226746667,0.232251667,0.473636,0.504,0.517214,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,110,modUnequal,0.551506213,0.573669801,0.592475757,0.193464464,0.219045856,0.236884959,0.215620667,0.227793333,0.233161333,0.477673,0.50618,0.518682,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,111,modUnequal,0.55170987,0.573419717,0.592258133,0.195160986,0.218773457,0.237192155,0.217746667,0.228746667,0.233913,0.481844,0.50824,0.520111,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,112,modUnequal,0.551237552,0.573330374,0.591062043,0.196237039,0.218980012,0.237509819,0.219719667,0.229726667,0.234414,0.485739,0.51024,0.521479,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,113,modUnequal,0.551586893,0.573017663,0.590274399,0.196545253,0.219618401,0.237767638,0.221154,0.230493333,0.234957,0.489031,0.51218,0.522936,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,114,modUnequal,0.551991254,0.571978243,0.589618827,0.196058169,0.219729225,0.23816539,0.22267,0.231186667,0.235408333,0.491971,0.51374,0.524178,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,115,modUnequal,0.551936401,0.571991611,0.588951105,0.196239512,0.219606573,0.237796646,0.224015,0.231906667,0.235892,0.494544,0.51536,0.525021,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,116,modUnequal,0.552631911,0.571189854,0.589001699,0.196092204,0.21893537,0.238195869,0.225159667,0.23252,0.236267667,0.497036,0.51704,0.525957,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,117,modUnequal,0.55234642,0.570634307,0.588639296,0.19687614,0.219985109,0.238040281,0.226253,0.23318,0.236586333,0.499544,0.51828,0.527031,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,118,modUnequal,0.551331395,0.57034733,0.588479209,0.196813954,0.220310707,0.238923198,0.227230333,0.233586667,0.23692,0.501835,0.51914,0.527661,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,119,modUnequal,0.551642584,0.569736428,0.588288287,0.197476795,0.2201522,0.23944108,0.228203,0.233973333,0.237180333,0.503813,0.52008,0.52854,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,120,modUnequal,0.550433139,0.569492264,0.588052036,0.196945216,0.219626572,0.239833952,0.229086333,0.23434,0.237534,0.505777,0.52102,0.529108,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,121,modUnequal,0.5502656,0.568183457,0.587549985,0.196763901,0.220324057,0.239660325,0.229846333,0.23482,0.237708,0.50741,0.5219,0.529518,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,122,modUnequal,0.549651417,0.567889577,0.586793933,0.196897411,0.220043966,0.239742965,0.230547667,0.2351,0.237873667,0.508895,0.52238,0.529981,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,123,modUnequal,0.548580987,0.567077978,0.586038122,0.197259651,0.220273624,0.239929564,0.231095333,0.23544,0.238108,0.510157,0.52306,0.530394,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,124,modUnequal,0.548006306,0.566229102,0.585191852,0.19739226,0.22008133,0.239612032,0.231648,0.23568,0.238235,0.511508,0.5237,0.530739,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,125,modUnequal,0.547266155,0.565142905,0.58433837,0.196860413,0.219886972,0.239682785,0.232214,0.235846667,0.238461667,0.512808,0.52432,0.531327,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,126,modUnequal,0.547012413,0.564588858,0.583680197,0.197511352,0.220547071,0.240014691,0.232734,0.236093333,0.238674333,0.513756,0.52494,0.531818,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,127,modUnequal,0.546514118,0.563404997,0.582384367,0.197828715,0.220868808,0.239700562,0.233139,0.23628,0.238847667,0.51504,0.52516,0.532408,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,128,modUnequal,0.545442059,0.562644183,0.581677421,0.19791334,0.220986909,0.239626811,0.233405333,0.2365,0.239057333,0.515912,0.52544,0.532766,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,129,modUnequal,0.544738162,0.562151993,0.580848966,0.198238825,0.221187835,0.239426953,0.23372,0.236646667,0.239176667,0.516377,0.52584,0.533042,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,130,modUnequal,0.543432744,0.56158088,0.579588206,0.198173497,0.221031085,0.239211687,0.233969,0.2368,0.239308,0.516848,0.52612,0.533282,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,131,modUnequal,0.542898369,0.560673415,0.578982182,0.198099365,0.220884192,0.239089481,0.234189,0.236986667,0.239420333,0.517292,0.52636,0.533661,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,132,modUnequal,0.542775069,0.5592145,0.577984191,0.197968107,0.22111793,0.239204696,0.234405,0.237046667,0.239554333,0.517597,0.52658,0.533823,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,133,modUnequal,0.541536358,0.558329194,0.577242809,0.19773171,0.221321599,0.23948581,0.234472333,0.23718,0.239661667,0.517887,0.5267,0.534084,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,134,modUnequal,0.540347179,0.557415121,0.576342717,0.197578277,0.221334744,0.239505545,0.23456,0.23726,0.239769667,0.518194,0.52692,0.534204,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,135,modUnequal,0.539222722,0.556358045,0.575751807,0.197841295,0.2211448,0.239570186,0.234716667,0.237333333,0.239828667,0.518467,0.52712,0.534301,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,136,modUnequal,0.538289906,0.555845479,0.574809438,0.197809762,0.221201484,0.239566164,0.234839,0.237393333,0.239842,0.518814,0.52736,0.53444,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,137,modUnequal,0.537879142,0.554944755,0.573947197,0.198284988,0.221229321,0.239628501,0.234903667,0.23748,0.239882,0.519081,0.52748,0.534541,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,138,modUnequal,0.537123916,0.554050549,0.573131759,0.198222004,0.221369284,0.239568098,0.234971,0.237533333,0.239943,0.519121,0.52764,0.534642,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,139,modUnequal,0.536291661,0.553480219,0.572073396,0.198243725,0.221321463,0.239492683,0.234990667,0.237593333,0.240003333,0.519264,0.52774,0.534762,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,140,modUnequal,0.534805675,0.552464333,0.570549704,0.198161196,0.221417904,0.239544986,0.23503,0.237626667,0.240044,0.519424,0.52784,0.534823,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,141,modUnequal,0.533837285,0.551612643,0.569586588,0.198280647,0.221345668,0.239498834,0.235049667,0.237666667,0.240104333,0.519607,0.52794,0.534947,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,142,modUnequal,0.53251074,0.550664555,0.568757919,0.198101183,0.221321805,0.239553506,0.235097333,0.237726667,0.240145,0.519731,0.52798,0.535027,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,143,modUnequal,0.531666646,0.549988583,0.567406015,0.198220599,0.221213961,0.239340356,0.235111333,0.237793333,0.240157667,0.519773,0.52806,0.535048,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,144,modUnequal,0.530791881,0.549055275,0.566917652,0.19818949,0.22127405,0.239211579,0.235138,0.237826667,0.240204,0.519891,0.5281,0.535105,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,145,modUnequal,0.529869181,0.548516432,0.566114477,0.197964768,0.221250332,0.239211162,0.235166,0.237853333,0.240243333,0.519933,0.52818,0.535162,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,146,modUnequal,0.529174963,0.54774945,0.565393621,0.197953269,0.221226608,0.239226842,0.235166,0.237866667,0.240249667,0.520055,0.52822,0.535244,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,147,modUnequal,0.528530296,0.546775681,0.56473162,0.198255717,0.221310397,0.239245985,0.235199667,0.237886667,0.240275,0.520139,0.52828,0.535282,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,148,modUnequal,0.527883525,0.545600146,0.563474273,0.198279143,0.221238496,0.239082008,0.235213667,0.2379,0.240289,0.520181,0.52834,0.53532,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,149,modUnequal,0.526915806,0.544563152,0.562301751,0.19804908,0.221227396,0.239051411,0.235213667,0.237906667,0.240314333,0.520261,0.52834,0.535381,6.004359,6.00493,6.00552,65,73,80
0.55,0.2,0.1,100,150,modUnequal,0.526131863,0.543707998,0.560982364,0.19797492,0.221311157,0.239301293,0.235220667,0.237906667,0.240327,0.520261,0.52838,0.5354,6.004359,6.00493,6.00552,65,73,80
