VE_infect,VE_susc,Covid_probTrans,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.1,0.55,0.1,highUnequal,65,65,0.08071,-0.099423631,0.487938118,-0.649423631,-0.062061882,0.13952,0.061106667
0.1,0.55,0.1,equal,68,68,0.09907,0.544313725,0.580757443,-0.005686275,0.030757443,0.16716,0.076373333
0.1,0.55,0.1,modUnequal,68,68,0.09907,0.200385356,0.531663626,-0.349614644,-0.018336374,0.16716,0.076373333
0.1,0.55,0.1,highUnequal,68,68,0.09907,-0.072351421,0.488061318,-0.622351421,-0.061938682,0.16716,0.076373333
0.1,0.55,0.1,equal,66,66,0.10314,0.543795061,0.590764318,-0.006204939,0.040764318,0.17356,0.079666667
0.1,0.55,0.1,modUnequal,66,66,0.10314,0.164137156,0.515937435,-0.385862844,-0.034062565,0.17356,0.079666667
0.1,0.55,0.1,highUnequal,66,66,0.10314,-0.057986482,0.509444952,-0.607986482,-0.040555048,0.17356,0.079666667
0.1,0.55,0.1,equal,75,75,0.10778,0.541450777,0.573639614,-0.008549223,0.023639614,0.18396,0.082386667
0.1,0.55,0.1,modUnequal,75,75,0.10778,0.181818182,0.51958233,-0.368181818,-0.03041767,0.18396,0.082386667
0.1,0.55,0.1,highUnequal,75,75,0.10778,-0.119072708,0.454842467,-0.669072708,-0.095157533,0.18396,0.082386667
0.1,0.55,0.1,equal,69,69,0.10301,0.542501113,0.579047944,-0.007498887,0.029047944,0.17448,0.079186667
0.1,0.55,0.1,modUnequal,69,69,0.10301,0.145469659,0.496554638,-0.404530341,-0.053445362,0.17448,0.079186667
0.1,0.55,0.1,highUnequal,69,69,0.10301,-0.099465241,0.485740657,-0.649465241,-0.064259343,0.17448,0.079186667
0.1,0.55,0.1,equal,70,70,0.08829,0.569195645,0.60139242,0.019195645,0.05139242,0.15212,0.067013333
0.1,0.55,0.1,modUnequal,70,70,0.08829,0.240086741,0.54902652,-0.309913259,-0.00097348,0.15212,0.067013333
0.1,0.55,0.1,highUnequal,70,70,0.08829,-0.048290598,0.506738212,-0.598290598,-0.043261788,0.15212,0.067013333
0.1,0.55,0.1,equal,73,73,0.07874,0.559654179,0.59477092,0.009654179,0.04477092,0.13452,0.060146667
0.1,0.55,0.1,modUnequal,73,73,0.07874,0.157662624,0.494889874,-0.392337376,-0.055110126,0.13452,0.060146667
0.1,0.55,0.1,highUnequal,73,73,0.07874,-0.043715847,0.500392678,-0.593715847,-0.049607322,0.13452,0.060146667
0.1,0.55,0.1,equal,66,66,0.09744,0.55513308,0.586506862,0.00513308,0.036506862,0.16676,0.074333333
0.1,0.55,0.1,modUnequal,66,66,0.09744,0.181818182,0.513907427,-0.368181818,-0.036092573,0.16676,0.074333333
0.1,0.55,0.1,highUnequal,66,66,0.09744,-0.142857143,0.460103184,-0.692857143,-0.089896816,0.16676,0.074333333
0.1,0.55,0.1,equal,73,73,0.09662,0.552802922,0.590165853,0.002802922,0.040165853,0.16212,0.074786667
0.1,0.55,0.1,modUnequal,73,73,0.09662,0.209210896,0.53285283,-0.340789104,-0.01714717,0.16212,0.074786667
0.1,0.55,0.1,highUnequal,73,73,0.09662,-0.072761905,0.481919757,-0.622761905,-0.068080243,0.16212,0.074786667
0.1,0.55,0.1,equal,70,70,0.09759,0.54107425,0.582652923,-0.00892575,0.032652923,0.16584,0.07484
0.1,0.55,0.1,modUnequal,70,70,0.09759,0.176587302,0.521761905,-0.373412698,-0.028238095,0.16584,0.07484
0.1,0.55,0.1,highUnequal,70,70,0.09759,-0.161071143,0.459985811,-0.711071143,-0.090014189,0.16584,0.07484
0.1,0.55,0.1,equal,69,69,0.10088,0.556958221,0.598832718,0.006958221,0.048832718,0.17464,0.076293333
0.1,0.55,0.1,modUnequal,69,69,0.10088,0.200433957,0.53633831,-0.349566043,-0.01366169,0.17464,0.076293333
0.1,0.55,0.1,highUnequal,69,69,0.10088,-0.10411985,0.474104052,-0.65411985,-0.075895948,0.17464,0.076293333
0.1,0.55,0.1,equal,67,67,0.09604,0.56364513,0.598120221,0.01364513,0.048120221,0.16392,0.073413333
0.1,0.55,0.1,modUnequal,67,67,0.09604,0.201235658,0.53676934,-0.348764342,-0.01323066,0.16392,0.073413333
0.1,0.55,0.1,highUnequal,67,67,0.09604,-0.056009335,0.506368937,-0.606009335,-0.043631063,0.16392,0.073413333
0.1,0.55,0.1,equal,64,64,0.09995,0.569221355,0.602351092,0.019221355,0.052351092,0.17136,0.076146667
0.1,0.55,0.1,modUnequal,64,64,0.09995,0.215817321,0.541943235,-0.334182679,-0.008056765,0.17136,0.076146667
0.1,0.55,0.1,highUnequal,64,64,0.09995,-0.112164297,0.489061271,-0.662164297,-0.060938729,0.17136,0.076146667
0.1,0.55,0.1,equal,67,67,0.08637,0.543064877,0.577148978,-0.006935123,0.027148978,0.14448,0.067
0.1,0.55,0.1,modUnequal,67,67,0.08637,0.219675263,0.541881224,-0.330324737,-0.008118776,0.14448,0.067
0.1,0.55,0.1,highUnequal,67,67,0.08637,-0.083554377,0.487086404,-0.633554377,-0.062913596,0.14448,0.067
0.1,0.55,0.1,equal,69,69,0.09626,0.541707081,0.573962255,-0.008292919,0.023962255,0.16344,0.073866667
0.1,0.55,0.1,modUnequal,69,69,0.09626,0.17539267,0.516369306,-0.37460733,-0.033630694,0.16344,0.073866667
0.1,0.55,0.1,highUnequal,69,69,0.09626,-0.156670747,0.447067924,-0.706670747,-0.102932076,0.16344,0.073866667
0.1,0.55,0.1,equal,69,69,0.09372,0.53433584,0.569662303,-0.01566416,0.019662303,0.15764,0.072413333
0.1,0.55,0.1,modUnequal,69,69,0.09372,0.196366782,0.529193083,-0.353633218,-0.020806917,0.15764,0.072413333
0.1,0.55,0.1,highUnequal,69,69,0.09372,-0.1007109,0.474435001,-0.6507109,-0.075564999,0.15764,0.072413333
0.1,0.55,0.1,equal,66,66,0.10449,0.547098279,0.583181327,-0.002901721,0.033181327,0.17908,0.079626667
0.1,0.55,0.1,modUnequal,66,66,0.10449,0.176345797,0.519220163,-0.373654203,-0.030779837,0.17908,0.079626667
0.1,0.55,0.1,highUnequal,66,66,0.10449,-0.12658687,0.463712298,-0.67658687,-0.086287702,0.17908,0.079626667
0.1,0.55,0.1,equal,73,73,0.12087,0.551061936,0.593520986,0.001061936,0.043520986,0.20672,0.092253333
0.1,0.55,0.1,modUnequal,73,73,0.12087,0.213458111,0.534771398,-0.336541889,-0.015228602,0.20672,0.092253333
0.1,0.55,0.1,highUnequal,73,73,0.12087,-0.08648815,0.487878907,-0.63648815,-0.062121093,0.20672,0.092253333
0.1,0.55,0.1,equal,68,68,0.08292,0.541738963,0.57002649,-0.008261037,0.02002649,0.14484,0.06228
0.1,0.55,0.1,modUnequal,68,68,0.08292,0.219376026,0.536209773,-0.330623974,-0.013790227,0.14484,0.06228
0.1,0.55,0.1,highUnequal,68,68,0.08292,-0.193273092,0.4296211,-0.743273092,-0.1203789,0.14484,0.06228
0.1,0.55,0.1,equal,72,72,0.08751,0.543320981,0.570172216,-0.006679019,0.020172216,0.14796,0.06736
0.1,0.55,0.1,modUnequal,72,72,0.08751,0.156728576,0.505034549,-0.393271424,-0.044965451,0.14796,0.06736
0.1,0.55,0.1,highUnequal,72,72,0.08751,-0.147163121,0.45096078,-0.697163121,-0.09903922,0.14796,0.06736
0.1,0.55,0.1,equal,68,68,0.08344,0.561972864,0.591690428,0.011972864,0.041690428,0.14068,0.06436
0.1,0.55,0.1,modUnequal,68,68,0.08344,0.163515406,0.508481969,-0.386484594,-0.041518031,0.14068,0.06436
0.1,0.55,0.1,highUnequal,68,68,0.08344,-0.087887067,0.48496931,-0.637887067,-0.06503069,0.14068,0.06436
0.1,0.55,0.1,equal,72,72,0.09576,0.563431652,0.597837239,0.013431652,0.047837239,0.16432,0.072906667
0.1,0.55,0.1,modUnequal,72,72,0.09576,0.220334183,0.542350036,-0.329665817,-0.007649964,0.16432,0.072906667
0.1,0.55,0.1,highUnequal,72,72,0.09576,-0.073294347,0.484560835,-0.623294347,-0.065439165,0.16432,0.072906667
0.1,0.55,0.1,equal,75,75,0.0951,0.527586207,0.56276499,-0.022413793,0.01276499,0.1608,0.0732
0.1,0.55,0.1,modUnequal,75,75,0.0951,0.151327434,0.497361139,-0.398672566,-0.052638861,0.1608,0.0732
0.1,0.55,0.1,highUnequal,75,75,0.0951,-0.126909518,0.441207268,-0.676909518,-0.108792732,0.1608,0.0732
0.1,0.55,0.1,equal,76,76,0.12514,0.561614731,0.606733779,0.011614731,0.056733779,0.214,0.09552
0.1,0.55,0.1,modUnequal,76,76,0.12514,0.210459184,0.537899607,-0.339540816,-0.012100393,0.214,0.09552
0.1,0.55,0.1,highUnequal,76,76,0.12514,-0.105357143,0.464765312,-0.655357143,-0.085234688,0.214,0.09552
0.1,0.55,0.1,equal,68,68,0.09397,0.540357987,0.577384402,-0.009642013,0.027384402,0.15924,0.072213333
0.1,0.55,0.1,modUnequal,68,68,0.09397,0.152024922,0.499808887,-0.397975078,-0.050191113,0.15924,0.072213333
0.1,0.55,0.1,highUnequal,68,68,0.09397,-0.173781803,0.443664929,-0.723781803,-0.106335071,0.15924,0.072213333
0.1,0.55,0.1,equal,71,71,0.10719,0.548523207,0.588223897,-0.001476793,0.038223897,0.17956,0.083066667
0.1,0.55,0.1,modUnequal,71,71,0.10719,0.212836124,0.544364727,-0.337163876,-0.005635273,0.17956,0.083066667
0.1,0.55,0.1,highUnequal,71,71,0.10719,-0.119408369,0.466724424,-0.669408369,-0.083275576,0.17956,0.083066667
0.1,0.55,0.1,equal,63,63,0.07414,0.539451477,0.562795753,-0.010548523,0.012795753,0.12644,0.056706667
0.1,0.55,0.1,modUnequal,63,63,0.07414,0.148927875,0.48413668,-0.401072125,-0.06586332,0.12644,0.056706667
0.1,0.55,0.1,highUnequal,63,63,0.07414,-0.109247967,0.465249176,-0.659247967,-0.084750824,0.12644,0.056706667
0.1,0.55,0.1,equal,66,66,0.08415,0.54320298,0.575592586,-0.00679702,0.025592586,0.14272,0.064626667
0.1,0.55,0.1,modUnequal,66,66,0.08415,0.164794007,0.513147986,-0.385205993,-0.036852014,0.14272,0.064626667
0.1,0.55,0.1,highUnequal,66,66,0.08415,-0.113987284,0.473602834,-0.663987284,-0.076397166,0.14272,0.064626667
0.3,0.55,0.1,equal,79,79,0.10264,0.536122237,0.573173591,-0.013877763,0.023173591,0.17152,0.07968
0.3,0.55,0.1,modUnequal,79,79,0.10264,0.181199267,0.516986262,-0.368800733,-0.033013738,0.17152,0.07968
0.3,0.55,0.1,highUnequal,79,79,0.10264,-0.15430048,0.427535033,-0.70430048,-0.122464967,0.17152,0.07968
0.3,0.55,0.1,equal,72,72,0.07343,0.538737598,0.562161254,-0.011262402,0.012161254,0.12236,0.05712
0.3,0.55,0.1,modUnequal,72,72,0.07343,0.205743366,0.521703113,-0.344256634,-0.028296887,0.12236,0.05712
0.3,0.55,0.1,highUnequal,72,72,0.07343,-0.172839506,0.427074905,-0.722839506,-0.122925095,0.12236,0.05712
0.3,0.55,0.1,equal,82,82,0.11061,0.532296483,0.571613066,-0.017703517,0.021613066,0.18724,0.085066667
0.3,0.55,0.1,modUnequal,82,82,0.11061,0.183064121,0.508739085,-0.366935879,-0.041260915,0.18724,0.085066667
0.3,0.55,0.1,highUnequal,82,82,0.11061,-0.130758808,0.447492632,-0.680758808,-0.102507368,0.18724,0.085066667
0.3,0.55,0.1,equal,81,81,0.07963,0.561814464,0.588829273,0.011814464,0.038829273,0.13688,0.060546667
0.3,0.55,0.1,modUnequal,81,81,0.07963,0.225180802,0.52292391,-0.324819198,-0.02707609,0.13688,0.060546667
0.3,0.55,0.1,highUnequal,81,81,0.07963,-0.00212585,0.503669682,-0.55212585,-0.046330318,0.13688,0.060546667
0.3,0.55,0.1,equal,74,74,0.10187,0.553962045,0.592845851,0.003962045,0.042845851,0.17404,0.077813333
0.3,0.55,0.1,modUnequal,74,74,0.10187,0.187384534,0.515554648,-0.362615466,-0.034445352,0.17404,0.077813333
0.3,0.55,0.1,highUnequal,74,74,0.10187,-0.15448069,0.447360035,-0.70448069,-0.102639965,0.17404,0.077813333
0.3,0.55,0.1,equal,74,74,0.06987,0.553690553,0.583034604,0.003690553,0.033034604,0.12032,0.053053333
0.3,0.55,0.1,modUnequal,74,74,0.06987,0.164046755,0.503273008,-0.385953245,-0.046726992,0.12032,0.053053333
0.3,0.55,0.1,highUnequal,74,74,0.06987,-0.116855143,0.455208142,-0.666855143,-0.094791858,0.12032,0.053053333
0.3,0.55,0.1,equal,81,81,0.08112,0.548160789,0.575983299,-0.001839211,0.025983299,0.13712,0.062453333
0.3,0.55,0.1,modUnequal,81,81,0.08112,0.174289674,0.49290738,-0.375710326,-0.05709262,0.13712,0.062453333
0.3,0.55,0.1,highUnequal,81,81,0.08112,-0.133143129,0.423203738,-0.683143129,-0.126796262,0.13712,0.062453333
0.3,0.55,0.1,equal,78,78,0.09435,0.560492672,0.592096389,0.010492672,0.042096389,0.16196,0.071813333
0.3,0.55,0.1,modUnequal,78,78,0.09435,0.163253191,0.490387477,-0.386746809,-0.059612523,0.16196,0.071813333
0.3,0.55,0.1,highUnequal,78,78,0.09435,-0.140372168,0.439875707,-0.690372168,-0.110124293,0.16196,0.071813333
0.3,0.55,0.1,equal,79,79,0.08261,0.550820882,0.584539311,0.000820882,0.034539311,0.14044,0.063333333
0.3,0.55,0.1,modUnequal,79,79,0.08261,0.192371476,0.514545109,-0.357628524,-0.035454891,0.14044,0.063333333
0.3,0.55,0.1,highUnequal,79,79,0.08261,-0.05823555,0.481847639,-0.60823555,-0.068152361,0.14044,0.063333333
0.3,0.55,0.1,equal,87,87,0.09736,0.538556068,0.569892202,-0.011443932,0.019892202,0.16404,0.075133333
0.3,0.55,0.1,modUnequal,87,87,0.09736,0.183251767,0.491155176,-0.366748233,-0.058844824,0.16404,0.075133333
0.3,0.55,0.1,highUnequal,87,87,0.09736,-0.134012835,0.431992158,-0.684012835,-0.118007842,0.16404,0.075133333
0.3,0.55,0.1,equal,86,86,0.10149,0.555161195,0.59382045,0.005161195,0.04382045,0.17464,0.077106667
0.3,0.55,0.1,modUnequal,86,86,0.10149,0.197224446,0.515662163,-0.352775554,-0.034337837,0.17464,0.077106667
0.3,0.55,0.1,highUnequal,86,86,0.10149,-0.029431896,0.480900956,-0.579431896,-0.069099044,0.17464,0.077106667
0.3,0.55,0.1,equal,74,74,0.08671,0.558838512,0.587035762,0.008838512,0.037035762,0.15008,0.065586667
0.3,0.55,0.1,modUnequal,74,74,0.08671,0.195914578,0.524742338,-0.354085422,-0.025257662,0.15008,0.065586667
0.3,0.55,0.1,highUnequal,74,74,0.08671,-0.124675325,0.465798195,-0.674675325,-0.084201805,0.15008,0.065586667
0.3,0.55,0.1,equal,76,76,0.09408,0.564444444,0.595224828,0.014444444,0.045224828,0.16164,0.07156
0.3,0.55,0.1,modUnequal,76,76,0.09408,0.2004662,0.527404053,-0.3495338,-0.022595947,0.16164,0.07156
0.3,0.55,0.1,highUnequal,76,76,0.09408,-0.052550825,0.50490398,-0.602550825,-0.04509602,0.16164,0.07156
0.3,0.55,0.1,equal,83,83,0.1032,0.538022242,0.576336343,-0.011977758,0.026336343,0.17564,0.079053333
0.3,0.55,0.1,modUnequal,83,83,0.1032,0.217214158,0.530825878,-0.332785842,-0.019174122,0.17564,0.079053333
0.3,0.55,0.1,highUnequal,83,83,0.1032,-0.142326273,0.43778883,-0.692326273,-0.11221117,0.17564,0.079053333
0.3,0.55,0.1,equal,77,77,0.08878,0.556227937,0.587393865,0.006227937,0.037393865,0.15232,0.0676
0.3,0.55,0.1,modUnequal,77,77,0.08878,0.207920792,0.527566273,-0.342079208,-0.022433727,0.15232,0.0676
0.3,0.55,0.1,highUnequal,77,77,0.08878,-0.171770972,0.415240046,-0.721770972,-0.134759954,0.15232,0.0676
0.3,0.55,0.1,equal,73,73,0.08508,0.534147696,0.558077793,-0.015852304,0.008077793,0.14284,0.065826667
0.3,0.55,0.1,modUnequal,73,73,0.08508,0.16765873,0.496308849,-0.38234127,-0.053691151,0.14284,0.065826667
0.3,0.55,0.1,highUnequal,73,73,0.08508,-0.130727763,0.44340727,-0.680727763,-0.10659273,0.14284,0.065826667
0.3,0.55,0.1,equal,76,76,0.09649,0.552860697,0.586934146,0.002860697,0.036934146,0.16384,0.07404
0.3,0.55,0.1,modUnequal,76,76,0.09649,0.242160738,0.548133274,-0.307839262,-0.001866726,0.16384,0.07404
0.3,0.55,0.1,highUnequal,76,76,0.09649,-0.084464555,0.472265912,-0.634464555,-0.077734088,0.16384,0.07404
0.3,0.55,0.1,equal,83,83,0.06734,0.53954023,0.562958296,-0.01045977,0.012958296,0.11504,0.05144
0.3,0.55,0.1,modUnequal,83,83,0.06734,0.185772358,0.507640954,-0.364227642,-0.042359046,0.11504,0.05144
0.3,0.55,0.1,highUnequal,83,83,0.06734,-0.139362912,0.434218737,-0.689362912,-0.115781263,0.11504,0.05144
0.3,0.55,0.1,equal,85,85,0.08522,0.551062727,0.590322643,0.001062727,0.040322643,0.14504,0.06528
0.3,0.55,0.1,modUnequal,85,85,0.08522,0.205504587,0.521806855,-0.344495413,-0.028193145,0.14504,0.06528
0.3,0.55,0.1,highUnequal,85,85,0.08522,-0.103184713,0.451232637,-0.653184713,-0.098767363,0.14504,0.06528
0.3,0.55,0.1,equal,85,85,0.10638,0.560100167,0.599463677,0.010100167,0.049463677,0.18188,0.081213333
0.3,0.55,0.1,modUnequal,85,85,0.10638,0.236231884,0.538503957,-0.313768116,-0.011496043,0.18188,0.081213333
0.3,0.55,0.1,highUnequal,85,85,0.10638,-0.083247688,0.460173617,-0.633247688,-0.089826383,0.18188,0.081213333
0.3,0.55,0.1,equal,71,71,0.07707,0.526121696,0.562281581,-0.023878304,0.012281581,0.12852,0.05992
0.3,0.55,0.1,modUnequal,71,71,0.07707,0.161956522,0.5014189,-0.388043478,-0.0485811,0.12852,0.05992
0.3,0.55,0.1,highUnequal,71,71,0.07707,-0.106169297,0.480249343,-0.656169297,-0.069750657,0.12852,0.05992
0.3,0.55,0.1,equal,77,77,0.11308,0.524881846,0.563175767,-0.025118154,0.013175767,0.18876,0.087853333
0.3,0.55,0.1,modUnequal,77,77,0.11308,0.16836983,0.49457441,-0.38163017,-0.05542559,0.18876,0.087853333
0.3,0.55,0.1,highUnequal,77,77,0.11308,-0.110461339,0.457448749,-0.660461339,-0.092551251,0.18876,0.087853333
0.3,0.55,0.1,equal,76,76,0.09508,0.546539379,0.578142287,-0.003460621,0.028142287,0.16188,0.072813333
0.3,0.55,0.1,modUnequal,76,76,0.09508,0.160777385,0.493391221,-0.389222615,-0.056608779,0.16188,0.072813333
0.3,0.55,0.1,highUnequal,76,76,0.09508,-0.102088167,0.469113073,-0.652088167,-0.080886927,0.16188,0.072813333
0.3,0.55,0.1,equal,86,86,0.10645,0.534653465,0.570073871,-0.015346535,0.020073871,0.18028,0.08184
0.3,0.55,0.1,modUnequal,86,86,0.10645,0.188438438,0.512146291,-0.361561562,-0.037853709,0.18028,0.08184
0.3,0.55,0.1,highUnequal,86,86,0.10645,-0.105316973,0.454872811,-0.655316973,-0.095127189,0.18028,0.08184
0.3,0.55,0.1,equal,72,72,0.09119,0.547172996,0.580359602,-0.002827004,0.030359602,0.15548,0.06976
0.3,0.55,0.1,modUnequal,72,72,0.09119,0.207853558,0.523838587,-0.342146442,-0.026161413,0.15548,0.06976
0.3,0.55,0.1,highUnequal,72,72,0.09119,-0.06468254,0.495875316,-0.61468254,-0.054124684,0.15548,0.06976
0.3,0.55,0.1,equal,78,78,0.08791,0.557181298,0.584559911,0.007181298,0.034559911,0.15128,0.066786667
0.3,0.55,0.1,modUnequal,78,78,0.08791,0.178983474,0.50284608,-0.371016526,-0.04715392,0.15128,0.066786667
0.3,0.55,0.1,highUnequal,78,78,0.08791,-0.04484127,0.49517844,-0.59484127,-0.05482156,0.15128,0.066786667
0.3,0.55,0.1,equal,80,80,0.08428,0.539786116,0.570800713,-0.010213884,0.020800713,0.14512,0.064
0.3,0.55,0.1,modUnequal,80,80,0.08428,0.176718547,0.503224316,-0.373281453,-0.046775684,0.14512,0.064
0.3,0.55,0.1,highUnequal,80,80,0.08428,-0.12394865,0.446643965,-0.67394865,-0.103356035,0.14512,0.064
0.3,0.55,0.1,equal,73,73,0.07451,0.54637224,0.567929923,-0.00362776,0.017929923,0.12664,0.057133333
0.3,0.55,0.1,modUnequal,73,73,0.07451,0.195749441,0.519383889,-0.354250559,-0.030616111,0.12664,0.057133333
0.3,0.55,0.1,highUnequal,73,73,0.07451,-0.03008596,0.505221818,-0.58008596,-0.044778182,0.12664,0.057133333
0.3,0.55,0.1,equal,80,80,0.08653,0.555035535,0.587502502,0.005035535,0.037502502,0.14856,0.065853333
0.3,0.55,0.1,modUnequal,80,80,0.08653,0.249415205,0.553689623,-0.300584795,0.003689623,0.14856,0.065853333
0.3,0.55,0.1,highUnequal,80,80,0.08653,-0.088634436,0.468091002,-0.638634436,-0.081908998,0.14856,0.065853333
0.3,0.55,0.1,equal,74,74,0.06682,0.545413568,0.570241922,-0.004586432,0.020241922,0.1132,0.05136
0.3,0.55,0.1,modUnequal,74,74,0.06682,0.177070583,0.497013235,-0.372929417,-0.052986765,0.1132,0.05136
0.3,0.55,0.1,highUnequal,74,74,0.06682,-0.171312427,0.437925888,-0.721312427,-0.112074112,0.1132,0.05136
0.3,0.55,0.1,equal,91,91,0.08816,0.549606299,0.58296737,-0.000393701,0.03296737,0.1484,0.06808
0.3,0.55,0.1,modUnequal,91,91,0.08816,0.214285714,0.525819247,-0.335714286,-0.024180753,0.1484,0.06808
0.3,0.55,0.1,highUnequal,91,91,0.08816,-0.153225806,0.421170302,-0.703225806,-0.128829698,0.1484,0.06808
0.3,0.55,0.1,equal,74,74,0.09985,0.539016689,0.567625407,-0.010983311,0.017625407,0.16768,0.07724
0.3,0.55,0.1,modUnequal,74,74,0.09985,0.205905206,0.534268681,-0.344094794,-0.015731319,0.16768,0.07724
0.3,0.55,0.1,highUnequal,74,74,0.09985,-0.193925234,0.424740872,-0.743925234,-0.125259128,0.16768,0.07724
0.3,0.55,0.1,equal,75,75,0.0821,0.549935149,0.582725385,-6.49E-05,0.032725385,0.13784,0.06352
0.3,0.55,0.1,modUnequal,75,75,0.0821,0.146821215,0.492384264,-0.403178785,-0.057615736,0.13784,0.06352
0.3,0.55,0.1,highUnequal,75,75,0.0821,-0.121421976,0.455714775,-0.671421976,-0.094285225,0.13784,0.06352
0.3,0.55,0.1,equal,77,77,0.08044,0.560777652,0.588013596,0.010777652,0.038013596,0.13744,0.06144
0.3,0.55,0.1,modUnequal,77,77,0.08044,0.19032707,0.513787724,-0.35967293,-0.036212276,0.13744,0.06144
0.3,0.55,0.1,highUnequal,77,77,0.08044,-0.092488263,0.463589216,-0.642488263,-0.086410784,0.13744,0.06144
0.3,0.55,0.1,equal,74,74,0.09295,0.543756146,0.582470241,-0.006243854,0.032470241,0.15768,0.071373333
0.3,0.55,0.1,modUnequal,74,74,0.09295,0.192341166,0.519357328,-0.357658834,-0.030642672,0.15768,0.071373333
0.3,0.55,0.1,highUnequal,74,74,0.09295,-0.086651054,0.474085833,-0.636651054,-0.075914167,0.15768,0.071373333
0.3,0.55,0.1,equal,81,81,0.10775,0.552011842,0.58949727,0.002011842,0.03949727,0.18532,0.081893333
0.3,0.55,0.1,modUnequal,81,81,0.10775,0.166291009,0.500468613,-0.383708991,-0.049531387,0.18532,0.081893333
0.3,0.55,0.1,highUnequal,81,81,0.10775,-0.148723257,0.434226791,-0.698723257,-0.115773209,0.18532,0.081893333
0.3,0.55,0.1,equal,76,76,0.09323,0.557925351,0.592753865,0.007925351,0.042753865,0.16072,0.070733333
0.3,0.55,0.1,modUnequal,76,76,0.09323,0.189333333,0.516338288,-0.360666667,-0.033661712,0.16072,0.070733333
0.3,0.55,0.1,highUnequal,76,76,0.09323,-0.07674144,0.479167449,-0.62674144,-0.070832551,0.16072,0.070733333
0.3,0.55,0.1,equal,79,79,0.10022,0.564936969,0.600880494,0.014936969,0.050880494,0.17172,0.076386667
0.3,0.55,0.1,modUnequal,79,79,0.10022,0.195663957,0.515143226,-0.354336043,-0.034856774,0.17172,0.076386667
0.3,0.55,0.1,highUnequal,79,79,0.10022,-0.088375504,0.463644483,-0.638375504,-0.086355517,0.17172,0.076386667
0.3,0.55,0.1,equal,78,78,0.08649,0.550461976,0.580780632,0.000461976,0.030780632,0.14756,0.066133333
0.3,0.55,0.1,modUnequal,78,78,0.08649,0.221298861,0.537355639,-0.328701139,-0.012644361,0.14756,0.066133333
0.3,0.55,0.1,highUnequal,78,78,0.08649,-0.063472047,0.48185499,-0.613472047,-0.06814501,0.14756,0.066133333
0.3,0.55,0.1,equal,77,77,0.0784,0.590354767,0.618540315,0.040354767,0.068540315,0.13908,0.058173333
0.3,0.55,0.1,modUnequal,77,77,0.0784,0.272637795,0.564098056,-0.277362205,0.014098056,0.13908,0.058173333
0.3,0.55,0.1,highUnequal,77,77,0.0784,-0.043785311,0.498543194,-0.593785311,-0.051456806,0.13908,0.058173333
0.3,0.55,0.1,equal,84,84,0.07003,0.545909487,0.572957765,-0.004090513,0.022957765,0.11916,0.053653333
0.3,0.55,0.1,modUnequal,84,84,0.07003,0.167862839,0.492067354,-0.382137161,-0.057932646,0.11916,0.053653333
0.3,0.55,0.1,highUnequal,84,84,0.07003,-0.157515252,0.427166825,-0.707515252,-0.122833175,0.11916,0.053653333
0.3,0.55,0.1,equal,73,73,0.07809,0.537190083,0.564761167,-0.012809917,0.014761167,0.13192,0.060146667
0.3,0.55,0.1,modUnequal,73,73,0.07809,0.174736842,0.504140906,-0.375263158,-0.045859094,0.13192,0.060146667
0.3,0.55,0.1,highUnequal,73,73,0.07809,-0.105782793,0.459440158,-0.655782793,-0.090559842,0.13192,0.060146667
0.3,0.55,0.1,equal,77,77,0.0825,0.553059361,0.586083362,0.003059361,0.036083362,0.14104,0.062986667
0.3,0.55,0.1,modUnequal,77,77,0.0825,0.205777345,0.520579317,-0.344222655,-0.029420683,0.14104,0.062986667
0.3,0.55,0.1,highUnequal,77,77,0.0825,-0.106739032,0.461337003,-0.656739032,-0.088662997,0.14104,0.062986667
0.3,0.55,0.1,equal,68,68,0.06547,0.548132684,0.572793738,-0.001867316,0.022793738,0.11136,0.050173333
0.3,0.55,0.1,modUnequal,68,68,0.06547,0.171768707,0.503809501,-0.378231293,-0.046190499,0.11136,0.050173333
0.3,0.55,0.1,highUnequal,68,68,0.06547,-0.096846847,0.48062641,-0.646846847,-0.06937359,0.11136,0.050173333
0.3,0.55,0.1,equal,78,78,0.07011,0.522920986,0.548440291,-0.027079014,-0.001559709,0.1166,0.054613333
0.3,0.55,0.1,modUnequal,78,78,0.07011,0.176213206,0.501458181,-0.373786794,-0.048541819,0.1166,0.054613333
0.3,0.55,0.1,highUnequal,78,78,0.07011,-0.12432139,0.439031751,-0.67432139,-0.110968249,0.1166,0.054613333
0.3,0.55,0.1,equal,77,77,0.0708,0.562124041,0.588786912,0.012124041,0.038786912,0.12124,0.053986667
0.3,0.55,0.1,modUnequal,77,77,0.0708,0.208473941,0.523054496,-0.341526059,-0.026945504,0.12124,0.053986667
0.3,0.55,0.1,highUnequal,77,77,0.0708,-0.215313759,0.405686842,-0.765313759,-0.144313158,0.12124,0.053986667
0.3,0.55,0.1,equal,80,80,0.07071,0.530864198,0.555598225,-0.019135802,0.005598225,0.11896,0.054626667
