VE_susc,VE_infect,Covid_probTrans,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.3,0.2,0.1,equal,55,55,0.13146,0.327049953,0.361375733,0.027049953,0.061375733,0.16996,0.118626667
0.3,0.2,0.1,modUnequal,55,55,0.13146,-0.285328533,0.241579589,-0.585328533,-0.058420411,0.16996,0.118626667
0.3,0.2,0.1,highUnequal,55,55,0.13146,-0.676056338,0.199178011,-0.976056338,-0.100821989,0.16996,0.118626667
0.3,0.2,0.1,equal,58,58,0.11731,0.293150685,0.323543402,-0.006849315,0.023543402,0.14944,0.1066
0.3,0.2,0.1,modUnequal,58,58,0.11731,-0.347962382,0.180965089,-0.647962382,-0.119034911,0.14944,0.1066
0.3,0.2,0.1,highUnequal,58,58,0.11731,-0.762295082,0.162667931,-1.062295082,-0.137332069,0.14944,0.1066
0.3,0.2,0.1,equal,58,58,0.1739,0.298896088,0.336657108,-0.001103912,0.036657108,0.22488,0.156906667
0.3,0.2,0.1,modUnequal,58,58,0.1739,-0.298444444,0.225524706,-0.598444444,-0.074475294,0.22488,0.156906667
0.3,0.2,0.1,highUnequal,58,58,0.1739,-0.815159988,0.124586834,-1.115159988,-0.175413166,0.22488,0.156906667
0.3,0.2,0.1,equal,61,61,0.13543,0.304292929,0.329414144,0.004292929,0.029414144,0.17672,0.121666667
0.3,0.2,0.1,modUnequal,61,61,0.13543,-0.269951023,0.234470804,-0.569951023,-0.065529196,0.17672,0.121666667
0.3,0.2,0.1,highUnequal,61,61,0.13543,-0.740916272,0.172474815,-1.040916272,-0.127525185,0.17672,0.121666667
0.3,0.2,0.1,equal,58,58,0.17393,0.308394161,0.356795595,0.008394161,0.056795595,0.22268,0.15768
0.3,0.2,0.1,modUnequal,58,58,0.17393,-0.319637883,0.206670882,-0.619637883,-0.093329118,0.22268,0.15768
0.3,0.2,0.1,highUnequal,58,58,0.17393,-0.759517177,0.153137946,-1.059517177,-0.146862054,0.22268,0.15768
0.3,0.2,0.1,equal,58,58,0.14931,0.294537156,0.340660664,-0.005462844,0.040660664,0.19856,0.132893333
0.3,0.2,0.1,modUnequal,58,58,0.14931,-0.222139857,0.298765055,-0.522139857,-0.001234945,0.19856,0.132893333
0.3,0.2,0.1,highUnequal,58,58,0.14931,-0.807748538,0.168138579,-1.107748538,-0.131861421,0.19856,0.132893333
0.3,0.2,0.1,equal,55,55,0.15121,0.317401961,0.356169517,0.017401961,0.056169517,0.19732,0.13584
0.3,0.2,0.1,modUnequal,55,55,0.15121,-0.260180995,0.252900543,-0.560180995,-0.047099457,0.19732,0.13584
0.3,0.2,0.1,highUnequal,55,55,0.15121,-0.753410283,0.143058668,-1.053410283,-0.156941332,0.19732,0.13584
0.3,0.2,0.1,equal,57,57,0.15847,0.301523657,0.331395817,0.001523657,0.031395817,0.2028,0.143693333
0.3,0.2,0.1,modUnequal,57,57,0.15847,-0.2696793,0.237443439,-0.5696793,-0.062556561,0.2028,0.143693333
0.3,0.2,0.1,highUnequal,57,57,0.15847,-0.612962963,0.231280525,-0.912962963,-0.068719475,0.2028,0.143693333
0.3,0.2,0.1,equal,55,55,0.15191,0.270477816,0.309430251,-0.029522184,0.009430251,0.1932,0.138146667
0.3,0.2,0.1,modUnequal,55,55,0.15191,-0.3359375,0.215517375,-0.6359375,-0.084482625,0.1932,0.138146667
0.3,0.2,0.1,highUnequal,55,55,0.15191,-0.811440678,0.167886269,-1.111440678,-0.132113731,0.1932,0.138146667
0.3,0.2,0.1,equal,59,59,0.17218,0.299260337,0.343418167,-0.000739663,0.043418167,0.22332,0.155133333
0.3,0.2,0.1,modUnequal,59,59,0.17218,-0.298943583,0.221832487,-0.598943583,-0.078167513,0.22332,0.155133333
0.3,0.2,0.1,highUnequal,59,59,0.17218,-0.775422427,0.14548634,-1.075422427,-0.15451366,0.22332,0.155133333
0.3,0.2,0.1,equal,56,56,0.14642,0.336566849,0.375419214,0.036566849,0.075419214,0.19256,0.13104
0.3,0.2,0.1,modUnequal,56,56,0.14642,-0.248412698,0.261377836,-0.548412698,-0.038622164,0.19256,0.13104
0.3,0.2,0.1,highUnequal,56,56,0.14642,-0.619979403,0.240708824,-0.919979403,-0.059291176,0.19256,0.13104
0.3,0.2,0.1,equal,54,54,0.12387,0.294261294,0.319683657,-0.005738706,0.019683657,0.16072,0.111586667
0.3,0.2,0.1,modUnequal,54,54,0.12387,-0.228293868,0.259875502,-0.528293868,-0.040124498,0.16072,0.111586667
0.3,0.2,0.1,highUnequal,54,54,0.12387,-0.677446103,0.214330161,-0.977446103,-0.085669839,0.16072,0.111586667
0.3,0.2,0.1,equal,52,52,0.1268,0.273152966,0.301048425,-0.026847034,0.001048425,0.16368,0.114506667
0.3,0.2,0.1,modUnequal,52,52,0.1268,-0.294717331,0.227105411,-0.594717331,-0.072894589,0.16368,0.114506667
0.3,0.2,0.1,highUnequal,52,52,0.1268,-0.804909561,0.150240806,-1.104909561,-0.149759194,0.16368,0.114506667
0.3,0.2,0.1,equal,56,56,0.13657,0.300607761,0.331233743,0.000607761,0.031233743,0.17532,0.123653333
0.3,0.2,0.1,modUnequal,56,56,0.13657,-0.25083612,0.252138375,-0.55083612,-0.047861625,0.17532,0.123653333
0.3,0.2,0.1,highUnequal,56,56,0.13657,-0.824390244,0.11878676,-1.124390244,-0.18121324,0.17532,0.123653333
0.3,0.2,0.1,equal,58,58,0.12935,0.29820221,0.330109598,-0.00179779,0.030109598,0.16564,0.117253333
0.3,0.2,0.1,modUnequal,58,58,0.12935,-0.301223242,0.22577268,-0.601223242,-0.07422732,0.16564,0.117253333
0.3,0.2,0.1,highUnequal,58,58,0.12935,-0.694544006,0.167181811,-0.994544006,-0.132818189,0.16564,0.117253333
0.3,0.2,0.1,equal,60,60,0.17507,0.311502939,0.35368999,0.011502939,0.05368999,0.22692,0.157786667
0.3,0.2,0.1,modUnequal,60,60,0.17507,-0.253001528,0.246370832,-0.553001528,-0.053629168,0.22692,0.157786667
0.3,0.2,0.1,highUnequal,60,60,0.17507,-0.817030706,0.115751322,-1.117030706,-0.184248678,0.22692,0.157786667
0.3,0.2,0.1,equal,59,59,0.14803,0.310763889,0.351804926,0.010763889,0.051804926,0.19024,0.13396
0.3,0.2,0.1,modUnequal,59,59,0.14803,-0.287915653,0.23622377,-0.587915653,-0.06377623,0.19024,0.13396
0.3,0.2,0.1,highUnequal,59,59,0.14803,-0.661087866,0.193193316,-0.961087866,-0.106806684,0.19024,0.13396
0.3,0.2,0.1,equal,57,57,0.13301,0.313229572,0.3478884,0.013229572,0.0478884,0.17344,0.119533333
0.3,0.2,0.1,modUnequal,57,57,0.13301,-0.268643306,0.232472317,-0.568643306,-0.067527683,0.17344,0.119533333
0.3,0.2,0.1,highUnequal,57,57,0.13301,-0.732515337,0.169793236,-1.032515337,-0.130206764,0.17344,0.119533333
0.3,0.2,0.1,equal,57,57,0.15999,0.297196758,0.337144786,-0.002803242,0.037144786,0.20648,0.144493333
0.3,0.2,0.1,modUnequal,57,57,0.15999,-0.301353014,0.245376196,-0.601353014,-0.054623804,0.20648,0.144493333
0.3,0.2,0.1,highUnequal,57,57,0.15999,-0.770414993,0.171742459,-1.070414993,-0.128257541,0.20648,0.144493333
0.3,0.2,0.1,equal,60,60,0.1531,0.283892903,0.319919054,-0.016107097,0.019919054,0.19688,0.138506667
0.3,0.2,0.1,modUnequal,60,60,0.1531,-0.295157571,0.220994718,-0.595157571,-0.079005282,0.19688,0.138506667
0.3,0.2,0.1,highUnequal,60,60,0.1531,-0.722903885,0.181381941,-1.022903885,-0.118618059,0.19688,0.138506667
0.3,0.2,0.1,equal,55,55,0.1219,0.280315243,0.317851719,-0.019684757,0.017851719,0.15712,0.11016
0.3,0.2,0.1,modUnequal,55,55,0.1219,-0.256410256,0.251412395,-0.556410256,-0.048587605,0.15712,0.11016
0.3,0.2,0.1,highUnequal,55,55,0.1219,-0.680468423,0.209349847,-0.980468423,-0.090650153,0.15712,0.11016
0.3,0.2,0.1,equal,61,61,0.15826,0.301317523,0.347421687,0.001317523,0.047421687,0.20464,0.1428
0.3,0.2,0.1,modUnequal,61,61,0.15826,-0.292153996,0.222544666,-0.592153996,-0.077455334,0.20464,0.1428
0.3,0.2,0.1,highUnequal,61,61,0.15826,-0.835583247,0.090601077,-1.135583247,-0.209398923,0.20464,0.1428
0.3,0.2,0.1,equal,59,59,0.15817,0.300608519,0.335321627,0.000608519,0.035321627,0.2012,0.143826667
0.3,0.2,0.1,modUnequal,59,59,0.15817,-0.256559767,0.23380988,-0.556559767,-0.06619012,0.2012,0.143826667
0.3,0.2,0.1,highUnequal,59,59,0.15817,-0.685239492,0.18928122,-0.985239492,-0.11071878,0.2012,0.143826667
0.3,0.2,0.1,equal,58,58,0.13117,0.286309822,0.326012163,-0.013690178,0.026012163,0.16784,0.118946667
0.3,0.2,0.1,modUnequal,58,58,0.13117,-0.241659414,0.268741031,-0.541659414,-0.031258969,0.16784,0.118946667
0.3,0.2,0.1,highUnequal,58,58,0.13117,-0.74622603,0.172580699,-1.04622603,-0.127419301,0.16784,0.118946667
0.3,0.2,0.1,equal,53,53,0.14468,0.308142941,0.34728979,0.008142941,0.04728979,0.18652,0.130733333
0.3,0.2,0.1,modUnequal,53,53,0.14468,-0.281258476,0.241786915,-0.581258476,-0.058213085,0.18652,0.130733333
0.3,0.2,0.1,highUnequal,53,53,0.14468,-0.74962963,0.178117018,-1.04962963,-0.121882982,0.18652,0.130733333
0.3,0.2,0.1,equal,58,58,0.15506,0.288604459,0.339402282,-0.011395541,0.039402282,0.1984,0.140613333
0.3,0.2,0.1,modUnequal,58,58,0.15506,-0.316271963,0.235485407,-0.616271963,-0.064514593,0.1984,0.140613333
0.3,0.2,0.1,highUnequal,58,58,0.15506,-0.783643892,0.163996616,-1.083643892,-0.136003384,0.1984,0.140613333
0.3,0.2,0.1,equal,59,59,0.15619,0.276560562,0.305705909,-0.023439438,0.005705909,0.19988,0.141626667
0.3,0.2,0.1,modUnequal,59,59,0.15619,-0.34202454,0.199603075,-0.64202454,-0.100396925,0.19988,0.141626667
0.3,0.2,0.1,highUnequal,59,59,0.15619,-0.86965812,0.081354259,-1.16965812,-0.218645741,0.19988,0.141626667
0.3,0.2,0.1,equal,56,56,0.13679,0.291163689,0.312976686,-0.008836311,0.012976686,0.17416,0.124333333
0.3,0.2,0.1,modUnequal,56,56,0.13679,-0.234650967,0.274117016,-0.534650967,-0.025882984,0.17416,0.124333333
0.3,0.2,0.1,highUnequal,56,56,0.13679,-0.708963912,0.189562079,-1.008963912,-0.110437921,0.17416,0.124333333
0.3,0.2,0.1,equal,59,59,0.16035,0.286803049,0.329028652,-0.013196951,0.029028652,0.20404,0.145786667
0.3,0.2,0.1,modUnequal,59,59,0.16035,-0.350037965,0.192611232,-0.650037965,-0.107388768,0.20404,0.145786667
0.3,0.2,0.1,highUnequal,59,59,0.16035,-0.901604278,0.077212533,-1.201604278,-0.222787467,0.20404,0.145786667
0.3,0.2,0.1,equal,56,56,0.16923,0.312124556,0.357458473,0.012124556,0.057458473,0.2192,0.152573333
0.3,0.2,0.1,modUnequal,56,56,0.16923,-0.248553627,0.263812468,-0.548553627,-0.036187532,0.2192,0.152573333
0.3,0.2,0.1,highUnequal,56,56,0.16923,-0.82116196,0.105191427,-1.12116196,-0.194808573,0.2192,0.152573333
0.3,0.2,0.1,equal,55,55,0.11953,0.293895192,0.329964418,-0.006104808,0.029964418,0.15248,0.108546667
0.3,0.2,0.1,modUnequal,55,55,0.11953,-0.381606765,0.163767251,-0.681606765,-0.136232749,0.15248,0.108546667
0.3,0.2,0.1,highUnequal,55,55,0.11953,-0.724274406,0.202292486,-1.024274406,-0.097707514,0.15248,0.108546667
0.3,0.2,0.1,equal,57,57,0.15013,0.273353422,0.324266276,-0.026646578,0.024266276,0.19284,0.135893333
0.3,0.2,0.1,modUnequal,57,57,0.15013,-0.285605484,0.245602087,-0.585605484,-0.054397913,0.19284,0.135893333
0.3,0.2,0.1,highUnequal,57,57,0.15013,-0.791932059,0.144097786,-1.091932059,-0.155902214,0.19284,0.135893333
0.3,0.2,0.1,equal,56,56,0.11486,0.309445057,0.339485854,0.009445057,0.039485854,0.14836,0.103693333
0.3,0.2,0.1,modUnequal,56,56,0.11486,-0.229309781,0.268176293,-0.529309781,-0.031823707,0.14836,0.103693333
0.3,0.2,0.1,highUnequal,56,56,0.11486,-0.688230009,0.183768875,-0.988230009,-0.116231125,0.14836,0.103693333
0.3,0.2,0.1,equal,56,56,0.1338,0.308309726,0.337149873,0.008309726,0.037149873,0.17096,0.121413333
0.3,0.2,0.1,modUnequal,56,56,0.1338,-0.311548791,0.229919696,-0.611548791,-0.070080304,0.17096,0.121413333
0.3,0.2,0.1,highUnequal,56,56,0.1338,-0.701509872,0.195913836,-1.001509872,-0.104086164,0.17096,0.121413333
0.3,0.2,0.1,equal,63,63,0.14783,0.282605563,0.320229812,-0.017394437,0.020229812,0.18856,0.134253333
0.3,0.2,0.1,modUnequal,63,63,0.14783,-0.302459445,0.216061076,-0.602459445,-0.083938924,0.18856,0.134253333
0.3,0.2,0.1,highUnequal,63,63,0.14783,-0.774688057,0.112386385,-1.074688057,-0.187613615,0.18856,0.134253333
0.3,0.2,0.1,equal,56,56,0.15491,0.288096214,0.335632198,-0.011903786,0.035632198,0.19832,0.14044
0.3,0.2,0.1,modUnequal,56,56,0.15491,-0.367191601,0.188277185,-0.667191601,-0.111722815,0.19832,0.14044
0.3,0.2,0.1,highUnequal,56,56,0.15491,-0.837389771,0.12178768,-1.137389771,-0.17821232,0.19832,0.14044
0.3,0.2,0.1,equal,53,53,0.13345,0.294315992,0.324515855,-0.005684008,0.024515855,0.1726,0.1204
0.3,0.2,0.1,modUnequal,53,53,0.13345,-0.262931034,0.255040386,-0.562931034,-0.044959614,0.1726,0.1204
0.3,0.2,0.1,highUnequal,53,53,0.13345,-0.786585366,0.145048804,-1.086585366,-0.154951196,0.1726,0.1204
0.3,0.2,0.1,equal,56,56,0.12953,0.307896924,0.335670676,0.007896924,0.035670676,0.16596,0.117386667
0.3,0.2,0.1,modUnequal,56,56,0.12953,-0.314078283,0.211836656,-0.614078283,-0.088163344,0.16596,0.117386667
0.3,0.2,0.1,highUnequal,56,56,0.12953,-0.702658487,0.188652845,-1.002658487,-0.111347155,0.16596,0.117386667
0.3,0.2,0.1,equal,61,61,0.13032,0.303768681,0.332652335,0.003768681,0.032652335,0.17016,0.11704
0.3,0.2,0.1,modUnequal,61,61,0.13032,-0.321615788,0.207332611,-0.621615788,-0.092667389,0.17016,0.11704
0.3,0.2,0.1,highUnequal,61,61,0.13032,-0.744403744,0.14733545,-1.044403744,-0.15266455,0.17016,0.11704
0.3,0.2,0.1,equal,62,62,0.1636,0.290330789,0.329204389,-0.009669211,0.029204389,0.20848,0.14864
0.3,0.2,0.1,modUnequal,62,62,0.1636,-0.308468215,0.222192548,-0.608468215,-0.077807452,0.20848,0.14864
0.3,0.2,0.1,highUnequal,62,62,0.1636,-0.810451152,0.124441921,-1.110451152,-0.175558079,0.20848,0.14864
0.3,0.2,0.1,equal,59,59,0.13244,0.304798962,0.332073374,0.004798962,0.032073374,0.17324,0.11884
0.3,0.2,0.1,modUnequal,59,59,0.13244,-0.203142536,0.281052954,-0.503142536,-0.018947046,0.17324,0.11884
0.3,0.2,0.1,highUnequal,59,59,0.13244,-0.699564011,0.204410334,-0.999564011,-0.095589666,0.17324,0.11884
0.3,0.2,0.1,equal,56,56,0.13997,0.287334887,0.321990636,-0.012665113,0.021990636,0.17808,0.127266667
0.3,0.2,0.1,modUnequal,56,56,0.13997,-0.320092113,0.203198793,-0.620092113,-0.096801207,0.17808,0.127266667
0.3,0.2,0.1,highUnequal,56,56,0.13997,-0.731219328,0.172249512,-1.031219328,-0.127750488,0.17808,0.127266667
0.3,0.2,0.1,equal,57,57,0.14334,0.274208566,0.307199086,-0.025791434,0.007199086,0.18404,0.129773333
0.3,0.2,0.1,modUnequal,57,57,0.14334,-0.238284353,0.27983989,-0.538284353,-0.02016011,0.18404,0.129773333
0.3,0.2,0.1,highUnequal,57,57,0.14334,-0.759593679,0.165666346,-1.059593679,-0.134333654,0.18404,0.129773333
0.3,0.2,0.1,equal,60,60,0.16417,0.308349267,0.354872982,0.008349267,0.054872982,0.21156,0.148373333
0.3,0.2,0.1,modUnequal,60,60,0.16417,-0.279113626,0.229741362,-0.579113626,-0.070258638,0.21156,0.148373333
0.3,0.2,0.1,highUnequal,60,60,0.16417,-0.747504026,0.175179205,-1.047504026,-0.124820795,0.21156,0.148373333
0.3,0.2,0.1,equal,59,59,0.17053,0.28898967,0.336821583,-0.01101033,0.036821583,0.22008,0.154013333
0.3,0.2,0.1,modUnequal,59,59,0.17053,-0.255058928,0.248677316,-0.555058928,-0.051322684,0.22008,0.154013333
0.3,0.2,0.1,highUnequal,59,59,0.17053,-0.714980249,0.175971903,-1.014980249,-0.124028097,0.22008,0.154013333
0.3,0.2,0.1,equal,58,58,0.15399,0.306638714,0.336952336,0.006638714,0.036952336,0.20184,0.13804
0.3,0.2,0.1,modUnequal,58,58,0.15399,-0.192261476,0.286803009,-0.492261476,-0.013196991,0.20184,0.13804
0.3,0.2,0.1,highUnequal,58,58,0.15399,-0.687414966,0.174022602,-0.987414966,-0.125977398,0.20184,0.13804
0.3,0.2,0.1,equal,57,57,0.15967,0.305467928,0.3406902,0.005467928,0.0406902,0.20864,0.143346667
0.3,0.2,0.1,modUnequal,57,57,0.15967,-0.268972142,0.260445257,-0.568972142,-0.039554743,0.20864,0.143346667
0.3,0.2,0.1,highUnequal,57,57,0.15967,-0.68387508,0.210160595,-0.98387508,-0.089839405,0.20864,0.143346667
0.3,0.2,0.1,equal,58,58,0.13488,0.292471042,0.327890415,-0.007528958,0.027890415,0.17508,0.12148
0.3,0.2,0.1,modUnequal,58,58,0.13488,-0.243426633,0.256104893,-0.543426633,-0.043895107,0.17508,0.12148
0.3,0.2,0.1,highUnequal,58,58,0.13488,-0.785627284,0.142446015,-1.085627284,-0.157553985,0.17508,0.12148
0.3,0.2,0.1,equal,59,59,0.15887,0.287854468,0.336729679,-0.012145532,0.036729679,0.20276,0.14424
0.3,0.2,0.1,modUnequal,59,59,0.15887,-0.313594868,0.231365919,-0.613594868,-0.068634081,0.20276,0.14424
0.3,0.2,0.1,highUnequal,59,59,0.15887,-0.803523035,0.146362307,-1.103523035,-0.153637693,0.20276,0.14424
0.3,0.2,0.1,equal,55,55,0.1227,0.300422386,0.330591246,0.000422386,0.030591246,0.15612,0.11156
0.3,0.2,0.1,modUnequal,55,55,0.1227,-0.25,0.263848397,-0.55,-0.036151603,0.15612,0.11156
0.3,0.2,0.1,highUnequal,55,55,0.1227,-0.703084833,0.182593759,-1.003084833,-0.117406241,0.15612,0.11156
0.3,0.2,0.1,equal,53,53,0.14518,0.323293173,0.354843675,0.023293173,0.054843675,0.19132,0.1298
0.3,0.2,0.1,modUnequal,53,53,0.14518,-0.213477366,0.283105922,-0.513477366,-0.016894078,0.19132,0.1298
0.3,0.2,0.1,highUnequal,53,53,0.14518,-0.678406261,0.192799928,-0.978406261,-0.107200072,0.19132,0.1298
0.3,0.2,0.1,equal,53,53,0.11839,0.301920661,0.32366795,0.001920661,0.02366795,0.15192,0.107213333
0.3,0.2,0.1,modUnequal,53,53,0.11839,-0.332305584,0.196185001,-0.632305584,-0.103814999,0.15192,0.107213333
0.3,0.2,0.1,highUnequal,53,53,0.11839,-0.792992162,0.142559414,-1.092992162,-0.157440586,0.15192,0.107213333
0.3,0.2,0.1,equal,56,56,0.11416,0.294391653,0.333036816,-0.005608347,0.033036816,0.146,0.103546667
0.3,0.2,0.1,modUnequal,56,56,0.11416,-0.248598747,0.267779088,-0.548598747,-0.032220912,0.146,0.103546667
0.3,0.2,0.1,highUnequal,56,56,0.11416,-0.743554328,0.169673788,-1.043554328,-0.130326212,0.146,0.103546667
0.3,0.2,0.1,equal,59,59,0.1395,0.271829191,0.294724066,-0.028170809,-0.005275934,0.17704,0.126986667
0.3,0.2,0.1,modUnequal,59,59,0.1395,-0.255839516,0.236725434,-0.555839516,-0.063274566,0.17704,0.126986667
0.3,0.2,0.1,highUnequal,59,59,0.1395,-0.777518475,0.138351685,-1.077518475,-0.161648315,0.17704,0.126986667
0.3,0.2,0.1,equal,57,57,0.12963,0.314696747,0.354210651,0.014696747,0.054210651,0.17004,0.11616
0.3,0.2,0.1,modUnequal,57,57,0.12963,-0.298636927,0.230723222,-0.598636927,-0.069276778,0.17004,0.11616
0.3,0.2,0.1,highUnequal,57,57,0.12963,-0.768776371,0.157102318,-1.068776371,-0.142897682,0.17004,0.11616
0.3,0.2,0.1,equal,55,55,0.12612,0.296181096,0.331274324,-0.003818904,0.031274324,0.16436,0.113373333
0.3,0.2,0.1,modUnequal,55,55,0.12612,-0.223123123,0.290313929,-0.523123123,-0.009686071,0.16436,0.113373333
0.3,0.2,0.1,highUnequal,55,55,0.12612,-0.703471351,0.209653459,-1.003471351,-0.090346541,0.16436,0.113373333
0.3,0.2,0.1,equal,54,54,0.13391,0.285597915,0.320929373,-0.014402085,0.020929373,0.17296,0.120893333
0.3,0.2,0.1,modUnequal,54,54,0.13391,-0.189313805,0.299028325,-0.489313805,-0.000971675,0.17296,0.120893333
0.3,0.2,0.1,highUnequal,54,54,0.13391,-0.651600753,0.220758102,-0.951600753,-0.079241898,0.17296,0.120893333
0.5,0.2,0.1,equal,65,65,0.09238,0.53377915,0.567159923,0.03377915,0.067159923,0.1482,0.073773333
0.5,0.2,0.1,modUnequal,65,65,0.09238,0.136002542,0.496611522,-0.363997458,-0.003388478,0.1482,0.073773333
0.5,0.2,0.1,highUnequal,65,65,0.09238,-0.154564756,0.466657538,-0.654564756,-0.033342462,0.1482,0.073773333
0.5,0.2,0.1,equal,68,68,0.09967,0.509659463,0.545698377,0.009659463,0.045698377,0.1606,0.07936
0.5,0.2,0.1,modUnequal,68,68,0.09967,0.065230961,0.448422647,-0.434769039,-0.051577353,0.1606,0.07936
0.5,0.2,0.1,highUnequal,68,68,0.09967,-0.205716586,0.429450573,-0.705716586,-0.070549427,0.1606,0.07936
0.5,0.2,0.1,equal,71,71,0.10037,0.517386382,0.557879264,0.017386382,0.057879264,0.1628,0.07956
0.5,0.2,0.1,modUnequal,71,71,0.10037,0.096578868,0.476718851,-0.403421132,-0.023281149,0.1628,0.07956
0.5,0.2,0.1,highUnequal,71,71,0.10037,-0.153905646,0.446571251,-0.653905646,-0.053428749,0.1628,0.07956
0.5,0.2,0.1,equal,60,60,0.09258,0.498646454,0.529873395,-0.001353546,0.029873395,0.14584,0.074826667
0.5,0.2,0.1,modUnequal,60,60,0.09258,0.116412214,0.475703313,-0.383587786,-0.024296687,0.14584,0.074826667
0.5,0.2,0.1,highUnequal,60,60,0.09258,-0.196382429,0.431310624,-0.696382429,-0.068689376,0.14584,0.074826667
0.5,0.2,0.1,equal,65,65,0.10212,0.501534981,0.541361065,0.001534981,0.041361065,0.16556,0.080973333
0.5,0.2,0.1,modUnequal,65,65,0.10212,0.1270515,0.493227551,-0.3729485,-0.006772449,0.16556,0.080973333
0.5,0.2,0.1,highUnequal,65,65,0.10212,-0.190200617,0.44385688,-0.690200617,-0.05614312,0.16556,0.080973333
0.5,0.2,0.1,equal,71,71,0.11612,0.486171761,0.52969628,-0.013828239,0.02969628,0.18604,0.092813333
0.5,0.2,0.1,modUnequal,71,71,0.11612,0.068355767,0.448999251,-0.431644233,-0.051000749,0.18604,0.092813333
0.5,0.2,0.1,highUnequal,71,71,0.11612,-0.263873971,0.398532432,-0.763873971,-0.101467568,0.18604,0.092813333
0.5,0.2,0.1,equal,64,64,0.10023,0.504851176,0.537714256,0.004851176,0.037714256,0.1584,0.08084
0.5,0.2,0.1,modUnequal,64,64,0.10023,0.0892317,0.466860222,-0.4107683,-0.033139778,0.1584,0.08084
0.5,0.2,0.1,highUnequal,64,64,0.10023,-0.234522345,0.422190823,-0.734522345,-0.077809177,0.1584,0.08084
0.5,0.2,0.1,equal,71,71,0.11886,0.477207977,0.521694171,-0.022792023,0.021694171,0.19132,0.094706667
0.5,0.2,0.1,modUnequal,71,71,0.11886,0.052414149,0.44638769,-0.447585851,-0.05361231,0.19132,0.094706667
0.5,0.2,0.1,highUnequal,71,71,0.11886,-0.200523389,0.439230005,-0.700523389,-0.060769995,0.19132,0.094706667
0.5,0.2,0.1,equal,63,63,0.09472,0.486330179,0.514864301,-0.013669821,0.014864301,0.15076,0.07604
0.5,0.2,0.1,modUnequal,63,63,0.09472,0.085205993,0.464298214,-0.414794007,-0.035701786,0.15076,0.07604
0.5,0.2,0.1,highUnequal,63,63,0.09472,-0.222778473,0.413172259,-0.722778473,-0.086827741,0.15076,0.07604
0.5,0.2,0.1,equal,68,68,0.09851,0.491129307,0.521672009,-0.008870693,0.021672009,0.1592,0.07828
0.5,0.2,0.1,modUnequal,68,68,0.09851,0.124706573,0.471675406,-0.375293427,-0.028324594,0.1592,0.07828
0.5,0.2,0.1,highUnequal,68,68,0.09851,-0.20818145,0.414038205,-0.70818145,-0.085961795,0.1592,0.07828
0.5,0.2,0.1,equal,72,72,0.11538,0.516043155,0.558747604,0.016043155,0.058747604,0.18692,0.091533333
0.5,0.2,0.1,modUnequal,72,72,0.11538,0.132378799,0.488284397,-0.367621201,-0.011715603,0.18692,0.091533333
0.5,0.2,0.1,highUnequal,72,72,0.11538,-0.184499314,0.438434704,-0.684499314,-0.061565296,0.18692,0.091533333
0.5,0.2,0.1,equal,68,68,0.09386,0.492201668,0.529643973,-0.007798332,0.029643973,0.15332,0.07404
0.5,0.2,0.1,modUnequal,68,68,0.09386,0.108564152,0.47134831,-0.391435848,-0.02865169,0.15332,0.07404
0.5,0.2,0.1,highUnequal,68,68,0.09386,-0.169590643,0.454333971,-0.669590643,-0.045666029,0.15332,0.07404
0.5,0.2,0.1,equal,68,68,0.09153,0.485399449,0.515229331,-0.014600551,0.015229331,0.14724,0.07296
0.5,0.2,0.1,modUnequal,68,68,0.09153,0.061306533,0.43960701,-0.438693467,-0.06039299,0.14724,0.07296
0.5,0.2,0.1,highUnequal,68,68,0.09153,-0.222513089,0.414109133,-0.722513089,-0.085890867,0.14724,0.07296
0.5,0.2,0.1,equal,71,71,0.11861,0.487029289,0.530538417,-0.012970711,0.030538417,0.18952,0.094973333
0.5,0.2,0.1,modUnequal,71,71,0.11861,0.059094398,0.440724005,-0.440905602,-0.059275995,0.18952,0.094973333
0.5,0.2,0.1,highUnequal,71,71,0.11861,-0.260020555,0.393012646,-0.760020555,-0.106987354,0.18952,0.094973333
0.5,0.2,0.1,equal,64,64,0.09397,0.49208007,0.523743225,-0.00791993,0.023743225,0.14944,0.07548
0.5,0.2,0.1,modUnequal,64,64,0.09397,0.052904901,0.440858494,-0.447095099,-0.059141506,0.14944,0.07548
0.5,0.2,0.1,highUnequal,64,64,0.09397,-0.228114478,0.421781822,-0.728114478,-0.078218178,0.14944,0.07548
0.5,0.2,0.1,equal,70,70,0.09752,0.475809321,0.504192431,-0.024190679,0.004192431,0.15372,0.078786667
0.5,0.2,0.1,modUnequal,70,70,0.09752,0.01668335,0.405319067,-0.48331665,-0.094680933,0.15372,0.078786667
0.5,0.2,0.1,highUnequal,70,70,0.09752,-0.205316973,0.422088359,-0.705316973,-0.077911641,0.15372,0.078786667
0.5,0.2,0.1,equal,68,68,0.10941,0.515138089,0.550996205,0.015138089,0.050996205,0.17632,0.087106667
