"","t","Label_testingDiff","Covid_propInfect.2.5.","Covid_propInfect.50.","Covid_propInfect.97.5.","NonCovid_cumSymptInfect_unvac.2.5.","NonCovid_cumSymptInfect_unvac.50.","NonCovid_cumSymptInfect_unvac.97.5.","NonCovid_cumSymptInfect_vac.2.5.","NonCovid_cumSymptInfect_vac.50.","NonCovid_cumSymptInfect_vac.97.5.","NonCovid_cumSymptInfect_tested_unvac.2.5.","NonCovid_cumSymptInfect_tested_unvac.50.","NonCovid_cumSymptInfect_tested_unvac.97.5.","NonCovid_cumSymptInfect_tested_vac.2.5.","NonCovid_cumSymptInfect_tested_vac.50.","NonCovid_cumSymptInfect_tested_vac.97.5.","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","VE_symptRR_timeDep.2.5.","VE_symptRR_timeDep.50.","VE_symptRR_timeDep.97.5.","VE_symptOR_timeDep.2.5.","VE_symptOR_timeDep.50.","VE_symptOR_timeDep.97.5.","VacStatus_coef_timeDep_VeRR.2.5.","VacStatus_coef_timeDep_VeRR.50.","VacStatus_coef_timeDep_VeRR.97.5.","Intercept_coef_timeDep_VeOR.2.5.","Intercept_coef_timeDep_VeOR.50.","Intercept_coef_timeDep_VeOR.97.5.","VacStatus_coef_timeDep_VeOR.2.5.","VacStatus_coef_timeDep_VeOR.50.","VacStatus_coef_timeDep_VeOR.97.5.","TimeStep_coef_timeDep_VeOR.2.5.","TimeStep_coef_timeDep_VeOR.50.","TimeStep_coef_timeDep_VeOR.97.5.","Stats_sampleSizeCovid_unvac.2.5.","Stats_sampleSizeCovid_unvac.50.","Stats_sampleSizeCovid_unvac.97.5.","Stats_sampleSizeCovid_vac.2.5.","Stats_sampleSizeCovid_vac.50.","Stats_sampleSizeCovid_vac.97.5.","Stats_sampleSizeNonCovid_unvac.2.5.","Stats_sampleSizeNonCovid_unvac.50.","Stats_sampleSizeNonCovid_unvac.97.5.","Stats_sampleSizeNonCovid_vac.2.5.","Stats_sampleSizeNonCovid_vac.50.","Stats_sampleSizeNonCovid_vac.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"211",99,"highUnequal",0.06410125,0.10525,0.14980975,10608.85,11366,12682.925,49138.425,50119.5,51871.8,4940.7,5154.5,5460.575,31283.825,31926,32953.25,0.456786935572341,0.492419619022082,0.513907354473254,0.667731515638632,0.69351032374911,0.712083771907385,-0.094498206744339,-0.0513728165877406,-0.0194223397361615,0.541112597423364,0.550362558586109,0.556108603742215,-0.10061967860969,-0.0557088441931446,-0.0224907204708551,0.496351900165401,0.525837250921455,0.548192138167359,0.0222412315172393,0.0542123829464878,0.0958729430805015,-5.24006378022781,-3.97602087753077,-3.10946326030909,-0.794509882068647,-0.74620467564857,-0.685879123076089,0.0422451812754759,0.0523744657573574,0.064616252178723,2358.9,2844,3144.025,7395.25,8970.5,9835.5,4940.7,5154.5,5460.575,31283.825,31926,32953.25,65,73,80.525,100
"212",100,"highUnequal",0.05897675,0.09902,0.14508975,10566.7,11271,12493.975,49212.6,50087,51749.975,4959.475,5173,5461.05,31406.125,31996.5,32958.1,0.458264926664615,0.492491102171574,0.51412043169814,0.671012549639998,0.695765274511597,0.713529120517616,-0.0920493839468373,-0.0479246335320309,-0.0203813309927326,0.541732811596941,0.550190801569211,0.555996506185902,-0.0985689840808721,-0.0531556262837319,-0.0233653850641599,0.496884091629201,0.524511570751422,0.549121968209113,0.0230928322510016,0.0517910086891978,0.0940081040168456,-5.12345095089365,-3.88716109540345,-3.02103458582042,-0.796558425549513,-0.74341291297496,-0.686936005426901,0.040572586832881,0.0507380207552229,0.0631349773395252,2430.6,2900.5,3184.35,7626.4,9120.5,9922.275,4959.475,5173,5461.05,31406.125,31996.5,32958.1,65,73,80.525,100
"213",101,"highUnequal",0.054116,0.09238,0.14004,10529.725,11177,12323.6,49281.375,50091,51638.4,4985.025,5187.5,5470.1,31514.425,32062.5,32975.475,0.458226365006481,0.49361996650526,0.513634456010141,0.673818785175914,0.69842496887559,0.715048903626238,-0.086373155831398,-0.0459769192450703,-0.0176357854690504,0.542082249894278,0.550370361618218,0.556132633181833,-0.0929701879862809,-0.0514011793040521,-0.0201498246814478,0.496190950012342,0.524774814176965,0.548565232042776,0.0199489795980177,0.0501237215331687,0.0888969280869884,-5.00124052409989,-3.77694272896513,-2.94027966442929,-0.795325370843397,-0.743966530447641,-0.685562673305112,0.0393463035589742,0.0493019699955856,0.0614142888455999,2506.75,2955,3218.625,7863.625,9262,10002.65,4985.025,5187.5,5470.1,31514.425,32062.5,32975.475,65,73,80.525,100
"214",102,"highUnequal",0.04943425,0.08601,0.134229,10495.5,11100,12161.225,49368.2,50120,51547.625,5018.875,5205.5,5469.575,31636.075,32150,32995.4,0.459834248811651,0.493431730222733,0.513380136705915,0.677680026467755,0.701087518386403,0.716257859108877,-0.0839035429213079,-0.0450904142753243,-0.0147186664415388,0.542400017010951,0.550254175514641,0.556128355339483,-0.0895898628103586,-0.0503451483877682,-0.0178534373063642,0.497624343114368,0.523044657175167,0.547816996169372,0.0176922680971336,0.0491187829852347,0.0858000338275764,-4.92538919090408,-3.68666182159282,-2.86464962501796,-0.793676461080505,-0.740332421374295,-0.688407132745767,0.0379152507008828,0.0475870832653236,0.0602144193438981,2571.85,2999.5,3248.725,8091.325,9401,10077.2,5018.875,5205.5,5469.575,31636.075,32150,32995.4,65,73,80.525,100
"215",103,"highUnequal",0.0450285,0.079565,0.1277855,10468.225,11037,12018.75,49459.375,50127.5,51462.075,5046.925,5227,5478.25,31741.025,32227,33012.675,0.457963434660123,0.492072368570005,0.512993892178264,0.681090119799878,0.702873835930477,0.717372506778631,-0.0829867671144167,-0.0439260415123666,-0.0146069921154733,0.542422668880875,0.550232126407438,0.556093029688758,-0.0894889088374425,-0.0488479737482931,-0.0171506443517987,0.498055660498522,0.521000924374319,0.547803831012552,0.0170047977356469,0.0476923603445723,0.0857077905253693,-4.80017840864645,-3.59531500174751,-2.77445570468923,-0.793639896710182,-0.736056634595699,-0.68926631419207,0.0364764985267502,0.0461986606836801,0.0585663708604375,2630.9,3046.5,3276.725,8297.125,9514,10137.2,5046.925,5227,5478.25,31741.025,32227,33012.675,65,73,80.525,100
"216",104,"highUnequal",0.041168,0.073665,0.12131775,10449.175,10976,11891.525,49551.45,50151.5,51385.125,5077.725,5251.5,5484.05,31848.65,32319,33050.55,0.461258342953095,0.492106699648429,0.511263887723382,0.684380831532658,0.704566541079962,0.718335419634173,-0.0778196978355599,-0.0438859335227525,-0.0153878859236003,0.54259879927718,0.550002391359129,0.556102260956623,-0.0846059806580123,-0.0488275396631297,-0.0185961440057345,0.496088288485863,0.520586521994894,0.543418818411517,0.0184247511022612,0.0476729113185717,0.0812167681087783,-4.70519679633881,-3.5183198333602,-2.70310536176606,-0.783988792917575,-0.735191857829718,-0.685354545326901,0.0351644124738781,0.0448686376608295,0.0572467937418099,2699.475,3082.5,3298.675,8495.675,9615.5,10208.975,5077.725,5251.5,5484.05,31848.65,32319,33050.55,65,73,80.525,100
"217",105,"highUnequal",0.03768725,0.06783,0.11544975,10425.275,10924,11767.475,49633.2,50187,51314.15,5118.875,5273,5496.725,31953.9,32403.5,33084.6,0.459090097630404,0.491797481322446,0.510282697672341,0.687086726451424,0.70608836208202,0.719404668408018,-0.0771597842814154,-0.0414777187045529,-0.01602221671923,0.542658839258117,0.549852158782558,0.55583205872356,-0.0837789052625552,-0.0465508494074817,-0.0185774320330799,0.494969527979465,0.518980970823575,0.538741182331678,0.0184068084423015,0.0454998399069846,0.0804505927348751,-4.5877995435112,-3.41529998361453,-2.6296959303505,-0.77379910621412,-0.731848529114445,-0.683136948853803,0.0338173370030867,0.0432390711556456,0.0554268938860332,2747.225,3120.5,3319.625,8673.35,9710.5,10276.35,5118.875,5273,5496.725,31953.9,32403.5,33084.6,65,73,80.525,100
"218",106,"highUnequal",0.03419425,0.062495,0.10915925,10416.525,10890,11656.975,49735.675,50216,51252.3,5152.125,5298.5,5517.1,32068.475,32498,33129.325,0.456579365483414,0.492182054156855,0.50937415370127,0.69004607935553,0.707558997300907,0.719865237093957,-0.0779720465802667,-0.040316479217255,-0.015862627087506,0.542826939932295,0.549916116127312,0.555458542201699,-0.0848617808011163,-0.0450479530469453,-0.0193373672406538,0.492466300488531,0.518019486137065,0.538254020631667,0.0191526004119798,0.0440627443559711,0.0814500371978391,-4.47716893990269,-3.3222069266321,-2.54998944281584,-0.772754227173436,-0.729851615157878,-0.678195136789936,0.0324770363378794,0.0418585315442839,0.053811470332352,2796.85,3150,3334.25,8833.825,9809.5,10335.35,5152.125,5298.5,5517.1,32068.475,32498,33129.325,65,73,80.525,100
"219",107,"highUnequal",0.0308355,0.05742,0.10268975,10414.925,10844.5,11547.4,49822.075,50255,51213.175,5190.375,5328.5,5537.575,32186.05,32587,33173.2,0.456631223106729,0.491339517864334,0.508905136557259,0.693080966230217,0.708622725842115,0.720150026558548,-0.0777204924083469,-0.0390622502669148,-0.0131282860161821,0.543219269101435,0.549973833894362,0.555181022849952,-0.0848501731556955,-0.0434166003617759,-0.0163385469238901,0.490991960518086,0.515041884320625,0.535835452414303,0.016206229028256,0.0425001700346326,0.0814353580539307,-4.36767830957872,-3.25041209811975,-2.48868620247321,-0.767516608965347,-0.723692751913805,-0.675293050395348,0.0313246170084221,0.0406413014080582,0.0523473301254417,2849.425,3179.5,3349.775,8986.825,9900,10385.225,5190.375,5328.5,5537.575,32186.05,32587,33173.2,65,73,80.525,100
"220",108,"highUnequal",0.0279005,0.05283,0.09585175,10403.375,10808.5,11459.5,49905.925,50306,51173.725,5217.325,5355,5560.525,32310.55,32700.5,33222.775,0.456202086859553,0.490138927248338,0.506862879332748,0.695026643734216,0.710064588104713,0.720671936616412,-0.0784975660352738,-0.0381628272889666,-0.0130113688807751,0.543098003296742,0.549839034981938,0.555237020788269,-0.0855081771042911,-0.0431887093761794,-0.0161180917120963,0.49063231528732,0.514295449522953,0.534377074539056,0.0159886668534608,0.0422820544582091,0.082041633852562,-4.27780456905825,-3.15624138327648,-2.41594660500398,-0.764388105039262,-0.72215476618785,-0.67458533690605,0.030011119837902,0.0389785178211012,0.0509372509434457,2891.325,3204.5,3365.25,9145.6,9989.5,10431.35,5217.325,5355,5560.525,32310.55,32700.5,33222.775,65,73,80.525,100
"221",109,"highUnequal",0.02515925,0.04816,0.089751,10396.5,10781.5,11366.925,49989.825,50368,51154,5253.9,5386,5576.1,32430.05,32798.5,33287.725,0.457522040446563,0.489631112544073,0.506938282817131,0.696826350331352,0.711413315854335,0.721232394690904,-0.0760201612820968,-0.0385654269989497,-0.011469030208636,0.543262561067857,0.549947586768392,0.555549204809593,-0.0830629034661983,-0.0431655897289991,-0.0146082395358022,0.486159303369854,0.512147107371404,0.530813710269034,0.0145024291607528,0.0422598948692829,0.0797914039326558,-4.17664825103608,-3.08997168944903,-2.35481073189079,-0.756758627299935,-0.717741396342122,-0.665842085985743,0.0288955471918986,0.0379205841505319,0.0495594179868481,2948.65,3232.5,3380.525,9291.8,10063.5,10476.625,5253.9,5386,5576.1,32430.05,32798.5,33287.725,65,73,80.525,100
"222",110,"highUnequal",0.023019,0.04397,0.08370575,10398.375,10755,11299.175,50091.475,50432,51151.4,5279.95,5415.5,5599.675,32537.375,32907.5,33358.075,0.459325467688763,0.488528223283309,0.506076294280604,0.698598304650373,0.712153024845049,0.72230369377887,-0.0744106521939849,-0.0374562443319982,-0.0109071254070215,0.543160124341798,0.550072811630332,0.556050486809831,-0.0814866073148559,-0.0420961203888066,-0.0139946478831247,0.485181544714869,0.511038367505555,0.533017688064844,0.0138968565666271,0.0412341776479181,0.0783352748450218,-4.07456151299387,-3.00740743013881,-2.28326852856785,-0.76146423350612,-0.715471384734687,-0.663941160187708,0.0276586724756829,0.0366390332166307,0.0479851965204661,2989.025,3259,3397.625,9428.325,10128.5,10512.675,5279.95,5415.5,5599.675,32537.375,32907.5,33358.075,65,73,80.525,100
"223",111,"highUnequal",0.020741,0.04008,0.077898,10393.075,10740,11224.225,50193,50491,51141.45,5305.75,5444.5,5614.675,32663.475,33018.5,33404.725,0.461590031564792,0.487842428354188,0.504759854714417,0.700603510288932,0.712942408977292,0.723374970973777,-0.0699187187199901,-0.0371829279878396,-0.0105070297553432,0.542971720959063,0.550311005544957,0.556232084726377,-0.0770139748524245,-0.0426851148402007,-0.0135103183847124,0.48243807267301,0.509153458013645,0.528574716409258,0.0134194622658777,0.0417991754912858,0.074191265884968,-3.97624444842292,-2.92520785362376,-2.23049722247519,-0.751995571430393,-0.711623742834757,-0.658627233408856,0.02669278569027,0.0352602959696337,0.0466163602161901,3030.225,3280,3411.625,9559.2,10194.5,10550.05,5305.75,5444.5,5614.675,32663.475,33018.5,33404.725,65,73,80.525,100
"224",112,"highUnequal",0.0184345,0.036395,0.07184775,10397.975,10721,11168.775,50279.85,50567,51131.925,5339.475,5476.5,5631.65,32787.225,33139.5,33484.125,0.461015274645468,0.486900607604932,0.504652448274905,0.70202738890653,0.713624386989223,0.724420358448322,-0.0683944802062303,-0.0363196355568508,-0.00950349397610126,0.542797735509958,0.550283332092839,0.556414766115452,-0.0755673049626321,-0.0417003827587227,-0.01309350322814,0.480872984310859,0.507544367982773,0.5294448450013,0.0130082794474292,0.0408543275387958,0.0728478766539852,-3.87917399832563,-2.84555257772667,-2.16209047878692,-0.753848211238376,-0.708351008102303,-0.655607275957538,0.0254833793723743,0.033921848830169,0.0451712636952913,3061.75,3299.5,3425.1,9680.925,10250,10575.3,5339.475,5476.5,5631.65,32787.225,33139.5,33484.125,65,73,80.525,100
"225",113,"highUnequal",0.01659575,0.033105,0.06641725,10414.225,10710,11118,50372.4,50645.5,51155.45,5367.8,5508,5659.725,32911.325,33249.5,33571.075,0.460539657798656,0.486372973813661,0.503602365674558,0.703415490308133,0.714358570899069,0.72492493236318,-0.0668102998015251,-0.0360633417422241,-0.00922873578550385,0.542638912819533,0.550201648900725,0.556687743937322,-0.0735464629023041,-0.0410053496016488,-0.0125922549231486,0.478621954033502,0.505614333449004,0.525999991985862,0.0125128851876069,0.0401863371292253,0.0709674277213254,-3.773751427322,-2.7766941382377,-2.10401109133508,-0.746548639185856,-0.704439390986481,-0.651282772768802,0.0244309336804098,0.0327972122729154,0.0435629835354972,3090.275,3316.5,3440.3,9780.85,10298.5,10607.45,5367.8,5508,5659.725,32911.325,33249.5,33571.075,65,73,80.525,100
"226",114,"highUnequal",0.0147005,0.030095,0.0615295,10414.475,10700,11069.525,50462.7,50732,51200.625,5404.9,5541,5687.05,33037.425,33378.5,33646.775,0.459532105918682,0.485412333541167,0.501936561830495,0.703585146905079,0.715171894672126,0.72557003926097,-0.06516394942485,-0.0369787030549338,-0.00960687508650705,0.542701259969272,0.550200928130381,0.556760226283763,-0.0723487906295578,-0.042042865242843,-0.0120417221055358,0.476269283429841,0.503696216934831,0.522495801851028,0.0119686311145068,0.0411830496596148,0.0698513734571891,-3.69264332616357,-2.69959572912191,-2.0601143110346,-0.739182792708045,-0.700567085044806,-0.646778306690536,0.0235953935768833,0.0316539479069263,0.0423725025690352,3117.95,3333.5,3454.875,9874.9,10350,10631.125,5404.9,5541,5687.05,33037.425,33378.5,33646.775,65,73,80.525,100
"227",115,"highUnequal",0.01327825,0.0275,0.0565735,10412.75,10695,11030.2,50560.35,50811.5,51237.925,5427.7,5578,5717.775,33179.95,33497.5,33736.525,0.458525517513486,0.484363557133877,0.502221658910622,0.704177776156936,0.715892451923764,0.726320810483242,-0.0649801102549646,-0.036327804585858,-0.00831136300202867,0.542594496554596,0.55016021986214,0.556806717502573,-0.0725507759892021,-0.0412965816248476,-0.0111415636575544,0.475414701443834,0.502175353431858,0.524046853493317,0.0110794709160446,0.0404660813283549,0.0700397083035953,-3.59831327369811,-2.63100237023253,-2.00299362126835,-0.74243626420087,-0.697507514085866,-0.645151846554559,0.0225085748595589,0.0304584736199649,0.0410115078013368,3143.325,3348,3467.925,9967.275,10390.5,10656.075,5427.7,5578,5717.775,33179.95,33497.5,33736.525,65,73,80.525,100
"228",116,"highUnequal",0.0118485,0.02493,0.05175375,10414.175,10697,11001.35,50643.8,50900,51285.625,5468.475,5612.5,5748.6,33306.225,33618.5,33850.125,0.458271614515639,0.483409422963369,0.500981708603185,0.705268856691847,0.716303275247853,0.726983633819693,-0.0656956990832574,-0.0357983786003822,-0.00822119188665285,0.542596816943581,0.550257047028005,0.556700347945587,-0.0727768286641715,-0.0412290394624255,-0.0113499804742529,0.47359158240814,0.499134446949738,0.52149439780444,0.011286045706285,0.0404015819266123,0.0702495571455716,-3.51909572370105,-2.5692439873885,-1.94172111116887,-0.737097628234034,-0.691417739350566,-0.64167799788014,0.0214827291678869,0.0294129288650158,0.0399233499144799,3172.9,3364,3477.925,10036.125,10432.5,10673.825,5468.475,5612.5,5748.6,33306.225,33618.5,33850.125,65,73,80.525,100
"229",117,"highUnequal",0.01064575,0.02265,0.04731075,10429.825,10693,10964.525,50728.95,50984,51319.525,5500.85,5644.5,5780.3,33436.9,33739,33931.25,0.457794751825647,0.481096452417544,0.499271274091549,0.706153367755844,0.716799779715461,0.727365844670366,-0.0647981111577225,-0.0358269307048738,-0.00789788953664071,0.542747286775149,0.550355646399269,0.55658307450211,-0.0718886799847327,-0.0402836887103265,-0.0110311401252944,0.47284829236152,0.498218413469818,0.518363566328903,0.0109702632272223,0.0394934487869237,0.069420651787734,-3.42667436669487,-2.505711874683,-1.90215721641665,-0.730581359693075,-0.689590395240014,-0.640266905841789,0.0207011322439626,0.0284180513732539,0.0385275496220533,3199.175,3375,3486.775,10105.7,10470.5,10694.3,5500.85,5644.5,5780.3,33436.9,33739,33931.25,65,73,80.525,100
"230",118,"highUnequal",0.0095285,0.020475,0.04316575,10438.725,10691.5,10949,50821.325,51066,51368.4,5534.425,5683,5812.975,33560.125,33857,34050.575,0.45600095810888,0.480426822967598,0.498481896303778,0.706851370587011,0.717503944986296,0.727397862957093,-0.0636293360064845,-0.0345389282593552,-0.00786796301875508,0.542793258856674,0.550241721376173,0.556763791476376,-0.0711743230614593,-0.0394662208339097,-0.0114116774792802,0.469896988898343,0.49486926569654,0.518150116089361,0.0113468843186715,0.0387073321957471,0.0687546022814062,-3.34850116000626,-2.44116865278381,-1.85274034173688,-0.73012386196983,-0.682938033058449,-0.634684017838958,0.0198537080855124,0.0273365067999887,0.0373151885406489,3226.825,3386,3493.35,10158.9,10502.5,10713.3,5534.425,5683,5812.975,33560.125,33857,34050.575,65,73,80.525,100
"231",119,"highUnequal",0.00860025,0.01866,0.0393595,10449.95,10694.5,10927.45,50920.475,51151,51451.25,5567.375,5713.5,5848.6,33691.025,33974.5,34151,0.454062447453523,0.478929102515244,0.496778893012114,0.707345988597677,0.717915167161826,0.727950034918744,-0.0625454819884377,-0.0335691490923724,-0.00870214053966573,0.54260649972035,0.55027982658815,0.556837112616635,-0.0700198813401686,-0.0389089752723202,-0.0118322087061855,0.469056106408755,0.494061431052642,0.516930675335267,0.0117626619769733,0.0381710891798967,0.0676766659675803,-3.25698665102733,-2.37262459802528,-1.80137327450928,-0.727599004999468,-0.681340024192631,-0.633098949795226,0.0189419346150796,0.0263183253322859,0.0360464179450051,3246.875,3395.5,3497.25,10215.95,10526,10731.825,5567.375,5713.5,5848.6,33691.025,33974.5,34151,65,73,80.525,100
"232",120,"highUnequal",0.00769425,0.016695,0.03583025,10461.425,10697.5,10920.675,51005.275,51239,51519.375,5610,5750.5,5882.075,33809.15,34096.5,34262.25,0.453180806848632,0.477396464679663,0.495463224220384,0.707800816565387,0.718008588161093,0.728166125759053,-0.0622464792192318,-0.0335199575551767,-0.00768179615340223,0.542412964023291,0.550294021546972,0.556766898467392,-0.06934792123704,-0.0388077101089788,-0.0108462054285961,0.467239560763928,0.492343124886871,0.51341414179874,0.0107877171064185,0.0380736225268969,0.0670480805602161,-3.18719439291039,-2.31485639863763,-1.75772228567746,-0.720348860021519,-0.6779495933629,-0.629684283269144,0.0181546774688961,0.0253913365560239,0.0349600191275281,3266.3,3403,3504.2,10271.475,10549.5,10746.4,5610,5750.5,5882.075,33809.15,34096.5,34262.25,65,73,80.525,100
"233",121,"highUnequal",0.006751,0.01522,0.03240575,10476.95,10707.5,10907,51099.95,51326,51582.65,5647.85,5787.5,5921.025,33939,34226.5,34394.1,0.451564879092569,0.476937432821846,0.493853140375105,0.707965156434303,0.71841596715359,0.728648279570832,-0.0610854639424687,-0.0340660259844779,-0.00806237647159936,0.542523818428342,0.550211616778516,0.557015647327314,-0.0687588847586424,-0.0394189937177285,-0.0110147242975413,0.464861995889919,0.489484445718253,0.510046697657784,0.0109535004547264,0.0386618888208635,0.0664974866511849,-3.1125577666199,-2.25558048104247,-1.70426469677626,-0.71345262987254,-0.672334238375671,-0.62523095241627,0.0171721064101803,0.0242923844380596,0.0338365497956409,3280.875,3412,3510.525,10322.425,10571,10761.2,5647.85,5787.5,5921.025,33939,34226.5,34394.1,65,73,80.525,100
"234",122,"highUnequal",0.00604625,0.01386,0.02928325,10489.85,10712,10906.725,51182.7,51404,51651.075,5691.375,5822,5953.2,34063.875,34348,34500.15,0.449780023733071,0.475178877852476,0.492715075979403,0.708400368134585,0.718728890264483,0.728855226831013,-0.0609424638853924,-0.033682864498536,-0.00743345300118222,0.542743257759629,0.550336117051202,0.556902369285311,-0.0685178826084065,-0.039131643530104,-0.0110898441993833,0.461756973218673,0.4864388450964,0.510141724794988,0.0110276700620988,0.0383854039297153,0.0662724726778824,-3.0404386310056,-2.20793812713826,-1.66435401052095,-0.713640296735515,-0.666387231548041,-0.619445200332418,0.0165309581070628,0.0233717586313243,0.0327736819614673,3292.5,3417.5,3514.525,10370.325,10595,10773.525,5691.375,5822,5953.2,34063.875,34348,34500.15,65,73,80.525,100
"235",123,"highUnequal",0.00554525,0.01248,0.02655825,10495.05,10718,10913.75,51274.125,51496.5,51708.5,5726,5858.5,5995.775,34189.75,34471,34620.2,0.448396465836029,0.473220396282674,0.491632436679477,0.708960919065394,0.718912929750056,0.729260596382256,-0.0618144944583682,-0.0337265705184723,-0.00734657803712577,0.542703880808811,0.550267915481399,0.557106212102862,-0.0694006285888051,-0.03906862276057,-0.0108979674045432,0.459269805846879,0.484807562624469,0.508653583804797,0.010837542633064,0.0383247567228892,0.0670978353790354,-2.95315885281624,-2.15440501558829,-1.60785460725415,-0.710606065462414,-0.663215156163142,-0.614835938378104,0.0155433275569988,0.022510567515485,0.0314937079584687,3303.675,3424,3518.1,10405.275,10616,10786,5726,5858.5,5995.775,34189.75,34471,34620.2,65,73,80.525,100
"236",124,"highUnequal",0.0050245,0.01115,0.02377875,10505.025,10724.5,10915.9,51365.35,51577.5,51781.6,5758.9,5889.5,6045,34328.425,34589,34743.25,0.446434729863102,0.471801191182703,0.490777438307481,0.709391369470957,0.719274254120171,0.72948199582008,-0.0616324236701049,-0.033325664787873,-0.00726201771030993,0.542838789489927,0.550248799106476,0.557199550796013,-0.0692238230683846,-0.0384247988982033,-0.0108100105374514,0.455695800758398,0.483434293393182,0.506583425282723,0.0107512363685071,0.0377048665209514,0.0669316921204939,-2.87560526546003,-2.10442583695369,-1.56721000056749,-0.706403661006227,-0.660553764259949,-0.608247027432888,0.014777404809587,0.0216461103541074,0.0303822488583942,3315.725,3432.5,3522.15,10440.55,10637,10795.1,5758.9,5889.5,6045,34328.425,34589,34743.25,65,73,80.525,100
"237",125,"highUnequal",0.00451075,0.009995,0.02151825,10518.275,10732,10918.675,51448.3,51668.5,51857.25,5794.65,5929,6075.2,34459.475,34708.5,34867.05,0.444390241077865,0.470558124002573,0.489523228957631,0.709878454816775,0.719625310194109,0.729611210079091,-0.0613557519539022,-0.0329059930531058,-0.0071729838899067,0.542735272118551,0.550363689327206,0.557226231849811,-0.0689503726817204,-0.0376918667784175,-0.0107188034872408,0.455054481626203,0.481445867086261,0.502989573692681,0.0106596776644582,0.0369987104223404,0.0666755274653306,-2.80386377947386,-2.04757498307048,-1.54062771580963,-0.699145272827623,-0.656711129267852,-0.607071689936521,0.0142879430825114,0.0207850031354044,0.0293844588573041,3323.775,3440,3525.525,10468.65,10654.5,10807.875,5794.65,5929,6075.2,34459.475,34708.5,34867.05,65,73,80.525,100
"238",126,"highUnequal",0.004102,0.009015,0.01941475,10533.475,10740,10927.775,51529.075,51753,51945.85,5826.275,5965,6121.15,34579.35,34832.5,34990.775,0.443519396918591,0.469594144213639,0.487716679462529,0.710231897605917,0.719895578782424,0.729815877273223,-0.0616270899797146,-0.0334363822748044,-0.00702169782624072,0.5426090893971,0.550412707160586,0.557141562549236,-0.069427438353523,-0.0383926594175346,-0.0110159209029836,0.452810259636158,0.480310864948319,0.503629874996038,0.0109543098145834,0.0376739973019547,0.0671220931902072,-2.73556137298302,-1.99953156846885,-1.49846787917832,-0.700434412659384,-0.654524477911146,-0.602960274278057,0.0135470641784903,0.0199719405753128,0.0283214331573028,3333.5,3444,3528.575,10485.9,10671,10816.675,5826.275,5965,6121.15,34579.35,34832.5,34990.775,65,73,80.525,100
"239",127,"highUnequal",0.00380025,0.00818,0.01778,10545.8,10753,10929.05,51614.425,51839.5,52039.15,5866.95,6002.5,6149.775,34706.65,34953,35113.525,0.441824157380574,0.468458283900565,0.48577738544325,0.710474024551483,0.720121168205218,0.730066947128689,-0.0614820991616622,-0.0336304294759212,-0.00782716250264468,0.542590781053519,0.550400849207029,0.557155362049929,-0.0690901059983435,-0.0381863058708619,-0.0114211314906684,0.451717252637757,0.477704561267671,0.498924688644737,0.0113542228014742,0.0374752539479644,0.0668070046951277,-2.67561648151201,-1.94502479240144,-1.45593536203298,-0.690998934077632,-0.649522286717082,-0.600966258242107,0.0127774660289483,0.0190954041524722,0.0274025958273025,3337.55,3449.5,3530.675,10501.275,10679.5,10826.775,5866.95,6002.5,6149.775,34706.65,34953,35113.525,65,73,80.525,100
"240",128,"highUnequal",0.003406,0.007395,0.0160285,10564.425,10763,10937.375,51708.75,51924,52126.725,5900.425,6041.5,6192.625,34838.425,35073.5,35236.925,0.440202012672707,0.466520180807206,0.48490013935169,0.710756306244906,0.720289071249429,0.730085121496263,-0.061163171514061,-0.0334040404040404,-0.00744651285696064,0.542569103238711,0.550384758865465,0.557196098437713,-0.069112037758141,-0.0379557299376245,-0.0111353966390394,0.448869631792123,0.475063815628334,0.498061206371355,0.011072240630594,0.0372531343788013,0.0668276631615853,-2.60361468439125,-1.89966511694202,-1.41804306767937,-0.689278762830893,-0.644478604693403,-0.595785061048359,0.0121006663914593,0.0183486767810879,0.0263646432755199,3344.55,3454.5,3533.15,10520.75,10690.5,10836.525,5900.425,6041.5,6192.625,34838.425,35073.5,35236.925,65,73,80.525,100
"241",129,"highUnequal",0.00308175,0.006575,0.01466525,10575.925,10777,10941.325,51779.95,52003.5,52213.975,5940.425,6075,6224.875,34969.5,35184.5,35357.725,0.438591933407229,0.464668060790441,0.483744389967124,0.711199721518091,0.720484567469483,0.730422922009004,-0.0611688271933133,-0.0326302112516259,-0.00754234062374526,0.542798067268965,0.550337096125803,0.557310397415856,-0.0689483713199311,-0.0377411800645346,-0.0110829286521946,0.448406816532897,0.47294013268658,0.49605277797386,0.0110202705859369,0.0370464059641677,0.0666749630020549,-2.54786462570199,-1.85052014341916,-1.37989084061426,-0.685286888047526,-0.640441136784895,-0.594944515976777,0.0114249905192316,0.0174955947260814,0.0255005342597353,3351.65,3458,3539.575,10542.9,10698.5,10846,5940.425,6075,6224.875,34969.5,35184.5,35357.725,65,73,80.525,100
