"","VE_susc","t","Label_testingDiff","NonCovid_cumPropSymptInfect_unvac.2.5.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_vac.2.5.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.97.5.","CumProp_falseNeg_vac.2.5.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.97.5.","CumProp_falseNeg_unvac.2.5.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.97.5.","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"75",0.1,33,"highUnequal",0.477573,0.48568,0.492355,0.481078,0.486333333333334,0.489698666666667,5.20248734078578e-05,0.000208708357439255,0.000419302298136097,0,0.000349772818945037,0.00124180433255523,-0.335272779855932,-0.0247760406249538,0.167069388642119,0.00401449949081178,0.0956906428060942,0.196230134026606,-2.07723950026582,-1.27301587301588,-0.879007266760431,-0.00271855206952425,0.0967259285337088,0.190304182509506,47,50,53,100
"76",0.1,34,"highUnequal",0.484502,0.49308,0.49959,0.487476333333333,0.494033333333333,0.497655333333333,0.000101238829886251,0.00025380072397589,0.000560809241866804,0,0.000347584331183473,0.00136830688301173,-0.301960001867953,-0.014042136857939,0.148953520401336,0.0114716935212875,0.0976383794040188,0.184088115013101,-1.93178030303031,-1.2717803030303,-0.91034170802316,0.00610890999112419,0.0989200222609834,0.179414927261227,47,50,53,100
"77",0.1,35,"highUnequal",0.490714,0.49986,0.507457,0.493457333333333,0.50144,0.505149666666667,9.91541838948066e-05,0.000295742308566239,0.000574216464377346,0,0.000646312842149497,0.00135161425783323,-0.314819518271202,-0.0267753895594173,0.148193730493567,0.0166536676659227,0.0925460713409503,0.184173172465092,-1.93350550190882,-1.29394226082968,-0.898807519640854,0.0130660935050249,0.0916460030927874,0.178787736106562,47,50,53,100
"78",0.1,36,"highUnequal",0.496537,0.50624,0.514303,0.499289333333333,0.5079,0.512527666666667,9.75214781845516e-05,0.000339970859640602,0.000631736936571536,0,0.000644745593614899,0.00159417207193196,-0.289064598215318,-0.0354472612807267,0.124908834856262,0.0141090294127775,0.0981295867937326,0.178155560537757,-1.89557291666667,-1.29312169312169,-0.965500254258835,0.0157380967161214,0.095278390322095,0.168810054812948,47,50,53,100
"79",0.1,37,"highUnequal",0.500971,0.51266,0.521155,0.504030666666667,0.513606666666667,0.519368,0.000141958582453154,0.000424058277106999,0.00068488786891086,0,0.000637958597606241,0.00158682318104907,-0.233603204468281,-0.0363010909985122,0.0992517906055634,0.0211642094207051,0.0957077011988723,0.168921009416004,-1.76465286271769,-1.28033921772239,-1.01979166666667,0.018567494201982,0.0925328743454807,0.158727113208596,47,50,53,100
"80",0.1,38,"highUnequal",0.503672,0.51776,0.527261,0.508594666666667,0.519253333333333,0.525802666666667,0.000162032888111235,0.000463445731113793,0.000852726604205639,0,0.000903070521326138,0.00215936925903245,-0.233680427720709,-0.0509065051069993,0.0922643124027937,0.0226121841658629,0.0980811760378145,0.162884851673544,-1.74088246972404,-1.30658135967374,-1.01474442646061,0.0222019187676184,0.0934180403139105,0.150538007575907,47,50,53,100
"81",0.1,39,"highUnequal",0.50633,0.52218,0.532766,0.511442666666667,0.523933333333333,0.532006333333333,0.000227439456443089,0.000543970992685169,0.000963531119993061,0,0.000894321081130078,0.00237131608736621,-0.23427364849339,-0.044202200302727,0.0744099304416028,0.0349233972353049,0.0968587485242534,0.153379187643613,-1.6865188172043,-1.28409822866345,-1.0541915153158,0.0338755477069887,0.0952984073718106,0.142331689610301,47,50,53,100
"82",0.1,40,"highUnequal",0.5087,0.52578,0.537501,0.513346666666667,0.52788,0.537186666666667,0.00031294636832249,0.000623802566529386,0.00114276831862481,0.00028835119316043,0.000917954499114484,0.00263547073011117,-0.214713155387651,-0.0515347687016572,0.0750494267364597,0.0417341241187074,0.0971114876679685,0.154841365885274,-1.65899207566462,-1.29426686960934,-1.05630390664637,0.0408305614542812,0.0929972216417853,0.144194903166751,47,50,53,100
"83",0.1,41,"highUnequal",0.508409,0.52892,0.542224,0.514442333333333,0.53152,0.542588666666667,0.000394642570010045,0.000736026358257297,0.00134988391513535,0.000288128682325783,0.00117079606593331,0.00309939608720096,-0.205124907704805,-0.0485769843217541,0.0628573455710714,0.0551807858722749,0.0970254578059298,0.149877103667557,-1.58868296716276,-1.28723723723723,-1.0758033033033,0.0547276788523732,0.0946254075353802,0.135909868034407,47,50,53,100
"84",0.1,42,"highUnequal",0.506573,0.53084,0.546486,0.514149666666667,0.533993333333333,0.547145666666667,0.000429553331236643,0.000828332806697977,0.00144662736907112,0.000282079579559866,0.0014277752432253,0.00353628598331988,-0.197865139125306,-0.0482187672026294,0.0408434989963455,0.0520884802464002,0.0999513560666309,0.148252628037341,-1.60113063827358,-1.26478443626084,-1.11640501126596,0.0554063755435326,0.0922470517253849,0.133187251491533,47,50,53,100
"85",0.1,43,"highUnequal",0.504738,0.53164,0.55025,0.512813,0.53554,0.550968333333333,0.000442462482350747,0.000962406036627114,0.00170339227310247,0.000549040359861095,0.00162535700762301,0.00371466331844505,-0.188605815412518,-0.0511726390005139,0.0455056252263594,0.056345642178174,0.0993348900653099,0.145342351282248,-1.56008014931928,-1.26387122579587,-1.09805870270987,0.0578234184019256,0.0933054608160652,0.135674990638099,47,50,53,100
"86",0.1,44,"highUnequal",0.500834,0.5313,0.551902,0.510434333333333,0.535866666666666,0.554138,0.000598985859274348,0.00112717215974667,0.00185702962668825,0.000542728662408371,0.00207013801143276,0.00429106999659412,-0.200016262214018,-0.0625843423995062,0.0293393034318993,0.0637630975568153,0.101910030059339,0.14676646038647,-1.55419298585546,-1.27143488609317,-1.12287145713476,0.0623084768336933,0.0938409733551146,0.130734637504293,47,50,53,100
"87",0.1,45,"highUnequal",0.495211,0.52984,0.553045,0.506537,0.535386666666666,0.556894,0.000609715768894666,0.00130437283578155,0.00213875407715733,0.000782518582046884,0.00232228412701372,0.00480990053670471,-0.174386754080906,-0.0624898754631071,0.025235394489514,0.0654893890846244,0.106928129667564,0.143562784117776,-1.49650632802296,-1.27359098556388,-1.14629720234576,0.066353208383462,0.0973298276037851,0.129848687812552,47,50,53,100
"88",0.1,46,"highUnequal",0.488456,0.52642,0.553898,0.501462333333333,0.53362,0.558198,0.000775052853091022,0.00154838551718642,0.00243389727064428,0.000773680324798897,0.00256750849963966,0.00528061518824861,-0.169121908172592,-0.070125525317962,0.00498667079391077,0.0710488064948213,0.113334049942841,0.146006758144051,-1.47439263552277,-1.27250945775536,-1.14147493131868,0.0675565354612188,0.095753652125679,0.125345626514452,47,50,53,100
"89",0.1,47,"highUnequal",0.480463,0.5222,0.554105,0.494316333333333,0.53026,0.558297333333333,0.000932304788404744,0.00178234242066589,0.00278959974211071,0.0012506980611235,0.00296051274167144,0.00570930583800004,-0.189729253020337,-0.0759702072461075,0.0113228208676974,0.067557269398995,0.115321132901506,0.146736987199158,-1.4816562722737,-1.27229204605388,-1.13306005658437,0.0674005470564454,0.0990410028889149,0.129116118456604,47,50,53,100
"90",0.1,48,"highUnequal",0.469724,0.51636,0.553204,0.486014333333333,0.525353333333333,0.557774333333333,0.00112525231858257,0.00205537096092482,0.00318823339272186,0.00134542936930944,0.00344438245169933,0.00636573296909975,-0.206515718017022,-0.0820525418343278,0.00628399931432005,0.0720190694104074,0.115452166656417,0.146011940955078,-1.46971781305114,-1.27084840521081,-1.13771127483938,0.0706692325557912,0.0997603096339585,0.123053897953426,47,50,53,100
"91",0.1,49,"highUnequal",0.458575,0.5083,0.549932,0.476809,0.51906,0.555629666666667,0.00129827048270419,0.00237001411068345,0.00351832999159144,0.00178070672428233,0.00394982777265299,0.00694169612157278,-0.181789428575208,-0.0920754014720805,-0.00802133934095044,0.0769480149741745,0.118005310696045,0.150950596593744,-1.4403548513534,-1.27203968532491,-1.14898377292956,0.0700319089481974,0.0992122797185379,0.124333508642061,47,50,53,100
"92",0.1,50,"highUnequal",0.446565,0.4992,0.546051,0.466701,0.511293333333333,0.552239,0.00148957841370665,0.00265605321917309,0.00408977470068276,0.00219971519405901,0.00452030561740815,0.00767888521307194,-0.189209746463522,-0.100756646367395,-0.0167569153797772,0.0816016451968318,0.122221223158041,0.15192709510876,-1.43334565721223,-1.26471172980611,-1.13540444382098,0.0704421415286678,0.0992425579432223,0.123622255544181,47,50,53,100
"93",0.1,51,"highUnequal",0.432846,0.48874,0.539243,0.455805,0.502733333333333,0.548027333333333,0.00177772395090296,0.00300567107238848,0.00465194747276629,0.00257715128145142,0.00511169327775671,0.00872271075580408,-0.201513382779932,-0.10933447797824,-0.0292725945281388,0.0879816065452705,0.125892140263887,0.157424650228336,-1.43118870858999,-1.26022997566102,-1.12635316217909,0.0717253344576886,0.0990492119547929,0.122775358556942,47,50,53,100
"94",0.1,52,"highUnequal",0.419444,0.47688,0.531652,0.444758333333333,0.492653333333333,0.541598,0.00207309860162593,0.00345032058363076,0.00525913580878777,0.0029993583518313,0.00588865305074037,0.00980685791559739,-0.200096098393785,-0.114467048328657,-0.031729504953216,0.098097118678886,0.128919834420644,0.160572909766443,-1.40396347277598,-1.24596775199251,-1.1206780725912,0.0795072780509674,0.099793754424106,0.124420061650591,47,50,53,100
"95",0.1,53,"highUnequal",0.406603,0.46258,0.522115,0.433020333333333,0.481993333333333,0.534015,0.0023575771646655,0.00388441827507116,0.00603596363584548,0.00360900877203201,0.00682548211754522,0.0111666698995274,-0.203654652791442,-0.123065139023913,-0.0399775200912691,0.101008695802994,0.134192434000274,0.161125679283484,-1.40358690156543,-1.24582027578364,-1.13588528564795,0.0799883286979226,0.0996902128415007,0.120316446241812,47,50,53,100
"96",0.1,54,"highUnequal",0.393111,0.44944,0.511595,0.420973666666667,0.470386666666667,0.52518,0.00286868253873893,0.00444614103021434,0.00686090412147225,0.00429251267084895,0.00764214037482859,0.0123376353515837,-0.218149715468728,-0.12499019971299,-0.0542849643639225,0.103414723979283,0.138349931614979,0.166946883545977,-1.39449183463189,-1.23336571987707,-1.12719301089212,0.0787972709933627,0.100435734389659,0.117814137600222,47,50,53,100
"97",0.1,55,"highUnequal",0.379093,0.43518,0.499628,0.409529333333333,0.458413333333334,0.515701,0.00315802290423133,0.00509235160358286,0.00776045915752019,0.00493492432732454,0.00864623120855445,0.013850567686913,-0.215841058189013,-0.135838031684714,-0.0672336638568442,0.107991894538059,0.14170492000831,0.171802076238249,-1.37249719147416,-1.22705875705088,-1.1279409348865,0.0831224058143222,0.0993692491670514,0.114776088007029,47,50,53,100
"98",0.1,56,"highUnequal",0.365252,0.42136,0.487189,0.398916,0.44584,0.504433333333333,0.00364992753863114,0.00560533795678409,0.00870976887908172,0.00596826107875832,0.00974341145870062,0.0155356582152767,-0.215084860069978,-0.145799893695788,-0.07860009627863,0.112807580325151,0.147236543086686,0.174496586811447,-1.35178356555717,-1.22410104290356,-1.12272762081247,0.0840015457216022,0.100849469864761,0.112860092068105,47,50,53,100
"99",0.1,57,"highUnequal",0.35404,0.4061,0.472581,0.389206666666667,0.43344,0.492014666666667,0.00409508388421049,0.00630950784596876,0.00975017239161494,0.00655303490220419,0.0111870461073463,0.0166238227268039,-0.232469184215869,-0.154675835344853,-0.0830991960939765,0.119382777499373,0.153336593213428,0.181720290210258,-1.3459860251345,-1.21780425962896,-1.106134795464,0.0826479589433355,0.100225504779396,0.113125327893166,47,50,53,100
"100",0.1,58,"highUnequal",0.34314,0.39206,0.457554,0.379456333333333,0.421506666666666,0.479422666666667,0.00474733578219978,0.00711787500026453,0.0108011595420897,0.00750571601174468,0.0124802944669525,0.0181991311058679,-0.24927250499947,-0.167531228027929,-0.101807450958016,0.127441420722867,0.159045816107243,0.188093682990263,-1.34522130243397,-1.21012676740635,-1.11019412514429,0.0827246177002328,0.0994424093703349,0.112472936436888,47,50,53,100
"101",0.1,59,"highUnequal",0.333787,0.3791,0.444008,0.371657666666667,0.409986666666666,0.466228666666667,0.00550367879852462,0.00791251465767275,0.0119271681876027,0.00876535354338761,0.0139607881284487,0.0195833440485987,-0.259779052059036,-0.17626157274714,-0.110237154980966,0.132081027335101,0.164983086325011,0.194099904305902,-1.34080722740985,-1.19722358773567,-1.10140976872258,0.0821220507008556,0.0999499989635497,0.110691729717306,47,50,53,100
"102",0.1,60,"highUnequal",0.325441,0.36632,0.429436,0.363943,0.398646666666666,0.453164666666667,0.00622097507393672,0.00894022532851175,0.0130714314900659,0.00947458719689743,0.0154883477278723,0.0219610928815375,-0.272949562983518,-0.190099298494461,-0.119515937488248,0.133882560011485,0.17029930260563,0.196381475628179,-1.32809447180832,-1.19159340405063,-1.09602859719566,0.0832855500251315,0.100204624988872,0.110993027354922,47,50,53,100
"103",0.1,61,"highUnequal",0.318519,0.35674,0.414458,0.356966333333333,0.3888,0.439685333333333,0.00695462234516369,0.00997003330914053,0.0142678486847065,0.011205798150129,0.0174244015227156,0.0240537007911244,-0.27985825125068,-0.195875256736982,-0.136724238042989,0.139647201878606,0.176416622762174,0.201251375866481,-1.32778381677011,-1.18162433921337,-1.09590860259145,0.0827336297585462,0.0998620580091799,0.109787535744474,47,50,53,100
"104",0.1,62,"highUnequal",0.312427,0.34594,0.399782,0.351470333333333,0.38022,0.426191,0.00781777001829913,0.0111566538328161,0.0154967515221171,0.0126094903006613,0.019298818159724,0.0268412905151699,-0.277969225785394,-0.209352127950069,-0.144318001559308,0.14735675212378,0.181509127576765,0.20492035075913,-1.29900157921642,-1.1705975660266,-1.09249898132729,0.0844187269510336,0.100227266876339,0.109276348760022,47,50,53,100
"105",0.1,63,"highUnequal",0.307553,0.33694,0.386016,0.34719,0.372493333333334,0.414326,0.009020637394743,0.012244541077785,0.0168676816673714,0.014511818691224,0.021728120768451,0.0290444636448258,-0.285259454039468,-0.218662588043153,-0.152560558361379,0.153716876245226,0.187746241295958,0.210420243626245,-1.26457843046671,-1.15881495507438,-1.08348477468026,0.0843615036033676,0.099480230245946,0.108555450681243,47,50,53,100
"106",0.1,64,"highUnequal",0.303189,0.3285,0.373089,0.343647333333333,0.3658,0.402824666666667,0.00999553446923021,0.0135180774558032,0.018209929288826,0.0158058709608118,0.0237122677763541,0.0327957573786594,-0.294188535064303,-0.224580589573099,-0.164125186005644,0.154784647914329,0.191605567902042,0.215693231660852,-1.23874483570429,-1.14931906863561,-1.07589697128175,0.0840339358974804,0.0988381963321759,0.10863463732696,47,50,53,100
"107",0.1,65,"highUnequal",0.300087,0.32176,0.360988,0.341064333333333,0.3604,0.393322666666667,0.0110039235182328,0.0147526490802475,0.0196575008950603,0.0176648857696902,0.0255812042356316,0.0358625153928041,-0.301833120241138,-0.230317128274371,-0.173510128062263,0.158844858227035,0.196740991543707,0.219971942396241,-1.22855963671421,-1.14244467457084,-1.07387690907454,0.0843819514940053,0.098897960916814,0.109611861676197,47,50,53,100
"108",0.1,66,"highUnequal",0.296994,0.31564,0.351012,0.339155,0.3555,0.384875666666667,0.012036026372387,0.0161091454890006,0.0211640724980656,0.0191941472789077,0.0282683591104785,0.0382069202590602,-0.308784093282372,-0.240730856594799,-0.187516962223661,0.165600919182627,0.199625830955602,0.222289777461734,-1.22614038460547,-1.13127445103282,-1.06642095938018,0.0853887295734354,0.0996844733408377,0.109395358096135,47,50,53,100
"109",0.1,67,"highUnequal",0.29421,0.31104,0.342016,0.337729,0.351806666666666,0.377607666666667,0.0132630501459823,0.0175689124029809,0.0227951268616641,0.0208975879772846,0.030673044828451,0.0419227887276223,-0.316661767768192,-0.246746902192356,-0.193947476709244,0.171386307942616,0.205987130240076,0.227263795706453,-1.21395816327774,-1.12586385333245,-1.05868199503695,0.0857356052362608,0.0998770640365781,0.109598343055184,47,50,53,100
"110",0.1,68,"highUnequal",0.293068,0.30766,0.334187,0.337078333333333,0.349093333333333,0.370509,0.0142277075958732,0.0190473144838627,0.0245635827188395,0.0237548236737214,0.0328550334971451,0.0451001181151312,-0.325586584098337,-0.254556369563463,-0.204529084594803,0.175663791968488,0.207622243694829,0.228730366127146,-1.19503324786301,-1.11495619535407,-1.05811859517001,0.0857178093335765,0.0999456626204015,0.109515938727059,47,50,53,100
"111",0.1,69,"highUnequal",0.291904,0.30416,0.326924,0.3368,0.346773333333333,0.365433666666667,0.0155968747640541,0.0207704965490489,0.0261419453340403,0.0256593641737531,0.0359333511600039,0.0475469104678767,-0.32613686972849,-0.259974369141147,-0.214835786674152,0.180117596596932,0.209545518747763,0.231923413898436,-1.18738417243966,-1.10778607911586,-1.0541294198165,0.0858956479532245,0.0998661463624916,0.109847253986608,47,50,53,100
"112",0.1,70,"highUnequal",0.291299,0.30168,0.321688,0.336377333333333,0.34514,0.360879333333333,0.0169955404286709,0.0222936738260398,0.0278579598116122,0.0276421693056703,0.0387783520504734,0.0504523535415643,-0.329962073653793,-0.26898321954607,-0.223601782793156,0.183183060708192,0.211018753370669,0.234051181838427,-1.17887717908506,-1.09968678640922,-1.04569793155013,0.0863593486676987,0.0990438437968306,0.109758096502843,47,50,53,100
"113",0.1,71,"highUnequal",0.291019,0.3001,0.3168,0.336776333333333,0.343993333333333,0.357331666666667,0.0183882777458791,0.0239545022599567,0.0293603700503002,0.029688436191231,0.0418396220481013,0.0536120199384191,-0.333417402633558,-0.274091373906572,-0.227603520388073,0.187472316052937,0.214482602824192,0.234482361392694,-1.17555054057631,-1.09319721727947,-1.03663650357711,0.0870936257906192,0.0991999334826072,0.110398335959487,47,50,53,100
"114",0.1,72,"highUnequal",0.290534,0.29918,0.312594,0.337496,0.34344,0.354373333333333,0.0198351879300699,0.0258540304039972,0.0310804571116525,0.0325632839336688,0.0444397010315812,0.05745741536393,-0.338663500638833,-0.283859124784081,-0.234081200859605,0.188293436706298,0.216020937009955,0.236358724515877,-1.16020350940513,-1.0882703620329,-1.03224427991951,0.0867414864488465,0.0996126809777838,0.11017679158765,47,50,53,100
"115",0.1,73,"highUnequal",0.290595,0.29848,0.310153,0.338014333333333,0.34324,0.352393333333333,0.0213746639762433,0.0274232123429691,0.0331000175410831,0.0349184982347229,0.0472969086521638,0.0609795382183179,-0.348725472886235,-0.286900320737992,-0.23479696296237,0.192753942160019,0.217171569201381,0.237493986613504,-1.15582408817156,-1.0833894943505,-1.02945548888785,0.0872685282399372,0.0992115712629509,0.109814790676743,47,50,53,100
"116",0.1,74,"highUnequal",0.290951,0.29822,0.308318,0.338947666666667,0.343466666666666,0.350783,0.0227607462657859,0.0291219959725967,0.0346962507142504,0.037661549721982,0.0504644790092403,0.0641089537093054,-0.355329475474203,-0.290639924901697,-0.243666545991295,0.192715408487312,0.218222405540048,0.239901178257337,-1.15477844916447,-1.07827425935894,-1.02791154552198,0.0873644762552893,0.0992457420812019,0.109635283177399,47,50,53,100
"117",0.1,75,"highUnequal",0.291335,0.29826,0.306904,0.339984,0.343713333333334,0.349949333333333,0.0244117680179411,0.030711806514353,0.0362528055726376,0.0407652579347913,0.0540102898724565,0.0675668206608928,-0.358018325411235,-0.296030646258686,-0.250775234895205,0.195379678704988,0.219680916047098,0.239670320380844,-1.14682306496164,-1.07440963110253,-1.02574091514781,0.0878302072772332,0.0992102542970244,0.109358497770696,47,50,53,100
"118",0.1,76,"highUnequal",0.291632,0.29852,0.306572,0.341092666666667,0.344426666666667,0.349761333333333,0.0261442093867085,0.0325204109579776,0.0377481695526234,0.0438317554987603,0.057274914549506,0.0710525215558158,-0.363165927185639,-0.298451962951719,-0.256961975221435,0.1975442359571,0.221142388696664,0.240219082484668,-1.14437074197266,-1.07335874629394,-1.02125503659948,0.0874504654563362,0.0992731912695319,0.10898227694916,47,50,53,100
"119",0.1,77,"highUnequal",0.29232,0.29878,0.306785,0.342019666666667,0.345266666666666,0.349986666666667,0.0278520066694001,0.0341150456468126,0.0396313994848267,0.0471497701038552,0.0602637631095981,0.0736563721436635,-0.372865837997831,-0.30391429675963,-0.257899191199302,0.19763068695349,0.221503174804264,0.241269148000322,-1.14424604231947,-1.06975428158733,-1.01834308131517,0.0874833058426027,0.099319107687338,0.108846011887379,47,50,53,100
"120",0.1,78,"highUnequal",0.293137,0.29938,0.307069,0.343315333333333,0.346266666666667,0.350694666666667,0.0295532808751874,0.0356770839759804,0.0410432104318071,0.050686423882076,0.063875524071227,0.0770609116442083,-0.375124281639457,-0.310127627660146,-0.263737408254063,0.198292424067213,0.22085174925356,0.242410935301545,-1.143420241831,-1.06855771092756,-1.01651492893027,0.0871656707783251,0.0995287090233506,0.108710566757215,47,50,53,100
"121",0.1,79,"highUnequal",0.294312,0.30012,0.307702,0.344441,0.347253333333333,0.351148,0.0310757236683856,0.0373417121625199,0.0430103395611513,0.0541526790338819,0.0666448467221037,0.0795405705124377,-0.380590145390161,-0.316605165344136,-0.26835748843817,0.199626358405642,0.222287148776969,0.242463609610218,-1.13992546955726,-1.06642884838157,-1.01235438957026,0.0874791922320493,0.0994866828789439,0.108525710203449,47,50,53,100
"122",0.1,80,"highUnequal",0.295137,0.30084,0.307825,0.345627666666667,0.348386666666667,0.351876,0.0329042835433398,0.0390255478714153,0.0447640227225553,0.0578003049570426,0.0701287732358137,0.0828988437849274,-0.385236698213647,-0.321495143111826,-0.271832241772101,0.19911324390382,0.222560393355442,0.243777549854131,-1.13981773059464,-1.06588038164812,-1.01078297264909,0.0874024921863736,0.099522074460702,0.108853029464516,47,50,53,100
"123",0.1,81,"highUnequal",0.295405,0.30174,0.308652,0.346838,0.349526666666666,0.35283,0.0344777601293657,0.0407561454358632,0.0462295336564939,0.0612963211877451,0.0730477168435948,0.086282457265996,-0.389745608213559,-0.326526918493505,-0.277933834592993,0.200305906989627,0.223253383948292,0.244695558039767,-1.13595706741442,-1.06401879069373,-1.01093742560837,0.0874588097703669,0.0997009145412773,0.108873608284843,47,50,53,100
