"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"330337",769,769,6631,18335,24966,0.26524,0.244466666666667,0.24966,9110,25202,2639,7372,10011,0.10556,0.0982933333333333,0.10011,3778,11422,15200,0.15112,0.152293333333333,0.152,988,2777,408,1108,4460,14116,4222,11837,16059,0.16888,0.157826666666667,0.16059,11430,35672,14939,45356,60295,0.59756,0.604746666666667,0.60295,825,5773,6598,0.033,0.0769733333333333,0.06598,4604,26677,31281,0.18416,0.355693333333333,0.31281,5429,32450,115,886,0.0211825382206668,0.0273035439137134,28,119,0.00515748756677104,0.00366718027734977,143,1005,0.0263400257874378,0.0309707241910632,0.0654508132006948,0.0765567751833394,0.10165699665429,-1.33252525252525,-0.207663484945038,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",66,TRUE,"highUnequal",1.43252525252525,0.307663484945038,1.39797606572595,0.284220260128378,1.27718657624761,0.322230547413074,1.25879195296125,0.341671436144716,0.16059,0.32779,0.53459,66,76,0.1,0.2,0.07,6,140504983,6.00502
"330685",64,64,6847,18727,25574,0.27388,0.249693333333333,0.25574,9515,25749,2786,7557,10343,0.11144,0.10076,0.10343,3916,11284,15200,0.15664,0.150453333333333,0.152,1032,2807,405,1161,4508,14838,4518,12179,16697,0.18072,0.162386666666667,0.16697,10975,34405,14530,43998,58528,0.5812,0.58664,0.58528,2229,5976,8205,0.08916,0.07968,0.08205,8578,25711,34289,0.34312,0.342813333333333,0.34289,10807,31687,339,908,0.0313685574164893,0.0286552845015306,45,105,0.00416396779864902,0.00331366175403162,384,1013,0.0355325252151383,0.0319689462555622,0.101446067581526,0.109778491883238,0.140099165095821,0.106325706594886,0.105526262436809,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",63,TRUE,"equal",-0.0063257065948856,-0.00552626243680862,-0.00487963901335997,0.00425222944642945,-0.000147585916086851,-0.0258392766554266,-0.00124084294154736,0.0123759443778061,0.16697,0.33648,0.53827,63,73,0.1,0.2,0.07,60,600080946,6.00502
"331036",415,415,6847,18727,25574,0.27388,0.249693333333333,0.25574,9515,25749,2786,7557,10343,0.11144,0.10076,0.10343,3916,11284,15200,0.15664,0.150453333333333,0.152,1032,2807,405,1161,4508,14838,4518,12179,16697,0.18072,0.162386666666667,0.16697,10975,34405,14530,43998,58528,0.5812,0.58664,0.58528,1232,5976,7208,0.04928,0.07968,0.07208,5479,25711,31190,0.21916,0.342813333333333,0.3119,6711,31687,186,908,0.0277156906571301,0.0286552845015306,40,105,0.00596036358217851,0.00331366175403162,226,1013,0.0336760542393086,0.0319689462555622,0.101446067581526,0.109778491883238,0.140099165095821,-0.616883116883117,-0.0336707165107462,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",63,TRUE,"modUnequal",0.716883116883117,0.133670716510746,0.718329184464643,0.143449208393984,0.688979895755771,0.154130679309511,0.68788663873031,0.192345900342744,0.16697,0.33648,0.53827,63,73,0.1,0.2,0.07,60,600080946,6.00502
"331387",766,766,6847,18727,25574,0.27388,0.249693333333333,0.25574,9515,25749,2786,7557,10343,0.11144,0.10076,0.10343,3916,11284,15200,0.15664,0.150453333333333,0.152,1032,2807,405,1161,4508,14838,4518,12179,16697,0.18072,0.162386666666667,0.16697,10975,34405,14530,43998,58528,0.5812,0.58664,0.58528,900,5976,6876,0.036,0.07968,0.06876,4384,25711,30095,0.17536,0.342813333333333,0.30095,5284,31687,123,908,0.0232778198334595,0.0286552845015306,29,105,0.00548826646479939,0.00331366175403162,152,1013,0.0287660862982589,0.0319689462555622,0.101446067581526,0.109778491883238,0.140099165095821,-1.21333333333333,-0.132190891058302,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",63,TRUE,"highUnequal",1.31333333333333,0.232190891058302,1.31477940091486,0.24196938294154,1.27644059153493,0.300327760431089,1.27534733450947,0.338542981464322,0.16697,0.33648,0.53827,63,73,0.1,0.2,0.07,60,600080946,6.00502
"331742",68,68,7273,19640,26913,0.29092,0.261866666666667,0.26913,10215,27663,2991,8018,11009,0.11964,0.106906666666667,0.11009,3773,11427,15200,0.15092,0.15236,0.152,1078,3003,431,1153,4132,13061,4881,13291,18172,0.19524,0.177213333333333,0.18172,10650,34269,14520,44712,59232,0.5808,0.59616,0.59232,2434,6654,9088,0.09736,0.08872,0.09088,8791,26344,35135,0.35164,0.351253333333333,0.35135,11225,32998,358,1076,0.0318930957683742,0.0326080368507182,52,155,0.00463251670378619,0.00469725437905328,410,1231,0.0365256124721604,0.0373052912297715,0.0923308065287167,0.115716808292872,0.153753225031151,0.0887428101889894,0.0877396801212502,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",67,TRUE,"equal",0.0112571898110106,0.0122603198787498,0.00358799633972728,0.027977128171622,0.00539401601348502,-0.018317889238067,0.00729574185716975,0.0368383957238525,0.18172,0.33607,0.53953,67,76,0.1,0.2,0.07,61,691433436,6.00482
"332093",419,419,7273,19640,26913,0.29092,0.261866666666667,0.26913,10215,27663,2991,8018,11009,0.11964,0.106906666666667,0.11009,3773,11427,15200,0.15092,0.15236,0.152,1078,3003,431,1153,4132,13061,4881,13291,18172,0.19524,0.177213333333333,0.18172,10650,34269,14520,44712,59232,0.5808,0.59616,0.59232,1263,6654,7917,0.05052,0.08872,0.07917,5595,26344,31939,0.2238,0.351253333333333,0.31939,6858,32998,184,1076,0.0268299795858851,0.0326080368507182,45,155,0.00656167979002625,0.00469725437905328,229,1231,0.0333916593759113,0.0373052912297715,0.0923308065287167,0.115716808292872,0.153753225031151,-0.756136183689628,-0.118916863165442,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",67,TRUE,"modUnequal",0.856136183689628,0.218916863165442,0.848466990218344,0.234633671458314,0.763569492837786,0.199023593387117,0.76547121868147,0.254179878349036,0.18172,0.33607,0.53953,67,76,0.1,0.2,0.07,61,691433436,6.00482
"332444",770,770,7273,19640,26913,0.29092,0.261866666666667,0.26913,10215,27663,2991,8018,11009,0.11964,0.106906666666667,0.11009,3773,11427,15200,0.15092,0.15236,0.152,1078,3003,431,1153,4132,13061,4881,13291,18172,0.19524,0.177213333333333,0.18172,10650,34269,14520,44712,59232,0.5808,0.59616,0.59232,995,6654,7649,0.0398,0.08872,0.07649,4444,26344,30788,0.17776,0.351253333333333,0.30788,5439,32998,134,1076,0.0246368817797389,0.0326080368507182,30,155,0.00551571980143409,0.00469725437905328,164,1231,0.030152601581173,0.0373052912297715,0.0923308065287167,0.115716808292872,0.153753225031151,-1.22914572864322,-0.128111556873344,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",67,TRUE,"highUnequal",1.32914572864322,0.228111556873344,1.32147653517193,0.243828365166216,1.27790167257983,0.293253393952504,1.27980339842351,0.348409678914423,0.18172,0.33607,0.53953,67,76,0.1,0.2,0.07,61,691433436,6.00482
"332794",67,67,7253,19897,27150,0.29012,0.265293333333333,0.2715,10213,27642,2998,8051,11049,0.11992,0.107346666666667,0.11049,3797,11403,15200,0.15188,0.15204,0.152,1058,3061,438,1215,4207,13320,4975,13106,18081,0.199,0.174746666666667,0.18081,10579,34029,14357,44442,58799,0.57428,0.59256,0.58799,2471,6533,9004,0.09884,0.0871066666666667,0.09004,8691,26285,34976,0.34764,0.350466666666667,0.34976,11162,32818,370,975,0.0331481813295108,0.0297093058687306,48,135,0.00430030460490951,0.00411359619720885,418,1110,0.0374484859344204,0.0338229020659394,0.121876046901173,0.14896546546241,0.18102148463083,0.118710373667881,0.125818359240732,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",66,TRUE,"equal",-0.0187103736678807,-0.0258183592407325,0.00316567323329187,0.023147106221677,0.00981225646475373,-0.0144648652540863,0.00670717272383181,0.0286252841722241,0.18081,0.33369,0.53605,66,75,0.1,0.2,0.07,62,900742421,6.00502
"333145",418,418,7253,19897,27150,0.29012,0.265293333333333,0.2715,10213,27642,2998,8051,11049,0.11992,0.107346666666667,0.11049,3797,11403,15200,0.15188,0.15204,0.152,1058,3061,438,1215,4207,13320,4975,13106,18081,0.199,0.174746666666667,0.18081,10579,34029,14357,44442,58799,0.57428,0.59256,0.58799,1432,6533,7965,0.05728,0.0871066666666667,0.07965,5413,26285,31698,0.21652,0.350466666666667,0.31698,6845,32818,225,975,0.0328707085463842,0.0297093058687306,35,135,0.00511322132943755,0.00411359619720885,260,1110,0.0379839298758218,0.0338229020659394,0.121876046901173,0.14896546546241,0.18102148463083,-0.520716945996276,0.0604937231868549,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",66,TRUE,"modUnequal",0.620716945996276,0.0395062768131451,0.642592992897448,0.0884717422755547,0.668009768009768,0.112482255019875,0.664904684268846,0.155572404446186,0.18081,0.33369,0.53605,66,75,0.1,0.2,0.07,62,900742421,6.00502
"333496",769,769,7253,19897,27150,0.29012,0.265293333333333,0.2715,10213,27642,2998,8051,11049,0.11992,0.107346666666667,0.11049,3797,11403,15200,0.15188,0.15204,0.152,1058,3061,438,1215,4207,13320,4975,13106,18081,0.199,0.174746666666667,0.18081,10579,34029,14357,44442,58799,0.57428,0.59256,0.58799,1005,6533,7538,0.0402,0.0871066666666667,0.07538,4509,26285,30794,0.18036,0.350466666666667,0.30794,5514,32818,144,975,0.0261153427638738,0.0297093058687306,46,135,0.0083424011606819,0.00411359619720885,190,1110,0.0344577439245557,0.0338229020659394,0.121876046901173,0.14896546546241,0.18102148463083,-1.16683250414594,-0.115112926900593,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",66,TRUE,"highUnequal",1.26683250414594,0.215112926900593,1.28870855104711,0.264078392363003,1.25759408602151,0.291458192967471,1.25448900228058,0.334548342393782,0.18081,0.33369,0.53605,66,75,0.1,0.2,0.07,62,900742421,6.00502
"333852",72,72,6800,18098,24898,0.272,0.241306666666667,0.24898,9389,25024,2733,7304,10037,0.10932,0.0973866666666667,0.10037,3889,11311,15200,0.15556,0.150813333333333,0.152,1095,2694,454,1091,3988,12846,4375,11795,16170,0.175,0.157266666666667,0.1617,11619,37124,15381,46831,62212,0.61524,0.624413333333333,0.62212,2119,5866,7985,0.08476,0.0782133333333333,0.07985,9250,28037,37287,0.37,0.373826666666667,0.37287,11369,33903,329,884,0.0289383411029994,0.0260743886971654,34,110,0.00299058844225526,0.00324455062973778,363,994,0.0319289295452546,0.0293189393269032,0.101333333333333,0.114535756229848,0.15621096864562,0.0772376907346233,0.086683522412733,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",71,TRUE,"equal",0.0227623092653767,0.013316477587267,0.02409564259871,0.0278522338171147,-0.0287488439688201,-0.0737358185039516,-0.018110395246781,-0.0145153653606716,0.1617,0.34491,0.53537,71,82,0.1,0.2,0.07,63,787844535,6.00474
"334203",423,423,6800,18098,24898,0.272,0.241306666666667,0.24898,9389,25024,2733,7304,10037,0.10932,0.0973866666666667,0.10037,3889,11311,15200,0.15556,0.150813333333333,0.152,1095,2694,454,1091,3988,12846,4375,11795,16170,0.175,0.157266666666667,0.1617,11619,37124,15381,46831,62212,0.61524,0.624413333333333,0.62212,1174,5866,7040,0.04696,0.0782133333333333,0.0704,5921,28037,33958,0.23684,0.373826666666667,0.33958,7095,33903,177,884,0.0249471458773784,0.0260743886971654,40,110,0.00563777307963354,0.00324455062973778,217,994,0.030584918957012,0.0293189393269032,0.101333333333333,0.114535756229848,0.15621096864562,-0.665530948324815,-0.0552065568746192,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",71,TRUE,"modUnequal",0.765530948324815,0.155206556874619,0.766864281658149,0.169742313104467,0.664531435349941,0.130875688171062,0.67516988407198,0.190096141314342,0.1617,0.34491,0.53537,71,82,0.1,0.2,0.07,63,787844535,6.00474
"334554",774,774,6800,18098,24898,0.272,0.241306666666667,0.24898,9389,25024,2733,7304,10037,0.10932,0.0973866666666667,0.10037,3889,11311,15200,0.15556,0.150813333333333,0.152,1095,2694,454,1091,3988,12846,4375,11795,16170,0.175,0.157266666666667,0.1617,11619,37124,15381,46831,62212,0.61524,0.624413333333333,0.62212,882,5866,6748,0.03528,0.0782133333333333,0.06748,4837,28037,32874,0.19348,0.373826666666667,0.32874,5719,33903,152,884,0.026578073089701,0.0260743886971654,25,110,0.00437139360027977,0.00324455062973778,177,994,0.0309494666899808,0.0293189393269032,0.101333333333333,0.114535756229848,0.15621096864562,-1.21693121693122,-0.147408384951631,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",71,TRUE,"highUnequal",1.31693121693122,0.247408384951631,1.31826455026455,0.261944141181479,1.21667469106082,0.283067293803933,1.22731313978286,0.342287746947213,0.1617,0.34491,0.53537,71,82,0.1,0.2,0.07,63,787844535,6.00474
"334896",63,63,7514,20102,27616,0.30056,0.268026666666667,0.27616,10472,28058,3053,8289,11342,0.12212,0.11052,0.11342,3768,11432,15200,0.15072,0.152426666666667,0.152,1152,3108,476,1290,4482,14152,4959,13366,18325,0.19836,0.178213333333333,0.18325,10041,32785,13927,43090,57017,0.55708,0.574533333333333,0.57017,2491,6586,9077,0.09964,0.0878133333333333,0.09077,8129,25169,33298,0.32516,0.335586666666667,0.33298,10620,31755,390,1050,0.0367231638418079,0.0330656589513462,54,118,0.00508474576271186,0.00371595024405605,444,1168,0.0418079096045198,0.0367816091954023,0.101566175976339,0.128859048467566,0.174515111146417,0.118693964940452,0.146076114386857,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",62,TRUE,"equal",-0.0186939649404524,-0.0460761143868572,-0.017127788964113,-0.0172170659192908,-0.0114829533570383,-0.0586598436278711,-0.01909787994456,-0.0155224549623045,0.18325,0.33554,0.53411,62,71,0.1,0.2,0.07,64,118340646,6.00466
"335247",414,414,7514,20102,27616,0.30056,0.268026666666667,0.27616,10472,28058,3053,8289,11342,0.12212,0.11052,0.11342,3768,11432,15200,0.15072,0.152426666666667,0.152,1152,3108,476,1290,4482,14152,4959,13366,18325,0.19836,0.178213333333333,0.18325,10041,32785,13927,43090,57017,0.55708,0.574533333333333,0.57017,1364,6586,7950,0.05456,0.0878133333333333,0.0795,5153,25169,30322,0.20612,0.335586666666667,0.30322,6517,31755,232,1050,0.0355992020868498,0.0330656589513462,38,118,0.00583090379008746,0.00371595024405605,270,1168,0.0414301058769372,0.0367816091954023,0.101566175976339,0.128859048467566,0.174515111146417,-0.609481915933529,0.0114434050452372,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",62,TRUE,"modUnequal",0.709481915933529,0.0885565949547628,0.711048091909868,0.117415643422329,0.715823507036896,0.133457230255558,0.708208580449374,0.176594618921125,0.18325,0.33554,0.53411,62,71,0.1,0.2,0.07,64,118340646,6.00466
"335598",765,765,7514,20102,27616,0.30056,0.268026666666667,0.27616,10472,28058,3053,8289,11342,0.12212,0.11052,0.11342,3768,11432,15200,0.15072,0.152426666666667,0.152,1152,3108,476,1290,4482,14152,4959,13366,18325,0.19836,0.178213333333333,0.18325,10041,32785,13927,43090,57017,0.55708,0.574533333333333,0.57017,1013,6586,7599,0.04052,0.0878133333333333,0.07599,4224,25169,29393,0.16896,0.335586666666667,0.29393,5237,31755,162,1050,0.0309337406912354,0.0330656589513462,36,118,0.00687416459805232,0.00371595024405605,198,1168,0.0378079052892878,0.0367816091954023,0.101566175976339,0.128859048467566,0.174515111146417,-1.16716025008226,-0.0911142551965693,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",62,TRUE,"highUnequal",1.26716025008226,0.191114255196569,1.2687264260586,0.219973303664136,1.19158050221566,0.225535771791077,1.18396557562814,0.268673160456643,0.18325,0.33554,0.53411,62,71,0.1,0.2,0.07,64,118340646,6.00466
"335948",62,62,6437,17437,23874,0.25748,0.232493333333333,0.23874,8826,23820,2533,6902,9435,0.10132,0.0920266666666667,0.09435,3849,11351,15200,0.15396,0.151346666666667,0.152,948,2631,392,1006,4915,15849,4101,11067,15168,0.16404,0.14756,0.15168,11255,35325,14543,44168,58711,0.58172,0.588906666666667,0.58711,1998,5476,7474,0.07992,0.0730133333333333,0.07474,8426,25502,33928,0.33704,0.340026666666667,0.33928,10424,30978,306,831,0.0293553338449731,0.02682548905675,44,120,0.00422102839600921,0.00387371683129963,350,951,0.0335763622409824,0.0306992058880496,0.100463301633748,0.111440712438389,0.140188064533999,0.0864197530864198,0.0944442992125527,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",61,TRUE,"equal",0.0135802469135802,0.0055557007874473,0.014043548547328,0.0169964132258368,0.00526315789473678,-0.0253352165132087,0.0142417350680935,0.0325159601094819,0.15168,0.33491,0.53855,61,72,0.1,0.2,0.07,65,949494210,6.00566
"336299",413,413,6437,17437,23874,0.25748,0.232493333333333,0.23874,8826,23820,2533,6902,9435,0.10132,0.0920266666666667,0.09435,3849,11351,15200,0.15396,0.151346666666667,0.152,948,2631,392,1006,4915,15849,4101,11067,15168,0.16404,0.14756,0.15168,11255,35325,14543,44168,58711,0.58172,0.588906666666667,0.58711,1122,5476,6598,0.04488,0.0730133333333333,0.06598,5316,25502,30818,0.21264,0.340026666666667,0.30818,6438,30978,163,831,0.025318421870146,0.02682548905675,24,120,0.00372786579683131,0.00387371683129963,187,951,0.0290462876669773,0.0306992058880496,0.100463301633748,0.111440712438389,0.140188064533999,-0.626856803327391,-0.0173755901288228,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",61,TRUE,"modUnequal",0.726856803327391,0.117375590128823,0.727320104961139,0.128816302567212,0.726939084373818,0.164302642623655,0.735917661547174,0.222153819246345,0.15168,0.33491,0.53855,61,72,0.1,0.2,0.07,65,949494210,6.00566
"336650",764,764,6437,17437,23874,0.25748,0.232493333333333,0.23874,8826,23820,2533,6902,9435,0.10132,0.0920266666666667,0.09435,3849,11351,15200,0.15396,0.151346666666667,0.152,948,2631,392,1006,4915,15849,4101,11067,15168,0.16404,0.14756,0.15168,11255,35325,14543,44168,58711,0.58172,0.588906666666667,0.58711,792,5476,6268,0.03168,0.0730133333333333,0.06268,4248,25502,29750,0.16992,0.340026666666667,0.2975,5040,30978,119,831,0.0236111111111111,0.02682548905675,39,120,0.00773809523809524,0.00387371683129963,158,951,0.0313492063492063,0.0306992058880496,0.100463301633748,0.111440712438389,0.140188064533999,-1.3047138047138,-0.151724285439288,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",61,TRUE,"highUnequal",1.4047138047138,0.251724285439288,1.40517710634755,0.263164997877678,1.35840336134454,0.347226948210273,1.36738193851789,0.405078124832963,0.15168,0.33491,0.53855,61,72,0.1,0.2,0.07,65,949494210,6.00566
"337004",65,65,7288,19782,27070,0.29152,0.26376,0.2707,10188,27598,2925,7978,10903,0.117,0.106373333333333,0.10903,3776,11424,15200,0.15104,0.15232,0.152,1117,3063,468,1188,4306,13609,4810,13022,17832,0.1924,0.173626666666667,0.17832,10503,33786,14262,44207,58469,0.57048,0.589426666666667,0.58469,2379,6462,8841,0.09516,0.08616,0.08841,8378,25824,34202,0.33512,0.34432,0.34202,10757,32286,351,1046,0.032629915403923,0.032397943381032,45,122,0.00418332248768244,0.00377872762187945,396,1168,0.0368132378916055,0.0361766710029115,0.0975744975744974,0.126582270980217,0.158393264786445,0.0945775535939469,0.118769835503031,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",64,TRUE,"equal",0.00542244640605308,-0.0187698355030307,0.0029969439805505,0.00781243547718635,0.00677239605657956,-0.0318500241297731,0.00771267182125057,0.0247804832628019,0.17832,0.3316,0.5359,64,73,0.1,0.2,0.07,66,333224792,6.00514
"337355",416,416,7288,19782,27070,0.29152,0.26376,0.2707,10188,27598,2925,7978,10903,0.117,0.106373333333333,0.10903,3776,11424,15200,0.15104,0.15232,0.152,1117,3063,468,1188,4306,13609,4810,13022,17832,0.1924,0.173626666666667,0.17832,10503,33786,14262,44207,58469,0.57048,0.589426666666667,0.58469,1346,6462,7808,0.05384,0.08616,0.07808,5413,25824,31237,0.21652,0.34432,0.31237,6759,32286,180,1046,0.0266311584553928,0.032397943381032,50,122,0.00739754401538689,0.00377872762187945,230,1168,0.0340287024707797,0.0361766710029115,0.0975744975744974,0.126582270980217,0.158393264786445,-0.600297176820208,-0.00632070377878557,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",64,TRUE,"modUnequal",0.700297176820208,0.106320703778786,0.697871674394706,0.132902974759003,0.702044680045437,0.142466314606775,0.702984955810108,0.19909682199935,0.17832,0.3316,0.5359,64,73,0.1,0.2,0.07,66,333224792,6.00514
"337706",767,767,7288,19782,27070,0.29152,0.26376,0.2707,10188,27598,2925,7978,10903,0.117,0.106373333333333,0.10903,3776,11424,15200,0.15104,0.15232,0.152,1117,3063,468,1188,4306,13609,4810,13022,17832,0.1924,0.173626666666667,0.17832,10503,33786,14262,44207,58469,0.57048,0.589426666666667,0.58469,948,6462,7410,0.03792,0.08616,0.0741,4256,25824,30080,0.17024,0.34432,0.3008,5204,32286,139,1046,0.0267102229054573,0.032397943381032,24,122,0.00461183704842429,0.00377872762187945,163,1168,0.0313220599538816,0.0361766710029115,0.0975744975744974,0.126582270980217,0.158393264786445,-1.27215189873418,-0.123405957366712,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",64,TRUE,"highUnequal",1.37215189873418,0.223405957366712,1.36972639630867,0.249988228346929,1.30249869859448,0.269463437650494,1.30343897435915,0.326093945043069,0.17832,0.3316,0.5359,64,73,0.1,0.2,0.07,66,333224792,6.00514
"338060",68,68,6382,17227,23609,0.25528,0.229693333333333,0.23609,8716,23432,2495,6752,9247,0.0998,0.0900266666666667,0.09247,3840,11360,15200,0.1536,0.151466666666667,0.152,1001,2583,405,1037,4527,14252,4014,10779,14793,0.16056,0.14372,0.14793,11751,37312,15207,46442,61649,0.60828,0.619226666666667,0.61649,1920,5222,7142,0.0768,0.0696266666666667,0.07142,9117,27350,36467,0.36468,0.364666666666667,0.36467,11037,32572,310,830,0.0280873425749751,0.0254820090875599,35,107,0.00317115158104557,0.00328503008719145,345,937,0.0312584941560207,0.0287670391747513,0.104882909815645,0.120706757432918,0.154278441780954,0.0934027777777776,0.0933696297989032,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",67,TRUE,"equal",0.00659722222222239,0.00663037020109683,0.0114801320378678,0.0273371276340144,-0.018165033375941,-0.0524599763217553,-0.00769646872588159,0.0072360512078814,0.14793,0.32988,0.53552,67,78,0.1,0.2,0.07,67,48172912,6.0049
"338411",419,419,6382,17227,23609,0.25528,0.229693333333333,0.23609,8716,23432,2495,6752,9247,0.0998,0.0900266666666667,0.09247,3840,11360,15200,0.1536,0.151466666666667,0.152,1001,2583,405,1037,4527,14252,4014,10779,14793,0.16056,0.14372,0.14793,11751,37312,15207,46442,61649,0.60828,0.619226666666667,0.61649,1109,5222,6331,0.04436,0.0696266666666667,0.06331,5770,27350,33120,0.2308,0.364666666666667,0.3312,6879,32572,153,830,0.0222416048844309,0.0254820090875599,26,107,0.0037796191306876,0.00328503008719145,179,937,0.0260212240151185,0.0287670391747513,0.104882909815645,0.120706757432918,0.154278441780954,-0.569582206191765,0.00660080478320146,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",67,TRUE,"modUnequal",0.669582206191765,0.0933991952167985,0.67446511600741,0.114105952649716,0.624616329036218,0.0946701237888579,0.635084893686278,0.154366151318495,0.14793,0.32988,0.53552,67,78,0.1,0.2,0.07,67,48172912,6.0049
