"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"18325",205,205,10397,27826,38223,0.41588,0.371013333333333,0.38223,12758,34234,4007,10738,14745,0.16028,0.143173333333333,0.14745,3775,11425,15200,0.151,0.152333333333333,0.152,1555,4178,595,1586,4318,14460,5543,14844,20387,0.22172,0.19792,0.20387,7922,26298,12576,38736,51312,0.50304,0.51648,0.51312,1391,7046,8437,0.05564,0.0939466666666667,0.08437,4632,22076,26708,0.18528,0.294346666666667,0.26708,6023,29122,221,1211,0.0366926780674083,0.0415836824393929,29,76,0.00481487630748796,0.00260971087150608,250,1287,0.0415075543748962,0.044193393310899,0.107342594263034,0.130571597386301,0.193288618725959,-0.688473520249221,-0.0628296809831119,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"modUnequal",0.788473520249221,0.162829680983112,0.795816114512256,0.193401278369413,0.698639455782313,0.135053767423485,0.700322826415766,0.191493946272701,0.20387,0.37973,0.57176,53,60,0.1,0.2,0.1,45,473307843,6.00488
"18476",356,356,10397,27826,38223,0.41588,0.371013333333333,0.38223,12758,34234,4007,10738,14745,0.16028,0.143173333333333,0.14745,3775,11425,15200,0.151,0.152333333333333,0.152,1555,4178,595,1586,4318,14460,5543,14844,20387,0.22172,0.19792,0.20387,7922,26298,12576,38736,51312,0.50304,0.51648,0.51312,1070,7046,8116,0.0428,0.0939466666666667,0.08116,3670,22076,25746,0.1468,0.294346666666667,0.25746,4740,29122,167,1211,0.0352320675105485,0.0415836824393929,21,76,0.00443037974683544,0.00260971087150608,188,1287,0.039662447257384,0.044193393310899,0.107342594263034,0.130571597386301,0.193288618725959,-1.19501557632399,-0.0947237495618367,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"highUnequal",1.29501557632399,0.194723749561837,1.30235817058702,0.225295346948138,1.25764083411142,0.259748264433151,1.25932420474488,0.316188443282367,0.20387,0.37973,0.57176,53,60,0.1,0.2,0.1,45,473307843,6.00488
"18625",52,52,10635,28464,39099,0.4254,0.37952,0.39099,13120,35063,4109,11247,15356,0.16436,0.14996,0.15356,3833,11367,15200,0.15332,0.15156,0.152,1632,4253,629,1662,4301,14859,5735,15547,21282,0.2294,0.207293333333333,0.21282,7577,25070,12239,37431,49670,0.48956,0.49908,0.4967,2726,7254,9980,0.10904,0.09672,0.0998,6963,21454,28417,0.27852,0.286053333333333,0.28417,9689,28708,443,1230,0.0457219527298999,0.0428451999442664,39,97,0.0040251831974404,0.00337884910129581,482,1327,0.0497471359273403,0.0462240490455622,0.0963673350770125,0.113604216879663,0.180675145338475,0.112986060161409,0.136345940650306,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"equal",-0.0129860601614087,-0.036345940650306,-0.0166187250843962,-0.022741723770643,-0.00251085520105729,-0.0510627835218713,0.00117315543320018,0.00820649305785981,0.21282,0.38852,0.57164,51,58,0.1,0.2,0.1,46,781854991,6.0055
"18776",203,203,10635,28464,39099,0.4254,0.37952,0.39099,13120,35063,4109,11247,15356,0.16436,0.14996,0.15356,3833,11367,15200,0.15332,0.15156,0.152,1632,4253,629,1662,4301,14859,5735,15547,21282,0.2294,0.207293333333333,0.21282,7577,25070,12239,37431,49670,0.48956,0.49908,0.4967,1533,7254,8787,0.06132,0.09672,0.08787,4363,21454,25817,0.17452,0.286053333333333,0.25817,5896,28708,247,1230,0.0418928086838535,0.0428451999442664,25,97,0.00424016282225237,0.00337884910129581,272,1327,0.0461329715061058,0.0462240490455622,0.0963673350770125,0.113604216879663,0.180675145338475,-0.577299412915851,0.037695906793345,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"modUnequal",0.677299412915851,0.062304093206655,0.673666747992864,0.075908310086318,0.672089947089947,0.0970703253638938,0.675773957724204,0.156339601943625,0.21282,0.38852,0.57164,51,58,0.1,0.2,0.1,46,781854991,6.0055
"18927",354,354,10635,28464,39099,0.4254,0.37952,0.39099,13120,35063,4109,11247,15356,0.16436,0.14996,0.15356,3833,11367,15200,0.15332,0.15156,0.152,1632,4253,629,1662,4301,14859,5735,15547,21282,0.2294,0.207293333333333,0.21282,7577,25070,12239,37431,49670,0.48956,0.49908,0.4967,1097,7254,8351,0.04388,0.09672,0.08351,3398,21454,24852,0.13592,0.286053333333333,0.24852,4495,28708,180,1230,0.0400444938820912,0.0428451999442664,26,97,0.00578420467185762,0.00337884910129581,206,1327,0.0458286985539488,0.0462240490455622,0.0963673350770125,0.113604216879663,0.180675145338475,-1.20419325432999,-0.0473359762580372,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"highUnequal",1.30419325432999,0.147335976258037,1.300560589407,0.1609401931377,1.28876611418048,0.219812704889847,1.29245012481474,0.279081981469578,0.21282,0.38852,0.57164,51,58,0.1,0.2,0.1,46,781854991,6.0055
"19078",52,52,8998,24563,33561,0.35992,0.327506666666667,0.33561,10847,29452,3244,9158,12402,0.12976,0.122106666666667,0.12402,3807,11393,15200,0.15228,0.151906666666667,0.152,1380,3740,495,1420,5311,16790,4437,12363,16800,0.17748,0.16484,0.168,8841,28749,12878,39558,52436,0.51512,0.52744,0.52436,2084,5815,7899,0.08336,0.0775333333333333,0.07899,7288,22410,29698,0.29152,0.2988,0.29698,9372,28225,381,1045,0.0406530089628681,0.0370239149689991,22,62,0.00234741784037559,0.00219663418954827,403,1107,0.0430004268032437,0.0392205491585474,0.0712192923146271,0.0929138515416172,0.143133649520361,0.0698976327575177,0.0925587613837734,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"equal",0.0301023672424823,0.00744123861622661,0.00132165955710939,0.000355090157843851,-0.00156617597633932,-0.0582695105317244,-0.0144395514951527,-0.0114665357362609,0.168,0.36631,0.57396,51,59,0.1,0.2,0.1,47,705962817,6.00564
"19229",203,203,8998,24563,33561,0.35992,0.327506666666667,0.33561,10847,29452,3244,9158,12402,0.12976,0.122106666666667,0.12402,3807,11393,15200,0.15228,0.151906666666667,0.152,1380,3740,495,1420,5311,16790,4437,12363,16800,0.17748,0.16484,0.168,8841,28749,12878,39558,52436,0.51512,0.52744,0.52436,1180,5815,6995,0.0472,0.0775333333333333,0.06995,4526,22410,26936,0.18104,0.2988,0.26936,5706,28225,212,1045,0.0371538731160182,0.0370239149689991,22,62,0.00385559060637925,0.00219663418954827,234,1107,0.0410094637223975,0.0392205491585474,0.0712192923146271,0.0929138515416172,0.143133649520361,-0.642655367231638,0.00473116571748367,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"modUnequal",0.742655367231638,0.0952688342825163,0.713874659546265,0.0881826858241336,0.766791370495074,0.153127874347507,0.753917994976261,0.199930849142971,0.168,0.36631,0.57396,51,59,0.1,0.2,0.1,47,705962817,6.00564
"19380",354,354,8998,24563,33561,0.35992,0.327506666666667,0.33561,10847,29452,3244,9158,12402,0.12976,0.122106666666667,0.12402,3807,11393,15200,0.15228,0.151906666666667,0.152,1380,3740,495,1420,5311,16790,4437,12363,16800,0.17748,0.16484,0.168,8841,28749,12878,39558,52436,0.51512,0.52744,0.52436,827,5815,6642,0.03308,0.0775333333333333,0.06642,3552,22410,25962,0.14208,0.2988,0.25962,4379,28225,133,1045,0.0303722311029915,0.0370239149689991,19,62,0.00433889015757022,0.00219663418954827,152,1107,0.0347111212605618,0.0392205491585474,0.0712192923146271,0.0929138515416172,0.143133649520361,-1.34381297863765,-0.114487777793965,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"highUnequal",1.44381297863765,0.214487777793965,1.41503227095227,0.207401629335582,1.37777777777778,0.272880515617253,1.36490440225896,0.319683490412717,0.168,0.36631,0.57396,51,59,0.1,0.2,0.1,47,705962817,6.00564
"19533",54,54,10481,28336,38817,0.41924,0.377813333333333,0.38817,12899,34878,4154,10842,14996,0.16616,0.14456,0.14996,3788,11412,15200,0.15152,0.15216,0.152,1612,4345,610,1672,4283,14172,5724,15038,20762,0.22896,0.200506666666667,0.20762,7815,25943,12528,38678,51206,0.50112,0.515706666666667,0.51206,2693,7146,9839,0.10772,0.09528,0.09839,7233,22192,29425,0.28932,0.295893333333333,0.29425,9926,29338,449,1249,0.0452347370542011,0.0425727725134638,33,87,0.00332460205520854,0.00296543731679051,482,1336,0.0485593391094096,0.0455382098302543,0.124272070812951,0.149041871591963,0.208594175700946,0.11548458967694,0.135134287644193,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"equal",-0.0154845896769402,-0.0351342876441929,0.00878748113601113,0.0139075839477706,-0.00647580095432851,-0.0377746391843581,-0.00766725535038437,0.00389598187009854,0.20762,0.36058,0.57158,53,59,0.1,0.2,0.1,48,18930118,6.00488
"19684",205,205,10481,28336,38817,0.41924,0.377813333333333,0.38817,12899,34878,4154,10842,14996,0.16616,0.14456,0.14996,3788,11412,15200,0.15152,0.15216,0.152,1612,4345,610,1672,4283,14172,5724,15038,20762,0.22896,0.200506666666667,0.20762,7815,25943,12528,38678,51206,0.50112,0.515706666666667,0.51206,1468,7146,8614,0.05872,0.09528,0.08614,4535,22192,26727,0.1814,0.295893333333333,0.26727,6003,29338,239,1249,0.0398134266200233,0.0425727725134638,30,87,0.00499750124937531,0.00296543731679051,269,1336,0.0448109278693986,0.0455382098302543,0.124272070812951,0.149041871591963,0.208594175700946,-0.622615803814714,0.00524116749733317,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"modUnequal",0.722615803814714,0.0947588325026668,0.746887874627665,0.14380070409463,0.720071684587814,0.142938730217161,0.718880230191758,0.184609351271618,0.20762,0.36058,0.57158,53,59,0.1,0.2,0.1,48,18930118,6.00488
"19835",356,356,10481,28336,38817,0.41924,0.377813333333333,0.38817,12899,34878,4154,10842,14996,0.16616,0.14456,0.14996,3788,11412,15200,0.15152,0.15216,0.152,1612,4345,610,1672,4283,14172,5724,15038,20762,0.22896,0.200506666666667,0.20762,7815,25943,12528,38678,51206,0.50112,0.515706666666667,0.51206,1155,7146,8301,0.0462,0.09528,0.08301,3543,22192,25735,0.14172,0.295893333333333,0.25735,4698,29338,198,1249,0.0421455938697318,0.0425727725134638,23,87,0.00489570029799915,0.00296543731679051,221,1336,0.047041294167731,0.0455382098302543,0.124272070812951,0.149041871591963,0.208594175700946,-1.06233766233766,0.0122302175114,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"highUnequal",1.16233766233766,0.0877697824886,1.18660973315061,0.136811654080564,1.1766793409379,0.165489509533058,1.17548788654184,0.207160130587515,0.20762,0.36058,0.57158,53,59,0.1,0.2,0.1,48,18930118,6.00488
"19986",54,54,9456,25562,35018,0.37824,0.340826666666667,0.35018,11476,31029,3459,9471,12930,0.13836,0.12628,0.1293,3883,11317,15200,0.15532,0.150893333333333,0.152,1508,3811,552,1419,4893,15609,4809,13051,17860,0.19236,0.174013333333333,0.1786,8630,28353,12877,39912,52789,0.51508,0.53216,0.52789,2297,6055,8352,0.09188,0.0807333333333333,0.08352,7352,22709,30061,0.29408,0.302786666666667,0.30061,9649,28764,424,1060,0.0439423774484403,0.0368516200806564,21,55,0.00217639133588973,0.00191211236267557,445,1115,0.04611876878433,0.0387637324433319,0.0953767241976849,0.124411160364822,0.173960547013652,0.121317660716877,0.146584276047886,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"equal",-0.0213176607168771,-0.0465842760478859,-0.0259409365191922,-0.0221731156830641,-0.0150067424388363,-0.0772304395340257,-0.017967376486128,-0.0181861401623018,0.1786,0.37749,0.57226,53,61,0.1,0.2,0.1,49,579624900,6.00466
"20137",205,205,9456,25562,35018,0.37824,0.340826666666667,0.35018,11476,31029,3459,9471,12930,0.13836,0.12628,0.1293,3883,11317,15200,0.15532,0.150893333333333,0.152,1508,3811,552,1419,4893,15609,4809,13051,17860,0.19236,0.174013333333333,0.1786,8630,28353,12877,39912,52789,0.51508,0.53216,0.52789,1259,6055,7314,0.05036,0.0807333333333333,0.07314,4564,22709,27273,0.18256,0.302786666666667,0.27273,5823,28764,224,1060,0.0384681435686072,0.0368516200806564,20,55,0.0034346556757685,0.00191211236267557,244,1115,0.0419027992443758,0.0387637324433319,0.0953767241976849,0.124411160364822,0.173960547013652,-0.603124172623775,0.0334239212838638,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"modUnequal",0.703124172623775,0.0665760787161362,0.69850089682146,0.090987239080958,0.719887165021157,0.112319426018459,0.716926530973865,0.171363725390183,0.1786,0.37749,0.57226,53,61,0.1,0.2,0.1,49,579624900,6.00466
"20288",356,356,9456,25562,35018,0.37824,0.340826666666667,0.35018,11476,31029,3459,9471,12930,0.13836,0.12628,0.1293,3883,11317,15200,0.15532,0.150893333333333,0.152,1508,3811,552,1419,4893,15609,4809,13051,17860,0.19236,0.174013333333333,0.1786,8630,28353,12877,39912,52789,0.51508,0.53216,0.52789,883,6055,6938,0.03532,0.0807333333333333,0.06938,3652,22709,26361,0.14608,0.302786666666667,0.26361,4535,28764,154,1060,0.0339581036383682,0.0368516200806564,17,55,0.00374862183020948,0.00191211236267557,171,1115,0.0377067254685777,0.0387637324433319,0.0953767241976849,0.124411160364822,0.173960547013652,-1.28576821442054,-0.102773198167748,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"highUnequal",1.38576821442054,0.202773198167748,1.38114493861822,0.22718435853257,1.41435768261965,0.315440872007719,1.41139704857236,0.374485171379443,0.1786,0.37749,0.57226,53,61,0.1,0.2,0.1,49,579624900,6.00466
"20433",48,48,10180,27952,38132,0.4072,0.372693333333333,0.38132,12573,34281,3814,10776,14590,0.15256,0.14368,0.1459,3757,11443,15200,0.15028,0.152573333333333,0.152,1554,4220,607,1558,4943,16021,5365,14903,20268,0.2146,0.198706666666667,0.20268,7483,24689,11859,36408,48267,0.47436,0.48544,0.48267,2622,6952,9574,0.10488,0.0926933333333333,0.09574,6588,20344,26932,0.26352,0.271253333333333,0.26932,9210,27296,473,1216,0.051357220412595,0.0445486518171161,31,65,0.00336590662323561,0.00238130128956624,504,1281,0.0547231270358306,0.0469299531066823,0.0740602671637155,0.0951945211185318,0.158069542612429,0.116196287821002,0.141393208439554,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",47,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"20584",199,199,10180,27952,38132,0.4072,0.372693333333333,0.38132,12573,34281,3814,10776,14590,0.15256,0.14368,0.1459,3757,11443,15200,0.15028,0.152573333333333,0.152,1554,4220,607,1558,4943,16021,5365,14903,20268,0.2146,0.198706666666667,0.20268,7483,24689,11859,36408,48267,0.47436,0.48544,0.48267,1439,6952,8391,0.05756,0.0926933333333333,0.08391,4142,20344,24486,0.16568,0.271253333333333,0.24486,5581,27296,236,1216,0.0422863286149436,0.0445486518171161,26,65,0.00465866332198531,0.00238130128956624,262,1281,0.0469449919369289,0.0469299531066823,0.0740602671637155,0.0951945211185318,0.158069542612429,-0.61037757702108,0.0163904948847851,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",47,TRUE,"modUnequal",0.71037757702108,0.0836095051152149,0.684437844184795,0.0788040262337467,0.704137931034483,0.113786583126607,0.686234864763464,0.149318588213508,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"20735",350,350,10180,27952,38132,0.4072,0.372693333333333,0.38132,12573,34281,3814,10776,14590,0.15256,0.14368,0.1459,3757,11443,15200,0.15028,0.152573333333333,0.152,1554,4220,607,1558,4943,16021,5365,14903,20268,0.2146,0.198706666666667,0.20268,7483,24689,11859,36408,48267,0.47436,0.48544,0.48267,1004,6952,7956,0.04016,0.0926933333333333,0.07956,3209,20344,23553,0.12836,0.271253333333333,0.23553,4213,27296,170,1216,0.0403512936150012,0.0445486518171161,22,65,0.00522193211488251,0.00238130128956624,192,1281,0.0455732257298837,0.0469299531066823,0.0740602671637155,0.0951945211185318,0.158069542612429,-1.30810092961487,-0.0922182289324807,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",47,TRUE,"highUnequal",1.40810092961487,0.192218228932481,1.38216119677859,0.187412750051012,1.39615004935834,0.275647789344906,1.37824698308732,0.311179794431807,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"20886",48,48,9233,24606,33839,0.36932,0.32808,0.33839,11109,29763,3490,9071,12561,0.1396,0.120946666666667,0.12561,3878,11322,15200,0.15512,0.15096,0.152,1422,3638,540,1343,5530,17836,4700,12516,17216,0.188,0.16688,0.17216,8359,27393,12262,37738,50000,0.49048,0.503173333333333,0.5,2221,5873,8094,0.08884,0.0783066666666667,0.08094,6832,20859,27691,0.27328,0.27812,0.27691,9053,26732,391,997,0.0431901027283773,0.0372961244949873,39,72,0.00430796421075886,0.00269340116714051,430,1069,0.0474980669391362,0.0399895256621278,0.112340425531915,0.134733024898432,0.187389510132655,0.118565210865976,0.133904432710535,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",47,TRUE,"equal",-0.0185652108659764,-0.033904432710535,-0.00622478533406146,0.000828592187896771,-0.00724289715886348,-0.0465938523816059,-0.00855735620840847,0.00723996045578712,0.17216,0.36632,0.57303,47,55,0.1,0.2,0.1,50,359981920,6.00502
"21037",199,199,9233,24606,33839,0.36932,0.32808,0.33839,11109,29763,3490,9071,12561,0.1396,0.120946666666667,0.12561,3878,11322,15200,0.15512,0.15096,0.152,1422,3638,540,1343,5530,17836,4700,12516,17216,0.188,0.16688,0.17216,8359,27393,12262,37738,50000,0.49048,0.503173333333333,0.5,1249,5873,7122,0.04996,0.0783066666666667,0.07122,4205,20859,25064,0.1682,0.27812,0.25064,5454,26732,217,997,0.0397873120645398,0.0372961244949873,28,72,0.00513384671800513,0.00269340116714051,245,1069,0.0449211587825449,0.0399895256621278,0.112340425531915,0.134733024898432,0.187389510132655,-0.567387243127836,0.0520835096573351,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",47,TRUE,"modUnequal",0.667387243127835,0.0479164903426649,0.67972766865975,0.0826495152410966,0.696993557623479,0.0951141083653515,0.695679098573934,0.148947921202745,0.17216,0.36632,0.57303,47,55,0.1,0.2,0.1,50,359981920,6.00502
"21188",350,350,9233,24606,33839,0.36932,0.32808,0.33839,11109,29763,3490,9071,12561,0.1396,0.120946666666667,0.12561,3878,11322,15200,0.15512,0.15096,0.152,1422,3638,540,1343,5530,17836,4700,12516,17216,0.188,0.16688,0.17216,8359,27393,12262,37738,50000,0.49048,0.503173333333333,0.5,897,5873,6770,0.03588,0.0783066666666667,0.0677,3334,20859,24193,0.13336,0.27812,0.24193,4231,26732,161,997,0.0380524698652801,0.0372961244949873,21,72,0.00496336563460175,0.00269340116714051,182,1069,0.0430158354998818,0.0399895256621278,0.112340425531915,0.134733024898432,0.187389510132655,-1.18246005202527,-0.0465010518412554,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",47,TRUE,"highUnequal",1.28246005202527,0.146501051841255,1.29480047755718,0.181234076739687,1.23186813186813,0.206327001047153,1.23055367281859,0.260160813884546,0.17216,0.36632,0.57303,47,55,0.1,0.2,0.1,50,359981920,6.00502
"21341",50,50,9714,26173,35887,0.38856,0.348973333333333,0.35887,11768,31800,3708,9880,13588,0.14832,0.131733333333333,0.13588,3817,11383,15200,0.15268,0.151773333333333,0.152,1491,3990,555,1531,4952,16347,5064,13558,18622,0.20256,0.180773333333333,0.18622,8277,26846,12453,38023,50476,0.49812,0.506973333333333,0.50476,2443,6355,8798,0.09772,0.0847333333333333,0.08798,7014,21491,28505,0.28056,0.286546666666667,0.28505,9457,27846,416,1081,0.0439885798879137,0.0388206564677153,36,68,0.00380670402876176,0.00244200244200244,452,1149,0.0477952839166755,0.0412626589097177,0.107556608741443,0.123141449805948,0.174541389840526,0.132896711693273,0.151012638195052,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"21492",201,201,9714,26173,35887,0.38856,0.348973333333333,0.35887,11768,31800,3708,9880,13588,0.14832,0.131733333333333,0.13588,3817,11383,15200,0.15268,0.151773333333333,0.152,1491,3990,555,1531,4952,16347,5064,13558,18622,0.20256,0.180773333333333,0.18622,8277,26846,12453,38023,50476,0.49812,0.506973333333333,0.50476,1278,6355,7633,0.05112,0.0847333333333333,0.07633,4338,21491,25829,0.17352,0.286546666666667,0.25829,5616,27846,216,1081,0.0384615384615385,0.0388206564677153,29,68,0.00516381766381766,0.00244200244200244,245,1149,0.0436253561253561,0.0412626589097177,0.107556608741443,0.123141449805948,0.174541389840526,-0.65753781950965,-0.0037316636312219,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"modUnequal",0.75753781950965,0.103731663631222,0.765094428251093,0.12687311343717,0.732446134347275,0.141845356939884,0.728112897809992,0.192255788980383,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"21643",352,352,9714,26173,35887,0.38856,0.348973333333333,0.35887,11768,31800,3708,9880,13588,0.14832,0.131733333333333,0.13588,3817,11383,15200,0.15268,0.151773333333333,0.152,1491,3990,555,1531,4952,16347,5064,13558,18622,0.20256,0.180773333333333,0.18622,8277,26846,12453,38023,50476,0.49812,0.506973333333333,0.50476,919,6355,7274,0.03676,0.0847333333333333,0.07274,3538,21491,25029,0.14152,0.286546666666667,0.25029,4457,27846,146,1081,0.0327574601750056,0.0388206564677153,19,68,0.00426295714606237,0.00244200244200244,165,1149,0.037020417321068,0.0412626589097177,0.107556608741443,0.123141449805948,0.174541389840526,-1.3050417120058,-0.138416673548443,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"highUnequal",1.4050417120058,0.238416673548443,1.41259832074725,0.261558123354391,1.29556795289013,0.267581954572312,1.29123471635285,0.317992386612811,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"21791",47,47,9613,26367,35980,0.38452,0.35156,0.3598,11800,32081,3675,10014,13689,0.147,0.13352,0.13689,3817,11383,15200,0.15268,0.151773333333333,0.152,1426,3935,543,1517,5375,17205,5076,13758,18834,0.20304,0.18344,0.18834,7824,25705,11877,36692,48569,0.47508,0.489226666666667,0.48569,2363,6293,8656,0.09452,0.0839066666666667,0.08656,6628,20480,27108,0.26512,0.273066666666667,0.27108,8991,26773,406,1041,0.0451562673784896,0.0388824562058791,30,81,0.00333667000333667,0.0030254360736563,436,1122,0.0484929373818263,0.0419078922795354,0.0965327029156817,0.122657711151986,0.175017140744481,0.112286641275215,0.138120487066229,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",46,TRUE,"equal",-0.0122866412752151,-0.0381204870662295,-0.0157539383595334,-0.0154627759142439,-0.00338164251207737,-0.0485587911769814,-0.00263893332701337,0.012905103367635,0.18834,0.36179,0.57068,46,53,0.1,0.2,0.1,52,784376525,6.00452
